date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2025-01-05,13.77,13.26,14.14,20.12,19.09,21.25,9.41,8.9,10.0,6.12,5.52,6.72,33.66,32.93,34.24,14.45,13.56,15.6,,,,,,
2025-01-06,13.75,13.23,14.12,20.12,19.08,21.24,9.41,8.9,10.01,6.13,5.51,6.76,33.64,32.89,34.21,14.47,13.59,15.64,,,,,,
2025-01-07,13.73,13.21,14.1,20.12,19.07,21.23,9.42,8.91,10.01,6.14,5.51,6.78,33.63,32.87,34.2,14.5,13.59,15.65,,,,,,
2025-01-08,13.71,13.17,14.08,20.12,19.06,21.23,9.42,8.91,10.02,6.15,5.51,6.79,33.61,32.86,34.19,14.53,13.6,15.66,,,,,,
2025-01-09,13.69,13.16,14.06,20.12,19.06,21.24,9.43,8.91,10.04,6.16,5.5,6.79,33.6,32.83,34.19,14.55,13.66,15.67,,,,,,
2025-01-10,13.67,13.14,14.05,20.12,19.07,21.24,9.44,8.91,10.06,6.17,5.51,6.81,33.59,32.81,34.17,14.58,13.71,15.68,,,,,,
2025-01-11,13.65,13.13,14.02,20.12,19.09,21.24,9.44,8.91,10.08,6.17,5.51,6.83,33.58,32.79,34.15,14.61,13.76,15.69,,,,,,
2025-01-12,13.64,13.12,14.01,20.12,19.1,21.25,9.45,8.92,10.08,6.18,5.51,6.84,33.57,32.79,34.14,14.63,13.78,15.7,,,,,,
2025-01-13,13.62,13.11,14.0,20.12,19.1,21.26,9.46,8.92,10.08,6.18,5.51,6.84,33.56,32.79,34.14,14.66,13.81,15.71,14.0,23.0,8.5,5.0,34.0,14.0
2025-01-14,13.6,13.1,13.99,20.11,19.1,21.27,9.47,8.93,10.08,6.18,5.51,6.84,33.55,32.79,34.14,14.69,13.84,15.72,14.0,18.0,11.0,6.0,33.5,15.5
2025-01-15,13.59,13.1,13.98,20.11,19.1,21.27,9.48,8.94,10.09,6.18,5.51,6.83,33.54,32.78,34.15,14.72,13.87,15.75,,,,,,
2025-01-16,13.57,13.09,13.96,20.1,19.1,21.27,9.49,8.96,10.09,6.18,5.51,6.83,33.53,32.77,34.15,14.76,13.9,15.78,,,,,,
2025-01-17,13.55,13.08,13.95,20.1,19.1,21.27,9.5,8.96,10.09,6.18,5.51,6.82,33.52,32.77,34.13,14.79,13.94,15.79,,,,,,
2025-01-18,13.54,13.07,13.94,20.09,19.1,21.26,9.51,8.97,10.09,6.19,5.51,6.81,33.5,32.77,34.12,14.83,13.99,15.82,,,,,,
2025-01-19,13.52,13.06,13.92,20.08,19.09,21.23,9.52,8.99,10.09,6.19,5.51,6.8,33.49,32.78,34.11,14.87,14.02,15.85,,,,,,
2025-01-20,13.5,13.05,13.9,20.07,19.07,21.19,9.54,9.0,10.09,6.19,5.52,6.79,33.48,32.78,34.1,14.92,14.07,15.87,12.5,19.0,9.5,8.0,32.5,15.0
2025-01-21,13.48,13.04,13.88,20.06,19.05,21.19,9.55,9.02,10.09,6.19,5.52,6.78,33.46,32.79,34.07,14.96,14.12,15.88,,,,,,
2025-01-22,13.45,13.02,13.86,20.05,19.03,21.19,9.56,9.07,10.1,6.2,5.52,6.79,33.44,32.79,34.05,15.0,14.18,15.92,,,,,,
2025-01-23,13.43,13.02,13.84,20.03,19.01,21.18,9.58,9.08,10.11,6.2,5.52,6.78,33.42,32.8,34.03,15.05,14.23,15.95,13.0,20.0,9.0,6.0,33.0,16.0
2025-01-24,13.41,13.01,13.82,20.02,19.0,21.17,9.59,9.1,10.11,6.21,5.54,6.78,33.4,32.78,34.02,15.09,14.29,15.99,,,,,,
2025-01-25,13.39,12.99,13.8,20.0,18.99,21.16,9.6,9.12,10.11,6.21,5.54,6.77,33.38,32.78,34.01,15.14,14.36,16.01,,,,,,
2025-01-26,13.36,12.96,13.77,19.98,18.99,21.12,9.61,9.14,10.1,6.22,5.55,6.76,33.36,32.76,33.99,15.19,14.39,16.03,,,,,,
2025-01-27,13.34,12.93,13.75,19.97,18.98,21.08,9.62,9.14,10.09,6.24,5.55,6.76,33.33,32.68,33.95,15.23,14.42,16.05,,,,,,
2025-01-28,13.31,12.89,13.73,19.95,19.0,21.03,9.63,9.15,10.09,6.25,5.58,6.76,33.31,32.69,33.9,15.28,14.45,16.09,,,,,,
2025-01-29,13.29,12.87,13.7,19.93,18.99,20.98,9.63,9.15,10.08,6.27,5.62,6.77,33.29,32.65,33.89,15.32,14.49,16.14,,,,,,
2025-01-30,13.26,12.85,13.68,19.91,19.01,20.93,9.63,9.15,10.08,6.29,5.68,6.78,33.27,32.63,33.88,15.36,14.53,16.16,,,,,,
2025-01-31,13.23,12.83,13.65,19.9,19.04,20.88,9.62,9.15,10.07,6.31,5.71,6.82,33.25,32.63,33.86,15.4,14.56,16.19,,,,,,
2025-02-01,13.2,12.79,13.63,19.88,19.04,20.85,9.62,9.14,10.05,6.33,5.73,6.85,33.23,32.62,33.81,15.44,14.64,16.23,,,,,,
2025-02-02,13.18,12.76,13.57,19.87,19.04,20.82,9.61,9.15,10.03,6.35,5.74,6.87,33.21,32.62,33.79,15.48,14.73,16.26,,,,,,
2025-02-03,13.14,12.73,13.52,19.86,19.07,20.78,9.6,9.14,10.03,6.38,5.76,6.87,33.18,32.58,33.72,15.52,14.81,16.28,,,,,,
2025-02-04,13.11,12.7,13.49,19.85,19.11,20.74,9.59,9.14,10.01,6.4,5.78,6.9,33.16,32.55,33.68,15.57,14.88,16.29,,,,,,
2025-02-05,13.08,12.67,13.46,19.84,19.15,20.69,9.58,9.12,10.0,6.42,5.79,6.91,33.13,32.53,33.65,15.62,14.94,16.32,,,,,,
2025-02-06,13.04,12.64,13.41,19.84,19.2,20.63,9.56,9.1,9.99,6.43,5.84,6.93,33.11,32.5,33.63,15.67,14.99,16.35,,,,,,
2025-02-07,13.01,12.61,13.37,19.84,19.23,20.57,9.55,9.1,9.95,6.45,5.9,6.99,33.08,32.46,33.62,15.72,15.03,16.38,,,,,,
2025-02-08,12.97,12.56,13.32,19.84,19.28,20.52,9.53,9.08,9.95,6.46,5.91,7.02,33.06,32.43,33.59,15.78,15.06,16.39,13.0,20.0,10.0,6.0,34.0,16.0
2025-02-09,12.93,12.52,13.26,19.85,19.32,20.47,9.51,9.06,9.94,6.47,5.9,7.03,33.03,32.41,33.58,15.84,15.12,16.41,,,,,,
2025-02-10,12.89,12.48,13.23,19.86,19.35,20.43,9.49,9.02,9.92,6.47,5.89,7.06,33.0,32.37,33.57,15.9,15.24,16.43,,,,,,
2025-02-11,12.85,12.44,13.19,19.87,19.4,20.37,9.47,8.97,9.92,6.48,5.91,7.08,32.98,32.35,33.56,15.96,15.33,16.48,,,,,,
2025-02-12,12.81,12.4,13.13,19.89,19.41,20.34,9.45,8.92,9.92,6.47,5.88,7.11,32.95,32.33,33.53,16.03,15.44,16.53,,,,,,
2025-02-13,12.78,12.36,13.11,19.91,19.43,20.37,9.43,8.87,9.9,6.47,5.84,7.12,32.93,32.29,33.52,16.09,15.52,16.55,,,,,,
2025-02-14,12.74,12.32,13.08,19.93,19.46,20.41,9.41,8.83,9.9,6.46,5.8,7.13,32.91,32.26,33.49,16.15,15.59,16.59,,,,,,
2025-02-15,12.71,12.28,13.05,19.96,19.48,20.45,9.4,8.8,9.9,6.44,5.8,7.16,32.89,32.24,33.46,16.21,15.7,16.65,,,,,,
2025-02-16,12.68,12.24,13.03,19.99,19.47,20.48,9.38,8.77,9.9,6.43,5.79,7.16,32.87,32.22,33.46,16.27,15.77,16.69,,,,,,
2025-02-17,12.65,12.21,13.01,20.02,19.49,20.54,9.36,8.71,9.91,6.4,5.76,7.15,32.86,32.2,33.43,16.32,15.84,16.71,,,,,,
2025-02-18,12.63,12.18,13.0,20.05,19.5,20.62,9.35,8.7,9.92,6.38,5.73,7.15,32.85,32.19,33.47,16.37,15.9,16.74,,,,,,
2025-02-19,12.62,12.17,13.0,20.08,19.51,20.69,9.34,8.68,9.93,6.35,5.67,7.18,32.84,32.18,33.51,16.41,15.97,16.77,13.0,19.0,10.0,6.0,34.0,17.0
2025-02-20,12.61,12.16,13.0,20.11,19.52,20.73,9.33,8.66,9.94,6.33,5.59,7.14,32.84,32.15,33.5,16.44,16.03,16.78,,,,,,
2025-02-21,12.6,12.16,13.0,20.14,19.53,20.81,9.32,8.64,9.95,6.3,5.51,7.14,32.83,32.13,33.49,16.47,16.06,16.81,,,,,,
2025-02-22,12.59,12.16,13.0,20.17,19.55,20.88,9.32,8.63,9.97,6.27,5.44,7.14,32.83,32.13,33.51,16.49,16.12,16.84,,,,,,
2025-02-23,12.59,12.14,13.0,20.19,19.56,20.93,9.31,8.62,9.97,6.25,5.39,7.13,32.83,32.1,33.51,16.51,16.14,16.85,13.0,20.0,10.0,6.0,31.0,16.0
2025-02-24,12.59,12.13,13.0,20.21,19.57,20.99,9.31,8.62,9.98,6.22,5.36,7.12,32.82,32.08,33.52,16.52,16.16,16.86,,,,,,
2025-02-25,12.59,12.13,13.0,20.22,19.57,21.03,9.31,8.6,9.99,6.21,5.33,7.1,32.82,32.09,33.53,16.53,16.18,16.86,,,,,,
2025-02-26,12.58,12.12,13.0,20.24,19.57,21.06,9.31,8.58,9.99,6.19,5.31,7.08,32.82,32.09,33.54,16.54,16.18,16.86,,,,,,
2025-02-27,12.58,12.12,13.0,20.25,19.57,21.09,9.31,8.58,10.0,6.18,5.3,7.08,32.81,32.07,33.54,16.55,16.19,16.86,,,,,,
2025-02-28,12.58,12.12,13.0,20.26,19.56,21.11,9.3,8.57,10.0,6.17,5.28,7.09,32.8,32.05,33.53,16.55,16.2,16.86,,,,,,
2025-03-01,12.58,12.12,13.0,20.27,19.56,21.13,9.3,8.57,10.0,6.17,5.27,7.09,32.8,32.04,33.53,16.55,16.2,16.86,,,,,,
2025-03-02,12.58,12.12,13.0,20.27,19.55,21.15,9.3,8.56,10.0,6.16,5.27,7.08,32.79,32.02,33.52,16.55,16.2,16.87,,,,,,
2025-03-03,12.58,12.11,13.0,20.28,19.55,21.17,9.3,8.56,10.0,6.16,5.26,7.05,32.78,32.0,33.51,16.55,16.21,16.86,11.0,21.0,7.0,9.0,33.0,17.0
2025-03-04,12.57,12.11,13.0,20.29,19.54,21.19,9.29,8.55,10.0,6.15,5.27,7.03,32.77,32.0,33.5,16.55,16.2,16.86,,,,,,
2025-03-05,12.57,12.1,13.0,20.29,19.53,21.2,9.29,8.54,10.0,6.15,5.29,7.02,32.77,31.99,33.48,16.55,16.2,16.86,,,,,,
2025-03-06,12.57,12.1,13.0,20.29,19.52,21.17,9.29,8.53,10.01,6.16,5.31,7.04,32.76,31.97,33.46,16.54,16.19,16.85,,,,,,
2025-03-07,12.56,12.1,13.0,20.28,19.5,21.17,9.29,8.55,10.02,6.16,5.31,7.06,32.75,31.97,33.44,16.53,16.17,16.84,,,,,,
2025-03-08,12.56,12.1,13.0,20.27,19.48,21.17,9.3,8.56,10.03,6.17,5.3,7.08,32.74,31.98,33.43,16.51,16.14,16.83,,,,,,
2025-03-09,12.56,12.1,13.0,20.25,19.44,21.16,9.31,8.56,10.04,6.18,5.3,7.1,32.73,31.98,33.42,16.49,16.12,16.81,,,,,,
2025-03-10,12.55,12.09,13.0,20.23,19.4,21.05,9.32,8.57,10.06,6.19,5.3,7.12,32.73,31.95,33.39,16.47,16.06,16.81,13.0,19.0,10.0,6.0,31.0,16.0
2025-03-11,12.55,12.09,13.0,20.21,19.32,21.0,9.33,8.58,10.08,6.2,5.29,7.15,32.72,31.91,33.38,16.44,16.0,16.78,13.0,20.0,10.0,6.0,33.0,17.0
2025-03-12,12.55,12.08,13.0,20.18,19.22,21.0,9.34,8.61,10.1,6.21,5.3,7.16,32.72,31.95,33.35,16.41,15.94,16.75,,,,,,
2025-03-13,12.55,12.08,13.0,20.16,19.18,21.01,9.36,8.63,10.12,6.22,5.33,7.17,32.71,31.95,33.3,16.38,15.85,16.73,12.0,23.0,8.0,4.0,34.0,17.0
2025-03-14,12.55,12.08,13.0,20.13,19.14,21.02,9.38,8.66,10.15,6.23,5.33,7.17,32.71,31.98,33.3,16.34,15.75,16.73,,,,,,
2025-03-15,12.56,12.09,13.0,20.1,19.01,21.03,9.41,8.68,10.17,6.24,5.33,7.17,32.71,31.96,33.31,16.3,15.68,16.73,,,,,,
2025-03-16,12.56,12.1,13.0,20.08,18.91,21.04,9.43,8.67,10.21,6.24,5.31,7.16,32.71,31.93,33.32,16.26,15.61,16.73,,,,,,
2025-03-17,12.57,12.11,13.01,20.06,18.9,21.06,9.45,8.65,10.24,6.24,5.34,7.12,32.72,31.94,33.3,16.21,15.5,16.73,,,,,,
2025-03-18,12.58,12.1,13.01,20.05,18.93,21.08,9.48,8.62,10.25,6.24,5.34,7.1,32.72,31.93,33.31,16.16,15.42,16.7,,,,,,
2025-03-19,12.6,12.11,13.02,20.04,18.9,21.1,9.5,8.62,10.27,6.24,5.34,7.12,32.74,31.96,33.31,16.11,15.35,16.66,,,,,,
2025-03-20,12.62,12.15,13.04,20.04,18.88,21.14,9.53,8.66,10.31,6.23,5.34,7.12,32.75,31.95,33.35,16.06,15.28,16.64,,,,,,
2025-03-21,12.64,12.19,13.08,20.04,18.89,21.17,9.55,8.72,10.32,6.22,5.33,7.11,32.76,31.96,33.34,16.0,15.21,16.61,,,,,,
2025-03-22,12.66,12.22,13.1,20.05,18.83,21.22,9.58,8.8,10.33,6.2,5.3,7.06,32.78,31.96,33.35,15.95,15.15,16.58,,,,,,
2025-03-23,12.68,12.24,13.12,20.06,18.87,21.24,9.6,8.86,10.32,6.19,5.28,7.02,32.79,31.95,33.38,15.89,15.08,16.57,,,,,,
2025-03-24,12.7,12.28,13.15,20.08,18.85,21.35,9.63,8.91,10.32,6.17,5.27,6.98,32.8,31.96,33.41,15.84,15.02,16.53,13.0,20.0,10.0,6.0,33.0,16.0
2025-03-25,12.73,12.31,13.17,20.1,18.83,21.41,9.65,8.94,10.34,6.15,5.26,6.98,32.82,31.96,33.45,15.79,14.98,16.5,,,,,,
2025-03-26,12.75,12.34,13.19,20.12,18.8,21.47,9.68,8.98,10.36,6.13,5.25,6.98,32.83,31.98,33.48,15.74,14.93,16.48,,,,,,
2025-03-27,12.78,12.36,13.2,20.14,18.74,21.51,9.7,9.01,10.37,6.11,5.24,6.91,32.84,31.99,33.52,15.69,14.88,16.44,,,,,,
2025-03-28,12.81,12.38,13.22,20.17,18.71,21.49,9.72,9.03,10.38,6.09,5.23,6.85,32.85,31.98,33.54,15.64,14.83,16.42,,,,,,
