date,Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2020-05-14,36.86,33.41,39.72,,,,42.32,38.55,45.83,,,,7.0,4.36,9.65,,,,5.05,2.44,7.53,,,,5.46,2.73,8.05,,,,1.0,-1.99,4.52,,,,1.57,-1.08,4.09,,,,,,,,,,
2020-05-15,36.8,33.39,39.63,,,,42.37,38.6,45.83,,,,7.01,4.34,9.63,,,,5.05,2.44,7.5,,,,5.47,2.72,8.03,,,,1.0,-1.96,4.54,,,,1.58,-1.07,4.09,,,,,,,,,,
2020-05-16,36.74,33.37,39.58,,,,42.41,38.66,45.84,,,,7.01,4.35,9.68,,,,5.05,2.45,7.5,,,,5.48,2.72,7.99,,,,1.0,-1.94,4.56,,,,1.58,-1.09,4.09,,,,,,,,,,
2020-05-17,36.68,33.31,39.53,,,,42.46,38.68,45.9,,,,7.02,4.36,9.74,,,,5.05,2.45,7.49,,,,5.48,2.72,7.95,,,,1.0,-1.92,4.53,,,,1.59,-1.09,4.08,,,,,,,,,,
2020-05-18,36.62,33.24,39.49,,,,42.51,38.74,45.98,,,,7.02,4.37,9.72,,,,5.05,2.46,7.52,,,,5.49,2.74,7.92,,,,1.0,-1.9,4.5,,,,1.59,-1.08,4.08,,,,,,,,,,
2020-05-19,36.55,33.17,39.43,,,,42.55,38.78,46.05,,,,7.02,4.39,9.71,,,,5.06,2.46,7.49,,,,5.5,2.76,7.91,,,,1.0,-1.91,4.46,,,,1.6,-1.07,4.07,,,,36.0,42.0,7.0,7.0,6.0,1.0,1.0
2020-05-20,36.49,33.1,39.27,,,,42.6,38.86,46.12,,,,7.03,4.4,9.69,,,,5.06,2.47,7.46,,,,5.51,2.86,7.9,,,,1.0,-1.91,4.44,,,,1.61,-1.0,4.06,,,,,,,,,,
2020-05-21,36.42,33.03,39.19,,,,42.65,38.94,46.19,,,,7.03,4.44,9.66,,,,5.06,2.48,7.48,,,,5.51,2.93,7.88,,,,1.0,-1.91,4.41,,,,1.61,-1.01,4.05,,,,,,,,,,
2020-05-22,36.35,32.97,39.14,,,,42.7,39.01,46.25,,,,7.03,4.49,9.64,,,,5.07,2.53,7.51,,,,5.52,2.92,7.86,,,,1.0,-1.92,4.4,,,,1.62,-1.01,4.04,,,,,,,,,,
2020-05-23,36.28,32.89,39.09,,,,42.74,39.07,46.31,,,,7.04,4.53,9.62,,,,5.07,2.54,7.53,,,,5.53,2.91,7.85,,,,1.0,-1.92,4.39,,,,1.63,-1.01,4.03,,,,,,,,,,
2020-05-24,36.21,32.82,39.01,,,,42.79,39.13,46.36,,,,7.04,4.58,9.6,,,,5.08,2.55,7.53,,,,5.54,2.95,7.83,,,,1.0,-1.92,4.37,,,,1.63,-1.0,4.01,,,,,,,,,,
2020-05-25,36.14,32.77,38.93,,,,42.83,39.17,46.42,,,,7.04,4.62,9.58,,,,5.08,2.6,7.55,,,,5.55,2.93,7.81,,,,1.0,-1.93,4.36,,,,1.64,-0.98,4.0,,,,,,,,,,
2020-05-26,36.07,32.74,38.85,,,,42.88,39.19,46.38,,,,7.04,4.64,9.56,,,,5.09,2.64,7.57,,,,5.56,2.97,7.79,,,,1.0,-1.93,4.32,,,,1.65,-0.95,3.98,,,,33.0,45.0,8.0,5.0,6.0,1.0,1.0
2020-05-27,36.0,32.7,38.78,,,,42.93,39.23,46.28,,,,7.05,4.63,9.53,,,,5.1,2.64,7.56,,,,5.57,3.0,7.77,,,,1.0,-1.93,4.28,,,,1.66,-0.92,3.97,,,,,,,,,,
2020-05-28,35.92,32.66,38.7,,,,42.97,39.3,46.33,,,,7.05,4.62,9.51,,,,5.11,2.69,7.54,,,,5.58,3.06,7.75,,,,1.0,-1.94,4.24,,,,1.67,-0.92,3.95,,,,,,,,,,
2020-05-29,35.84,32.58,38.62,,,,43.02,39.37,46.41,,,,7.05,4.66,9.49,,,,5.12,2.74,7.54,,,,5.59,3.11,7.73,,,,1.0,-1.94,4.23,,,,1.68,-0.9,3.95,,,,,,,,,,
2020-05-30,35.77,32.56,38.54,,,,43.06,39.44,46.47,,,,7.05,4.69,9.47,,,,5.13,2.79,7.51,,,,5.6,3.16,7.71,,,,1.0,-1.95,4.22,,,,1.69,-0.88,3.95,,,,38.0,41.0,6.0,5.0,6.0,1.0,2.0
2020-05-31,35.69,32.53,38.44,,,,43.1,39.52,46.55,,,,7.05,4.67,9.43,,,,5.14,2.79,7.5,,,,5.61,3.16,7.7,,,,1.0,-1.96,4.22,,,,1.7,-0.85,3.96,,,,,,,,,,
2020-06-01,35.61,32.47,38.36,,,,43.15,39.6,46.6,,,,7.05,4.65,9.38,,,,5.15,2.81,7.49,,,,5.62,3.23,7.69,,,,1.0,-1.97,4.12,,,,1.71,-0.82,3.97,,,,,,,,,,
2020-06-02,35.53,32.47,38.24,,,,43.19,39.68,46.61,,,,7.04,4.62,9.34,,,,5.17,2.81,7.48,,,,5.63,3.29,7.69,,,,1.01,-1.92,4.02,,,,1.72,-0.79,3.98,,,,,,,,,,
2020-06-03,35.44,32.32,38.12,,,,43.24,39.76,46.62,,,,7.04,4.62,9.32,,,,5.18,2.82,7.44,,,,5.64,3.34,7.72,,,,1.01,-1.89,3.97,,,,1.73,-0.77,3.98,,,,,,,,,,
2020-06-04,35.36,32.28,38.01,,,,43.28,39.85,46.62,,,,7.04,4.66,9.33,,,,5.2,2.83,7.41,,,,5.65,3.37,7.74,,,,1.01,-1.88,3.92,,,,1.74,-0.77,3.99,,,,,,,,,,
2020-06-05,35.28,32.23,37.91,,,,43.32,39.93,46.63,,,,7.04,4.65,9.33,,,,5.21,2.84,7.41,,,,5.67,3.4,7.77,,,,1.01,-1.88,3.87,,,,1.75,-0.78,3.97,,,,,,,,,,
2020-06-06,35.19,32.18,37.78,,,,43.36,40.0,46.63,,,,7.03,4.63,9.34,,,,5.23,2.87,7.41,,,,5.68,3.43,7.79,,,,1.01,-1.87,3.82,,,,1.76,-0.77,3.96,,,,,,,,,,
2020-06-07,35.11,32.11,37.65,,,,43.41,40.08,46.64,,,,7.03,4.61,9.34,,,,5.25,2.91,7.41,,,,5.69,3.45,7.82,,,,1.01,-1.86,3.77,,,,1.78,-0.73,3.94,,,,,,,,,,
2020-06-08,35.02,32.04,37.56,,,,43.45,40.13,46.64,,,,7.03,4.58,9.33,,,,5.27,2.94,7.41,,,,5.7,3.48,7.84,,,,1.01,-1.86,3.81,,,,1.79,-0.67,3.92,,,,,,,,,,
2020-06-09,34.94,31.98,37.45,,,,43.49,40.19,46.63,,,,7.02,4.55,9.33,,,,5.28,2.95,7.41,,,,5.72,3.5,7.84,,,,1.02,-1.85,3.8,,,,1.8,-0.62,3.91,,,,,,,,,,
2020-06-10,34.85,31.91,37.38,,,,43.53,40.26,46.63,,,,7.02,4.55,9.32,,,,5.3,2.99,7.42,,,,5.73,3.52,7.86,,,,1.02,-1.84,3.73,,,,1.81,-0.6,3.91,,,,,,,,,,
2020-06-11,34.76,31.84,37.29,,,,43.57,40.38,46.67,,,,7.01,4.59,9.31,,,,5.32,3.02,7.43,,,,5.74,3.54,7.87,,,,1.02,-1.83,3.64,,,,1.82,-0.58,3.92,,,,,,,,,,
2020-06-12,34.68,31.77,37.21,,,,43.61,40.47,46.7,,,,7.01,4.64,9.29,,,,5.34,3.06,7.42,,,,5.76,3.54,7.88,,,,1.02,-1.82,3.59,,,,1.84,-0.57,3.93,,,,31.0,47.0,7.0,6.0,6.0,1.0,2.0
2020-06-13,34.59,31.7,37.12,,,,43.65,40.55,46.7,,,,7.0,4.65,9.27,,,,5.37,3.1,7.43,,,,5.77,3.52,7.87,,,,1.02,-1.82,3.58,,,,1.85,-0.55,3.96,,,,,,,,,,
2020-06-14,34.51,31.66,37.03,,,,43.69,40.62,46.71,,,,7.0,4.65,9.25,,,,5.39,3.14,7.43,,,,5.78,3.51,7.85,,,,1.03,-1.81,3.58,,,,1.86,-0.53,3.97,,,,,,,,,,
2020-06-15,34.42,31.63,36.97,,,,43.73,40.7,46.72,,,,6.99,4.64,9.22,,,,5.41,3.19,7.43,,,,5.79,3.49,7.84,,,,1.03,-1.79,3.53,,,,1.87,-0.52,3.96,,,,,,,,,,
2020-06-16,34.33,31.56,36.88,,,,43.77,40.77,46.79,,,,6.98,4.68,9.29,,,,5.43,3.19,7.45,,,,5.81,3.5,7.85,,,,1.03,-1.78,3.53,,,,1.89,-0.52,3.95,,,,,,,,,,
2020-06-17,34.25,31.48,36.77,,,,43.81,40.83,46.8,,,,6.98,4.72,9.31,,,,5.45,3.19,7.54,,,,5.82,3.54,7.87,,,,1.03,-1.77,3.57,,,,1.9,-0.53,4.01,,,,,,,,,,
2020-06-18,34.16,31.38,36.65,,,,43.84,40.9,46.82,,,,6.97,4.72,9.31,,,,5.48,3.22,7.62,,,,5.83,3.59,7.88,,,,1.04,-1.72,3.58,,,,1.91,-0.55,4.09,,,,,,,,,,
2020-06-19,34.08,31.3,36.6,,,,43.88,40.96,46.82,,,,6.96,4.72,9.24,,,,5.5,3.35,7.67,,,,5.84,3.64,7.92,,,,1.04,-1.68,3.59,,,,1.92,-0.57,4.1,,,,,,,,,,
2020-06-20,33.99,31.23,36.55,,,,43.92,41.03,46.82,,,,6.96,4.73,9.18,,,,5.52,3.47,7.64,,,,5.85,3.68,7.97,,,,1.04,-1.73,3.59,,,,1.93,-0.53,4.05,,,,,,,,,,
2020-06-21,33.91,31.14,36.5,,,,43.96,41.07,46.8,,,,6.95,4.74,9.12,,,,5.54,3.45,7.64,,,,5.86,3.72,7.99,,,,1.04,-1.72,3.59,,,,1.94,-0.45,4.07,,,,,,,,,,
2020-06-22,33.83,31.07,36.45,,,,44.0,41.11,46.79,,,,6.94,4.74,9.06,,,,5.57,3.44,7.64,,,,5.87,3.71,8.02,,,,1.05,-1.72,3.59,,,,1.96,-0.36,4.1,,,,,,,,,,
2020-06-23,33.75,31.03,36.41,,,,44.04,41.15,46.8,,,,6.93,4.71,9.08,,,,5.59,3.42,7.65,,,,5.88,3.7,8.04,,,,1.05,-1.73,3.59,,,,1.97,-0.34,4.19,,,,,,,,,,
2020-06-24,33.66,31.0,36.35,,,,44.08,41.2,46.81,,,,6.93,4.68,9.12,,,,5.61,3.42,7.7,,,,5.89,3.76,8.0,,,,1.05,-1.67,3.59,,,,1.98,-0.34,4.19,,,,,,,,,,
2020-06-25,33.58,30.97,36.27,,,,44.11,41.24,46.81,,,,6.92,4.64,9.15,,,,5.63,3.41,7.74,,,,5.9,3.85,8.02,,,,1.05,-1.64,3.59,,,,1.99,-0.33,4.19,,,,,,,,,,
2020-06-26,33.51,30.92,36.15,,,,44.15,41.29,46.82,,,,6.91,4.61,9.15,,,,5.66,3.46,7.79,,,,5.91,3.93,8.02,,,,1.06,-1.59,3.58,,,,2.0,-0.33,4.22,,,,,,,,,,
2020-06-27,33.43,30.87,36.03,,,,44.19,41.34,46.81,,,,6.9,4.61,9.1,,,,5.68,3.5,7.78,,,,5.92,3.97,8.0,,,,1.06,-1.54,3.57,,,,2.01,-0.33,4.25,,,,,,,,,,
2020-06-28,33.35,30.83,35.91,,,,44.23,41.39,46.84,,,,6.89,4.58,9.07,,,,5.7,3.55,7.83,,,,5.93,4.0,7.95,,,,1.06,-1.5,3.58,,,,2.02,-0.33,4.28,,,,32.0,45.0,8.0,5.0,6.0,1.0,2.0
2020-06-29,33.28,30.8,35.79,,,,44.27,41.45,46.88,,,,6.88,4.56,9.05,,,,5.72,3.61,7.85,,,,5.93,3.99,7.95,,,,1.06,-1.46,3.57,,,,2.03,-0.32,4.3,,,,,,,,,,
2020-06-30,33.2,30.77,35.71,,,,44.31,41.51,46.94,,,,6.88,4.53,9.01,,,,5.74,3.66,7.85,,,,5.94,3.99,7.99,,,,1.06,-1.4,3.57,,,,2.03,-0.32,4.29,,,,,,,,,,
2020-07-01,33.13,30.74,35.57,,,,44.35,41.57,46.99,,,,6.87,4.52,9.01,,,,5.76,3.71,7.85,,,,5.94,4.0,8.04,,,,1.07,-1.35,3.58,,,,2.04,-0.25,4.28,,,,,,,,,,
2020-07-02,33.06,30.7,35.48,,,,44.39,41.63,47.05,,,,6.86,4.55,9.02,,,,5.78,3.78,7.86,,,,5.95,3.99,8.09,,,,1.07,-1.38,3.59,,,,2.05,-0.18,4.28,,,,,,,,,,
2020-07-03,32.99,30.67,35.34,,,,44.44,41.69,47.06,,,,6.85,4.56,9.02,,,,5.8,3.82,7.86,,,,5.95,3.98,8.12,,,,1.07,-1.42,3.56,,,,2.06,-0.11,4.27,,,,,,,,,,
2020-07-04,32.92,30.64,35.17,,,,44.48,41.75,47.08,,,,6.84,4.57,9.01,,,,5.82,3.88,7.86,,,,5.96,3.97,8.13,,,,1.07,-1.46,3.54,,,,2.07,-0.04,4.25,,,,,,,,,,
2020-07-05,32.85,30.61,35.03,,,,44.52,41.8,47.13,,,,6.83,4.54,8.98,,,,5.84,3.9,7.86,,,,5.96,3.97,8.08,,,,1.07,-1.49,3.53,,,,2.08,0.04,4.24,,,,,,,,,,
2020-07-06,32.78,30.58,34.92,,,,44.56,41.86,47.12,,,,6.82,4.51,8.99,,,,5.86,3.91,7.86,,,,5.96,3.96,8.03,,,,1.08,-1.48,3.58,,,,2.08,0.06,4.22,,,,,,,,,,
2020-07-07,32.71,30.53,34.82,,,,44.61,41.91,47.16,,,,6.81,4.48,9.02,,,,5.88,3.92,7.84,,,,5.97,3.99,8.06,,,,1.08,-1.43,3.51,,,,2.09,0.04,4.2,,,,,,,,,,
2020-07-08,32.65,30.48,34.77,,,,44.65,41.96,47.2,,,,6.8,4.45,9.02,,,,5.89,3.93,7.86,,,,5.97,4.04,8.1,,,,1.08,-1.35,3.48,,,,2.1,0.03,4.19,,,,,,,,,,
2020-07-09,32.59,30.45,34.72,,,,44.7,42.01,47.24,,,,6.79,4.42,9.01,,,,5.91,3.94,7.86,,,,5.97,4.09,8.14,,,,1.08,-1.32,3.47,,,,2.1,0.03,4.18,,,,32.0,48.0,8.0,4.0,5.0,,2.0
2020-07-10,32.53,30.43,34.68,,,,44.74,42.07,47.28,,,,6.78,4.38,9.01,,,,5.93,3.95,7.87,,,,5.97,4.14,8.11,,,,1.08,-1.34,3.44,,,,2.11,0.08,4.16,,,,,,,,,,
2020-07-11,32.47,30.4,34.63,,,,44.78,42.17,47.32,,,,6.77,4.36,8.99,,,,5.94,3.96,7.87,,,,5.97,4.14,8.03,,,,1.08,-1.35,3.42,,,,2.12,0.11,4.15,,,,,,,,,,
2020-07-12,32.41,30.34,34.57,,,,44.83,42.18,47.39,,,,6.76,4.32,8.97,,,,5.96,3.98,7.85,,,,5.97,4.11,7.94,,,,1.08,-1.32,3.4,,,,2.12,0.11,4.18,,,,,,,,,,
2020-07-13,32.35,30.28,34.52,,,,44.87,42.2,47.44,,,,6.75,4.28,8.9,,,,5.97,3.99,7.85,,,,5.97,4.08,7.9,,,,1.09,-1.28,3.37,,,,2.13,0.12,4.2,,,,,,,,,,
2020-07-14,32.29,30.21,34.43,,,,44.92,42.24,47.5,,,,6.74,4.26,8.88,,,,5.99,3.99,7.86,,,,5.96,4.06,7.93,,,,1.09,-1.29,3.36,,,,2.13,0.13,4.2,,,,,,,,,,
2020-07-15,32.24,30.16,34.32,,,,44.96,42.28,47.49,,,,6.73,4.31,8.82,,,,6.0,3.98,7.88,,,,5.96,4.04,7.96,,,,1.09,-1.27,3.35,,,,2.14,0.14,4.2,,,,,,,,,,
2020-07-16,32.19,30.1,34.27,,,,45.0,42.32,47.51,,,,6.72,4.37,8.82,,,,6.01,4.01,7.9,,,,5.96,4.01,7.99,,,,1.09,-1.26,3.35,,,,2.15,0.15,4.2,,,,,,,,,,
2020-07-17,32.14,30.05,34.22,,,,45.04,42.47,47.54,,,,6.71,4.39,8.82,,,,6.03,4.03,7.92,,,,5.95,4.05,8.02,,,,1.09,-1.33,3.34,,,,2.15,0.16,4.2,,,,,,,,,,
2020-07-18,32.09,30.02,34.17,,,,45.09,42.6,47.51,,,,6.7,4.37,8.82,,,,6.04,4.05,7.94,,,,5.95,4.09,8.03,,,,1.09,-1.33,3.37,,,,2.16,0.18,4.2,,,,,,,,,,
2020-07-19,32.04,29.95,34.18,,,,45.13,42.63,47.49,,,,6.69,4.41,8.8,,,,6.05,4.12,7.95,,,,5.95,4.13,8.06,,,,1.09,-1.33,3.43,,,,2.16,0.2,4.21,,,,,,,,,,
2020-07-20,31.99,29.9,34.12,,,,45.17,42.66,47.51,,,,6.68,4.42,8.79,,,,6.07,4.15,7.96,,,,5.94,4.18,8.06,,,,1.09,-1.32,3.44,,,,2.17,0.22,4.22,,,,,,,,,,
2020-07-21,31.94,29.82,34.04,,,,45.21,42.69,47.53,,,,6.67,4.38,8.78,,,,6.08,4.18,7.96,,,,5.94,4.15,8.09,,,,1.09,-1.38,3.41,,,,2.17,0.25,4.23,,,,,,,,,,
2020-07-22,31.89,29.78,34.03,,,,45.25,42.73,47.56,,,,6.66,4.34,8.77,,,,6.09,4.21,7.97,,,,5.93,4.11,8.07,,,,1.09,-1.43,3.38,,,,2.18,0.28,4.24,,,,,,,,,,
2020-07-23,31.85,29.73,34.03,,,,45.29,42.77,47.59,,,,6.65,4.34,8.76,,,,6.1,4.24,7.97,,,,5.93,4.08,8.04,,,,1.09,-1.37,3.35,,,,2.18,0.3,4.24,,,,34.0,45.0,8.0,5.0,6.0,,1.0
2020-07-24,31.81,29.69,33.99,,,,45.33,42.87,47.66,,,,6.64,4.35,8.74,,,,6.12,4.29,7.98,,,,5.92,4.1,8.02,,,,1.09,-1.29,3.31,,,,2.19,0.33,4.29,,,,,,,,,,
2020-07-25,31.76,29.65,33.94,,,,45.37,42.97,47.69,,,,6.63,4.36,8.73,,,,6.13,4.31,7.98,,,,5.91,4.07,8.0,,,,1.09,-1.28,3.29,,,,2.19,0.36,4.32,,,,,,,,,,
2020-07-26,31.72,29.62,33.91,,,,45.41,43.06,47.64,,,,6.62,4.38,8.73,,,,6.14,4.36,8.0,,,,5.91,4.03,7.97,,,,1.09,-1.27,3.31,,,,2.2,0.39,4.33,,,,,,,,,,
2020-07-27,31.68,29.6,33.88,,,,45.44,43.13,47.71,,,,6.61,4.38,8.71,,,,6.15,4.42,8.01,,,,5.9,4.0,7.94,,,,1.1,-1.38,3.32,,,,2.21,0.41,4.34,,,,,,,,,,
2020-07-28,31.64,29.53,33.84,,,,45.48,43.16,47.71,,,,6.6,4.4,8.69,,,,6.16,4.44,8.03,,,,5.89,4.02,7.9,,,,1.1,-1.39,3.33,,,,2.21,0.43,4.35,,,,,,,,,,
2020-07-29,31.6,29.52,33.8,,,,45.52,43.19,47.71,,,,6.59,4.41,8.67,,,,6.18,4.43,8.04,,,,5.89,4.04,7.87,,,,1.1,-1.37,3.34,,,,2.22,0.42,4.36,,,,,,,,,,
2020-07-30,31.56,29.49,33.77,,,,45.55,43.23,47.73,,,,6.58,4.42,8.65,,,,6.19,4.38,8.08,,,,5.88,3.96,7.83,,,,1.1,-1.34,3.35,,,,2.22,0.37,4.35,,,,,,,,,,
2020-07-31,31.52,29.47,33.72,,,,45.59,43.26,47.76,,,,6.57,4.44,8.63,,,,6.2,4.39,8.1,,,,5.87,3.92,7.79,,,,1.1,-1.32,3.36,,,,2.23,0.31,4.33,,,,29.0,48.0,5.0,6.0,6.0,1.0,3.0
2020-08-01,31.48,29.43,33.66,,,,45.62,43.3,47.79,,,,6.56,4.45,8.59,,,,6.21,4.41,8.13,,,,5.86,3.95,7.75,,,,1.1,-1.28,3.37,,,,2.23,0.29,4.3,,,,,,,,,,
2020-08-02,31.45,29.4,33.61,,,,45.66,43.33,47.78,,,,6.55,4.46,8.58,,,,6.22,4.43,8.17,,,,5.85,3.97,7.72,,,,1.1,-1.29,3.4,,,,2.24,0.25,4.27,,,,,,,,,,
2020-08-03,31.41,29.37,33.55,,,,45.69,43.37,47.79,,,,6.54,4.48,8.56,,,,6.23,4.44,8.21,,,,5.84,4.0,7.67,,,,1.1,-1.36,3.43,,,,2.24,0.25,4.25,,,,,,,,,,
2020-08-04,31.38,29.35,33.49,,,,45.72,43.4,47.81,,,,6.53,4.45,8.54,,,,6.24,4.42,8.22,,,,5.83,4.01,7.64,,,,1.1,-1.41,3.45,,,,2.25,0.28,4.24,,,,,,,,,,
2020-08-05,31.35,29.29,33.44,,,,45.76,43.42,47.83,,,,6.53,4.44,8.52,,,,6.25,4.41,8.21,,,,5.83,3.94,7.63,,,,1.1,-1.36,3.47,,,,2.25,0.31,4.22,,,,32.0,44.0,8.0,6.0,6.0,1.0,2.0
2020-08-06,31.32,29.22,33.42,,,,45.79,43.44,47.89,,,,6.52,4.42,8.51,,,,6.26,4.41,8.23,,,,5.82,3.87,7.62,,,,1.1,-1.31,3.49,,,,2.26,0.35,4.19,,,,,,,,,,
2020-08-07,31.28,29.15,33.42,,,,45.82,43.53,47.91,,,,6.51,4.4,8.53,,,,6.27,4.4,8.24,,,,5.81,3.87,7.6,,,,1.1,-1.29,3.51,,,,2.26,0.39,4.24,,,,,,,,,,
2020-08-08,31.25,29.12,33.36,,,,45.85,43.57,47.9,,,,6.5,4.41,8.53,,,,6.28,4.42,8.25,,,,5.79,3.88,7.57,,,,1.1,-1.27,3.54,,,,2.27,0.43,4.24,,,,,,,,,,
2020-08-09,31.22,29.11,33.31,,,,45.88,43.62,47.89,,,,6.49,4.37,8.51,,,,6.29,4.42,8.26,,,,5.78,3.87,7.54,,,,1.1,-1.32,3.56,,,,2.27,0.42,4.25,,,,,,,,,,
2020-08-10,31.19,29.1,33.25,,,,45.92,43.67,47.9,,,,6.48,4.39,8.48,,,,6.3,4.41,8.26,,,,5.77,3.86,7.52,,,,1.09,-1.36,3.57,,,,2.28,0.39,4.25,,,,,,,,,,
2020-08-11,31.17,29.1,33.26,,,,45.95,43.71,47.92,,,,6.47,4.42,8.42,,,,6.31,4.42,8.26,,,,5.76,3.84,7.52,,,,1.09,-1.39,3.61,,,,2.28,0.43,4.25,,,,,,,,,,
2020-08-12,31.14,29.07,33.25,,,,45.97,43.71,47.93,,,,6.46,4.44,8.4,,,,6.32,4.42,8.27,,,,5.75,3.83,7.53,,,,1.09,-1.43,3.6,,,,2.29,0.48,4.29,,,,33.0,40.0,6.0,8.0,6.0,1.0,5.0
2020-08-13,31.11,29.05,33.24,,,,46.0,43.73,47.94,,,,6.45,4.48,8.38,,,,6.32,4.42,8.34,,,,5.74,3.82,7.58,,,,1.09,-1.46,3.61,,,,2.3,0.51,4.32,,,,,,,,,,
2020-08-14,31.09,29.04,33.24,,,,46.03,43.74,47.95,,,,6.44,4.51,8.37,,,,6.33,4.42,8.41,,,,5.73,3.81,7.62,,,,1.09,-1.48,3.63,,,,2.3,0.52,4.31,,,,,,,,,,
2020-08-15,31.06,29.02,33.23,,,,46.06,43.75,47.95,,,,6.44,4.54,8.35,,,,6.34,4.43,8.44,,,,5.72,3.8,7.64,,,,1.09,-1.5,3.64,,,,2.31,0.53,4.3,,,,,,,,,,
2020-08-16,31.04,29.01,33.23,,,,46.09,43.78,47.96,,,,6.43,4.51,8.32,,,,6.35,4.44,8.44,,,,5.71,3.8,7.66,,,,1.09,-1.47,3.65,,,,2.31,0.54,4.32,,,,,,,,,,
2020-08-17,31.01,28.97,33.2,,,,46.11,43.79,47.99,,,,6.42,4.49,8.29,,,,6.35,4.45,8.43,,,,5.69,3.8,7.67,,,,1.09,-1.48,3.66,,,,2.32,0.55,4.37,,,,,,,,,,
2020-08-18,30.99,28.93,33.18,,,,46.14,43.79,48.01,,,,6.41,4.46,8.26,,,,6.36,4.46,8.43,,,,5.68,3.83,7.69,,,,1.09,-1.51,3.64,,,,2.32,0.55,4.38,,,,,,,,,,
2020-08-19,30.96,28.89,33.15,,,,46.17,43.8,48.03,,,,6.4,4.43,8.26,,,,6.37,4.47,8.42,,,,5.67,3.87,7.69,,,,1.09,-1.52,3.63,,,,2.33,0.56,4.39,,,,29.0,44.0,4.0,9.0,8.0,2.0,2.0
2020-08-20,30.94,28.89,33.13,,,,46.19,43.8,48.05,,,,6.39,4.43,8.26,,,,6.37,4.5,8.43,,,,5.66,3.88,7.7,,,,1.09,-1.46,3.62,,,,2.33,0.56,4.4,,,,,,,,,,
2020-08-21,30.92,28.89,33.1,,,,46.22,43.81,48.08,,,,6.38,4.44,8.26,,,,6.38,4.5,8.42,,,,5.65,3.85,7.65,,,,1.09,-1.46,3.61,,,,2.34,0.57,4.4,,,,,,,,,,
2020-08-22,30.89,28.87,33.08,,,,46.25,43.82,48.12,,,,6.38,4.45,8.22,,,,6.38,4.52,8.44,,,,5.64,3.82,7.65,,,,1.09,-1.48,3.6,,,,2.34,0.55,4.4,,,,,,,,,,
2020-08-23,30.87,28.83,33.06,,,,46.27,43.83,48.17,,,,6.37,4.46,8.21,,,,6.39,4.53,8.42,,,,5.62,3.8,7.66,,,,1.09,-1.5,3.59,,,,2.35,0.56,4.4,,,,,,,,,,
2020-08-24,30.85,28.81,33.03,,,,46.3,43.84,48.22,,,,6.36,4.45,8.22,,,,6.4,4.52,8.39,,,,5.61,3.78,7.67,,,,1.09,-1.52,3.57,,,,2.36,0.57,4.41,,,,,,,,,,
2020-08-25,30.82,28.78,33.01,,,,46.32,43.84,48.26,,,,6.35,4.4,8.24,,,,6.4,4.5,8.36,,,,5.6,3.75,7.68,,,,1.09,-1.54,3.56,,,,2.36,0.56,4.4,,,,31.0,46.0,6.0,6.0,6.0,1.0,2.0
2020-08-26,30.8,28.76,32.99,,,,46.35,43.88,48.31,,,,6.34,4.36,8.25,,,,6.41,4.53,8.34,,,,5.59,3.73,7.69,,,,1.09,-1.54,3.54,,,,2.37,0.55,4.39,,,,,,,,,,
2020-08-27,30.77,28.73,32.96,,,,46.37,43.93,48.35,,,,6.33,4.34,8.27,,,,6.41,4.55,8.32,,,,5.58,3.71,7.69,,,,1.09,-1.53,3.55,,,,2.37,0.54,4.41,,,,,,,,,,
2020-08-28,30.75,28.71,32.94,,,,46.39,43.97,48.4,,,,6.33,4.34,8.27,,,,6.42,4.56,8.31,,,,5.57,3.7,7.7,,,,1.09,-1.48,3.59,,,,2.38,0.54,4.42,,,,,,,,,,
2020-08-29,30.72,28.68,32.91,,,,46.42,44.02,48.44,,,,6.32,4.35,8.27,,,,6.42,4.56,8.33,,,,5.56,3.68,7.71,,,,1.09,-1.41,3.61,,,,2.39,0.53,4.43,,,,,,,,,,
2020-08-30,30.7,28.66,32.89,,,,46.44,44.07,48.48,,,,6.31,4.35,8.28,,,,6.43,4.57,8.35,,,,5.55,3.66,7.69,,,,1.09,-1.4,3.59,,,,2.39,0.53,4.43,,,,,,,,,,
