date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-04-12,,,,,,,,,,51.72,50.13,53.52,,,,,,,,,,,,,31.31,29.7,32.66,,,,,,,,,,,,,4.35,3.19,5.67,,,,,,,,,,,,,,,,,,,6.81,5.67,8.2,,,,,,,,,,,,,3.36,2.01,4.6,,,,,,,,,,,
2021-04-13,,,,,,,,,,51.75,50.18,53.56,,,,,,,,,,,,,31.26,29.64,32.58,,,,,,,,,,,,,4.36,3.2,5.68,,,,,,,,,,,,,,,,,,,6.83,5.68,8.2,,,,,,,,,,,,,3.36,2.02,4.59,,,,,,,,,,,
2021-04-14,,,,,,,,,,51.77,50.21,53.59,,,,,,,,,,,,,31.2,29.58,32.5,,,,,,,,,,,,,4.38,3.21,5.7,,,,,,,,,,,,,,,,,,,6.84,5.68,8.21,,,,,,,,,,,,,3.36,2.03,4.57,,,,57.0,27.0,3.0,,9.0,,,2.0
2021-04-15,,,,,,,,,,51.8,50.23,53.63,,,,,,,,,,,,,31.15,29.52,32.46,,,,,,,,,,,,,4.39,3.22,5.71,,,,,,,,,,,,,,,,,,,6.86,5.68,8.23,,,,,,,,,,,,,3.35,2.04,4.57,,,,,,,,,,,
2021-04-16,,,,,,,,,,51.82,50.26,53.67,,,,,,,,,,,,,31.1,29.46,32.42,,,,,,,,,,,,,4.4,3.23,5.72,,,,,,,,,,,,,,,,,,,6.88,5.7,8.24,,,,,,,,,,,,,3.35,2.06,4.57,,,,,,,,,,,
2021-04-17,,,,,,,,,,51.85,50.29,53.7,,,,,,,,,,,,,31.05,29.41,32.39,,,,,,,,,,,,,4.42,3.25,5.74,,,,,,,,,,,,,,,,,,,6.89,5.71,8.25,,,,,,,,,,,,,3.35,2.07,4.56,,,,,,,,,,,
2021-04-18,,,,,,,,,,51.87,50.33,53.73,,,,,,,,,,,,,31.0,29.37,32.35,,,,,,,,,,,,,4.43,3.24,5.75,,,,,,,,,,,,,,,,,,,6.91,5.73,8.27,,,,,,,,,,,,,3.35,2.08,4.56,,,,,,,,,,,
2021-04-19,,,,,,,,,,51.89,50.35,53.74,,,,,,,,,,,,,30.95,29.32,32.31,,,,,,,,,,,,,4.44,3.24,5.77,,,,,,,,,,,,,,,,,,,6.93,5.75,8.28,,,,,,,,,,,,,3.34,2.08,4.56,,,,,,,,,,,
2021-04-20,,,,,,,,,,51.91,50.38,53.75,,,,,,,,,,,,,30.9,29.28,32.27,,,,,,,,,,,,,4.46,3.24,5.78,,,,,,,,,,,,,,,,,,,6.95,5.77,8.29,,,,,,,,,,,,,3.34,2.08,4.55,,,,,,,,,,,
2021-04-21,,,,,,,,,,51.93,50.4,53.76,,,,,,,,,,,,,30.85,29.26,32.24,,,,,,,,,,,,,4.47,3.24,5.79,,,,,,,,,,,,,,,,,,,6.96,5.78,8.29,,,,,,,,,,,,,3.34,2.09,4.55,,,,,,,,,,,
2021-04-22,,,,,,,,,,51.95,50.42,53.78,,,,,,,,,,,,,30.8,29.23,32.2,,,,,,,,,,,,,4.48,3.26,5.81,,,,,,,,,,,,,,,,,,,6.98,5.8,8.3,,,,,,,,,,,,,3.33,2.11,4.54,,,,58.0,31.0,3.0,,7.0,,,1.0
2021-04-23,,,,,,,,,,51.97,50.44,53.79,,,,,,,,,,,,,30.76,29.21,32.16,,,,,,,,,,,,,4.5,3.27,5.82,,,,,,,,,,,,,,,,,,,7.0,5.82,8.32,,,,,,,,,,,,,3.33,2.12,4.53,,,,,,,,,,,
2021-04-24,,,,,,,,,,51.99,50.46,53.8,,,,,,,,,,,,,30.71,29.19,32.11,,,,,,,,,,,,,4.51,3.3,5.84,,,,,,,,,,,,,,,,,,,7.02,5.84,8.34,,,,,,,,,,,,,3.32,2.13,4.53,,,,,,,,,,,
2021-04-25,,,,,,,,,,52.01,50.48,53.8,,,,,,,,,,,,,30.67,29.16,32.08,,,,,,,,,,,,,4.53,3.3,5.85,,,,,,,,,,,,,,,,,,,7.04,5.86,8.36,,,,,,,,,,,,,3.32,2.11,4.52,,,,,,,,,,,
2021-04-26,,,,,,,,,,52.02,50.5,53.81,,,,,,,,,,,,,30.62,29.14,32.05,,,,,,,,,,,,,4.54,3.3,5.86,,,,,,,,,,,,,,,,,,,7.05,5.87,8.38,,,,,,,,,,,,,3.32,2.08,4.51,,,,,,,,,,,
2021-04-27,,,,,,,,,,52.04,50.52,53.82,,,,,,,,,,,,,30.58,29.13,31.98,,,,,,,,,,,,,4.55,3.3,5.88,,,,,,,,,,,,,,,,,,,7.07,5.89,8.4,,,,,,,,,,,,,3.31,2.07,4.5,,,,,,,,,,,
2021-04-28,,,,,,,,,,52.05,50.53,53.83,,,,,,,,,,,,,30.54,29.11,31.95,,,,,,,,,,,,,4.57,3.3,5.89,,,,,,,,,,,,,,,,,,,7.09,5.9,8.43,,,,,,,,,,,,,3.31,2.08,4.49,,,,55.0,30.0,3.0,,7.0,,,2.0
2021-04-29,,,,,,,,,,52.06,50.55,53.83,,,,,,,,,,,,,30.5,29.09,31.92,,,,,,,,,,,,,4.58,3.31,5.91,,,,,,,,,,,,,,,,,,,7.11,5.91,8.46,,,,,,,,,,,,,3.3,2.09,4.49,,,,,,,,,,,
2021-04-30,,,,,,,,,,52.07,50.6,53.84,,,,,,,,,,,,,30.46,29.07,31.88,,,,,,,,,,,,,4.6,3.33,5.92,,,,,,,,,,,,,,,,,,,7.13,5.92,8.48,,,,,,,,,,,,,3.3,2.09,4.48,,,,,,,,,,,
2021-05-01,,,,,,,,,,52.08,50.59,53.84,,,,,,,,,,,,,30.42,29.06,31.85,,,,,,,,,,,,,4.61,3.33,5.92,,,,,,,,,,,,,,,,,,,7.15,5.93,8.51,,,,,,,,,,,,,3.29,2.1,4.47,,,,,,,,,,,
2021-05-02,,,,,,,,,,52.09,50.59,53.82,,,,,,,,,,,,,30.39,29.02,31.82,,,,,,,,,,,,,4.63,3.32,5.92,,,,,,,,,,,,,,,,,,,7.16,5.94,8.54,,,,,,,,,,,,,3.28,2.11,4.46,,,,,,,,,,,
2021-05-03,,,,,,,,,,52.1,50.6,53.8,,,,,,,,,,,,,30.35,28.98,31.77,,,,,,,,,,,,,4.64,3.31,5.92,,,,,,,,,,,,,,,,,,,7.18,5.95,8.56,,,,,,,,,,,,,3.28,2.12,4.44,,,,,,,,,,,
2021-05-04,,,,,,,,,,52.11,50.61,53.78,,,,,,,,,,,,,30.32,28.95,31.74,,,,,,,,,,,,,4.66,3.31,5.94,,,,,,,,,,,,,,,,,,,7.2,5.96,8.58,,,,,,,,,,,,,3.27,2.12,4.43,,,,,,,,,,,
2021-05-05,,,,,,,,,,52.11,50.62,53.77,,,,,,,,,,,,,30.29,28.91,31.71,,,,,,,,,,,,,4.67,3.33,5.97,,,,,,,,,,,,,,,,,,,7.22,5.97,8.6,,,,,,,,,,,,,3.27,2.13,4.42,,,,53.0,30.0,4.0,,4.0,,,6.0
2021-05-06,,,,,,,,,,52.12,50.65,53.77,,,,,,,,,,,,,30.26,28.88,31.67,,,,,,,,,,,,,4.68,3.34,6.0,,,,,,,,,,,,,,,,,,,7.23,5.99,8.63,,,,,,,,,,,,,3.26,2.13,4.4,,,,,,,,,,,
2021-05-07,,,,,,,,,,52.12,50.67,53.78,,,,,,,,,,,,,30.23,28.85,31.64,,,,,,,,,,,,,4.7,3.36,6.01,,,,,,,,,,,,,,,,,,,7.25,5.99,8.68,,,,,,,,,,,,,3.25,2.14,4.39,,,,,,,,,,,
2021-05-08,,,,,,,,,,52.12,50.66,53.78,,,,,,,,,,,,,30.2,28.83,31.6,,,,,,,,,,,,,4.71,3.37,6.02,,,,,,,,,,,,,,,,,,,7.27,6.0,8.7,,,,,,,,,,,,,3.25,2.13,4.38,,,,,,,,,,,
2021-05-09,,,,,,,,,,52.13,50.67,53.78,,,,,,,,,,,,,30.17,28.77,31.57,,,,,,,,,,,,,4.73,3.39,6.04,,,,,,,,,,,,,,,,,,,7.28,6.01,8.72,,,,,,,,,,,,,3.24,2.12,4.38,,,,,,,,,,,
2021-05-10,,,,,,,,,,52.13,50.67,53.78,,,,,,,,,,,,,30.15,28.71,31.53,,,,,,,,,,,,,4.75,3.41,6.04,,,,,,,,,,,,,,,,,,,7.3,6.04,8.73,,,,,,,,,,,,,3.23,2.1,4.4,,,,,,,,,,,
2021-05-11,,,,,,,,,,52.12,50.65,53.78,,,,,,,,,,,,,30.12,28.69,31.5,,,,,,,,,,,,,4.76,3.42,6.04,,,,,,,,,,,,,,,,,,,7.32,6.04,8.74,,,,,,,,,,,,,3.22,2.09,4.37,,,,,,,,,,,
2021-05-12,,,,,,,,,,52.12,50.66,53.75,,,,,,,,,,,,,30.1,28.67,31.47,,,,,,,,,,,,,4.78,3.44,6.06,,,,,,,,,,,,,,,,,,,7.33,6.04,8.78,,,,,,,,,,,,,3.22,2.08,4.35,,,,47.0,33.0,5.0,,8.0,,,2.0
2021-05-13,,,,,,,,,,52.12,50.66,53.77,,,,,,,,,,,,,30.08,28.63,31.46,,,,,,,,,,,,,4.79,3.46,6.08,,,,,,,,,,,,,,,,,,,7.35,6.05,8.82,,,,,,,,,,,,,3.21,2.06,4.34,,,,,,,,,,,
2021-05-14,,,,,,,,,,52.11,50.66,53.77,,,,,,,,,,,,,30.06,28.62,31.44,,,,,,,,,,,,,4.81,3.48,6.09,,,,,,,,,,,,,,,,,,,7.36,6.05,8.86,,,,,,,,,,,,,3.2,2.05,4.34,,,,,,,,,,,
2021-05-15,,,,,,,,,,52.11,50.65,53.76,,,,,,,,,,,,,30.04,28.62,31.38,,,,,,,,,,,,,4.82,3.52,6.1,,,,,,,,,,,,,,,,,,,7.38,6.06,8.89,,,,,,,,,,,,,3.19,2.03,4.35,,,,,,,,,,,
2021-05-16,,,,,,,,,,52.1,50.65,53.75,,,,,,,,,,,,,30.02,28.61,31.34,,,,,,,,,,,,,4.84,3.53,6.11,,,,,,,,,,,,,,,,,,,7.4,6.09,8.92,,,,,,,,,,,,,3.19,2.02,4.34,,,,,,,,,,,
2021-05-17,,,,,,,,,,52.09,50.65,53.74,,,,,,,,,,,,,30.0,28.59,31.32,,,,,,,,,,,,,4.86,3.53,6.12,,,,,,,,,,,,,,,,,,,7.41,6.11,8.94,,,,,,,,,,,,,3.18,2.0,4.33,,,,,,,,,,,
2021-05-18,,,,,,,,,,52.08,50.64,53.73,,,,,,,,,,,,,29.99,28.58,31.33,,,,,,,,,,,,,4.87,3.55,6.13,,,,,,,,,,,,,,,,,,,7.43,6.13,8.95,,,,,,,,,,,,,3.17,1.99,4.31,,,,,,,,,,,
2021-05-19,,,,,,,,,,52.07,50.64,53.72,,,,,,,,,,,,,29.97,28.56,31.32,,,,,,,,,,,,,4.89,3.56,6.14,,,,,,,,,,,,,,,,,,,7.44,6.15,8.97,,,,,,,,,,,,,3.17,1.97,4.29,,,,,,,,,,,
2021-05-20,,,,,,,,,,52.06,50.63,53.71,,,,,,,,,,,,,29.96,28.53,31.28,,,,,,,,,,,,,4.9,3.56,6.15,,,,,,,,,,,,,,,,,,,7.45,6.18,8.98,,,,,,,,,,,,,3.16,1.96,4.29,,,,57.0,28.0,6.0,,6.0,,,1.0
2021-05-21,,,,,,,,,,52.04,50.62,53.69,,,,,,,,,,,,,29.95,28.52,31.23,,,,,,,,,,,,,4.92,3.57,6.16,,,,,,,,,,,,,,,,,,,7.47,6.18,8.98,,,,,,,,,,,,,3.15,1.95,4.28,,,,,,,,,,,
2021-05-22,,,,,,,,,,52.03,50.61,53.68,,,,,,,,,,,,,29.94,28.52,31.2,,,,,,,,,,,,,4.94,3.57,6.17,,,,,,,,,,,,,,,,,,,7.48,6.19,8.97,,,,,,,,,,,,,3.15,1.93,4.27,,,,,,,,,,,
2021-05-23,,,,,,,,,,52.01,50.59,53.66,,,,,,,,,,,,,29.93,28.52,31.16,,,,,,,,,,,,,4.96,3.58,6.18,,,,,,,,,,,,,,,,,,,7.5,6.2,8.96,,,,,,,,,,,,,3.14,1.92,4.25,,,,,,,,,,,
2021-05-24,,,,,,,,,,51.99,50.56,53.64,,,,,,,,,,,,,29.92,28.5,31.11,,,,,,,,,,,,,4.97,3.58,6.2,,,,,,,,,,,,,,,,,,,7.51,6.2,8.96,,,,,,,,,,,,,3.13,1.9,4.26,,,,,,,,,,,
2021-05-25,,,,,,,,,,51.98,50.54,53.63,,,,,,,,,,,,,29.91,28.48,31.12,,,,,,,,,,,,,4.99,3.59,6.23,,,,,,,,,,,,,,,,,,,7.53,6.19,8.96,,,,,,,,,,,,,3.13,1.89,4.25,,,,,,,,,,,
2021-05-26,,,,,,,,,,51.95,50.52,53.61,,,,,,,,,,,,,29.91,28.47,31.14,,,,,,,,,,,,,5.01,3.6,6.25,,,,,,,,,,,,,,,,,,,7.54,6.21,8.97,,,,,,,,,,,,,3.12,1.89,4.25,,,,,,,,,,,
2021-05-27,,,,,,,,,,51.93,50.5,53.58,,,,,,,,,,,,,29.9,28.45,31.17,,,,,,,,,,,,,5.03,3.6,6.25,,,,,,,,,,,,,,,,,,,7.55,6.22,8.98,,,,,,,,,,,,,3.12,1.91,4.24,,,,,,,,,,,
2021-05-28,,,,,,,,,,51.91,50.47,53.56,,,,,,,,,,,,,29.89,28.44,31.15,,,,,,,,,,,,,5.05,3.63,6.26,,,,,,,,,,,,,,,,,,,7.57,6.23,8.99,,,,,,,,,,,,,3.11,1.92,4.23,,,,52.0,30.0,5.0,,9.0,,,4.0
2021-05-29,,,,,,,,,,51.89,50.49,53.54,,,,,,,,,,,,,29.89,28.44,31.12,,,,,,,,,,,,,5.06,3.66,6.26,,,,,,,,,,,,,,,,,,,7.58,6.24,9.0,,,,,,,,,,,,,3.11,1.91,4.22,,,,,,,,,,,
2021-05-30,,,,,,,,,,51.86,50.46,53.51,,,,,,,,,,,,,29.89,28.44,31.11,,,,,,,,,,,,,5.08,3.67,6.26,,,,,,,,,,,,,,,,,,,7.59,6.25,9.01,,,,,,,,,,,,,3.1,1.9,4.21,,,,,,,,,,,
2021-05-31,,,,,,,,,,51.83,50.42,53.48,,,,,,,,,,,,,29.88,28.45,31.09,,,,,,,,,,,,,5.1,3.68,6.27,,,,,,,,,,,,,,,,,,,7.61,6.26,9.02,,,,,,,,,,,,,3.1,1.9,4.2,,,,,,,,,,,
2021-06-01,,,,,,,,,,51.8,50.39,53.46,,,,,,,,,,,,,29.88,28.44,31.07,,,,,,,,,,,,,5.12,3.69,6.28,,,,,,,,,,,,,,,,,,,7.62,6.27,9.03,,,,,,,,,,,,,3.09,1.89,4.2,,,,,,,,,,,
2021-06-02,,,,,,,,,,51.78,50.35,53.44,,,,,,,,,,,,,29.88,28.43,31.04,,,,,,,,,,,,,5.14,3.7,6.29,,,,,,,,,,,,,,,,,,,7.64,6.28,9.05,,,,,,,,,,,,,3.09,1.89,4.19,,,,,,,,,,,
2021-06-03,,,,,,,,,,51.74,50.32,53.44,,,,,,,,,,,,,29.88,28.43,31.06,,,,,,,,,,,,,5.16,3.71,6.3,,,,,,,,,,,,,,,,,,,7.65,6.29,9.06,,,,,,,,,,,,,3.09,1.89,4.19,,,,52.0,27.0,5.0,,10.0,,,4.0
2021-06-04,,,,,,,,,,51.71,50.28,53.42,,,,,,,,,,,,,29.88,28.42,31.07,,,,,,,,,,,,,5.18,3.73,6.31,,,,,,,,,,,,,,,,,,,7.66,6.3,9.07,,,,,,,,,,,,,3.08,1.89,4.19,,,,,,,,,,,
2021-06-05,,,,,,,,,,51.68,50.24,53.41,,,,,,,,,,,,,29.88,28.42,31.09,,,,,,,,,,,,,5.2,3.74,6.32,,,,,,,,,,,,,,,,,,,7.68,6.31,9.08,,,,,,,,,,,,,3.08,1.9,4.19,,,,,,,,,,,
2021-06-06,,,,,,,,,,51.65,50.19,53.38,,,,,,,,,,,,,29.88,28.42,31.12,,,,,,,,,,,,,5.22,3.75,6.33,,,,,,,,,,,,,,,,,,,7.69,6.32,9.09,,,,,,,,,,,,,3.08,1.91,4.18,,,,,,,,,,,
2021-06-07,,,,,,,,,,51.61,50.15,53.35,,,,,,,,,,,,,29.88,28.41,31.11,,,,,,,,,,,,,5.24,3.76,6.35,,,,,,,,,,,,,,,,,,,7.7,6.33,9.09,,,,,,,,,,,,,3.08,1.92,4.15,,,,,,,,,,,
2021-06-08,,,,,,,,,,51.57,50.11,53.31,,,,,,,,,,,,,29.88,28.4,31.1,,,,,,,,,,,,,5.26,3.78,6.36,,,,,,,,,,,,,,,,,,,7.72,6.35,9.09,,,,,,,,,,,,,3.08,1.94,4.14,,,,,,,,,,,
2021-06-09,,,,,,,,,,51.54,50.06,53.27,,,,,,,,,,,,,29.89,28.4,31.12,,,,,,,,,,,,,5.28,3.79,6.37,,,,,,,,,,,,,,,,,,,7.73,6.37,9.08,,,,,,,,,,,,,3.08,1.95,4.13,,,,,,,,,,,
2021-06-10,,,,,,,,,,51.5,50.02,53.23,,,,,,,,,,,,,29.89,28.4,31.13,,,,,,,,,,,,,5.3,3.81,6.38,,,,,,,,,,,,,,,,,,,7.75,6.4,9.08,,,,,,,,,,,,,3.08,1.95,4.14,,,,52.0,29.0,8.0,,7.0,,,3.0
2021-06-11,,,,,,,,,,51.46,49.96,53.18,,,,,,,,,,,,,29.89,28.4,31.14,,,,,,,,,,,,,5.32,3.82,6.4,,,,,,,,,,,,,,,,,,,7.76,6.43,9.07,,,,,,,,,,,,,3.08,1.96,4.15,,,,,,,,,,,
2021-06-12,,,,,,,,,,51.42,49.89,53.14,,,,,,,,,,,,,29.9,28.39,31.16,,,,,,,,,,,,,5.34,3.84,6.41,,,,,,,,,,,,,,,,,,,7.77,6.46,9.07,,,,,,,,,,,,,3.08,1.97,4.17,,,,,,,,,,,
2021-06-13,,,,,,,,,,51.38,49.84,53.1,,,,,,,,,,,,,29.9,28.39,31.19,,,,,,,,,,,,,5.37,3.86,6.43,,,,,,,,,,,,,,,,,,,7.79,6.49,9.06,,,,,,,,,,,,,3.08,1.95,4.17,,,,,,,,,,,
2021-06-14,,,,,,,,,,51.33,49.79,53.04,,,,,,,,,,,,,29.91,28.39,31.21,,,,,,,,,,,,,5.39,3.87,6.44,,,,,,,,,,,,,,,,,,,7.8,6.52,9.06,,,,,,,,,,,,,3.08,1.94,4.17,,,,,,,,,,,
2021-06-15,,,,,,,,,,51.29,49.73,52.99,,,,,,,,,,,,,29.91,28.38,31.23,,,,,,,,,,,,,5.41,3.89,6.45,,,,,,,,,,,,,,,,,,,7.82,6.54,9.07,,,,,,,,,,,,,3.08,1.95,4.18,,,,,,,,,,,
2021-06-16,,,,,,,,,,51.25,49.68,52.94,,,,,,,,,,,,,29.92,28.39,31.26,,,,,,,,,,,,,5.43,3.91,6.46,,,,,,,,,,,,,,,,,,,7.83,6.54,9.09,,,,,,,,,,,,,3.09,1.96,4.19,,,,,,,,,,,
2021-06-17,,,,,,,,,,51.2,49.63,52.9,,,,,,,,,,,,,29.92,28.39,31.28,,,,,,,,,,,,,5.45,3.92,6.5,,,,,,,,,,,,,,,,,,,7.84,6.55,9.1,,,,,,,,,,,,,3.09,1.95,4.2,,,,54.0,30.0,4.0,,6.0,,,5.0
2021-06-18,,,,,,,,,,51.15,49.6,52.84,,,,,,,,,,,,,29.93,28.39,31.31,,,,,,,,,,,,,5.47,3.94,6.53,,,,,,,,,,,,,,,,,,,7.86,6.56,9.1,,,,,,,,,,,,,3.09,1.95,4.22,,,,,,,,,,,
2021-06-19,,,,,,,,,,51.11,49.56,52.77,,,,,,,,,,,,,29.94,28.39,31.32,,,,,,,,,,,,,5.5,3.96,6.56,,,,,,,,,,,,,,,,,,,7.87,6.56,9.11,,,,,,,,,,,,,3.1,1.95,4.25,,,,,,,,,,,
2021-06-20,,,,,,,,,,51.06,49.5,52.72,,,,,,,,,,,,,29.95,28.39,31.31,,,,,,,,,,,,,5.52,3.98,6.59,,,,,,,,,,,,,,,,,,,7.89,6.56,9.11,,,,,,,,,,,,,3.1,1.95,4.28,,,,,,,,,,,
2021-06-21,,,,,,,,,,51.01,49.45,52.66,,,,,,,,,,,,,29.95,28.39,31.31,,,,,,,,,,,,,5.54,4.01,6.6,,,,,,,,,,,,,,,,,,,7.9,6.56,9.1,,,,,,,,,,,,,3.11,1.95,4.3,,,,,,,,,,,
2021-06-22,,,,,,,,,,50.97,49.41,52.57,,,,,,,,,,,,,29.96,28.38,31.3,,,,,,,,,,,,,5.56,4.04,6.63,,,,,,,,,,,,,,,,,,,7.92,6.56,9.1,,,,,,,,,,,,,3.11,1.96,4.33,,,,,,,,,,,
2021-06-23,,,,,,,,,,50.92,49.36,52.51,,,,,,,,,,,,,29.97,28.38,31.3,,,,,,,,,,,,,5.58,4.07,6.66,,,,,,,,,,,,,,,,,,,7.93,6.58,9.13,,,,,,,,,,,,,3.12,1.99,4.36,,,,,,,,,,,
2021-06-24,,,,,,,,,,50.87,49.31,52.46,,,,,,,,,,,,,29.98,28.38,31.3,,,,,,,,,,,,,5.6,4.11,6.69,,,,,,,,,,,,,,,,,,,7.95,6.59,9.13,,,,,,,,,,,,,3.12,1.99,4.38,,,,50.0,30.0,5.0,,8.0,,,3.0
2021-06-25,,,,,,,,,,50.82,49.27,52.4,,,,,,,,,,,,,29.99,28.38,31.31,,,,,,,,,,,,,5.63,4.14,6.72,,,,,,,,,,,,,,,,,,,7.96,6.6,9.13,,,,,,,,,,,,,3.13,2.0,4.4,,,,,,,,,,,
2021-06-26,,,,,,,,,,50.77,49.23,52.34,,,,,,,,,,,,,29.99,28.38,31.32,,,,,,,,,,,,,5.65,4.18,6.77,,,,,,,,,,,,,,,,,,,7.98,6.62,9.15,,,,,,,,,,,,,3.14,2.02,4.4,,,,,,,,,,,
2021-06-27,,,,,,,,,,50.72,49.19,52.29,,,,,,,,,,,,,30.0,28.4,31.33,,,,,,,,,,,,,5.67,4.21,6.81,,,,,,,,,,,,,,,,,,,7.99,6.64,9.18,,,,,,,,,,,,,3.14,2.03,4.43,,,,,,,,,,,
2021-06-28,,,,,,,,,,50.67,49.15,52.22,,,,,,,,,,,,,30.01,28.4,31.34,,,,,,,,,,,,,5.69,4.24,6.85,,,,,,,,,,,,,,,,,,,8.0,6.66,9.21,,,,,,,,,,,,,3.15,2.04,4.43,,,,,,,,,,,
2021-06-29,,,,,,,,,,50.62,49.1,52.16,,,,,,,,,,,,,30.02,28.41,31.36,,,,,,,,,,,,,5.71,4.26,6.89,,,,,,,,,,,,,,,,,,,8.02,6.67,9.25,,,,,,,,,,,,,3.16,2.04,4.42,,,,,,,,,,,
2021-06-30,,,,,,,,,,50.57,49.06,52.12,,,,,,,,,,,,,30.03,28.43,31.37,,,,,,,,,,,,,5.73,4.29,6.92,,,,,,,,,,,,,,,,,,,8.03,6.69,9.28,,,,,,,,,,,,,3.17,2.03,4.42,,,,57.0,27.0,6.0,,8.0,,,2.0
2021-07-01,,,,,,,,,,50.51,49.03,52.04,,,,,,,,,,,,,30.04,28.45,31.38,,,,,,,,,,,,,5.75,4.31,6.93,,,,,,,,,,,,,,,,,,,8.05,6.71,9.3,,,,,,,,,,,,,3.17,2.04,4.42,,,,,,,,,,,
2021-07-02,,,,,,,,,,50.46,48.99,51.97,,,,,,,,,,,,,30.05,28.48,31.39,,,,,,,,,,,,,5.77,4.33,6.94,,,,,,,,,,,,,,,,,,,8.06,6.73,9.31,,,,,,,,,,,,,3.18,2.08,4.42,,,,,,,,,,,
2021-07-03,,,,,,,,,,50.41,48.95,51.91,,,,,,,,,,,,,30.06,28.51,31.4,,,,,,,,,,,,,5.79,4.36,6.96,,,,,,,,,,,,,,,,,,,8.08,6.75,9.32,,,,,,,,,,,,,3.19,2.09,4.42,,,,,,,,,,,
2021-07-04,,,,,,,,,,50.36,48.91,51.84,,,,,,,,,,,,,30.07,28.5,31.41,,,,,,,,,,,,,5.82,4.38,6.97,,,,,,,,,,,,,,,,,,,8.09,6.77,9.32,,,,,,,,,,,,,3.2,2.09,4.41,,,,,,,,,,,
2021-07-05,,,,,,,,,,50.31,48.88,51.8,,,,,,,,,,,,,30.08,28.5,31.42,,,,,,,,,,,,,5.84,4.41,6.98,,,,,,,,,,,,,,,,,,,8.11,6.79,9.33,,,,,,,,,,,,,3.21,2.08,4.43,,,,,,,,,,,
2021-07-06,,,,,,,,,,50.25,48.82,51.75,,,,,,,,,,,,,30.09,28.5,31.42,,,,,,,,,,,,,5.86,4.43,6.98,,,,,,,,,,,,,,,,,,,8.12,6.82,9.32,,,,,,,,,,,,,3.22,2.08,4.45,,,,,,,,,,,
2021-07-07,,,,,,,,,,50.2,48.78,51.71,,,,,,,,,,,,,30.09,28.51,31.4,,,,,,,,,,,,,5.88,4.46,7.0,,,,,,,,,,,,,,,,,,,8.14,6.83,9.31,,,,,,,,,,,,,3.23,2.08,4.47,,,,,,,,,,,
2021-07-08,,,,,,,,,,50.15,48.73,51.66,,,,,,,,,,,,,30.1,28.52,31.41,,,,,,,,,,,,,5.9,4.46,7.01,,,,,,,,,,,,,,,,,,,8.16,6.84,9.29,,,,,,,,,,,,,3.24,2.09,4.49,,,,51.0,23.0,6.0,,13.0,,,3.0
2021-07-09,,,,,,,,,,50.1,48.69,51.62,,,,,,,,,,,,,30.11,28.53,31.43,,,,,,,,,,,,,5.92,4.48,7.02,,,,,,,,,,,,,,,,,,,8.17,6.85,9.31,,,,,,,,,,,,,3.25,2.09,4.51,,,,,,,,,,,
2021-07-10,,,,,,,,,,50.05,48.63,51.57,,,,,,,,,,,,,30.12,28.53,31.44,,,,,,,,,,,,,5.93,4.5,7.03,,,,,,,,,,,,,,,,,,,8.19,6.87,9.32,,,,,,,,,,,,,3.26,2.09,4.53,,,,,,,,,,,
