date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (2019-24),Con (2019-24) (low),Con (2019-24) (high),Grn (2019-24),Grn (2019-24) (low),Grn (2019-24) (high),LDem (2019-24),LDem (2019-24) (low),LDem (2019-24) (high),Lab (2019-24),Lab (2019-24) (low),Lab (2019-24) (high),PC (2019-24),PC (2019-24) (low),PC (2019-24) (high),Reform (2019-24),Reform (2019-24) (low),Reform (2019-24) (high),SNP (2019-24),SNP (2019-24) (low),SNP (2019-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2024-06-06,,,,,,,,,,,,,,,,,,,,,,7.04,6.27,7.97,13.78,11.87,15.41,14.11,11.67,16.46,50.92,46.97,54.07,0.88,0.54,1.29,8.6,7.25,9.88,3.04,2.38,3.58,8.0,60.0,7.0,13.0,1.0,3.0,5.0
2024-06-07,,,,,,,,,,,,,,,,,,,,,,7.02,6.25,7.94,13.79,11.85,15.43,14.16,11.71,16.51,50.85,46.88,54.04,0.88,0.53,1.3,8.62,7.27,9.9,3.03,2.37,3.58,,,,,,,
2024-06-08,,,,,,,,,,,,,,,,,,,,,,7.0,6.23,7.92,13.8,11.84,15.44,14.21,11.74,16.58,50.79,46.79,54.0,0.88,0.53,1.3,8.64,7.3,9.92,3.03,2.37,3.56,,,,,,,
2024-06-09,,,,,,,,,,,,,,,,,,,,,,6.98,6.2,7.89,13.82,11.83,15.46,14.25,11.78,16.65,50.73,46.69,53.97,0.88,0.53,1.31,8.67,7.33,9.94,3.02,2.37,3.54,,,,,,,
2024-06-10,,,,,,,,,,,,,,,,,,,,,,6.96,6.18,7.86,13.83,11.82,15.47,14.3,11.81,16.71,50.66,46.61,53.93,0.88,0.53,1.31,8.69,7.34,9.97,3.02,2.37,3.54,,,,,,,
2024-06-11,,,,,,,,,,,,,,,,,,,,,,6.94,6.15,7.85,13.84,11.81,15.49,14.35,11.85,16.77,50.6,46.54,53.89,0.88,0.53,1.32,8.71,7.35,9.99,3.01,2.37,3.55,4.0,43.0,23.0,16.0,3.0,1.0,5.0
2024-06-12,,,,,,,,,,,,,,,,,,,,,,6.92,6.13,7.84,13.85,11.8,15.5,14.4,11.9,16.83,50.54,46.47,53.85,0.88,0.53,1.32,8.73,7.36,10.01,3.0,2.37,3.55,,,,,,,
2024-06-13,,,,,,,,,,,,,,,,,,,,,,6.91,6.13,7.79,13.86,11.8,15.52,14.45,11.95,16.88,50.47,46.42,53.81,0.88,0.53,1.32,8.75,7.37,10.04,3.0,2.37,3.54,7.0,41.0,22.0,8.0,5.0,0.0,15.0
2024-06-14,,,,,,,,,,,,,,,,,,,,,,6.89,6.11,7.77,13.88,11.79,15.53,14.5,12.0,16.94,50.41,46.36,53.77,0.88,0.52,1.33,8.77,7.37,10.06,2.99,2.37,3.54,,,,,,,
2024-06-15,,,,,,,,,,,,,,,,,,,,,,6.87,6.08,7.75,13.89,11.79,15.57,14.55,12.05,17.0,50.34,46.3,53.74,0.88,0.52,1.33,8.79,7.38,10.08,2.98,2.37,3.53,,,,,,,
2024-06-16,,,,,,,,,,,,,,,,,,,,,,6.86,6.06,7.73,13.9,11.78,15.62,14.61,12.11,17.06,50.27,46.24,53.69,0.88,0.52,1.33,8.81,7.41,10.1,2.98,2.36,3.52,,,,,,,
2024-06-17,,,,,,,,,,,,,,,,,,,,,,6.84,6.04,7.72,13.91,11.78,15.68,14.66,12.14,17.11,50.2,46.19,53.65,0.88,0.52,1.33,8.83,7.45,10.11,2.97,2.36,3.51,,,,,,,
2024-06-18,,,,,,,,,,,,,,,,,,,,,,6.83,6.03,7.69,13.93,11.78,15.74,14.71,12.15,17.17,50.13,46.09,53.6,0.88,0.52,1.33,8.86,7.49,10.13,2.96,2.35,3.51,5.0,43.0,22.0,16.0,1.0,1.0,11.0
2024-06-19,,,,,,,,,,,,,,,,,,,,,,6.81,6.01,7.66,13.94,11.77,15.79,14.76,12.2,17.22,50.06,45.99,53.55,0.88,0.51,1.34,8.88,7.51,10.15,2.96,2.34,3.5,,,,,,,
2024-06-20,,,,,,,,,,,,,,,,,,,,,,6.8,6.0,7.64,13.95,11.77,15.85,14.81,12.24,17.28,49.99,45.88,53.49,0.88,0.51,1.34,8.9,7.52,10.18,2.95,2.33,3.49,7.0,37.0,21.0,21.0,5.0,0.0,7.0
2024-06-21,,,,,,,,,,,,,,,,,,,,,,6.79,5.99,7.62,13.97,11.77,15.89,14.86,12.27,17.32,49.92,45.77,53.44,0.88,0.51,1.34,8.92,7.54,10.22,2.94,2.32,3.48,,,,,,,
2024-06-22,,,,,,,,,,,,,,,,,,,,,,6.78,5.98,7.6,13.98,11.77,15.91,14.92,12.3,17.37,49.84,45.69,53.39,0.88,0.51,1.34,8.95,7.55,10.26,2.94,2.31,3.48,,,,,,,
2024-06-23,,,,,,,,,,,,,,,,,,,,,,6.77,5.96,7.58,14.0,11.77,15.93,14.97,12.33,17.41,49.76,45.6,53.33,0.88,0.51,1.34,8.97,7.57,10.29,2.93,2.29,3.47,,,,,,,
2024-06-24,,,,,,,,,,,,,,,,,,,,,,6.76,5.95,7.56,14.01,11.76,15.95,15.03,12.35,17.49,49.68,45.52,53.27,0.88,0.51,1.34,8.99,7.58,10.31,2.92,2.27,3.47,,,,,,,
2024-06-25,,,,,,,,,,,,,,,,,,,,,,6.75,5.94,7.55,14.03,11.76,15.97,15.08,12.38,17.53,49.6,45.43,53.21,0.88,0.51,1.34,9.02,7.6,10.35,2.92,2.26,3.46,6.0,34.0,22.0,20.0,3.0,0.0,13.0
2024-06-26,,,,,,,,,,,,,,,,,,,,,,6.74,5.93,7.56,14.04,11.78,15.99,15.14,12.41,17.59,49.51,45.34,53.15,0.88,0.5,1.35,9.04,7.62,10.37,2.91,2.26,3.45,,,,,,,
2024-06-27,,,,,,,,,,,,,,,,,,,,,,6.73,5.92,7.56,14.06,11.8,16.01,15.2,12.44,17.64,49.42,45.24,53.1,0.88,0.5,1.35,9.06,7.64,10.41,2.9,2.25,3.46,6.0,48.0,15.0,15.0,2.0,1.0,11.0
2024-06-28,,,,,,,,,,,,,,,,,,,,,,6.72,5.91,7.56,14.08,11.8,16.03,15.26,12.48,17.68,49.33,45.17,53.07,0.88,0.5,1.35,9.09,7.67,10.45,2.9,2.24,3.46,,,,,,,
2024-06-29,,,,,,,,,,,,,,,,,,,,,,6.72,5.9,7.56,14.1,11.83,16.05,15.31,12.51,17.73,49.24,45.11,52.98,0.88,0.49,1.35,9.11,7.71,10.47,2.89,2.23,3.46,,,,,,,
2024-06-30,,,,,,,,,,,,,,,,,,,,,,6.71,5.9,7.57,14.12,11.83,16.1,15.37,12.54,17.78,49.14,45.04,52.9,0.89,0.49,1.36,9.14,7.74,10.5,2.89,2.22,3.46,,,,,,,
2024-07-01,,,,,,,,,,,,,,,,,,,,,,6.71,5.89,7.57,14.13,11.84,16.15,15.43,12.58,17.83,49.05,44.96,52.82,0.89,0.49,1.36,9.17,7.75,10.53,2.88,2.21,3.46,,,,,,,
2024-07-02,,,,,,,,,,,,,,,,,,,,,,6.7,5.89,7.58,14.15,11.86,16.19,15.5,12.61,17.87,48.94,44.89,52.76,0.89,0.49,1.36,9.19,7.76,10.57,2.88,2.21,3.46,,,,,,,
2024-07-03,,,,,,,,,,,,,,,,,,,,,,6.7,5.88,7.58,14.17,11.87,16.25,15.56,12.65,17.92,48.84,44.79,52.66,0.89,0.49,1.37,9.22,7.79,10.61,2.87,2.2,3.46,8.0,47.0,15.0,14.0,3.0,2.0,10.0
2024-09-12,13.92,11.64,16.44,41.33,37.77,45.96,8.63,6.76,10.0,14.47,11.71,16.86,,,,,,,16.44,14.34,18.65,,,,,,,,,,,,,,,,,,,,,,14.5,37.0,10.0,16.0,,,17.0
2024-09-13,13.92,11.68,16.4,41.35,37.78,45.97,8.64,6.77,10.03,14.46,11.72,16.83,,,,,,,16.42,14.33,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,13.92,11.72,16.37,41.37,37.79,45.98,8.66,6.77,10.07,14.44,11.73,16.8,,,,,,,16.41,14.3,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,13.92,11.76,16.33,41.39,37.79,45.99,8.67,6.78,10.12,14.42,11.74,16.77,,,,,,,16.39,14.22,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,13.93,11.79,16.3,41.4,37.8,45.98,8.69,6.79,10.17,14.4,11.76,16.75,,,,,,,16.38,14.17,18.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,13.93,11.82,16.28,41.42,37.8,46.0,8.7,6.8,10.2,14.39,11.77,16.71,,,,,,,16.37,14.11,18.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,13.93,11.85,16.26,41.43,37.81,46.01,8.71,6.83,10.22,14.37,11.78,16.66,,,,,,,16.35,14.06,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,13.94,11.89,16.23,41.44,37.81,46.01,8.73,6.87,10.24,14.35,11.79,16.62,,,,,,,16.34,14.04,18.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,13.94,11.91,16.22,41.46,37.82,45.94,8.74,6.91,10.24,14.34,11.81,16.57,,,,,,,16.33,14.01,18.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,13.94,11.94,16.22,41.47,37.82,45.87,8.76,6.94,10.26,14.33,11.82,16.54,,,,,,,16.32,14.0,18.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,13.94,11.96,16.21,41.48,37.83,45.82,8.77,6.96,10.27,14.31,11.83,16.51,,,,,,,16.31,14.0,18.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,13.95,11.96,16.2,41.49,37.83,45.82,8.78,6.95,10.27,14.3,11.84,16.48,,,,,,,16.3,14.0,18.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,13.95,11.98,16.2,41.5,37.83,45.82,8.8,6.96,10.28,14.29,11.85,16.46,,,,,,,16.29,14.0,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,13.95,11.98,16.2,41.5,37.84,45.81,8.81,6.96,10.29,14.28,11.86,16.45,,,,,,,16.28,14.0,18.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,13.95,12.0,16.19,41.51,37.84,45.81,8.82,6.95,10.29,14.26,11.87,16.43,,,,,,,16.27,14.0,18.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,13.96,12.0,16.18,41.52,37.84,45.8,8.83,6.95,10.28,14.25,11.88,16.41,,,,,,,16.26,13.99,18.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,13.96,12.02,16.18,41.53,37.85,45.8,8.84,6.95,10.29,14.24,11.89,16.38,,,,,,,16.25,13.98,18.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,13.96,12.03,16.17,41.54,37.85,45.79,8.85,6.94,10.28,14.23,11.9,16.36,,,,,,,16.24,13.98,18.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,13.96,12.04,16.16,41.55,37.86,45.78,8.86,6.95,10.28,14.22,11.91,16.33,,,,,,,16.23,13.96,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,13.96,12.05,16.13,41.56,37.86,45.78,8.87,6.94,10.29,14.21,11.91,16.3,,,,,,,16.22,13.94,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,13.97,12.07,16.12,41.57,37.87,45.77,8.88,6.94,10.29,14.2,11.92,16.28,,,,,,,16.22,13.91,18.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-03,13.97,12.08,16.1,41.58,37.87,45.77,8.88,6.94,10.3,14.19,11.93,16.25,,,,,,,16.21,13.88,18.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-04,13.97,12.09,16.07,41.6,37.88,45.77,8.89,6.93,10.31,14.18,11.94,16.23,,,,,,,16.2,13.85,18.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-05,13.97,12.1,16.05,41.61,37.88,45.76,8.9,6.92,10.33,14.17,11.94,16.21,,,,,,,16.19,13.83,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-06,13.97,12.11,16.02,41.63,37.89,45.76,8.9,6.92,10.34,14.16,11.95,16.18,,,,,,,16.18,13.83,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,13.97,12.13,16.0,41.64,37.89,45.76,8.91,6.91,10.35,14.15,11.95,16.15,,,,,,,16.18,13.81,18.77,,,,,,,,,,,,,,,,,,,,,,13.0,46.0,6.0,13.5,,,16.5
2024-10-08,13.97,12.14,15.97,41.66,37.9,45.75,8.91,6.91,10.36,14.13,11.96,16.13,,,,,,,16.17,13.8,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,13.97,12.15,15.95,41.68,37.91,45.75,8.91,6.91,10.37,14.12,11.96,16.1,,,,,,,16.16,13.8,18.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,13.97,12.17,15.93,41.7,37.92,45.76,8.91,6.9,10.38,14.11,11.97,16.09,,,,,,,16.16,13.79,18.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11,13.97,12.18,15.92,41.72,37.93,45.76,8.91,6.9,10.39,14.1,11.97,16.08,,,,,,,16.15,13.77,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-12,13.97,12.2,15.9,41.74,37.93,45.76,8.91,6.9,10.39,14.09,11.98,16.08,,,,,,,16.14,13.75,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,13.96,12.21,15.87,41.76,37.94,45.77,8.91,6.89,10.4,14.08,11.98,16.08,,,,,,,16.13,13.73,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,13.96,12.23,15.85,41.79,37.95,45.76,8.91,6.88,10.41,14.06,11.98,16.07,,,,,,,16.13,13.72,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,13.96,12.25,15.82,41.81,37.96,45.77,8.91,6.87,10.43,14.05,11.99,16.07,,,,,,,16.12,13.71,18.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,13.96,12.27,15.79,41.84,37.97,45.77,8.91,6.87,10.44,14.04,11.99,16.07,,,,,,,16.11,13.7,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,13.96,12.29,15.76,41.87,37.98,45.77,8.91,6.86,10.45,14.02,11.99,16.06,,,,,,,16.1,13.69,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,13.95,12.31,15.73,41.9,38.0,45.77,8.91,6.86,10.47,14.01,12.0,16.06,,,,,,,16.1,13.69,18.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-19,13.95,12.33,15.7,41.93,38.01,45.77,8.9,6.84,10.48,13.99,12.0,16.05,,,,,,,16.09,13.68,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,13.95,12.36,15.68,41.96,38.03,45.77,8.9,6.83,10.49,13.98,12.0,16.04,,,,,,,16.08,13.68,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,13.95,12.38,15.67,41.99,38.05,45.76,8.9,6.82,10.5,13.96,12.0,16.03,,,,,,,16.07,13.67,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,13.94,12.4,15.64,42.03,38.07,45.78,8.89,6.81,10.52,13.95,12.0,16.01,,,,,,,16.06,13.67,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,13.94,12.43,15.62,42.06,38.08,45.81,8.89,6.8,10.53,13.93,12.0,16.0,,,,,,,16.05,13.65,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,13.94,12.46,15.59,42.1,38.11,45.85,8.89,6.78,10.54,13.91,12.0,16.0,,,,,,,16.04,13.64,18.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,13.94,12.37,15.55,42.14,38.08,46.12,8.88,6.78,10.55,13.89,11.72,16.0,,,,,,,16.03,13.65,18.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-26,13.93,12.39,15.52,42.18,38.1,46.12,8.88,6.77,10.56,13.87,11.72,15.93,,,,,,,16.02,13.64,18.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,13.93,12.4,15.49,42.21,38.11,46.1,8.88,6.76,10.58,13.86,11.72,15.85,,,,,,,16.01,13.63,18.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,13.92,12.43,15.46,42.25,38.13,46.09,8.88,6.75,10.59,13.84,11.73,15.78,,,,,,,16.0,13.62,18.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,13.92,12.46,15.44,42.29,38.14,46.11,8.87,6.75,10.61,13.82,11.74,15.69,,,,,,,15.99,13.61,18.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,13.91,12.48,15.4,42.33,38.16,46.22,8.88,6.74,10.62,13.8,11.74,15.61,,,,,,,15.98,13.56,18.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,13.9,12.51,15.37,42.37,38.18,46.26,8.88,6.74,10.64,13.79,11.75,15.51,,,,,,,15.97,13.53,18.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,13.89,12.48,15.3,42.4,37.97,46.35,8.88,6.75,10.77,13.77,11.79,15.75,,,,,,,15.96,13.51,19.0,,,,,,,,,,,,,,,,,,,,,,14.5,41.5,11.0,13.0,,,15.0
2024-11-02,13.88,12.5,15.22,42.44,37.96,46.45,8.89,6.77,10.8,13.76,11.89,15.7,,,,,,,15.95,13.49,18.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,13.86,12.5,15.13,42.47,37.95,46.55,8.89,6.79,10.81,13.75,12.07,15.65,,,,,,,15.94,13.44,18.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,13.84,12.46,15.04,42.5,37.93,46.65,8.9,6.81,10.83,13.74,12.09,15.61,,,,,,,15.93,13.44,18.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,13.81,12.42,14.97,42.53,37.91,46.65,8.92,6.83,10.84,13.74,12.14,15.57,,,,,,,15.92,13.42,18.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,13.78,12.37,14.9,42.55,37.91,46.75,8.93,6.85,10.86,13.74,12.19,15.57,,,,,,,15.91,13.39,18.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,13.75,12.32,14.85,42.58,38.37,46.83,8.95,6.82,10.89,13.75,12.24,15.62,,,,,,,15.89,13.37,18.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-08,13.71,12.26,14.7,42.6,38.42,46.66,8.98,6.79,10.92,13.76,12.31,15.6,,,,,,,15.87,13.34,18.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-09,13.66,12.2,14.64,42.62,38.47,46.57,9.01,6.81,10.95,13.77,12.36,15.68,,,,,,,15.85,13.31,18.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-10,13.61,12.13,14.54,42.63,38.52,46.5,9.04,6.88,10.98,13.79,12.45,15.74,,,,,,,15.83,13.28,18.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,13.56,12.0,14.45,42.64,38.56,46.51,9.08,6.95,11.02,13.82,12.51,15.83,,,,,,,15.8,13.25,18.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-12,13.49,11.9,14.36,42.65,38.57,46.59,9.13,7.03,11.06,13.86,12.57,16.0,,,,,,,15.77,13.21,18.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-13,13.42,11.69,14.32,42.65,38.58,46.5,9.19,7.18,11.11,13.9,12.58,16.05,,,,,,,15.74,13.09,18.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-14,13.34,11.49,14.31,42.65,38.55,46.47,9.26,7.22,11.17,13.95,12.71,16.54,,,,,,,15.7,12.97,18.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-15,13.26,11.29,14.23,42.64,38.5,46.52,9.33,7.33,11.4,14.0,12.79,16.81,,,,,,,15.66,12.91,18.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-16,13.17,10.97,14.19,42.62,38.58,46.51,9.41,7.36,11.47,14.07,12.82,16.91,,,,,,,15.61,12.84,18.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-17,13.07,10.64,14.18,42.59,38.5,46.61,9.51,7.4,11.54,14.15,12.89,17.07,,,,,,,15.56,12.78,18.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18,12.96,10.29,14.17,42.55,38.58,46.66,9.61,7.44,11.58,14.23,12.94,17.34,,,,,,,15.51,12.69,18.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19,12.85,10.05,14.09,42.5,38.63,46.7,9.72,7.57,11.62,14.33,12.95,17.63,,,,,,,15.45,12.61,18.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-20,12.73,9.73,14.1,42.44,38.54,46.59,9.85,7.68,11.67,14.43,13.0,17.84,,,,,,,15.39,12.51,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-21,12.62,9.41,14.06,42.36,38.4,46.37,9.98,7.83,11.77,14.55,13.03,18.02,,,,,,,15.33,12.49,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-22,12.5,9.13,14.0,42.28,38.29,46.22,10.12,7.94,11.98,14.67,13.1,18.18,,,,,,,15.26,12.31,18.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-23,12.37,8.9,13.98,42.18,38.35,45.86,10.27,8.06,12.08,14.8,13.21,18.33,,,,,,,15.18,12.22,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-24,12.25,8.71,13.94,42.07,38.18,45.58,10.43,8.2,12.21,14.93,13.28,18.45,,,,,,,15.1,12.12,18.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-25,12.13,8.66,13.93,41.95,38.18,45.39,10.59,8.36,12.4,15.07,13.32,18.56,,,,,,,15.01,12.01,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-26,12.01,8.45,13.9,41.81,38.19,45.15,10.75,8.53,12.63,15.22,13.37,18.64,,,,,,,14.92,11.9,18.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-27,11.89,8.37,13.87,41.67,37.9,44.9,10.92,8.73,12.87,15.37,13.44,18.71,,,,,,,14.83,11.78,18.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-28,11.77,8.34,13.86,41.52,37.72,44.74,11.09,8.94,13.12,15.53,13.56,18.8,,,,,,,14.73,11.67,18.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-29,11.65,8.38,13.82,41.36,37.66,44.7,11.26,9.14,13.33,15.68,13.73,18.9,,,,,,,14.62,11.5,18.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-30,11.54,8.39,13.78,41.19,37.46,44.47,11.44,9.3,13.49,15.84,13.88,18.98,,,,,,,14.52,11.28,18.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-01,11.43,8.33,13.73,41.03,37.2,44.39,11.61,9.46,13.82,16.0,13.98,19.15,,,,,,,14.41,11.08,17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,11.32,8.24,13.72,40.86,37.18,44.32,11.78,9.62,14.15,16.15,14.1,19.1,,,,,,,14.3,10.89,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03,11.22,8.25,13.64,40.68,36.95,44.22,11.95,9.8,14.44,16.31,14.16,19.14,,,,,,,14.19,10.7,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-04,11.11,8.15,13.6,40.51,36.72,44.1,12.11,10.0,14.65,16.47,14.22,19.2,,,,,,,14.08,10.52,17.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-05,11.02,8.02,13.58,40.33,36.52,43.96,12.27,10.12,14.78,16.62,14.3,19.29,,,,,,,13.97,10.36,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-06,10.92,7.95,13.57,40.16,36.37,43.86,12.43,10.27,14.87,16.77,14.48,19.41,,,,,,,13.86,10.27,17.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-07,10.83,7.9,13.58,39.99,36.3,43.75,12.58,10.42,15.14,16.92,14.66,19.53,,,,,,,13.75,10.06,17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-08,10.75,7.89,13.59,39.81,36.06,43.46,12.73,10.61,15.29,17.07,14.75,19.62,,,,,,,13.64,9.93,17.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09,10.67,7.81,13.56,39.64,35.9,43.26,12.87,10.78,15.4,17.21,14.93,19.7,,,,,,,13.54,9.81,17.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10,10.59,7.81,13.52,39.48,35.79,43.13,13.01,10.9,15.49,17.34,15.06,19.8,,,,,,,13.44,9.7,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11,10.52,7.76,13.47,39.31,35.6,43.12,13.15,11.03,15.61,17.47,15.19,19.88,,,,,,,13.35,9.61,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-12,10.45,7.69,13.41,39.15,35.41,43.1,13.28,11.17,15.76,17.6,15.31,19.95,,,,,,,13.26,9.46,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13,10.39,7.64,13.34,39.0,35.34,43.0,13.4,11.32,15.88,17.71,15.43,20.04,,,,,,,13.17,9.37,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-14,10.33,7.61,13.29,38.85,35.29,42.75,13.53,11.42,15.99,17.83,15.55,20.12,,,,,,,13.08,9.31,16.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-15,10.27,7.58,13.26,38.7,35.16,42.47,13.64,11.56,16.12,17.93,15.67,20.29,,,,,,,13.0,9.27,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16,10.22,7.55,13.21,38.56,35.0,42.15,13.76,11.66,16.24,18.03,15.79,20.33,,,,,,,12.93,9.24,16.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-17,10.17,7.55,13.17,38.42,34.94,42.05,13.87,11.71,16.34,18.12,15.9,20.34,,,,,,,12.85,9.21,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-18,10.12,7.58,13.13,38.29,34.84,41.94,13.98,11.77,16.42,18.21,15.98,20.45,,,,,,,12.79,9.19,16.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-19,10.08,7.58,13.1,38.16,34.78,41.85,14.08,11.87,16.49,18.29,16.01,20.46,,,,,,,12.72,9.16,16.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
