date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2010-11-06,51.91,45.94,57.42,,,,,,,,,,,,,29.16,24.19,36.01,,,,,,,,,,,,,10.87,6.13,17.53,,,,,,,,,,,,,4.31,-0.28,10.09,,,,2.55,-2.45,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-07,51.87,45.93,57.36,,,,,,,,,,,,,29.22,24.19,36.03,,,,,,,,,,,,,10.81,6.08,17.56,,,,,,,,,,,,,4.34,-0.29,10.12,,,,2.54,-2.52,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-08,51.83,45.92,57.32,,,,,,,,,,,,,29.29,24.19,36.08,,,,,,,,,,,,,10.76,6.02,17.59,,,,,,,,,,,,,4.38,-0.29,10.16,,,,2.53,-2.61,8.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-09,51.79,45.73,57.36,,,,,,,,,,,,,29.36,24.19,36.69,,,,,,,,,,,,,10.7,5.88,17.58,,,,,,,,,,,,,4.41,-0.29,10.18,,,,2.51,-2.87,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-10,51.75,45.65,57.39,,,,,,,,,,,,,29.42,24.19,37.24,,,,,,,,,,,,,10.66,5.5,17.48,,,,,,,,,,,,,4.44,-0.29,10.2,,,,2.5,-3.1,8.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-11,51.71,45.63,57.42,,,,,,,,,,,,,29.48,24.2,37.43,,,,,,,,,,,,,10.61,5.17,17.44,,,,,,,,,,,,,4.46,-0.29,10.29,,,,2.48,-3.29,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-12,51.67,45.53,57.45,,,,,,,,,,,,,29.54,24.2,37.59,,,,,,,,,,,,,10.57,4.9,17.43,,,,,,,,,,,,,4.49,-0.3,10.43,,,,2.47,-3.45,8.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-13,51.63,45.44,57.49,,,,,,,,,,,,,29.6,24.2,37.73,,,,,,,,,,,,,10.53,4.68,17.43,,,,,,,,,,,,,4.51,-0.3,10.48,,,,2.45,-3.6,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-14,51.59,45.35,57.59,,,,,,,,,,,,,29.66,24.2,37.83,,,,,,,,,,,,,10.5,4.49,17.43,,,,,,,,,,,,,4.54,-0.3,10.56,,,,2.44,-3.71,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-15,51.55,45.29,57.66,,,,,,,,,,,,,29.71,24.2,37.84,,,,,,,,,,,,,10.47,4.35,17.43,,,,,,,,,,,,,4.56,-0.3,10.62,,,,2.42,-3.81,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-16,51.51,45.23,57.72,,,,,,,,,,,,,29.77,24.2,37.84,,,,,,,,,,,,,10.44,4.22,17.43,,,,,,,,,,,,,4.58,-0.3,10.67,,,,2.4,-3.88,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-17,51.48,45.18,57.76,,,,,,,,,,,,,29.82,24.2,37.84,,,,,,,,,,,,,10.41,4.13,17.43,,,,,,,,,,,,,4.6,-0.3,10.71,,,,2.39,-3.94,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-18,51.44,45.15,57.79,,,,,,,,,,,,,29.87,24.2,37.85,,,,,,,,,,,,,10.39,4.06,17.43,,,,,,,,,,,,,4.62,-0.3,10.75,,,,2.37,-3.98,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-19,51.4,45.12,57.82,,,,,,,,,,,,,29.91,24.2,37.85,,,,,,,,,,,,,10.37,4.03,17.43,,,,,,,,,,,,,4.64,-0.3,10.77,,,,2.36,-3.98,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-20,51.36,45.1,57.82,,,,,,,,,,,,,29.96,24.2,37.85,,,,,,,,,,,,,10.35,4.02,17.43,,,,,,,,,,,,,4.65,-0.3,10.79,,,,2.35,-3.98,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-21,51.33,45.09,57.83,,,,,,,,,,,,,30.0,24.2,37.85,,,,,,,,,,,,,10.33,4.02,17.43,,,,,,,,,,,,,4.67,-0.3,10.8,,,,2.33,-3.99,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-22,51.29,45.08,57.84,,,,,,,,,,,,,30.05,24.2,37.85,,,,,,,,,,,,,10.32,4.01,17.43,,,,,,,,,,,,,4.68,-0.3,10.8,,,,2.32,-3.99,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-23,51.26,45.08,57.84,,,,,,,,,,,,,30.09,24.2,37.85,,,,,,,,,,,,,10.3,4.01,17.43,,,,,,,,,,,,,4.7,-0.3,10.81,,,,2.3,-3.99,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-24,51.23,44.97,57.89,,,,,,,,,,,,,30.13,24.09,38.01,,,,,,,,,,,,,10.29,3.98,16.87,,,,,,,,,,,,,4.71,-0.37,10.97,,,,2.29,-4.02,8.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-25,51.19,45.37,56.02,,,,,,,,,,,,,30.17,24.96,36.06,,,,,,,,,,,,,10.28,5.54,15.21,,,,,,,,,,,,,4.72,0.07,9.9,,,,2.28,-2.46,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-26,51.16,45.37,55.99,,,,,,,,,,,,,30.2,24.96,36.06,,,,,,,,,,,,,10.27,5.54,15.21,,,,,,,,,,,,,4.73,0.07,9.89,,,,2.27,-2.46,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-27,51.13,45.34,55.97,,,,,,,,,,,,,30.24,24.96,36.06,,,,,,,,,,,,,10.25,5.53,15.21,,,,,,,,,,,,,4.75,0.07,9.88,,,,2.25,-2.48,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-28,51.1,45.33,55.95,,,,,,,,,,,,,30.28,24.96,36.06,,,,,,,,,,,,,10.24,5.52,15.21,,,,,,,,,,,,,4.76,0.07,9.87,,,,2.24,-2.49,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-29,51.07,45.31,55.92,,,,,,,,,,,,,30.31,24.96,36.06,,,,,,,,,,,,,10.23,5.5,15.21,,,,,,,,,,,,,4.77,0.07,9.86,,,,2.23,-2.5,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,51.05,45.3,55.91,,,,,,,,,,,,,30.34,24.96,36.06,,,,,,,,,,,,,10.22,5.5,15.2,,,,,,,,,,,,,4.78,0.07,9.84,,,,2.22,-2.5,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-01,51.02,45.28,55.88,,,,,,,,,,,,,30.38,24.96,36.07,,,,,,,,,,,,,10.21,5.49,15.21,,,,,,,,,,,,,4.79,0.07,9.84,,,,2.21,-2.51,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-02,50.99,45.26,55.86,,,,,,,,,,,,,30.41,24.96,36.07,,,,,,,,,,,,,10.2,5.46,15.21,,,,,,,,,,,,,4.8,0.07,9.82,,,,2.2,-2.54,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-03,50.97,45.25,55.84,,,,,,,,,,,,,30.44,24.96,36.09,,,,,,,,,,,,,10.19,5.45,15.21,,,,,,,,,,,,,4.81,0.07,9.82,,,,2.19,-2.55,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-04,50.94,45.23,55.83,,,,,,,,,,,,,30.47,24.96,36.13,,,,,,,,,,,,,10.18,5.44,15.21,,,,,,,,,,,,,4.82,0.07,9.82,,,,2.18,-2.56,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-05,50.92,45.22,55.8,,,,,,,,,,,,,30.49,24.96,36.13,,,,,,,,,,,,,10.17,5.42,15.21,,,,,,,,,,,,,4.83,0.07,9.86,,,,2.17,-2.58,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-06,50.9,45.2,55.79,,,,,,,,,,,,,30.52,24.96,36.13,,,,,,,,,,,,,10.16,5.4,15.21,,,,,,,,,,,,,4.84,0.07,9.89,,,,2.16,-2.6,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-07,50.88,45.19,55.77,,,,,,,,,,,,,30.55,24.96,36.13,,,,,,,,,,,,,10.15,5.38,15.21,,,,,,,,,,,,,4.85,0.07,9.92,,,,2.15,-2.62,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,28.0,11.0,4.0,3.0,,,
2010-12-08,50.86,45.18,55.76,,,,,,,,,,,,,30.57,24.96,36.13,,,,,,,,,,,,,10.14,5.38,15.21,,,,,,,,,,,,,4.86,0.07,9.93,,,,2.14,-2.62,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-09,50.84,45.16,55.77,,,,,,,,,,,,,30.6,24.96,36.13,,,,,,,,,,,,,10.13,5.36,15.21,,,,,,,,,,,,,4.87,0.07,9.93,,,,2.13,-2.64,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-10,50.82,45.16,55.78,,,,,,,,,,,,,30.62,24.96,36.13,,,,,,,,,,,,,10.13,5.34,15.21,,,,,,,,,,,,,4.87,0.07,9.93,,,,2.13,-2.66,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-11,50.8,45.14,55.79,,,,,,,,,,,,,30.64,24.96,36.13,,,,,,,,,,,,,10.12,5.33,15.21,,,,,,,,,,,,,4.88,0.07,9.95,,,,2.12,-2.67,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-12,50.78,45.14,55.8,,,,,,,,,,,,,30.66,24.96,36.13,,,,,,,,,,,,,10.11,5.32,15.21,,,,,,,,,,,,,4.89,0.07,9.97,,,,2.11,-2.68,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-13,50.76,45.12,55.81,,,,,,,,,,,,,30.68,24.96,36.13,,,,,,,,,,,,,10.11,5.31,15.21,,,,,,,,,,,,,4.89,0.07,9.99,,,,2.11,-2.69,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-14,50.75,45.12,55.82,,,,,,,,,,,,,30.7,24.96,36.13,,,,,,,,,,,,,10.1,5.31,15.21,,,,,,,,,,,,,4.9,0.07,10.01,,,,2.1,-2.69,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-15,50.73,45.11,55.83,,,,,,,,,,,,,30.72,24.96,36.13,,,,,,,,,,,,,10.09,5.3,15.22,,,,,,,,,,,,,4.91,0.07,10.03,,,,2.09,-2.7,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-16,50.72,45.09,55.83,,,,,,,,,,,,,30.74,24.96,36.13,,,,,,,,,,,,,10.09,5.3,15.23,,,,,,,,,,,,,4.91,0.07,10.05,,,,2.09,-2.7,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-17,50.7,45.09,55.84,,,,,,,,,,,,,30.76,24.96,36.14,,,,,,,,,,,,,10.08,5.3,15.23,,,,,,,,,,,,,4.92,0.07,10.07,,,,2.08,-2.7,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-18,50.69,45.08,55.86,,,,,,,,,,,,,30.78,24.96,36.14,,,,,,,,,,,,,10.07,5.29,15.23,,,,,,,,,,,,,4.93,0.07,10.09,,,,2.07,-2.71,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-19,50.67,45.08,55.87,,,,,,,,,,,,,30.79,24.96,36.14,,,,,,,,,,,,,10.07,5.29,15.23,,,,,,,,,,,,,4.93,0.07,10.11,,,,2.07,-2.71,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-20,50.66,45.06,55.89,,,,,,,,,,,,,30.81,24.96,36.14,,,,,,,,,,,,,10.06,5.29,15.23,,,,,,,,,,,,,4.94,0.07,10.12,,,,2.06,-2.71,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-21,50.65,45.06,55.9,,,,,,,,,,,,,30.82,24.96,36.14,,,,,,,,,,,,,10.06,5.29,15.23,,,,,,,,,,,,,4.94,0.07,10.13,,,,2.06,-2.71,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-22,50.63,45.05,55.91,,,,,,,,,,,,,30.84,24.96,36.16,,,,,,,,,,,,,10.05,5.28,15.23,,,,,,,,,,,,,4.95,0.07,10.15,,,,2.05,-2.72,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-23,50.62,45.05,55.92,,,,,,,,,,,,,30.85,24.96,36.17,,,,,,,,,,,,,10.05,5.28,15.23,,,,,,,,,,,,,4.95,0.07,10.16,,,,2.05,-2.72,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-24,50.61,45.04,55.93,,,,,,,,,,,,,30.87,24.96,36.2,,,,,,,,,,,,,10.04,5.28,15.23,,,,,,,,,,,,,4.96,0.07,10.18,,,,2.04,-2.72,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-25,50.6,45.03,55.95,,,,,,,,,,,,,30.88,24.96,36.22,,,,,,,,,,,,,10.04,5.27,15.23,,,,,,,,,,,,,4.96,0.07,10.2,,,,2.04,-2.73,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-26,50.59,45.03,55.95,,,,,,,,,,,,,30.89,24.96,36.23,,,,,,,,,,,,,10.04,5.27,15.23,,,,,,,,,,,,,4.96,0.07,10.21,,,,2.04,-2.73,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-27,50.58,45.02,55.97,,,,,,,,,,,,,30.91,24.96,36.25,,,,,,,,,,,,,10.03,5.26,15.23,,,,,,,,,,,,,4.97,0.07,10.22,,,,2.03,-2.73,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-28,50.57,45.02,55.98,,,,,,,,,,,,,30.92,24.96,36.27,,,,,,,,,,,,,10.03,5.26,15.23,,,,,,,,,,,,,4.97,0.07,10.23,,,,2.03,-2.74,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-29,50.56,45.01,55.98,,,,,,,,,,,,,30.93,24.96,36.28,,,,,,,,,,,,,10.02,5.26,15.23,,,,,,,,,,,,,4.98,0.07,10.25,,,,2.02,-2.74,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-30,50.55,45.0,55.99,,,,,,,,,,,,,30.95,24.96,36.3,,,,,,,,,,,,,10.02,5.25,15.23,,,,,,,,,,,,,4.98,0.07,10.26,,,,2.02,-2.75,7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,50.54,45.0,56.0,,,,,,,,,,,,,30.96,24.96,36.32,,,,,,,,,,,,,10.01,5.25,15.25,,,,,,,,,,,,,4.99,0.07,10.27,,,,2.01,-2.75,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-01,50.52,45.0,56.02,,,,,,,,,,,,,30.97,24.96,36.34,,,,,,,,,,,,,10.01,5.25,15.25,,,,,,,,,,,,,4.99,0.07,10.29,,,,2.01,-2.75,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-02,50.51,44.98,56.03,,,,,,,,,,,,,30.98,24.96,36.35,,,,,,,,,,,,,10.01,5.25,15.26,,,,,,,,,,,,,4.99,0.07,10.3,,,,2.01,-2.75,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-03,50.5,44.98,56.03,,,,,,,,,,,,,30.99,24.96,36.37,,,,,,,,,,,,,10.0,5.24,15.27,,,,,,,,,,,,,5.0,0.07,10.31,,,,2.0,-2.75,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-04,50.5,44.98,56.05,,,,,,,,,,,,,31.01,24.96,36.38,,,,,,,,,,,,,10.0,5.24,15.28,,,,,,,,,,,,,5.0,0.07,10.32,,,,2.0,-2.75,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-05,50.49,44.97,56.05,,,,,,,,,,,,,31.02,24.96,36.4,,,,,,,,,,,,,9.99,5.24,15.29,,,,,,,,,,,,,5.01,0.07,10.34,,,,1.99,-2.76,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-06,50.48,44.97,56.06,,,,,,,,,,,,,31.03,24.96,36.42,,,,,,,,,,,,,9.99,5.24,15.29,,,,,,,,,,,,,5.01,0.07,10.34,,,,1.99,-2.76,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-07,50.46,44.96,56.07,,,,,,,,,,,,,31.04,24.96,36.44,,,,,,,,,,,,,9.99,5.23,15.3,,,,,,,,,,,,,5.01,0.07,10.34,,,,1.99,-2.76,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-08,50.45,44.95,56.08,,,,,,,,,,,,,31.05,24.96,36.45,,,,,,,,,,,,,9.98,5.23,15.32,,,,,,,,,,,,,5.02,0.07,10.34,,,,1.98,-2.77,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-09,50.44,44.95,56.09,,,,,,,,,,,,,31.07,24.96,36.47,,,,,,,,,,,,,9.98,5.23,15.32,,,,,,,,,,,,,5.02,0.07,10.34,,,,1.98,-2.77,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-10,50.43,44.95,56.1,,,,,,,,,,,,,31.08,24.96,36.48,,,,,,,,,,,,,9.97,5.22,15.33,,,,,,,,,,,,,5.03,0.07,10.34,,,,1.97,-2.77,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-11,50.42,44.94,56.11,,,,,,,,,,,,,31.09,24.96,36.5,,,,,,,,,,,,,9.97,5.22,15.34,,,,,,,,,,,,,5.03,0.07,10.34,,,,1.97,-2.77,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-12,50.41,44.94,56.12,,,,,,,,,,,,,31.11,24.96,36.52,,,,,,,,,,,,,9.96,5.22,15.35,,,,,,,,,,,,,5.04,0.07,10.34,,,,1.96,-2.78,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-13,50.4,44.92,56.13,,,,,,,,,,,,,31.12,24.96,36.54,,,,,,,,,,,,,9.96,5.22,15.36,,,,,,,,,,,,,5.04,0.07,10.34,,,,1.96,-2.78,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-14,50.39,44.92,56.14,,,,,,,,,,,,,31.13,24.96,36.55,,,,,,,,,,,,,9.96,5.21,15.37,,,,,,,,,,,,,5.04,0.07,10.35,,,,1.96,-2.79,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-15,50.38,44.91,56.15,,,,,,,,,,,,,31.15,24.96,36.58,,,,,,,,,,,,,9.95,5.2,15.38,,,,,,,,,,,,,5.05,0.07,10.35,,,,1.95,-2.8,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-16,50.37,44.91,56.16,,,,,,,,,,,,,31.16,24.96,36.59,,,,,,,,,,,,,9.95,5.2,15.39,,,,,,,,,,,,,5.05,0.07,10.35,,,,1.95,-2.81,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-17,50.35,44.91,56.17,,,,,,,,,,,,,31.18,24.96,36.61,,,,,,,,,,,,,9.94,5.18,15.4,,,,,,,,,,,,,5.06,0.07,10.36,,,,1.94,-2.82,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-18,50.34,44.89,56.19,,,,,,,,,,,,,31.19,24.96,36.65,,,,,,,,,,,,,9.94,5.17,15.41,,,,,,,,,,,,,5.06,0.07,10.36,,,,1.94,-2.83,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-19,50.33,44.89,56.2,,,,,,,,,,,,,31.21,24.96,36.67,,,,,,,,,,,,,9.93,5.16,15.42,,,,,,,,,,,,,5.07,0.07,10.36,,,,1.93,-2.84,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-20,50.31,44.88,56.21,,,,,,,,,,,,,31.22,24.96,36.7,,,,,,,,,,,,,9.93,5.14,15.43,,,,,,,,,,,,,5.07,0.07,10.36,,,,1.93,-2.85,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-21,50.3,44.88,56.23,,,,,,,,,,,,,31.24,24.96,36.73,,,,,,,,,,,,,9.92,5.13,15.45,,,,,,,,,,,,,5.08,0.07,10.36,,,,1.92,-2.87,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-22,50.28,44.87,56.25,,,,,,,,,,,,,31.26,24.96,36.77,,,,,,,,,,,,,9.91,5.12,15.46,,,,,,,,,,,,,5.09,0.07,10.36,,,,1.91,-2.88,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-23,50.27,44.86,56.25,,,,,,,,,,,,,31.28,24.96,36.8,,,,,,,,,,,,,9.91,5.11,15.46,,,,,,,,,,,,,5.09,0.07,10.36,,,,1.91,-2.9,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-24,50.25,44.85,56.27,,,,,,,,,,,,,31.3,24.96,36.83,,,,,,,,,,,,,9.9,5.09,15.48,,,,,,,,,,,,,5.1,0.07,10.36,,,,1.9,-2.91,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-25,50.24,44.84,56.28,,,,,,,,,,,,,31.32,24.96,36.87,,,,,,,,,,,,,9.89,5.07,15.5,,,,,,,,,,,,,5.11,0.07,10.36,,,,1.89,-2.93,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-26,50.22,44.84,56.3,,,,,,,,,,,,,31.34,24.97,36.91,,,,,,,,,,,,,9.89,5.05,15.5,,,,,,,,,,,,,5.11,0.07,10.37,,,,1.89,-2.95,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-27,50.2,44.83,56.31,,,,,,,,,,,,,31.36,24.98,36.95,,,,,,,,,,,,,9.88,5.04,15.5,,,,,,,,,,,,,5.12,0.07,10.37,,,,1.88,-2.96,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-28,50.18,44.81,56.33,,,,,,,,,,,,,31.38,24.98,36.99,,,,,,,,,,,,,9.87,5.03,15.5,,,,,,,,,,,,,5.13,0.07,10.38,,,,1.87,-2.98,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-29,50.16,44.8,56.35,,,,,,,,,,,,,31.4,24.99,37.03,,,,,,,,,,,,,9.87,5.01,15.51,,,,,,,,,,,,,5.13,0.07,10.38,,,,1.87,-2.99,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-30,50.14,44.78,56.38,,,,,,,,,,,,,31.43,25.0,37.08,,,,,,,,,,,,,9.86,4.99,15.52,,,,,,,,,,,,,5.14,0.07,10.38,,,,1.86,-3.01,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,50.12,44.77,56.39,,,,,,,,,,,,,31.45,25.0,37.11,,,,,,,,,,,,,9.85,4.97,15.52,,,,,,,,,,,,,5.15,0.07,10.38,,,,1.85,-3.03,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,34.0,9.0,6.0,1.0,,,
2011-02-01,50.1,44.75,56.41,,,,,,,,,,,,,31.48,25.01,37.12,,,,,,,,,,,,,9.84,4.95,15.53,,,,,,,,,,,,,5.16,0.07,10.38,,,,1.84,-3.05,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-02,50.08,44.72,56.44,,,,,,,,,,,,,31.51,25.02,37.14,,,,,,,,,,,,,9.83,4.93,15.53,,,,,,,,,,,,,5.17,0.07,10.38,,,,1.83,-3.07,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-03,50.06,44.69,56.45,,,,,,,,,,,,,31.53,25.02,37.15,,,,,,,,,,,,,9.82,4.91,15.54,,,,,,,,,,,,,5.18,0.07,10.39,,,,1.82,-3.09,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
