date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Ukip (to 2019 election),Ukip (to 2019 election) (low),Ukip (to 2019 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2015 election),PC (to 2015 election) (low),PC (to 2015 election) (high),PC (to 2017 election),PC (to 2017 election) (low),PC (to 2017 election) (high),PC (to 2019 election),PC (to 2019 election) (low),PC (to 2019 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2022-07-03,,,,,,,,,,26.12,23.49,28.64,,,,,,,,,,,,,42.21,39.84,44.79,,,,,,,,,,,,,6.64,4.22,9.17,,,,,,,,,,,,,,,,,,,3.54,1.22,5.93,,,,,,,,,,,,,,,,15.45,13.37,17.69,,,,,,,4.4,1.83,6.94,,,,,,,,,,,
2022-07-04,,,,,,,,,,26.08,23.45,28.53,,,,,,,,,,,,,42.26,39.86,44.86,,,,,,,,,,,,,6.62,4.19,9.15,,,,,,,,,,,,,,,,,,,3.52,1.22,5.96,,,,,,,,,,,,,,,,15.46,13.39,17.76,,,,,,,4.39,1.83,6.92,,,,,,,,,,,
2022-07-05,,,,,,,,,,26.04,23.41,28.49,,,,,,,,,,,,,42.31,39.9,44.93,,,,,,,,,,,,,6.6,4.16,9.13,,,,,,,,,,,,,,,,,,,3.51,1.21,5.93,,,,,,,,,,,,,,,,15.48,13.41,17.82,,,,,,,4.37,1.82,6.91,,,,,,,,,,,
2022-07-06,,,,,,,,,,26.0,23.37,28.45,,,,,,,,,,,,,42.37,39.94,44.98,,,,,,,,,,,,,6.58,4.13,9.11,,,,,,,,,,,,,,,,,,,3.49,1.21,5.88,,,,,,,,,,,,,,,,15.49,13.45,17.85,,,,,,,4.36,1.78,6.89,,,,,,,,,,,
2022-07-07,,,,,,,,,,25.96,23.33,28.48,,,,,,,,,,,,,42.42,40.05,45.03,,,,,,,,,,,,,6.56,4.18,9.11,,,,,,,,,,,,,,,,,,,3.48,1.2,5.84,,,,,,,,,,,,,,,,15.5,13.5,17.83,,,,,,,4.35,1.77,6.88,,,,19.0,39.0,15.0,,6.0,,18.0,3.0
2022-07-08,,,,,,,,,,25.92,23.29,28.46,,,,,,,,,,,,,42.47,40.06,45.03,,,,,,,,,,,,,6.55,4.13,9.08,,,,,,,,,,,,,,,,,,,3.46,1.18,5.81,,,,,,,,,,,,,,,,15.51,13.54,17.86,,,,,,,4.33,1.79,6.82,,,,,,,,,,,
2022-07-09,,,,,,,,,,25.88,23.25,28.38,,,,,,,,,,,,,42.53,40.03,45.07,,,,,,,,,,,,,6.53,4.08,9.05,,,,,,,,,,,,,,,,,,,3.45,1.17,5.76,,,,,,,,,,,,,,,,15.52,13.6,17.9,,,,,,,4.31,1.81,6.82,,,,,,,,,,,
2022-07-10,,,,,,,,,,25.85,23.2,28.36,,,,,,,,,,,,,42.59,40.07,45.13,,,,,,,,,,,,,6.51,4.06,9.02,,,,,,,,,,,,,,,,,,,3.43,1.17,5.72,,,,,,,,,,,,,,,,15.53,13.61,17.94,,,,,,,4.3,1.84,6.81,,,,,,,,,,,
2022-07-11,,,,,,,,,,25.82,23.17,28.34,,,,,,,,,,,,,42.65,40.1,45.19,,,,,,,,,,,,,6.5,4.04,9.01,,,,,,,,,,,,,,,,,,,3.41,1.1,5.7,,,,,,,,,,,,,,,,15.54,13.58,17.97,,,,,,,4.28,1.88,6.81,,,,,,,,,,,
2022-07-12,,,,,,,,,,25.78,23.13,28.33,,,,,,,,,,,,,42.71,40.25,45.26,,,,,,,,,,,,,6.48,4.03,9.03,,,,,,,,,,,,,,,,,,,3.39,1.11,5.71,,,,,,,,,,,,,,,,15.55,13.55,17.99,,,,,,,4.26,1.88,6.81,,,,,,,,,,,
2022-07-13,,,,,,,,,,25.75,23.1,28.33,,,,,,,,,,,,,42.77,40.25,45.35,,,,,,,,,,,,,6.47,4.03,9.05,,,,,,,,,,,,,,,,,,,3.38,1.13,5.67,,,,,,,,,,,,,,,,15.55,13.59,18.01,,,,,,,4.24,1.91,6.78,,,,,,,,,,,
2022-07-14,,,,,,,,,,25.72,23.04,28.32,,,,,,,,,,,,,42.84,40.36,45.45,,,,,,,,,,,,,6.45,4.02,9.05,,,,,,,,,,,,,,,,,,,3.36,1.09,5.63,,,,,,,,,,,,,,,,15.56,13.63,18.03,,,,,,,4.22,1.96,6.76,,,,33.0,38.0,4.0,,2.0,,17.0,6.0
2022-07-15,,,,,,,,,,25.68,23.0,28.35,,,,,,,,,,,,,42.91,40.48,45.51,,,,,,,,,,,,,6.43,4.04,9.06,,,,,,,,,,,,,,,,,,,3.34,1.05,5.58,,,,,,,,,,,,,,,,15.57,13.65,18.04,,,,,,,4.19,1.96,6.73,,,,,,,,,,,
2022-07-16,,,,,,,,,,25.65,22.99,28.38,,,,,,,,,,,,,42.98,40.5,45.57,,,,,,,,,,,,,6.41,4.08,9.06,,,,,,,,,,,,,,,,,,,3.32,1.07,5.52,,,,,,,,,,,,,,,,15.57,13.62,18.03,,,,,,,4.17,1.96,6.69,,,,,,,,,,,
2022-07-17,,,,,,,,,,25.62,22.97,28.39,,,,,,,,,,,,,43.05,40.5,45.7,,,,,,,,,,,,,6.39,4.11,9.05,,,,,,,,,,,,,,,,,,,3.3,1.07,5.48,,,,,,,,,,,,,,,,15.58,13.65,18.01,,,,,,,4.15,1.95,6.65,,,,,,,,,,,
2022-07-18,,,,,,,,,,25.59,22.94,28.37,,,,,,,,,,,,,43.13,40.51,45.86,,,,,,,,,,,,,6.37,4.11,9.04,,,,,,,,,,,,,,,,,,,3.28,1.05,5.45,,,,,,,,,,,,,,,,15.58,13.69,17.95,,,,,,,4.13,1.95,6.57,,,,,,,,,,,
2022-07-19,,,,,,,,,,25.55,22.91,28.36,,,,,,,,,,,,,43.2,40.55,45.91,,,,,,,,,,,,,6.35,4.11,9.02,,,,,,,,,,,,,,,,,,,3.26,1.03,5.43,,,,,,,,,,,,,,,,15.59,13.7,17.89,,,,,,,4.11,1.95,6.53,,,,,,,,,,,
2022-07-20,,,,,,,,,,25.52,22.88,28.33,,,,,,,,,,,,,43.28,40.63,46.0,,,,,,,,,,,,,6.33,4.11,9.0,,,,,,,,,,,,,,,,,,,3.25,1.0,5.44,,,,,,,,,,,,,,,,15.59,13.7,17.92,,,,,,,4.09,1.95,6.53,,,,,,,,,,,
2022-07-21,,,,,,,,,,25.49,22.85,28.31,,,,,,,,,,,,,43.37,40.64,46.13,,,,,,,,,,,,,6.3,4.09,8.98,,,,,,,,,,,,,,,,,,,3.23,0.98,5.42,,,,,,,,,,,,,,,,15.59,13.71,17.97,,,,,,,4.06,1.99,6.49,,,,,,,,,,,
2022-07-22,,,,,,,,,,25.45,22.76,28.3,,,,,,,,,,,,,43.45,40.7,46.24,,,,,,,,,,,,,6.28,4.07,8.95,,,,,,,,,,,,,,,,,,,3.21,0.95,5.37,,,,,,,,,,,,,,,,15.6,13.72,18.0,,,,,,,4.04,2.04,6.43,,,,24.0,49.0,4.0,,3.0,,13.0,4.0
2022-07-23,,,,,,,,,,25.41,22.67,28.31,,,,,,,,,,,,,43.54,40.79,46.32,,,,,,,,,,,,,6.25,4.09,8.92,,,,,,,,,,,,,,,,,,,3.19,0.93,5.32,,,,,,,,,,,,,,,,15.6,13.73,17.98,,,,,,,4.02,2.09,6.36,,,,,,,,,,,
2022-07-24,,,,,,,,,,25.37,22.63,28.31,,,,,,,,,,,,,43.63,40.87,46.38,,,,,,,,,,,,,6.23,4.11,8.89,,,,,,,,,,,,,,,,,,,3.17,0.92,5.29,,,,,,,,,,,,,,,,15.6,13.74,17.92,,,,,,,4.01,2.1,6.29,,,,,,,,,,,
2022-07-25,,,,,,,,,,25.33,22.62,28.27,,,,,,,,,,,,,43.73,40.97,46.44,,,,,,,,,,,,,6.2,4.12,8.8,,,,,,,,,,,,,,,,,,,3.16,0.89,5.31,,,,,,,,,,,,,,,,15.6,13.75,17.91,,,,,,,3.99,2.1,6.25,,,,,,,,,,,
2022-07-26,,,,,,,,,,25.29,22.62,28.23,,,,,,,,,,,,,43.82,41.07,46.54,,,,,,,,,,,,,6.18,4.14,8.72,,,,,,,,,,,,,,,,,,,3.14,0.83,5.32,,,,,,,,,,,,,,,,15.6,13.76,17.91,,,,,,,3.97,2.16,6.22,,,,,,,,,,,
2022-07-27,,,,,,,,,,25.24,22.61,28.19,,,,,,,,,,,,,43.92,41.17,46.65,,,,,,,,,,,,,6.15,4.16,8.64,,,,,,,,,,,,,,,,,,,3.13,0.8,5.33,,,,,,,,,,,,,,,,15.6,13.77,17.88,,,,,,,3.95,2.2,6.17,,,,,,,,,,,
2022-07-28,,,,,,,,,,25.2,22.61,28.14,,,,,,,,,,,,,44.02,41.32,46.76,,,,,,,,,,,,,6.13,4.18,8.55,,,,,,,,,,,,,,,,,,,3.12,0.84,5.29,,,,,,,,,,,,,,,,15.59,13.78,17.85,,,,,,,3.94,2.18,6.12,,,,30.0,41.0,3.0,,5.0,,20.0,
2022-07-29,,,,,,,,,,25.14,22.57,28.12,,,,,,,,,,,,,44.12,41.46,46.87,,,,,,,,,,,,,6.1,4.2,8.49,,,,,,,,,,,,,,,,,,,3.11,0.84,5.22,,,,,,,,,,,,,,,,15.59,13.79,17.82,,,,,,,3.92,2.11,6.09,,,,,,,,,,,
2022-07-30,,,,,,,,,,25.09,22.49,28.05,,,,,,,,,,,,,44.22,41.62,46.96,,,,,,,,,,,,,6.07,4.17,8.45,,,,,,,,,,,,,,,,,,,3.1,0.83,5.14,,,,,,,,,,,,,,,,15.59,13.77,17.78,,,,,,,3.91,2.05,6.07,,,,,,,,,,,
2022-07-31,,,,,,,,,,25.03,22.41,27.99,,,,,,,,,,,,,44.33,41.74,47.05,,,,,,,,,,,,,6.05,4.14,8.42,,,,,,,,,,,,,,,,,,,3.09,0.82,5.12,,,,,,,,,,,,,,,,15.58,13.76,17.75,,,,,,,3.9,2.06,6.07,,,,,,,,,,,
2022-08-01,,,,,,,,,,24.97,22.35,27.95,,,,,,,,,,,,,44.43,41.79,47.16,,,,,,,,,,,,,6.03,4.15,8.38,,,,,,,,,,,,,,,,,,,3.08,0.77,5.09,,,,,,,,,,,,,,,,15.58,13.74,17.71,,,,,,,3.88,2.08,6.06,,,,,,,,,,,
2022-08-02,,,,,,,,,,24.91,22.28,27.9,,,,,,,,,,,,,44.53,41.81,47.28,,,,,,,,,,,,,6.0,4.15,8.36,,,,,,,,,,,,,,,,,,,3.08,0.77,5.07,,,,,,,,,,,,,,,,15.57,13.72,17.69,,,,,,,3.87,2.06,6.03,,,,,,,,,,,
2022-08-03,,,,,,,,,,24.85,22.16,27.85,,,,,,,,,,,,,44.64,41.86,47.34,,,,,,,,,,,,,5.98,4.16,8.36,,,,,,,,,,,,,,,,,,,3.08,0.8,5.04,,,,,,,,,,,,,,,,15.56,13.73,17.64,,,,,,,3.86,2.05,6.02,,,,,,,,,,,
2022-08-04,,,,,,,,,,24.78,22.06,27.77,,,,,,,,,,,,,44.74,41.98,47.47,,,,,,,,,,,,,5.96,4.16,8.33,,,,,,,,,,,,,,,,,,,3.08,0.8,5.07,,,,,,,,,,,,,,,,15.55,13.7,17.63,,,,,,,3.86,2.06,5.97,,,,,,,,,,,
2022-08-05,,,,,,,,,,24.71,21.96,27.67,,,,,,,,,,,,,44.85,42.06,47.6,,,,,,,,,,,,,5.94,4.16,8.26,,,,,,,,,,,,,,,,,,,3.08,0.8,5.11,,,,,,,,,,,,,,,,15.55,13.66,17.6,,,,,,,3.85,2.07,5.95,,,,18.0,46.0,8.0,,3.0,,21.0,2.0
2022-08-06,,,,,,,,,,24.64,21.91,27.59,,,,,,,,,,,,,44.95,42.15,47.7,,,,,,,,,,,,,5.92,4.14,8.2,,,,,,,,,,,,,,,,,,,3.08,0.8,5.13,,,,,,,,,,,,,,,,15.54,13.65,17.6,,,,,,,3.84,2.04,5.98,,,,,,,,,,,
2022-08-07,,,,,,,,,,24.57,21.88,27.44,,,,,,,,,,,,,45.06,42.23,47.82,,,,,,,,,,,,,5.9,4.12,8.18,,,,,,,,,,,,,,,,,,,3.08,0.8,5.09,,,,,,,,,,,,,,,,15.53,13.65,17.59,,,,,,,3.84,2.03,5.96,,,,,,,,,,,
2022-08-08,,,,,,,,,,24.49,21.86,27.34,,,,,,,,,,,,,45.16,42.34,47.94,,,,,,,,,,,,,5.88,4.12,8.2,,,,,,,,,,,,,,,,,,,3.08,0.76,5.09,,,,,,,,,,,,,,,,15.52,13.64,17.59,,,,,,,3.84,2.02,5.95,,,,,,,,,,,
2022-08-09,,,,,,,,,,24.42,21.83,27.25,,,,,,,,,,,,,45.27,42.43,48.05,,,,,,,,,,,,,5.86,4.07,8.19,,,,,,,,,,,,,,,,,,,3.09,0.72,5.11,,,,,,,,,,,,,,,,15.51,13.64,17.59,,,,,,,3.83,2.01,5.94,,,,,,,,,,,
2022-08-10,,,,,,,,,,24.34,21.81,27.19,,,,,,,,,,,,,45.37,42.52,48.16,,,,,,,,,,,,,5.84,4.06,8.14,,,,,,,,,,,,,,,,,,,3.1,0.68,5.08,,,,,,,,,,,,,,,,15.5,13.62,17.58,,,,,,,3.83,2.0,5.93,,,,26.0,43.0,5.0,,3.0,,11.0,1.0
2022-08-11,,,,,,,,,,24.25,21.75,27.13,,,,,,,,,,,,,45.48,42.58,48.26,,,,,,,,,,,,,5.82,4.07,8.1,,,,,,,,,,,,,,,,,,,3.1,0.68,5.01,,,,,,,,,,,,,,,,15.49,13.57,17.57,,,,,,,3.84,1.99,5.92,,,,,,,,,,,
2022-08-12,,,,,,,,,,24.17,21.62,27.06,,,,,,,,,,,,,45.58,42.72,48.37,,,,,,,,,,,,,5.8,4.03,8.07,,,,,,,,,,,,,,,,,,,3.11,0.69,4.96,,,,,,,,,,,,,,,,15.48,13.55,17.56,,,,,,,3.84,1.98,5.92,,,,,,,,,,,
2022-08-13,,,,,,,,,,24.09,21.58,26.97,,,,,,,,,,,,,45.68,42.81,48.47,,,,,,,,,,,,,5.78,4.03,8.03,,,,,,,,,,,,,,,,,,,3.12,0.7,4.93,,,,,,,,,,,,,,,,15.47,13.52,17.54,,,,,,,3.84,1.98,5.9,,,,,,,,,,,
2022-08-14,,,,,,,,,,24.0,21.57,26.78,,,,,,,,,,,,,45.78,42.9,48.56,,,,,,,,,,,,,5.76,4.04,8.01,,,,,,,,,,,,,,,,,,,3.13,0.7,4.94,,,,,,,,,,,,,,,,15.46,13.53,17.55,,,,,,,3.85,1.98,5.89,,,,,,,,,,,
2022-08-15,,,,,,,,,,23.91,21.45,26.6,,,,,,,,,,,,,45.88,42.99,48.65,,,,,,,,,,,,,5.74,4.04,7.97,,,,,,,,,,,,,,,,,,,3.14,0.71,4.97,,,,,,,,,,,,,,,,15.45,13.53,17.53,,,,,,,3.86,1.98,5.89,,,,,,,,,,,
2022-08-16,,,,,,,,,,23.83,21.31,26.5,,,,,,,,,,,,,45.97,43.08,48.77,,,,,,,,,,,,,5.73,4.04,7.99,,,,,,,,,,,,,,,,,,,3.15,0.74,4.96,,,,,,,,,,,,,,,,15.44,13.52,17.5,,,,,,,3.87,1.99,5.91,,,,,,,,,,,
2022-08-17,,,,,,,,,,23.74,21.18,26.39,,,,,,,,,,,,,46.07,43.16,48.95,,,,,,,,,,,,,5.71,4.03,8.01,,,,,,,,,,,,,,,,,,,3.16,0.76,4.93,,,,,,,,,,,,,,,,15.43,13.51,17.51,,,,,,,3.88,2.0,5.92,,,,17.0,58.0,3.0,,4.0,,10.0,6.0
2022-08-18,,,,,,,,,,23.65,21.05,26.28,,,,,,,,,,,,,46.16,43.25,49.04,,,,,,,,,,,,,5.69,4.02,8.03,,,,,,,,,,,,,,,,,,,3.17,0.74,4.92,,,,,,,,,,,,,,,,15.43,13.51,17.53,,,,,,,3.9,2.03,5.93,,,,,,,,,,,
2022-08-19,,,,,,,,,,23.56,20.92,26.19,,,,,,,,,,,,,46.25,43.33,49.14,,,,,,,,,,,,,5.68,4.03,8.06,,,,,,,,,,,,,,,,,,,3.19,0.73,4.94,,,,,,,,,,,,,,,,15.42,13.5,17.49,,,,,,,3.91,2.04,5.94,,,,,,,,,,,
2022-08-20,,,,,,,,,,23.46,20.89,26.14,,,,,,,,,,,,,46.34,43.4,49.24,,,,,,,,,,,,,5.66,4.02,8.02,,,,,,,,,,,,,,,,,,,3.2,0.79,5.0,,,,,,,,,,,,,,,,15.41,13.5,17.47,,,,,,,3.93,2.01,5.95,,,,,,,,,,,
2022-08-21,,,,,,,,,,23.37,20.75,26.09,,,,,,,,,,,,,46.43,43.45,49.32,,,,,,,,,,,,,5.64,4.0,7.93,,,,,,,,,,,,,,,,,,,3.21,0.84,5.06,,,,,,,,,,,,,,,,15.41,13.49,17.44,,,,,,,3.95,1.99,6.02,,,,,,,,,,,
2022-08-22,,,,,,,,,,23.28,20.68,26.02,,,,,,,,,,,,,46.52,43.56,49.4,,,,,,,,,,,,,5.63,3.98,7.86,,,,,,,,,,,,,,,,,,,3.23,0.88,5.07,,,,,,,,,,,,,,,,15.4,13.49,17.44,,,,,,,3.97,1.97,6.08,,,,,,,,,,,
2022-08-23,,,,,,,,,,23.19,20.62,25.97,,,,,,,,,,,,,46.61,43.64,49.45,,,,,,,,,,,,,5.61,3.99,7.77,,,,,,,,,,,,,,,,,,,3.24,0.93,5.08,,,,,,,,,,,,,,,,15.39,13.48,17.41,,,,,,,3.99,2.02,6.13,,,,,,,,,,,
2022-08-24,,,,,,,,,,23.1,20.57,25.91,,,,,,,,,,,,,46.69,43.71,49.52,,,,,,,,,,,,,5.59,3.99,7.69,,,,,,,,,,,,,,,,,,,3.26,0.94,5.08,,,,,,,,,,,,,,,,15.39,13.48,17.4,,,,,,,4.01,2.04,6.19,,,,27.0,39.0,6.0,,3.0,,18.0,6.0
2022-08-25,,,,,,,,,,23.01,20.51,25.77,,,,,,,,,,,,,46.78,43.77,49.53,,,,,,,,,,,,,5.58,3.97,7.72,,,,,,,,,,,,,,,,,,,3.27,0.94,5.09,,,,,,,,,,,,,,,,15.38,13.45,17.38,,,,,,,4.03,2.03,6.25,,,,,,,,,,,
2022-08-26,,,,,,,,,,22.91,20.42,25.66,,,,,,,,,,,,,46.86,43.84,49.63,,,,,,,,,,,,,5.56,3.94,7.74,,,,,,,,,,,,,,,,,,,3.29,0.94,5.09,,,,,,,,,,,,,,,,15.38,13.42,17.37,,,,,,,4.05,2.02,6.28,,,,,,,,,,,
2022-08-27,,,,,,,,,,22.82,20.36,25.56,,,,,,,,,,,,,46.94,43.9,49.68,,,,,,,,,,,,,5.55,3.91,7.75,,,,,,,,,,,,,,,,,,,3.3,0.95,5.1,,,,,,,,,,,,,,,,15.37,13.4,17.36,,,,,,,4.07,2.03,6.3,,,,,,,,,,,
2022-08-28,,,,,,,,,,22.74,20.22,25.48,,,,,,,,,,,,,47.02,44.0,49.73,,,,,,,,,,,,,5.53,3.88,7.71,,,,,,,,,,,,,,,,,,,3.32,0.95,5.1,,,,,,,,,,,,,,,,15.37,13.38,17.39,,,,,,,4.1,2.07,6.33,,,,,,,,,,,
2022-08-29,,,,,,,,,,22.65,20.09,25.38,,,,,,,,,,,,,47.09,44.06,49.78,,,,,,,,,,,,,5.52,3.87,7.67,,,,,,,,,,,,,,,,,,,3.33,0.95,5.08,,,,,,,,,,,,,,,,15.36,13.36,17.4,,,,,,,4.12,2.03,6.36,,,,,,,,,,,
2022-08-30,,,,,,,,,,22.56,19.98,25.24,,,,,,,,,,,,,47.17,44.13,49.85,,,,,,,,,,,,,5.51,3.8,7.66,,,,,,,,,,,,,,,,,,,3.35,0.99,5.08,,,,,,,,,,,,,,,,15.36,13.34,17.42,,,,,,,4.15,2.02,6.39,,,,,,,,,,,
2022-08-31,,,,,,,,,,22.47,19.92,25.11,,,,,,,,,,,,,47.24,44.22,49.93,,,,,,,,,,,,,5.5,3.74,7.65,,,,,,,,,,,,,,,,,,,3.36,1.04,5.11,,,,,,,,,,,,,,,,15.35,13.32,17.38,,,,,,,4.17,2.04,6.42,,,,,,,,,,,
2022-09-01,,,,,,,,,,22.39,19.84,25.05,,,,,,,,,,,,,47.31,44.35,50.0,,,,,,,,,,,,,5.48,3.7,7.65,,,,,,,,,,,,,,,,,,,3.38,1.02,5.14,,,,,,,,,,,,,,,,15.35,13.31,17.34,,,,,,,4.2,2.06,6.44,,,,31.0,42.0,5.0,,1.0,,16.0,3.0
2022-09-02,,,,,,,,,,22.31,19.78,24.96,,,,,,,,,,,,,47.38,44.51,50.07,,,,,,,,,,,,,5.47,3.68,7.63,,,,,,,,,,,,,,,,,,,3.39,1.0,5.17,,,,,,,,,,,,,,,,15.34,13.31,17.33,,,,,,,4.22,2.07,6.46,,,,,,,,,,,
2022-09-03,,,,,,,,,,22.23,19.72,24.9,,,,,,,,,,,,,47.45,44.7,50.15,,,,,,,,,,,,,5.46,3.67,7.58,,,,,,,,,,,,,,,,,,,3.41,1.03,5.2,,,,,,,,,,,,,,,,15.33,13.31,17.39,,,,,,,4.25,2.09,6.49,,,,,,,,,,,
2022-09-04,,,,,,,,,,22.15,19.6,24.86,,,,,,,,,,,,,47.52,44.88,50.21,,,,,,,,,,,,,5.46,3.63,7.54,,,,,,,,,,,,,,,,,,,3.42,1.06,5.23,,,,,,,,,,,,,,,,15.33,13.31,17.44,,,,,,,4.27,2.12,6.54,,,,,,,,,,,
2022-09-05,,,,,,,,,,22.07,19.47,24.78,,,,,,,,,,,,,47.58,45.07,50.31,,,,,,,,,,,,,5.45,3.61,7.49,,,,,,,,,,,,,,,,,,,3.44,1.08,5.23,,,,,,,,,,,,,,,,15.32,13.3,17.49,,,,,,,4.3,2.14,6.54,,,,,,,,,,,
2022-09-06,,,,,,,,,,22.0,19.36,24.69,,,,,,,,,,,,,47.64,45.16,50.42,,,,,,,,,,,,,5.44,3.6,7.45,,,,,,,,,,,,,,,,,,,3.46,1.11,5.22,,,,,,,,,,,,,,,,15.32,13.3,17.54,,,,,,,4.32,2.16,6.61,,,,,,,,,,,
2022-09-07,,,,,,,,,,21.92,19.24,24.61,,,,,,,,,,,,,47.7,45.21,50.52,,,,,,,,,,,,,5.43,3.58,7.41,,,,,,,,,,,,,,,,,,,3.47,1.09,5.27,,,,,,,,,,,,,,,,15.31,13.3,17.54,,,,,,,4.35,2.18,6.65,,,,21.0,54.0,4.0,,2.0,,18.0,1.0
2022-09-08,,,,,,,,,,21.85,19.17,24.53,,,,,,,,,,,,,47.76,45.26,50.57,,,,,,,,,,,,,5.43,3.61,7.38,,,,,,,,,,,,,,,,,,,3.49,1.05,5.32,,,,,,,,,,,,,,,,15.31,13.28,17.51,,,,,,,4.37,2.2,6.62,,,,,,,,,,,
2022-09-09,,,,,,,,,,21.78,19.15,24.42,,,,,,,,,,,,,47.82,45.39,50.63,,,,,,,,,,,,,5.42,3.65,7.36,,,,,,,,,,,,,,,,,,,3.5,1.02,5.29,,,,,,,,,,,,,,,,15.3,13.26,17.48,,,,,,,4.39,2.2,6.62,,,,,,,,,,,
2022-09-10,,,,,,,,,,21.71,19.06,24.37,,,,,,,,,,,,,47.87,45.47,50.67,,,,,,,,,,,,,5.42,3.68,7.38,,,,,,,,,,,,,,,,,,,3.52,0.99,5.29,,,,,,,,,,,,,,,,15.3,13.24,17.5,,,,,,,4.42,2.21,6.64,,,,,,,,,,,
2022-09-11,,,,,,,,,,21.65,18.98,24.34,,,,,,,,,,,,,47.93,45.5,50.83,,,,,,,,,,,,,5.42,3.72,7.42,,,,,,,,,,,,,,,,,,,3.53,1.0,5.31,,,,,,,,,,,,,,,,15.29,13.22,17.55,,,,,,,4.44,2.21,6.65,,,,,,,,,,,
2022-09-12,,,,,,,,,,21.58,18.92,24.31,,,,,,,,,,,,,47.98,45.53,50.87,,,,,,,,,,,,,5.41,3.7,7.4,,,,,,,,,,,,,,,,,,,3.55,0.95,5.34,,,,,,,,,,,,,,,,15.29,13.2,17.6,,,,,,,4.46,2.23,6.68,,,,24.0,44.0,11.0,,1.0,,14.0,2.0
2022-09-13,,,,,,,,,,21.52,18.83,24.22,,,,,,,,,,,,,48.03,45.56,50.89,,,,,,,,,,,,,5.41,3.62,7.39,,,,,,,,,,,,,,,,,,,3.56,0.98,5.35,,,,,,,,,,,,,,,,15.29,13.18,17.59,,,,,,,4.48,2.26,6.73,,,,,,,,,,,
2022-09-14,,,,,,,,,,21.46,18.77,24.11,,,,,,,,,,,,,48.07,45.59,50.91,,,,,,,,,,,,,5.41,3.54,7.38,,,,,,,,,,,,,,,,,,,3.57,0.94,5.37,,,,,,,,,,,,,,,,15.29,13.17,17.56,,,,,,,4.5,2.28,6.76,,,,,,,,,,,
2022-09-15,,,,,,,,,,21.4,18.72,24.06,,,,,,,,,,,,,48.12,45.62,50.93,,,,,,,,,,,,,5.41,3.54,7.39,,,,,,,,,,,,,,,,,,,3.59,0.9,5.39,,,,,,,,,,,,,,,,15.29,13.15,17.54,,,,,,,4.53,2.3,6.8,,,,,,,,,,,
2022-09-16,,,,,,,,,,21.34,18.66,24.02,,,,,,,,,,,,,48.16,45.66,50.93,,,,,,,,,,,,,5.41,3.53,7.37,,,,,,,,,,,,,,,,,,,3.6,0.88,5.4,,,,,,,,,,,,,,,,15.29,13.14,17.52,,,,,,,4.55,2.32,6.83,,,,,,,,,,,
2022-09-17,,,,,,,,,,21.28,18.6,23.9,,,,,,,,,,,,,48.2,45.69,50.97,,,,,,,,,,,,,5.41,3.48,7.35,,,,,,,,,,,,,,,,,,,3.62,0.91,5.4,,,,,,,,,,,,,,,,15.3,13.12,17.49,,,,,,,4.57,2.33,6.87,,,,,,,,,,,
