date,Positive (pre-2024 election),Positive (pre-2024 election) (low),Positive (pre-2024 election) (high),Positive (post-2024 election),Positive (post-2024 election) (low),Positive (post-2024 election) (high),Negative (pre-2024 election),Negative (pre-2024 election) (low),Negative (pre-2024 election) (high),Negative (post-2024 election),Negative (post-2024 election) (low),Negative (post-2024 election) (high),Positive (poll),Negative (poll)
2024-06-19,39.98,38.73,41.6,,,,35.55,34.21,36.83,,,,,
2024-06-20,40.0,38.76,41.64,,,,35.54,34.2,36.84,,,,,
2024-06-21,40.03,38.8,41.68,,,,35.53,34.19,36.83,,,,40.0,32.0
2024-06-22,40.05,38.84,41.72,,,,35.53,34.18,36.81,,,,,
2024-06-23,40.08,38.86,41.77,,,,35.52,34.17,36.79,,,,41.0,30.0
2024-06-24,40.1,38.88,41.82,,,,35.51,34.16,36.77,,,,43.0,34.5
2024-06-25,40.12,38.91,41.84,,,,35.5,34.15,36.76,,,,36.0,46.0
2024-06-26,40.15,38.93,41.86,,,,35.49,34.14,36.75,,,,,
2024-06-27,40.17,38.95,41.88,,,,35.48,34.13,36.76,,,,49.0,42.0
2024-06-28,40.2,38.96,41.89,,,,35.48,34.12,36.77,,,,39.0,34.5
2024-06-29,40.22,38.97,41.91,,,,35.47,34.1,36.79,,,,,
2024-06-30,40.25,39.01,41.92,,,,35.46,34.09,36.8,,,,,
2024-07-01,40.27,39.01,41.94,,,,35.45,34.08,36.82,,,,,
2024-07-02,40.29,39.02,41.96,,,,35.44,34.07,36.82,,,,,
2024-07-03,40.32,39.02,41.98,,,,35.42,34.07,36.8,,,,49.0,42.0
2024-07-05,,,,35.27,33.36,37.01,,,,39.61,35.74,43.87,40.0,33.0
2024-07-06,,,,35.21,33.29,36.94,,,,39.72,35.8,43.96,,
2024-07-07,,,,35.15,33.22,36.83,,,,39.83,35.87,44.04,,
2024-07-08,,,,35.09,33.16,36.78,,,,39.93,35.94,44.13,45.0,25.0
2024-07-09,,,,35.02,33.11,36.72,,,,40.04,36.01,44.25,,
2024-07-10,,,,34.96,33.05,36.64,,,,40.14,36.14,44.39,,
2024-07-11,,,,34.9,32.99,36.57,,,,40.24,36.29,44.46,38.0,15.0
2024-07-12,,,,34.84,32.91,36.53,,,,40.34,36.39,44.51,,
2024-07-13,,,,34.78,32.84,36.45,,,,40.44,36.47,44.56,,
2024-07-14,,,,34.72,32.76,36.38,,,,40.54,36.54,44.61,,
2024-07-15,,,,34.66,32.69,36.3,,,,40.64,36.61,44.69,,
2024-07-16,,,,34.61,32.61,36.22,,,,40.73,36.69,44.76,,
2024-07-17,,,,34.55,32.54,36.15,,,,40.82,36.76,44.84,38.0,20.0
2024-07-18,,,,34.49,32.47,36.07,,,,40.92,36.82,44.91,,
2024-07-19,,,,34.44,32.41,36.0,,,,41.01,36.9,44.96,,
2024-07-20,,,,34.38,32.35,35.97,,,,41.1,36.99,45.02,,
2024-07-21,,,,34.32,32.31,35.94,,,,41.19,37.07,45.11,,
2024-07-22,,,,34.27,32.29,35.91,,,,41.28,37.16,45.2,,
2024-07-23,,,,34.21,32.25,35.88,,,,41.37,37.24,45.28,,
2024-07-24,,,,34.15,32.16,35.8,,,,41.46,37.33,45.35,,
2024-07-25,,,,34.1,32.05,35.75,,,,41.55,37.45,45.42,42.0,37.0
2024-07-26,,,,34.04,31.97,35.71,,,,41.63,37.59,45.5,,
2024-07-27,,,,33.98,31.91,35.67,,,,41.72,37.7,45.57,,
2024-07-28,,,,33.93,31.85,35.63,,,,41.81,37.76,45.64,,
2024-07-29,,,,33.87,31.8,35.59,,,,41.89,37.83,45.71,,
2024-07-30,,,,33.82,31.74,35.55,,,,41.98,37.9,45.78,40.0,49.0
2024-07-31,,,,33.76,31.64,35.51,,,,42.06,37.96,45.85,35.0,32.0
2024-08-01,,,,33.71,31.56,35.47,,,,42.15,38.03,45.92,42.0,31.0
2024-08-02,,,,33.65,31.5,35.43,,,,42.23,38.09,45.99,,
2024-08-03,,,,33.6,31.44,35.39,,,,42.31,38.17,46.06,,
2024-08-04,,,,33.54,31.38,35.35,,,,42.4,38.25,46.16,,
2024-08-05,,,,33.49,31.32,35.31,,,,42.48,38.33,46.27,37.0,53.0
2024-08-06,,,,33.43,31.26,35.27,,,,42.56,38.42,46.36,,
2024-08-07,,,,33.38,31.2,35.22,,,,42.64,38.51,46.4,31.5,37.5
2024-08-08,,,,33.33,31.15,35.18,,,,42.72,38.6,46.5,,
2024-08-09,,,,33.27,31.1,35.14,,,,42.81,38.7,46.63,,
2024-08-10,,,,33.22,31.05,35.1,,,,42.89,38.8,46.76,,
2024-08-11,,,,33.17,31.0,35.05,,,,42.97,38.89,46.8,,
2024-08-12,,,,33.11,30.96,35.01,,,,43.05,38.99,46.84,,
2024-08-13,,,,33.06,30.91,34.97,,,,43.13,39.09,46.89,,
2024-08-14,,,,33.01,30.87,34.94,,,,43.21,39.18,46.93,33.5,47.0
2024-08-15,,,,32.95,30.81,34.91,,,,43.29,39.27,46.97,,
2024-08-16,,,,32.9,30.77,34.88,,,,43.37,39.37,47.01,,
2024-08-17,,,,32.85,30.72,34.82,,,,43.45,39.47,47.05,,
2024-08-18,,,,32.8,30.67,34.73,,,,43.53,39.56,47.09,,
2024-08-19,,,,32.74,30.63,34.69,,,,43.61,39.67,47.16,,
2024-08-20,,,,32.69,30.58,34.64,,,,43.69,39.77,47.21,,
2024-08-21,,,,32.64,30.54,34.59,,,,43.77,39.87,47.25,,
2024-08-22,,,,32.58,30.49,34.55,,,,43.86,39.98,47.3,,
2024-08-23,,,,32.53,30.43,34.5,,,,43.94,40.08,47.37,,
2024-08-24,,,,32.48,30.36,34.45,,,,44.02,40.18,47.44,27.0,43.0
2024-08-25,,,,32.42,30.3,34.4,,,,44.11,40.28,47.48,,
2024-08-26,,,,32.37,30.23,34.34,,,,44.19,40.38,47.5,,
2024-08-27,,,,32.31,30.17,34.28,,,,44.28,40.48,47.55,,
2024-08-28,,,,32.26,30.1,34.21,,,,44.37,40.59,47.6,38.0,52.0
2024-08-29,,,,32.2,30.04,34.14,,,,44.46,40.69,47.66,28.0,44.0
2024-08-30,,,,32.14,29.97,34.08,,,,44.55,40.78,47.73,,
2024-08-31,,,,32.09,29.92,34.03,,,,44.64,40.89,47.8,,
2024-09-01,,,,32.03,29.86,33.99,,,,44.73,40.98,47.87,,
2024-09-02,,,,31.97,29.79,33.94,,,,44.83,41.09,47.95,31.5,45.0
2024-09-03,,,,31.91,29.74,33.9,,,,44.92,41.2,48.02,,
2024-09-04,,,,31.85,29.69,33.84,,,,45.02,41.31,48.1,39.0,46.0
2024-09-05,,,,31.79,29.61,33.77,,,,45.12,41.43,48.18,,
2024-09-06,,,,31.72,29.54,33.71,,,,45.22,41.55,48.25,39.0,46.0
2024-09-07,,,,31.66,29.48,33.64,,,,45.33,41.68,48.33,,
2024-09-08,,,,31.6,29.42,33.57,,,,45.43,41.82,48.41,,
2024-09-09,,,,31.53,29.34,33.51,,,,45.54,41.96,48.48,,
2024-09-10,,,,31.46,29.29,33.44,,,,45.65,42.11,48.56,,
2024-09-11,,,,31.4,29.23,33.36,,,,45.76,42.2,48.65,,
2024-09-12,,,,31.33,29.17,33.29,,,,45.87,42.34,48.73,,
2024-09-13,,,,31.26,29.11,33.21,,,,45.99,42.5,48.82,,
2024-09-14,,,,31.19,29.04,33.13,,,,46.11,42.66,48.93,,
2024-09-15,,,,31.12,28.98,33.09,,,,46.23,42.83,49.04,,
2024-09-16,,,,31.05,28.9,33.04,,,,46.35,43.01,49.08,,
2024-09-17,,,,30.97,28.84,32.98,,,,46.47,43.18,49.18,,
2024-09-18,,,,30.9,28.79,32.93,,,,46.6,43.34,49.29,24.0,50.0
2024-09-19,,,,30.82,28.72,32.88,,,,46.72,43.5,49.37,,
2024-09-20,,,,30.74,28.66,32.82,,,,46.86,43.68,49.47,,
2024-09-21,,,,30.66,28.59,32.75,,,,46.99,43.86,49.55,,
2024-09-22,,,,30.58,28.53,32.69,,,,47.12,44.03,49.63,,
2024-09-23,,,,30.5,28.47,32.63,,,,47.26,44.22,49.73,,
2024-09-24,,,,30.42,28.41,32.53,,,,47.4,44.4,49.86,21.0,48.0
2024-09-25,,,,30.33,28.35,32.42,,,,47.54,44.59,50.02,23.0,53.0
2024-09-26,,,,30.25,28.28,32.32,,,,47.68,44.75,50.19,,
2024-09-27,,,,30.16,28.2,32.2,,,,47.83,44.93,50.35,,
2024-09-28,,,,30.07,28.13,32.05,,,,47.97,45.1,50.49,,
2024-09-29,,,,29.98,28.06,31.9,,,,48.12,45.3,50.6,,
2024-09-30,,,,29.89,27.98,31.75,,,,48.27,45.49,50.71,,
2024-10-01,,,,29.8,27.91,31.61,,,,48.42,45.68,50.81,,
2024-10-02,,,,29.7,27.84,31.52,,,,48.58,45.88,50.95,,
2024-10-03,,,,29.61,27.77,31.43,,,,48.73,46.07,51.09,25.0,52.0
2024-10-04,,,,29.51,27.7,31.35,,,,48.89,46.3,51.23,27.0,63.0
2024-10-05,,,,29.42,27.63,31.26,,,,49.05,46.54,51.38,,
2024-10-06,,,,29.32,27.57,31.16,,,,49.21,46.77,51.5,,
2024-10-07,,,,29.22,27.5,31.07,,,,49.37,46.94,51.6,30.0,61.0
2024-10-08,,,,29.12,27.42,30.99,,,,49.53,47.07,51.7,,
2024-10-09,,,,29.02,27.31,30.89,,,,49.69,47.27,51.8,,
2024-10-10,,,,28.92,27.21,30.8,,,,49.85,47.43,51.9,,
2024-10-11,,,,28.82,27.11,30.67,,,,50.02,47.62,52.0,,
2024-10-12,,,,28.71,27.0,30.57,,,,50.18,47.81,52.12,,
2024-10-13,,,,28.61,26.94,30.46,,,,50.34,48.0,52.26,,
2024-10-14,,,,28.51,26.88,30.33,,,,50.51,48.18,52.42,,
2024-10-15,,,,28.41,26.81,30.21,,,,50.67,48.4,52.63,,
2024-10-16,,,,28.3,26.75,30.11,,,,50.83,48.63,52.84,21.0,53.0
2024-10-17,,,,28.2,26.69,30.03,,,,50.99,48.86,53.04,,
2024-10-18,,,,28.09,26.63,29.94,,,,51.15,49.15,53.24,,
2024-10-19,,,,27.99,26.5,29.83,,,,51.31,49.31,53.35,,
2024-10-20,,,,27.88,26.42,29.72,,,,51.47,49.51,53.46,,
2024-10-21,,,,27.78,26.36,29.61,,,,51.63,49.64,53.56,,
2024-10-22,,,,27.68,26.29,29.49,,,,51.78,49.78,53.68,,
2024-10-23,,,,27.57,26.19,29.38,,,,51.94,49.91,53.8,,
2024-10-24,,,,27.47,26.1,29.26,,,,52.09,50.05,53.93,,
2024-10-25,,,,27.37,26.01,29.14,,,,52.24,50.22,54.06,,
2024-10-26,,,,27.27,25.92,29.0,,,,52.39,50.37,54.2,,
2024-10-27,,,,27.17,25.83,28.85,,,,52.54,50.55,54.33,,
2024-10-28,,,,27.07,25.74,28.71,,,,52.68,50.68,54.45,27.0,52.0
2024-10-29,,,,26.97,25.66,28.56,,,,52.82,50.81,54.57,,
2024-10-30,,,,26.87,25.57,28.43,,,,52.96,50.96,54.65,,
2024-10-31,,,,26.77,25.49,28.3,,,,53.1,51.09,54.79,,
2024-11-01,,,,26.68,25.4,28.19,,,,53.23,51.23,54.9,,
2024-11-02,,,,26.58,25.3,28.11,,,,53.36,51.39,55.02,,
2024-11-03,,,,26.49,25.19,28.02,,,,53.49,51.55,55.17,,
2024-11-04,,,,26.39,25.07,27.88,,,,53.62,51.71,55.29,,
2024-11-05,,,,26.3,25.03,27.75,,,,53.74,51.87,55.37,,
2024-11-06,,,,26.21,24.96,27.62,,,,53.87,52.02,55.46,,
2024-11-07,,,,26.12,24.89,27.49,,,,53.99,52.14,55.55,,
2024-11-08,,,,26.03,24.81,27.36,,,,54.1,52.25,55.69,28.0,61.0
2024-11-09,,,,25.95,24.74,27.24,,,,54.22,52.36,55.85,24.0,48.0
2024-11-10,,,,25.86,24.66,27.11,,,,54.33,52.49,55.96,,
2024-11-11,,,,25.78,24.57,27.03,,,,54.44,52.65,56.09,23.0,52.0
2024-11-12,,,,25.69,24.48,26.91,,,,54.55,52.83,56.16,,
2024-11-13,,,,25.61,24.39,26.81,,,,54.65,52.94,56.26,25.0,50.0
2024-11-14,,,,25.53,24.32,26.69,,,,54.76,53.08,56.37,,
2024-11-15,,,,25.46,24.27,26.6,,,,54.86,53.19,56.46,,
2024-11-16,,,,25.38,24.2,26.52,,,,54.96,53.27,56.54,,
2024-11-17,,,,25.31,24.12,26.42,,,,55.05,53.4,56.63,,
2024-11-18,,,,25.23,24.07,26.34,,,,55.14,53.47,56.71,,
2024-11-19,,,,25.16,24.02,26.26,,,,55.23,53.56,56.79,,
2024-11-20,,,,25.1,23.96,26.17,,,,55.32,53.68,56.86,,
2024-11-21,,,,25.03,23.89,26.08,,,,55.41,53.76,56.94,,
2024-11-22,,,,24.97,23.83,25.99,,,,55.49,53.84,57.04,,
2024-11-23,,,,24.9,23.78,25.9,,,,55.57,53.92,57.15,,
2024-11-24,,,,24.84,23.74,25.83,,,,55.65,54.0,57.26,,
2024-11-25,,,,24.78,23.7,25.78,,,,55.72,54.08,57.34,,
2024-11-26,,,,24.73,23.67,25.7,,,,55.79,54.18,57.41,,
2024-11-27,,,,24.67,23.63,25.63,,,,55.86,54.23,57.48,,
2024-11-28,,,,24.62,23.6,25.59,,,,55.93,54.3,57.54,,
2024-11-29,,,,24.57,23.57,25.51,,,,56.0,54.38,57.59,,
2024-11-30,,,,24.52,23.53,25.44,,,,56.06,54.45,57.66,,
2024-12-01,,,,24.47,23.46,25.37,,,,56.13,54.53,57.71,,
2024-12-02,,,,24.42,23.41,25.31,,,,56.19,54.6,57.77,,
2024-12-03,,,,24.38,23.35,25.28,,,,56.25,54.67,57.82,,
2024-12-04,,,,24.33,23.29,25.23,,,,56.3,54.74,57.87,27.0,61.0
2024-12-05,,,,24.29,23.24,25.2,,,,56.36,54.81,57.91,,
2024-12-06,,,,24.25,23.21,25.17,,,,56.41,54.88,57.96,,
2024-12-07,,,,24.21,23.19,25.14,,,,56.46,54.95,58.0,,
2024-12-08,,,,24.17,23.14,25.1,,,,56.51,55.02,58.04,,
2024-12-09,,,,24.14,23.1,25.07,,,,56.56,55.08,58.08,,
2024-12-10,,,,24.1,23.08,25.02,,,,56.6,55.14,58.11,19.0,55.0
2024-12-11,,,,24.07,23.05,24.98,,,,56.65,55.18,58.15,,
2024-12-12,,,,24.04,23.0,24.95,,,,56.69,55.23,58.2,,
2024-12-13,,,,24.01,22.97,24.91,,,,56.73,55.25,58.27,,
2024-12-14,,,,23.98,22.95,24.88,,,,56.77,55.26,58.29,,
2024-12-15,,,,23.95,22.93,24.85,,,,56.8,55.29,58.33,,
2024-12-16,,,,23.93,22.91,24.83,,,,56.84,55.34,58.37,25.0,66.0
2024-12-17,,,,23.91,22.89,24.79,,,,56.87,55.39,58.41,,
2024-12-18,,,,23.88,22.88,24.76,,,,56.9,55.44,58.46,,
2024-12-19,,,,23.86,22.84,24.74,,,,56.93,55.49,58.5,,
2024-12-20,,,,23.85,22.8,24.72,,,,56.95,55.53,58.54,22.0,54.0
2024-12-21,,,,23.83,22.8,24.73,,,,56.98,55.57,58.58,,
2024-12-22,,,,23.81,22.79,24.71,,,,57.0,55.6,58.6,,
2024-12-23,,,,23.8,22.79,24.7,,,,57.02,55.62,58.6,24.0,60.5
2024-12-24,,,,23.79,22.79,24.69,,,,57.04,55.64,58.61,,
2024-12-25,,,,23.77,22.79,24.69,,,,57.06,55.66,58.61,,
2024-12-26,,,,23.76,22.78,24.68,,,,57.07,55.67,58.62,,
2024-12-27,,,,23.75,22.77,24.68,,,,57.09,55.67,58.63,,
2024-12-28,,,,23.74,22.74,24.67,,,,57.1,55.69,58.65,,
2024-12-29,,,,23.74,22.72,24.67,,,,57.12,55.72,58.67,,
2024-12-30,,,,23.73,22.69,24.67,,,,57.13,55.74,58.69,,
2024-12-31,,,,23.72,22.67,24.66,,,,57.14,55.75,58.73,,
2025-01-01,,,,23.71,22.66,24.66,,,,57.15,55.76,58.75,,
2025-01-02,,,,23.71,22.65,24.65,,,,57.16,55.78,58.78,,
2025-01-03,,,,23.7,22.64,24.64,,,,57.17,55.79,58.79,26.0,68.0
2025-01-04,,,,23.69,22.64,24.63,,,,57.17,55.81,58.77,,
2025-01-05,,,,23.68,22.63,24.63,,,,57.18,55.82,58.78,,
2025-01-06,,,,23.68,22.64,24.62,,,,57.19,55.84,58.8,,
2025-01-07,,,,23.67,22.64,24.62,,,,57.19,55.85,58.81,,
2025-01-08,,,,23.66,22.64,24.61,,,,57.2,55.86,58.82,,
2025-01-09,,,,23.65,22.65,24.61,,,,57.2,55.86,58.83,,
2025-01-10,,,,23.64,22.65,24.6,,,,57.21,55.86,58.84,21.0,56.0
2025-01-11,,,,23.63,22.65,24.59,,,,57.21,55.86,58.85,,
2025-01-12,,,,23.62,22.65,24.59,,,,57.21,55.86,58.84,,
2025-01-13,,,,23.61,22.64,24.58,,,,57.21,55.86,58.83,,
2025-01-14,,,,23.6,22.63,24.57,,,,57.21,55.86,58.83,,
2025-01-15,,,,23.59,22.62,24.57,,,,57.21,55.86,58.83,,
2025-01-16,,,,23.58,22.61,24.57,,,,57.21,55.85,58.83,,
2025-01-17,,,,23.57,22.6,24.57,,,,57.21,55.84,58.83,29.0,64.0
2025-01-18,,,,23.56,22.59,24.57,,,,57.21,55.84,58.82,,
2025-01-19,,,,23.55,22.59,24.56,,,,57.21,55.83,58.8,,
2025-01-20,,,,23.54,22.58,24.56,,,,57.21,55.83,58.79,,
2025-01-21,,,,23.53,22.58,24.56,,,,57.21,55.84,58.78,,
2025-01-22,,,,23.51,22.57,24.55,,,,57.21,55.86,58.77,,
2025-01-23,,,,23.5,22.57,24.55,,,,57.2,55.87,58.76,21.0,55.0
2025-01-24,,,,23.49,22.57,24.52,,,,57.2,55.89,58.75,,
2025-01-25,,,,23.48,22.56,24.49,,,,57.2,55.91,58.74,,
2025-01-26,,,,23.47,22.57,24.46,,,,57.19,55.91,58.72,,
2025-01-27,,,,23.45,22.55,24.42,,,,57.19,55.92,58.7,,
2025-01-28,,,,23.44,22.53,24.4,,,,57.18,55.93,58.68,22.0,55.0
2025-01-29,,,,23.43,22.52,24.39,,,,57.18,55.98,58.65,,
2025-01-30,,,,23.41,22.51,24.38,,,,57.17,55.99,58.63,,
2025-01-31,,,,23.4,22.49,24.36,,,,57.17,56.0,58.62,,
2025-02-01,,,,23.39,22.48,24.35,,,,57.16,55.99,58.61,,
2025-02-02,,,,23.37,22.46,24.33,,,,57.15,55.98,58.6,,
2025-02-03,,,,23.36,22.46,24.32,,,,57.15,55.99,58.59,,
2025-02-04,,,,23.34,22.45,24.31,,,,57.14,56.0,58.57,,
2025-02-05,,,,23.33,22.44,24.27,,,,57.13,56.01,58.56,,
2025-02-06,,,,23.32,22.43,24.24,,,,57.12,56.0,58.54,,
2025-02-07,,,,23.3,22.42,24.22,,,,57.11,55.99,58.53,22.0,56.0
2025-02-08,,,,23.29,22.41,24.2,,,,57.1,55.98,58.51,,
2025-02-09,,,,23.27,22.4,24.18,,,,57.08,55.97,58.49,,
2025-02-10,,,,23.26,22.39,24.17,,,,57.07,55.95,58.47,,
2025-02-11,,,,23.25,22.38,24.15,,,,57.06,55.93,58.45,,
2025-02-12,,,,23.23,22.38,24.14,,,,57.05,55.91,58.42,,
2025-02-13,,,,23.22,22.38,24.12,,,,57.03,55.9,58.39,,
2025-02-14,,,,23.2,22.37,24.1,,,,57.02,55.9,58.36,,
2025-02-15,,,,23.19,22.37,24.08,,,,57.0,55.9,58.33,,
2025-02-16,,,,23.18,22.37,24.05,,,,56.98,55.89,58.3,,
2025-02-17,,,,23.17,22.35,24.03,,,,56.97,55.9,58.27,,
2025-02-18,,,,23.15,22.34,24.02,,,,56.95,55.9,58.23,,
2025-02-19,,,,23.14,22.32,24.01,,,,56.93,55.9,58.2,,
2025-02-20,,,,23.13,22.32,24.0,,,,56.91,55.9,58.19,,
2025-02-21,,,,23.12,22.31,23.98,,,,56.89,55.9,58.18,,
2025-02-22,,,,23.1,22.3,23.95,,,,56.87,55.89,58.17,,
2025-02-23,,,,23.09,22.28,23.94,,,,56.85,55.89,58.14,23.0,57.0
2025-02-24,,,,23.08,22.26,23.93,,,,56.83,55.87,58.11,,
2025-02-25,,,,23.07,22.26,23.92,,,,56.81,55.85,58.08,,
2025-02-26,,,,23.06,22.26,23.9,,,,56.78,55.82,58.04,,
2025-02-27,,,,23.05,22.26,23.88,,,,56.76,55.8,58.01,,
2025-02-28,,,,23.04,22.27,23.86,,,,56.74,55.78,57.99,,
2025-03-01,,,,23.03,22.27,23.85,,,,56.71,55.77,57.96,,
2025-03-02,,,,23.02,22.25,23.85,,,,56.69,55.75,57.9,,
2025-03-03,,,,23.01,22.23,23.84,,,,56.67,55.75,57.86,,
2025-03-04,,,,23.0,22.21,23.82,,,,56.64,55.74,57.83,,
2025-03-05,,,,22.99,22.19,23.8,,,,56.62,55.74,57.79,,
2025-03-06,,,,22.98,22.18,23.79,,,,56.59,55.73,57.75,,
2025-03-07,,,,22.97,22.17,23.77,,,,56.57,55.73,57.71,,
2025-03-08,,,,22.97,22.16,23.75,,,,56.54,55.71,57.67,,
2025-03-09,,,,22.96,22.15,23.74,,,,56.52,55.68,57.61,,
2025-03-10,,,,22.95,22.15,23.72,,,,56.49,55.66,57.56,,
2025-03-11,,,,22.94,22.14,23.7,,,,56.47,55.64,57.51,,
2025-03-12,,,,22.93,22.14,23.69,,,,56.44,55.62,57.45,,
2025-03-13,,,,22.92,22.13,23.67,,,,56.42,55.6,57.4,,
2025-03-14,,,,22.92,22.12,23.65,,,,56.39,55.59,57.35,,
2025-03-15,,,,22.91,22.12,23.65,,,,56.37,55.57,57.31,,
2025-03-16,,,,22.9,22.11,23.66,,,,56.34,55.55,57.26,,
2025-03-17,,,,22.89,22.11,23.64,,,,56.32,55.55,57.22,31.0,62.0
2025-03-18,,,,22.88,22.1,23.64,,,,56.3,55.54,57.19,,
2025-03-19,,,,22.87,22.09,23.64,,,,56.27,55.54,57.17,,
2025-03-20,,,,22.87,22.08,23.64,,,,56.25,55.53,57.15,,
2025-03-21,,,,22.86,22.07,23.64,,,,56.23,55.53,57.13,24.0,53.0
2025-03-22,,,,22.85,22.06,23.64,,,,56.21,55.51,57.1,,
2025-03-23,,,,22.84,22.05,23.64,,,,56.19,55.49,57.07,,
2025-03-24,,,,22.83,22.04,23.64,,,,56.17,55.47,57.05,,
2025-03-25,,,,22.82,22.03,23.64,,,,56.16,55.46,57.04,,
2025-03-26,,,,22.82,22.01,23.63,,,,56.14,55.44,57.03,,
2025-03-27,,,,22.81,22.0,23.63,,,,56.12,55.42,57.01,24.0,54.0
2025-03-28,,,,22.8,21.98,23.63,,,,56.11,55.42,57.0,22.0,54.0
2025-03-29,,,,22.79,21.97,23.63,,,,56.09,55.4,56.99,,
2025-03-30,,,,22.78,21.95,23.63,,,,56.08,55.38,56.96,,
2025-03-31,,,,22.77,21.94,23.63,,,,56.07,55.36,56.93,,
2025-04-01,,,,22.76,21.92,23.62,,,,56.06,55.35,56.9,,
2025-04-02,,,,22.75,21.91,23.61,,,,56.05,55.35,56.89,,
2025-04-03,,,,22.74,21.89,23.61,,,,56.04,55.36,56.87,,
2025-04-04,,,,22.73,21.88,23.62,,,,56.03,55.37,56.84,,
2025-04-05,,,,22.72,21.87,23.62,,,,56.02,55.36,56.82,,
2025-04-06,,,,22.71,21.86,23.62,,,,56.02,55.36,56.79,,
2025-04-07,,,,22.7,21.84,23.61,,,,56.01,55.35,56.77,,
2025-04-08,,,,22.69,21.83,23.61,,,,56.01,55.37,56.76,,
2025-04-09,,,,22.68,21.82,23.6,,,,56.01,55.37,56.74,,
2025-04-10,,,,22.67,21.81,23.57,,,,56.0,55.36,56.73,,
2025-04-11,,,,22.66,21.79,23.55,,,,56.0,55.37,56.73,25.0,55.0
2025-04-12,,,,22.65,21.77,23.55,,,,56.0,55.4,56.73,,
2025-04-13,,,,22.64,21.76,23.55,,,,56.01,55.42,56.73,,
2025-04-14,,,,22.63,21.75,23.55,,,,56.01,55.42,56.73,20.0,55.0
2025-04-15,,,,22.62,21.74,23.53,,,,56.02,55.45,56.74,,
2025-04-16,,,,22.61,21.73,23.52,,,,56.02,55.45,56.75,,
2025-04-17,,,,22.6,21.72,23.5,,,,56.03,55.45,56.76,,
2025-04-18,,,,22.59,21.71,23.48,,,,56.03,55.46,56.78,,
2025-04-19,,,,22.58,21.7,23.48,,,,56.04,55.49,56.78,,
2025-04-20,,,,22.57,21.68,23.47,,,,56.05,55.5,56.78,,
2025-04-21,,,,22.55,21.67,23.47,,,,56.06,55.5,56.8,22.5,55.0
2025-04-22,,,,22.54,21.67,23.46,,,,56.08,55.51,56.82,,
2025-04-23,,,,22.53,21.66,23.46,,,,56.09,55.51,56.85,,
2025-04-24,,,,22.52,21.66,23.45,,,,56.1,55.52,56.86,,
2025-04-25,,,,22.5,21.65,23.43,,,,56.12,55.52,56.89,22.0,56.0
2025-04-26,,,,22.49,21.64,23.41,,,,56.14,55.54,56.92,,
2025-04-27,,,,22.48,21.62,23.39,,,,56.15,55.56,56.95,23.0,56.0
2025-04-28,,,,22.46,21.59,23.37,,,,56.17,55.58,56.97,,
2025-04-29,,,,22.45,21.57,23.36,,,,56.19,55.57,56.99,,
2025-04-30,,,,22.44,21.54,23.34,,,,56.21,55.58,57.01,,
2025-05-01,,,,22.42,21.54,23.32,,,,56.23,55.59,57.03,,
2025-05-02,,,,22.41,21.53,23.31,,,,56.25,55.61,57.06,22.0,56.0
2025-05-03,,,,22.39,21.53,23.3,,,,56.28,55.63,57.08,,
2025-05-04,,,,22.38,21.53,23.29,,,,56.3,55.64,57.1,19.0,57.0
2025-05-05,,,,22.37,21.52,23.27,,,,56.32,55.66,57.13,,
2025-05-06,,,,22.35,21.5,23.26,,,,56.35,55.67,57.17,,
2025-05-07,,,,22.34,21.48,23.25,,,,56.37,55.69,57.21,,
2025-05-08,,,,22.32,21.47,23.24,,,,56.4,55.72,57.26,20.0,59.0
2025-05-09,,,,22.3,21.45,23.23,,,,56.43,55.73,57.3,,
2025-05-10,,,,22.29,21.43,23.22,,,,56.45,55.75,57.35,,
2025-05-11,,,,22.27,21.41,23.21,,,,56.48,55.77,57.38,,
2025-05-12,,,,22.26,21.4,23.2,,,,56.51,55.78,57.41,,
2025-05-13,,,,22.24,21.38,23.19,,,,56.54,55.8,57.43,,
2025-05-14,,,,22.23,21.37,23.18,,,,56.56,55.82,57.46,,
2025-05-15,,,,22.21,21.36,23.17,,,,56.59,55.84,57.48,,
2025-05-16,,,,22.19,21.36,23.15,,,,56.62,55.87,57.51,21.0,55.0
2025-05-17,,,,22.18,21.35,23.12,,,,56.65,55.89,57.53,,
2025-05-18,,,,22.16,21.35,23.08,,,,56.68,55.92,57.55,,
2025-05-19,,,,22.14,21.34,23.05,,,,56.71,55.94,57.58,,
2025-05-20,,,,22.13,21.34,23.02,,,,56.74,55.96,57.62,,
2025-05-21,,,,22.11,21.33,22.99,,,,56.77,55.99,57.69,,
2025-05-22,,,,22.09,21.31,22.96,,,,56.81,56.01,57.76,,
2025-05-23,,,,22.08,21.3,22.93,,,,56.84,56.04,57.8,,
2025-05-24,,,,22.06,21.28,22.89,,,,56.87,56.07,57.83,,
2025-05-25,,,,22.04,21.26,22.86,,,,56.9,56.1,57.87,,
2025-05-26,,,,22.02,21.25,22.82,,,,56.93,56.13,57.9,,
2025-05-27,,,,22.01,21.23,22.81,,,,56.97,56.17,57.97,,
2025-05-28,,,,21.99,21.22,22.8,,,,57.0,56.2,58.03,23.0,54.0
2025-05-29,,,,21.97,21.21,22.79,,,,57.04,56.23,58.05,,
