date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),PC (poll),Reform (poll)
2024-12-24,19.38,18.9,19.78,28.25,27.09,29.57,6.26,5.93,6.59,5.33,4.99,5.61,16.69,15.7,17.73,22.66,22.05,23.23,,,,,,
2024-12-25,19.38,18.9,19.79,28.26,27.09,29.56,6.24,5.92,6.57,5.32,4.98,5.6,16.68,15.69,17.71,22.69,22.08,23.24,,,,,,
2024-12-26,19.39,18.9,19.8,28.26,27.1,29.55,6.22,5.91,6.55,5.31,4.98,5.59,16.67,15.69,17.7,22.72,22.11,23.27,,,,,,
2024-12-27,19.4,18.91,19.81,28.27,27.12,29.54,6.21,5.9,6.53,5.3,4.97,5.58,16.65,15.68,17.67,22.75,22.14,23.29,,,,,,
2024-12-28,19.4,18.91,19.81,28.28,27.14,29.53,6.2,5.89,6.51,5.29,4.96,5.57,16.63,15.68,17.63,22.78,22.16,23.31,,,,,,
2024-12-29,19.41,18.91,19.82,28.29,27.16,29.52,6.18,5.88,6.48,5.28,4.95,5.56,16.62,15.67,17.58,22.81,22.2,23.35,,,,,,
2024-12-30,19.41,18.92,19.82,28.31,27.18,29.52,6.17,5.87,6.46,5.26,4.94,5.56,16.6,15.67,17.54,22.83,22.22,23.37,20.0,32.0,6.0,4.0,16.0,20.0
2024-12-31,19.42,18.92,19.83,28.32,27.19,29.52,6.16,5.86,6.44,5.25,4.92,5.55,16.58,15.66,17.49,22.86,22.25,23.39,,,,,,
2025-01-01,19.42,18.92,19.84,28.34,27.2,29.54,6.14,5.85,6.42,5.24,4.9,5.54,16.55,15.66,17.44,22.89,22.27,23.42,,,,,,
2025-01-02,19.42,18.93,19.85,28.36,27.24,29.57,6.13,5.84,6.4,5.22,4.9,5.53,16.53,15.64,17.42,22.92,22.3,23.46,,,,,,
2025-01-03,19.43,18.93,19.86,28.38,27.3,29.59,6.12,5.84,6.39,5.21,4.89,5.52,16.5,15.61,17.38,22.95,22.32,23.5,,,,,,
2025-01-04,19.43,18.93,19.85,28.4,27.33,29.59,6.11,5.84,6.37,5.2,4.88,5.51,16.48,15.59,17.36,22.97,22.34,23.52,20.0,28.0,6.0,5.0,17.0,22.0
2025-01-05,19.44,18.93,19.86,28.42,27.37,29.59,6.09,5.83,6.36,5.18,4.87,5.5,16.45,15.57,17.34,23.0,22.37,23.54,,,,,,
2025-01-06,19.44,18.94,19.86,28.45,27.41,29.59,6.08,5.82,6.35,5.17,4.87,5.49,16.42,15.56,17.33,23.03,22.38,23.56,,,,,,
2025-01-07,19.44,18.94,19.86,28.48,27.44,29.6,6.07,5.82,6.33,5.16,4.85,5.48,16.39,15.51,17.31,23.05,22.42,23.59,,,,,,
2025-01-08,19.44,18.95,19.85,28.51,27.47,29.62,6.06,5.81,6.32,5.14,4.83,5.48,16.36,15.48,17.28,23.08,22.44,23.61,,,,,,
2025-01-09,19.44,18.96,19.85,28.54,27.5,29.64,6.05,5.81,6.3,5.13,4.82,5.47,16.33,15.46,17.23,23.11,22.45,23.65,,,,,,
2025-01-10,19.45,18.95,19.85,28.58,27.55,29.66,6.04,5.8,6.29,5.11,4.8,5.46,16.29,15.45,17.2,23.13,22.48,23.69,,,,,,
2025-01-11,19.45,18.95,19.84,28.61,27.59,29.7,6.03,5.78,6.27,5.1,4.78,5.46,16.26,15.43,17.16,23.16,22.5,23.73,,,,,,
2025-01-12,19.45,18.95,19.84,28.65,27.62,29.73,6.02,5.77,6.26,5.09,4.77,5.44,16.22,15.41,17.13,23.18,22.52,23.76,,,,,,
2025-01-13,19.44,18.96,19.84,28.69,27.68,29.76,6.01,5.76,6.24,5.07,4.75,5.43,16.18,15.39,17.1,23.21,22.54,23.8,,,,,,
2025-01-14,19.44,18.97,19.85,28.73,27.74,29.79,6.01,5.75,6.23,5.06,4.74,5.41,16.14,15.36,17.06,23.23,22.57,23.82,,,,,,
2025-01-15,19.44,18.97,19.84,28.78,27.8,29.81,6.0,5.75,6.22,5.04,4.73,5.4,16.1,15.33,17.02,23.25,22.59,23.83,,,,,,
2025-01-16,19.44,18.96,19.83,28.82,27.86,29.82,5.99,5.75,6.21,5.03,4.72,5.38,16.06,15.29,16.99,23.28,22.63,23.84,,,,,,
2025-01-17,19.43,18.94,19.83,28.87,27.93,29.82,5.99,5.75,6.2,5.02,4.71,5.37,16.02,15.25,16.93,23.3,22.64,23.85,,,,,,
2025-01-18,19.43,18.95,19.83,28.92,27.98,29.85,5.98,5.76,6.2,5.0,4.7,5.35,15.98,15.23,16.88,23.32,22.66,23.89,,,,,,
2025-01-19,19.42,18.95,19.83,28.97,28.04,29.87,5.98,5.76,6.2,4.99,4.69,5.34,15.93,15.22,16.82,23.34,22.67,23.91,,,,,,
2025-01-20,19.41,18.93,19.82,29.03,28.12,29.89,5.97,5.76,6.2,4.98,4.68,5.32,15.89,15.2,16.75,23.36,22.67,23.93,,,,,,
2025-01-21,19.4,18.92,19.81,29.08,28.19,29.91,5.97,5.76,6.19,4.96,4.68,5.31,15.85,15.19,16.66,23.38,22.68,23.97,,,,,,
2025-01-22,19.39,18.91,19.81,29.14,28.24,29.93,5.96,5.75,6.19,4.95,4.67,5.29,15.8,15.16,16.63,23.4,22.7,23.97,,,,,,
2025-01-23,19.38,18.89,19.8,29.19,28.3,29.96,5.96,5.75,6.18,4.94,4.67,5.28,15.76,15.11,16.56,23.42,22.72,24.0,19.0,29.0,6.0,5.0,15.0,24.0
2025-01-24,19.37,18.88,19.79,29.25,28.38,29.99,5.96,5.75,6.17,4.93,4.66,5.26,15.71,15.06,16.47,23.44,22.74,24.03,,,,,,
2025-01-25,19.35,18.86,19.78,29.31,28.48,30.02,5.95,5.75,6.17,4.92,4.65,5.25,15.67,15.03,16.37,23.47,22.76,24.05,,,,,,
2025-01-26,19.34,18.84,19.77,29.36,28.56,30.06,5.95,5.76,6.16,4.9,4.64,5.24,15.63,15.01,16.29,23.49,22.79,24.07,,,,,,
2025-01-27,19.32,18.82,19.75,29.42,28.64,30.1,5.95,5.75,6.15,4.89,4.63,5.22,15.58,14.99,16.23,23.51,22.81,24.09,17.0,31.0,5.0,4.0,17.0,25.0
2025-01-28,19.3,18.81,19.74,29.47,28.73,30.13,5.95,5.75,6.14,4.88,4.62,5.21,15.54,14.96,16.17,23.53,22.83,24.11,,,,,,
2025-01-29,19.29,18.8,19.72,29.53,28.79,30.17,5.95,5.75,6.13,4.87,4.62,5.2,15.5,14.91,16.12,23.56,22.86,24.13,,,,,,
2025-01-30,19.27,18.78,19.69,29.58,28.88,30.19,5.94,5.75,6.12,4.86,4.61,5.18,15.46,14.86,16.06,23.58,22.89,24.15,,,,,,
2025-01-31,19.24,18.77,19.67,29.63,28.96,30.22,5.94,5.75,6.11,4.86,4.61,5.18,15.43,14.82,16.04,23.6,22.93,24.17,,,,,,
2025-02-01,19.22,18.74,19.66,29.68,29.02,30.24,5.94,5.75,6.1,4.85,4.59,5.16,15.39,14.81,15.99,23.63,22.97,24.19,,,,,,
2025-02-02,19.2,18.72,19.63,29.72,29.08,30.26,5.94,5.75,6.1,4.84,4.58,5.15,15.36,14.78,15.94,23.65,23.0,24.2,,,,,,
2025-02-03,19.17,18.7,19.62,29.76,29.13,30.28,5.94,5.75,6.09,4.84,4.59,5.14,15.33,14.77,15.9,23.68,23.02,24.22,,,,,,
2025-02-04,19.15,18.66,19.61,29.8,29.17,30.29,5.94,5.75,6.09,4.83,4.59,5.13,15.3,14.76,15.87,23.7,23.04,24.23,,,,,,
2025-02-05,19.12,18.62,19.6,29.84,29.21,30.33,5.94,5.75,6.08,4.83,4.59,5.12,15.27,14.76,15.86,23.73,23.07,24.24,,,,,,
2025-02-06,19.1,18.6,19.58,29.87,29.26,30.36,5.94,5.76,6.08,4.83,4.59,5.11,15.25,14.69,15.85,23.75,23.1,24.25,,,,,,
2025-02-07,19.07,18.56,19.56,29.9,29.29,30.36,5.94,5.76,6.08,4.82,4.59,5.11,15.23,14.74,15.85,23.78,23.12,24.26,,,,,,
2025-02-08,19.05,18.53,19.54,29.92,29.34,30.36,5.94,5.76,6.08,4.82,4.59,5.1,15.21,14.72,15.84,23.8,23.14,24.26,20.0,30.0,6.0,4.0,14.0,24.0
2025-02-09,19.02,18.49,19.52,29.94,29.37,30.38,5.94,5.76,6.07,4.82,4.59,5.1,15.2,14.71,15.84,23.83,23.18,24.27,,,,,,
2025-02-10,18.99,18.48,19.5,29.96,29.39,30.39,5.94,5.76,6.07,4.83,4.6,5.09,15.19,14.7,15.84,23.85,23.23,24.29,,,,,,
2025-02-11,18.97,18.44,19.48,29.98,29.42,30.39,5.94,5.76,6.07,4.83,4.6,5.09,15.18,14.67,15.83,23.88,23.28,24.31,,,,,,
2025-02-12,18.94,18.4,19.46,29.99,29.46,30.4,5.94,5.76,6.07,4.83,4.6,5.09,15.18,14.65,15.84,23.9,23.33,24.33,,,,,,
2025-02-13,18.91,18.37,19.44,29.99,29.48,30.4,5.94,5.77,6.07,4.84,4.61,5.09,15.17,14.63,15.84,23.92,23.38,24.33,,,,,,
2025-02-14,18.89,18.33,19.42,30.0,29.5,30.4,5.94,5.78,6.07,4.84,4.61,5.09,15.17,14.64,15.84,23.94,23.42,24.34,,,,,,
2025-02-15,18.86,18.29,19.4,30.0,29.5,30.39,5.94,5.78,6.07,4.85,4.62,5.1,15.18,14.66,15.86,23.96,23.44,24.36,,,,,,
2025-02-16,18.83,18.26,19.38,30.0,29.5,30.36,5.95,5.79,6.08,4.85,4.62,5.11,15.18,14.67,15.88,23.98,23.47,24.35,,,,,,
2025-02-17,18.8,18.23,19.36,29.99,29.51,30.34,5.95,5.79,6.08,4.86,4.63,5.12,15.19,14.66,15.9,24.0,23.5,24.35,20.0,30.0,6.0,5.0,15.0,24.0
2025-02-18,18.77,18.19,19.34,29.98,29.49,30.3,5.95,5.79,6.08,4.87,4.64,5.11,15.2,14.66,15.93,24.02,23.53,24.36,,,,,,
2025-02-19,18.74,18.16,19.32,29.97,29.46,30.3,5.96,5.8,6.09,4.88,4.65,5.11,15.22,14.67,15.96,24.04,23.57,24.37,19.0,30.0,6.0,5.0,14.0,25.0
2025-02-20,18.71,18.13,19.3,29.96,29.43,30.27,5.96,5.8,6.1,4.89,4.66,5.12,15.23,14.68,16.0,24.06,23.62,24.38,,,,,,
2025-02-21,18.68,18.1,19.29,29.95,29.39,30.26,5.97,5.8,6.1,4.9,4.66,5.13,15.25,14.68,16.04,24.08,23.66,24.39,,,,,,
2025-02-22,18.65,18.07,19.27,29.93,29.37,30.24,5.98,5.81,6.11,4.91,4.67,5.14,15.27,14.68,16.08,24.09,23.67,24.4,,,,,,
2025-02-23,18.62,18.01,19.24,29.91,29.33,30.23,5.99,5.83,6.13,4.92,4.68,5.16,15.29,14.71,16.12,24.11,23.69,24.41,,,,,,
2025-02-24,18.59,17.96,19.2,29.89,29.28,30.23,5.99,5.84,6.15,4.93,4.69,5.18,15.31,14.71,16.15,24.12,23.73,24.43,,,,,,
2025-02-25,18.56,17.92,19.17,29.87,29.24,30.23,6.0,5.85,6.16,4.94,4.7,5.19,15.33,14.71,16.2,24.14,23.75,24.44,,,,,,
2025-02-26,18.52,17.89,19.12,29.85,29.2,30.2,6.01,5.86,6.18,4.96,4.71,5.2,15.36,14.72,16.26,24.15,23.79,24.45,,,,,,
2025-02-27,18.49,17.85,19.11,29.82,29.17,30.19,6.02,5.86,6.2,4.97,4.73,5.22,15.38,14.72,16.3,24.16,23.79,24.45,,,,,,
2025-02-28,18.46,17.79,19.09,29.79,29.12,30.19,6.03,5.87,6.22,4.98,4.74,5.24,15.41,14.71,16.34,24.17,23.8,24.46,,,,,,
2025-03-01,18.43,17.75,19.06,29.77,29.09,30.18,6.04,5.88,6.25,4.99,4.75,5.25,15.44,14.7,16.39,24.18,23.8,24.47,,,,,,
2025-03-02,18.39,17.71,19.03,29.74,29.05,30.17,6.05,5.88,6.27,5.01,4.76,5.28,15.47,14.7,16.45,24.19,23.81,24.48,,,,,,
2025-03-03,18.36,17.64,19.0,29.71,28.99,30.15,6.07,5.89,6.3,5.02,4.78,5.3,15.5,14.7,16.52,24.2,23.81,24.48,,,,,,
2025-03-04,18.33,17.59,18.97,29.68,28.93,30.14,6.08,5.9,6.32,5.04,4.79,5.31,15.53,14.72,16.58,24.21,23.8,24.48,,,,,,
2025-03-05,18.3,17.55,18.94,29.65,28.88,30.15,6.09,5.9,6.34,5.05,4.81,5.33,15.56,14.73,16.63,24.22,23.8,24.49,,,,,,
2025-03-06,18.26,17.52,18.91,29.62,28.84,30.12,6.1,5.91,6.37,5.06,4.83,5.35,15.6,14.74,16.68,24.22,23.82,24.5,,,,,,
2025-03-07,18.23,17.47,18.88,29.58,28.79,30.12,6.12,5.92,6.39,5.08,4.84,5.37,15.63,14.75,16.73,24.23,23.82,24.51,,,,,,
2025-03-08,18.2,17.41,18.85,29.55,28.71,30.12,6.13,5.93,6.42,5.09,4.86,5.38,15.67,14.76,16.78,24.23,23.83,24.52,,,,,,
2025-03-09,18.17,17.36,18.82,29.52,28.64,30.11,6.14,5.94,6.45,5.11,4.87,5.4,15.7,14.78,16.84,24.23,23.83,24.53,,,,,,
2025-03-10,18.13,17.33,18.81,29.49,28.56,30.1,6.16,5.95,6.48,5.12,4.88,5.42,15.74,14.79,16.89,24.24,23.82,24.53,19.0,30.0,6.0,5.0,15.0,24.0
2025-03-11,18.1,17.31,18.77,29.45,28.5,30.09,6.17,5.96,6.5,5.14,4.89,5.45,15.78,14.81,16.95,24.24,23.81,24.54,19.0,31.0,6.0,5.0,13.0,25.0
2025-03-12,18.07,17.28,18.74,29.42,28.42,30.08,6.18,5.97,6.53,5.15,4.91,5.47,15.81,14.82,17.0,24.24,23.81,24.55,,,,,,
2025-03-13,18.03,17.26,18.72,29.38,28.37,30.07,6.2,5.98,6.55,5.16,4.92,5.48,15.85,14.85,17.06,24.24,23.81,24.57,,,,,,
2025-03-14,18.0,17.22,18.71,29.35,28.31,30.06,6.21,5.99,6.57,5.18,4.93,5.52,15.89,14.88,17.13,24.25,23.79,24.58,,,,,,
2025-03-15,17.97,17.18,18.69,29.31,28.24,30.05,6.22,6.0,6.59,5.19,4.94,5.52,15.93,14.91,17.25,24.25,23.78,24.59,,,,,,
2025-03-16,17.93,17.12,18.66,29.28,28.19,30.05,6.24,6.0,6.61,5.21,4.96,5.53,15.98,14.94,17.31,24.25,23.77,24.6,,,,,,
2025-03-17,17.9,17.08,18.64,29.24,28.1,30.03,6.25,6.0,6.63,5.22,4.98,5.54,16.02,14.97,17.36,24.25,23.76,24.61,,,,,,
2025-03-18,17.87,17.03,18.62,29.2,27.99,30.02,6.27,6.01,6.65,5.23,4.98,5.56,16.06,15.01,17.41,24.25,23.76,24.61,,,,,,
2025-03-19,17.83,17.0,18.6,29.16,27.88,30.0,6.28,6.01,6.68,5.25,4.99,5.58,16.11,15.04,17.48,24.24,23.75,24.62,,,,,,
2025-03-20,17.8,16.96,18.58,29.13,27.78,29.99,6.29,6.01,6.69,5.26,5.0,5.59,16.15,15.05,17.55,24.24,23.75,24.62,,,,,,
2025-03-21,17.76,16.9,18.55,29.09,27.73,29.97,6.31,6.02,6.71,5.28,5.01,5.61,16.2,15.07,17.62,24.24,23.75,24.63,,,,,,
2025-03-22,17.73,16.84,18.53,29.05,27.68,29.96,6.32,6.02,6.73,5.29,5.02,5.62,16.25,15.1,17.68,24.24,23.74,24.63,,,,,,
2025-03-23,17.69,16.79,18.51,29.01,27.62,29.95,6.34,6.03,6.74,5.31,5.03,5.64,16.3,15.15,17.75,24.24,23.74,24.64,,,,,,
2025-03-24,17.65,16.75,18.48,28.97,27.57,29.93,6.35,6.04,6.76,5.32,5.04,5.65,16.34,15.2,17.8,24.24,23.74,24.64,19.0,31.0,6.0,5.0,14.0,24.0
2025-03-25,17.62,16.71,18.42,28.93,27.52,29.9,6.36,6.05,6.78,5.33,5.06,5.66,16.39,15.24,17.85,24.24,23.74,24.64,,,,,,
2025-03-26,17.58,16.66,18.39,28.89,27.48,29.87,6.38,6.06,6.8,5.35,5.07,5.68,16.44,15.28,17.9,24.24,23.74,24.64,,,,,,
2025-03-27,17.54,16.62,18.37,28.85,27.41,29.85,6.39,6.07,6.81,5.36,5.09,5.69,16.49,15.33,17.95,24.24,23.74,24.63,,,,,,
2025-03-28,17.51,16.57,18.31,28.81,27.32,29.82,6.4,6.08,6.83,5.38,5.1,5.7,16.54,15.39,17.99,24.24,23.72,24.63,,,,,,
2025-03-29,17.47,16.53,18.27,28.77,27.25,29.78,6.42,6.09,6.84,5.39,5.12,5.71,16.6,15.44,18.04,24.24,23.73,24.63,,,,,,
2025-03-30,17.43,16.48,18.24,28.73,27.17,29.75,6.43,6.09,6.85,5.41,5.13,5.72,16.65,15.45,18.08,24.24,23.73,24.63,,,,,,
2025-03-31,17.39,16.44,18.21,28.69,27.11,29.71,6.44,6.1,6.87,5.42,5.14,5.74,16.7,15.52,18.14,24.24,23.74,24.64,,,,,,
2025-04-01,17.35,16.4,18.16,28.65,27.09,29.68,6.46,6.11,6.89,5.43,5.15,5.75,16.76,15.55,18.24,24.24,23.74,24.65,,,,,,
2025-04-02,17.31,16.37,18.14,28.61,27.06,29.66,6.47,6.12,6.91,5.45,5.17,5.77,16.81,15.58,18.31,24.24,23.74,24.66,,,,,,
2025-04-03,17.27,16.34,18.11,28.57,27.04,29.63,6.48,6.13,6.92,5.46,5.19,5.79,16.87,15.61,18.36,24.24,23.74,24.66,15.0,29.0,6.0,6.0,18.0,25.0
2025-04-04,17.23,16.31,18.08,28.53,27.03,29.59,6.49,6.14,6.94,5.47,5.2,5.8,16.92,15.66,18.44,24.24,23.74,24.67,,,,,,
2025-04-05,17.19,16.26,18.05,28.49,27.02,29.55,6.51,6.15,6.96,5.49,5.2,5.81,16.98,15.7,18.51,24.24,23.73,24.68,,,,,,
2025-04-06,17.15,16.21,18.01,28.44,26.99,29.51,6.52,6.16,6.97,5.5,5.2,5.83,17.03,15.76,18.57,24.24,23.73,24.69,,,,,,
2025-04-07,17.11,16.16,17.98,28.4,26.95,29.49,6.53,6.16,6.98,5.51,5.21,5.85,17.09,15.82,18.64,24.24,23.73,24.69,,,,,,
2025-04-08,17.07,16.13,17.95,28.36,26.9,29.47,6.54,6.17,7.0,5.53,5.21,5.87,17.14,15.89,18.7,24.24,23.73,24.7,,,,,,
2025-04-09,17.02,16.09,17.92,28.32,26.83,29.45,6.55,6.18,7.01,5.54,5.22,5.88,17.2,15.95,18.75,24.24,23.72,24.7,,,,,,
2025-04-10,16.98,16.06,17.86,28.28,26.76,29.41,6.56,6.19,7.02,5.55,5.24,5.89,17.26,16.01,18.81,24.24,23.72,24.69,18.0,30.0,6.0,5.0,15.0,25.0
2025-04-11,16.94,16.02,17.83,28.24,26.69,29.37,6.57,6.2,7.04,5.56,5.26,5.9,17.31,16.04,18.86,24.24,23.72,24.68,,,,,,
2025-04-12,16.9,15.99,17.79,28.21,26.62,29.32,6.58,6.21,7.05,5.57,5.28,5.91,17.37,16.1,18.94,24.24,23.71,24.68,,,,,,
2025-04-13,16.86,15.95,17.76,28.17,26.56,29.29,6.59,6.22,7.06,5.58,5.3,5.93,17.43,16.17,19.0,24.24,23.71,24.67,,,,,,
2025-04-14,16.82,15.92,17.71,28.13,26.5,29.26,6.6,6.23,7.07,5.6,5.31,5.94,17.48,16.23,19.03,24.24,23.71,24.67,,,,,,
2025-04-15,16.78,15.88,17.65,28.09,26.43,29.23,6.61,6.24,7.08,5.61,5.34,5.95,17.54,16.3,19.08,24.24,23.71,24.68,,,,,,
2025-04-16,16.74,15.85,17.61,28.05,26.37,29.2,6.62,6.24,7.08,5.62,5.35,5.95,17.59,16.36,19.14,24.24,23.71,24.67,17.0,28.0,7.0,6.0,19.0,22.0
2025-04-17,16.7,15.82,17.57,28.01,26.32,29.18,6.63,6.25,7.09,5.63,5.36,5.96,17.65,16.42,19.19,24.24,23.7,24.66,,,,,,
2025-04-18,16.66,15.79,17.54,27.97,26.29,29.17,6.64,6.26,7.1,5.64,5.37,5.96,17.71,16.48,19.25,24.24,23.69,24.65,,,,,,
2025-04-19,16.62,15.76,17.51,27.93,26.26,29.15,6.65,6.27,7.11,5.65,5.37,5.97,17.77,16.51,19.31,24.24,23.69,24.66,,,,,,
2025-04-20,16.58,15.73,17.44,27.88,26.24,29.14,6.66,6.28,7.11,5.66,5.38,5.97,17.83,16.54,19.37,24.24,23.7,24.66,,,,,,
2025-04-21,16.54,15.7,17.4,27.84,26.22,29.09,6.67,6.29,7.12,5.66,5.39,5.97,17.89,16.58,19.45,24.24,23.7,24.67,,,,,,
2025-04-22,16.49,15.68,17.37,27.8,26.2,29.04,6.68,6.3,7.13,5.67,5.39,5.98,17.95,16.62,19.53,24.25,23.7,24.67,,,,,,
2025-04-23,16.45,15.64,17.33,27.75,26.18,29.01,6.69,6.31,7.14,5.68,5.4,5.98,18.01,16.67,19.61,24.25,23.71,24.68,,,,,,
2025-04-24,16.41,15.6,17.3,27.71,26.17,28.95,6.7,6.31,7.14,5.69,5.4,5.98,18.08,16.72,19.68,24.25,23.72,24.68,,,,,,
2025-04-25,16.36,15.56,17.25,27.66,26.15,28.89,6.71,6.32,7.15,5.7,5.41,5.98,18.14,16.76,19.75,24.25,23.72,24.68,18.0,30.0,6.0,5.0,16.0,24.0
2025-04-26,16.32,15.52,17.19,27.61,26.13,28.84,6.72,6.33,7.15,5.7,5.41,5.97,18.2,16.85,19.81,24.26,23.72,24.69,,,,,,
2025-04-27,16.28,15.47,17.14,27.57,26.11,28.81,6.73,6.34,7.16,5.71,5.42,5.97,18.27,16.92,19.84,24.26,23.73,24.69,,,,,,
2025-04-28,16.23,15.43,17.11,27.52,26.1,28.78,6.74,6.35,7.16,5.72,5.42,5.98,18.33,16.96,19.89,24.26,23.73,24.69,,,,,,
2025-04-29,16.19,15.4,17.07,27.47,26.08,28.75,6.75,6.37,7.17,5.72,5.42,5.98,18.4,17.01,19.93,24.27,23.74,24.69,,,,,,
2025-04-30,16.14,15.37,17.03,27.42,26.05,28.72,6.76,6.38,7.17,5.73,5.43,5.99,18.47,17.05,19.97,24.27,23.75,24.7,13.0,20.0,9.0,7.0,24.0,24.0
2025-05-01,16.1,15.31,16.98,27.37,25.99,28.66,6.77,6.39,7.17,5.73,5.43,5.99,18.53,17.12,20.02,24.28,23.75,24.72,,,,,,
2025-05-02,16.05,15.24,16.95,27.32,25.96,28.62,6.78,6.4,7.18,5.74,5.43,6.0,18.6,17.17,20.08,24.29,23.76,24.73,,,,,,
2025-05-03,16.01,15.2,16.91,27.26,25.93,28.58,6.79,6.41,7.18,5.74,5.43,6.0,18.67,17.23,20.15,24.29,23.76,24.73,16.0,27.0,7.0,6.0,19.0,24.0
2025-05-04,15.97,15.19,16.87,27.21,25.88,28.54,6.8,6.41,7.19,5.75,5.44,6.0,18.73,17.29,20.22,24.3,23.77,24.73,,,,,,
2025-05-05,15.92,15.18,16.83,27.16,25.83,28.5,6.81,6.43,7.2,5.75,5.45,6.01,18.8,17.35,20.27,24.31,23.78,24.74,,,,,,
2025-05-06,15.88,15.13,16.79,27.11,25.79,28.46,6.82,6.44,7.21,5.76,5.46,6.01,18.87,17.41,20.3,24.32,23.79,24.75,,,,,,
2025-05-07,15.83,15.1,16.74,27.06,25.77,28.41,6.83,6.45,7.21,5.76,5.46,6.02,18.93,17.47,20.37,24.32,23.8,24.77,,,,,,
2025-05-08,15.79,15.05,16.7,27.0,25.75,28.37,6.84,6.46,7.22,5.76,5.46,6.02,19.0,17.54,20.39,24.33,23.82,24.79,,,,,,
2025-05-09,15.75,15.02,16.66,26.95,25.71,28.32,6.85,6.47,7.23,5.77,5.46,6.02,19.07,17.61,20.4,24.34,23.84,24.8,,,,,,
2025-05-10,15.7,14.98,16.62,26.9,25.69,28.27,6.86,6.48,7.24,5.77,5.47,6.03,19.13,17.68,20.42,24.35,23.85,24.83,,,,,,
2025-05-11,15.66,14.91,16.58,26.84,25.61,28.22,6.87,6.49,7.26,5.77,5.47,6.03,19.2,17.73,20.5,24.36,23.85,24.85,,,,,,
2025-05-12,15.61,14.85,16.53,26.79,25.53,28.17,6.88,6.5,7.27,5.77,5.47,6.04,19.26,17.82,20.59,24.37,23.86,24.87,,,,,,
2025-05-13,15.57,14.81,16.49,26.74,25.47,28.11,6.89,6.52,7.28,5.78,5.46,6.04,19.33,17.89,20.65,24.38,23.88,24.89,,,,,,
2025-05-14,15.53,14.77,16.45,26.68,25.4,28.05,6.9,6.53,7.29,5.78,5.46,6.04,19.4,17.95,20.67,24.39,23.88,24.91,,,,,,
2025-05-15,15.48,14.7,16.4,26.63,25.35,28.0,6.91,6.54,7.29,5.78,5.47,6.05,19.46,18.01,20.73,24.4,23.88,24.93,,,,,,
2025-05-16,15.44,14.64,16.36,26.57,25.31,27.94,6.92,6.55,7.29,5.78,5.46,6.05,19.53,18.07,20.78,24.41,23.89,24.95,,,,,,
2025-05-17,15.4,14.58,16.31,26.52,25.25,27.88,6.92,6.57,7.29,5.79,5.46,6.06,19.59,18.15,20.83,24.42,23.89,24.96,,,,,,
2025-05-18,15.36,14.53,16.28,26.46,25.19,27.82,6.93,6.58,7.29,5.79,5.46,6.06,19.65,18.26,20.87,24.43,23.89,24.98,,,,,,
2025-05-19,15.32,14.48,16.24,26.41,25.14,27.76,6.94,6.6,7.29,5.79,5.47,6.07,19.72,18.34,20.94,24.44,23.9,24.99,,,,,,
2025-05-20,15.28,14.43,16.19,26.36,25.09,27.64,6.95,6.61,7.3,5.79,5.46,6.06,19.78,18.39,21.01,24.45,23.9,25.01,,,,,,
2025-05-21,15.24,14.39,16.14,26.31,25.05,27.58,6.96,6.62,7.3,5.79,5.45,6.08,19.84,18.45,21.07,24.46,23.91,25.03,14.0,27.0,7.0,6.0,19.0,26.0
2025-05-22,15.2,14.37,16.1,26.26,25.01,27.53,6.97,6.64,7.31,5.79,5.46,6.08,19.9,18.51,21.13,24.48,23.92,25.06,,,,,,
2025-05-23,15.16,14.34,16.06,26.21,24.98,27.46,6.97,6.65,7.31,5.79,5.46,6.08,19.96,18.55,21.2,24.49,23.94,25.07,,,,,,
2025-05-24,15.13,14.31,16.01,26.16,24.95,27.4,6.98,6.66,7.32,5.79,5.46,6.07,20.01,18.59,21.26,24.5,23.95,25.08,,,,,,
2025-05-25,15.09,14.28,15.95,26.11,24.94,27.32,6.99,6.68,7.32,5.79,5.46,6.08,20.07,18.64,21.3,24.51,23.97,25.1,,,,,,
2025-05-26,15.06,14.25,15.9,26.06,24.93,27.24,6.99,6.69,7.33,5.8,5.46,6.08,20.12,18.68,21.34,24.52,23.98,25.13,,,,,,
2025-05-27,15.02,14.2,15.86,26.01,24.91,27.16,7.0,6.7,7.33,5.8,5.46,6.08,20.18,18.73,21.39,24.53,23.99,25.16,15.0,25.0,7.0,6.0,23.0,24.0
2025-05-28,14.99,14.16,15.81,25.97,24.88,27.09,7.01,6.71,7.34,5.8,5.46,6.08,20.23,18.77,21.43,24.54,24.0,25.18,,,,,,
2025-05-29,14.96,14.12,15.77,25.92,24.84,27.06,7.01,6.72,7.34,5.8,5.46,6.08,20.28,18.83,21.47,24.55,24.0,25.22,,,,,,
2025-05-30,14.93,14.08,15.74,25.88,24.81,27.02,7.02,6.73,7.35,5.8,5.46,6.08,20.33,18.91,21.52,24.56,24.01,25.24,,,,,,
2025-05-31,14.9,14.04,15.71,25.84,24.79,26.98,7.02,6.75,7.35,5.8,5.46,6.08,20.38,19.0,21.56,24.57,24.02,25.27,,,,,,
