date,Positive (pre-2017 election),Positive (pre-2017 election) (low),Positive (pre-2017 election) (high),Positive (post-2017 election),Positive (post-2017 election) (low),Positive (post-2017 election) (high),Negative (pre-2017 election),Negative (pre-2017 election) (low),Negative (pre-2017 election) (high),Negative (post-2017 election),Negative (post-2017 election) (low),Negative (post-2017 election) (high),Positive (poll),Negative (poll)
2011-09-07,30.58,29.38,31.68,,,,53.86,52.21,55.97,,,,,
2011-09-08,30.54,29.33,31.63,,,,53.92,52.26,56.01,,,,,
2011-09-09,30.49,29.25,31.58,,,,53.97,52.28,56.06,,,,29.0,55.0
2011-09-10,30.44,29.24,31.52,,,,54.03,52.33,56.1,,,,,
2011-09-11,30.39,29.24,31.47,,,,54.09,52.42,56.14,,,,,
2011-09-12,30.34,29.2,31.41,,,,54.16,52.51,56.19,,,,31.0,47.0
2011-09-13,30.29,29.15,31.36,,,,54.22,52.55,56.23,,,,,
2011-09-14,30.24,29.1,31.3,,,,54.28,52.6,56.27,,,,,
2011-09-15,30.19,29.06,31.24,,,,54.34,52.67,56.33,,,,,
2011-09-16,30.13,28.99,31.19,,,,54.4,52.79,56.39,,,,28.0,55.0
2011-09-17,30.08,28.94,31.12,,,,54.47,52.82,56.47,,,,,
2011-09-18,30.02,28.89,31.06,,,,54.53,52.89,56.54,,,,,
2011-09-19,29.97,28.84,31.01,,,,54.59,52.97,56.62,,,,,
2011-09-20,29.91,28.81,30.94,,,,54.66,53.03,56.69,,,,,
2011-09-21,29.86,28.77,30.87,,,,54.72,53.06,56.73,,,,,
2011-09-22,29.8,28.75,30.83,,,,54.78,53.13,56.76,,,,,
2011-09-23,29.74,28.7,30.77,,,,54.84,53.17,56.81,,,,26.0,59.0
2011-09-24,29.69,28.64,30.73,,,,54.9,53.2,56.85,,,,,
2011-09-25,29.63,28.59,30.66,,,,54.97,53.21,56.89,,,,,
2011-09-26,29.58,28.54,30.58,,,,55.03,53.24,56.94,,,,,
2011-09-27,29.53,28.5,30.53,,,,55.09,53.27,56.97,,,,,
2011-09-28,29.47,28.45,30.48,,,,55.14,53.29,57.01,,,,,
2011-09-29,29.42,28.42,30.42,,,,55.2,53.33,57.05,,,,,
2011-09-30,29.37,28.38,30.37,,,,55.26,53.39,57.07,,,,28.0,60.0
2011-10-01,29.32,28.35,30.32,,,,55.32,53.45,57.09,,,,,
2011-10-02,29.28,28.31,30.27,,,,55.37,53.5,57.11,,,,,
2011-10-03,29.23,28.29,30.21,,,,55.43,53.56,57.11,,,,,
2011-10-04,29.18,28.27,30.16,,,,55.48,53.62,57.12,,,,,
2011-10-05,29.14,28.24,30.12,,,,55.54,53.7,57.16,,,,,
2011-10-06,29.1,28.17,30.07,,,,55.59,53.76,57.21,,,,,
2011-10-07,29.05,28.09,30.01,,,,55.65,53.86,57.26,,,,27.0,60.0
2011-10-08,29.01,28.02,29.98,,,,55.7,53.97,57.3,,,,,
2011-10-09,28.97,28.0,29.94,,,,55.75,54.08,57.31,,,,,
2011-10-10,28.93,27.97,29.9,,,,55.8,54.19,57.33,,,,,
2011-10-11,28.9,27.97,29.86,,,,55.86,54.3,57.37,,,,,
2011-10-12,28.86,27.93,29.82,,,,55.91,54.39,57.45,,,,,
2011-10-13,28.82,27.89,29.77,,,,55.96,54.43,57.53,,,,,
2011-10-14,28.79,27.86,29.75,,,,56.01,54.48,57.61,,,,28.0,59.0
2011-10-15,28.76,27.85,29.71,,,,56.06,54.52,57.67,,,,,
2011-10-16,28.73,27.84,29.68,,,,56.11,54.55,57.67,,,,,
2011-10-17,28.7,27.8,29.65,,,,56.16,54.58,57.66,,,,,
2011-10-18,28.67,27.76,29.62,,,,56.21,54.66,57.74,,,,,
2011-10-19,28.64,27.72,29.6,,,,56.25,54.73,57.83,,,,,
2011-10-20,28.61,27.69,29.58,,,,56.3,54.81,57.85,,,,,
2011-10-21,28.59,27.65,29.56,,,,56.35,54.88,57.87,,,,27.0,61.0
2011-10-22,28.56,27.64,29.54,,,,56.39,54.92,57.9,,,,,
2011-10-23,28.54,27.62,29.53,,,,56.43,54.93,57.92,,,,,
2011-10-24,28.52,27.59,29.52,,,,56.48,54.93,57.96,,,,34.0,48.0
2011-10-25,28.5,27.57,29.5,,,,56.52,54.97,58.01,,,,,
2011-10-26,28.48,27.55,29.49,,,,56.56,55.02,58.03,,,,,
2011-10-27,28.46,27.52,29.48,,,,56.6,55.05,58.04,,,,,
2011-10-28,28.44,27.49,29.47,,,,56.64,55.11,58.08,,,,27.0,59.0
2011-10-29,28.43,27.47,29.46,,,,56.68,55.14,58.12,,,,,
2011-10-30,28.41,27.44,29.45,,,,56.72,55.19,58.16,,,,,
2011-10-31,28.39,27.41,29.44,,,,56.76,55.25,58.2,,,,,
2011-11-01,28.37,27.38,29.43,,,,56.79,55.3,58.25,,,,,
2011-11-02,28.36,27.36,29.43,,,,56.83,55.36,58.3,,,,,
2011-11-03,28.34,27.35,29.41,,,,56.87,55.38,58.35,,,,,
2011-11-04,28.32,27.34,29.41,,,,56.91,55.43,58.38,,,,28.0,56.0
2011-11-05,28.3,27.28,29.4,,,,56.95,55.44,58.4,,,,,
2011-11-06,28.28,27.26,29.4,,,,56.99,55.47,58.45,,,,,
2011-11-07,28.26,27.21,29.4,,,,57.03,55.52,58.5,,,,,
2011-11-08,28.24,27.18,29.39,,,,57.07,55.55,58.56,,,,,
2011-11-09,28.22,27.14,29.39,,,,57.11,55.58,58.64,,,,,
2011-11-10,28.19,27.11,29.37,,,,57.15,55.6,58.71,,,,,
2011-11-11,28.17,27.08,29.34,,,,57.2,55.61,58.76,,,,27.0,57.0
2011-11-12,28.14,27.05,29.31,,,,57.25,55.62,58.78,,,,,
2011-11-13,28.11,27.01,29.3,,,,57.3,55.64,58.83,,,,,
2011-11-14,28.08,26.98,29.27,,,,57.35,55.65,58.89,,,,,
2011-11-15,28.04,26.94,29.24,,,,57.4,55.68,58.97,,,,,
2011-11-16,28.01,26.89,29.21,,,,57.45,55.77,59.03,,,,,
2011-11-17,27.97,26.83,29.22,,,,57.51,55.85,59.1,,,,,
2011-11-18,27.93,26.77,29.23,,,,57.57,55.91,59.21,,,,26.0,60.0
2011-11-19,27.89,26.71,29.23,,,,57.63,55.93,59.29,,,,,
2011-11-20,27.84,26.67,29.22,,,,57.69,55.94,59.35,,,,,
2011-11-21,27.8,26.61,29.2,,,,57.75,55.95,59.43,,,,34.0,49.0
2011-11-22,27.75,26.54,29.18,,,,57.81,55.96,59.54,,,,,
2011-11-23,27.7,26.48,29.16,,,,57.88,55.99,59.74,,,,,
2011-11-24,27.65,26.38,29.13,,,,57.95,56.03,59.88,,,,,
2011-11-25,27.59,26.31,29.09,,,,58.02,56.1,59.99,,,,26.0,61.0
2011-11-26,27.54,26.23,29.07,,,,58.09,56.18,60.1,,,,,
2011-11-27,27.48,26.16,29.04,,,,58.16,56.2,60.2,,,,,
2011-11-28,27.43,26.08,28.99,,,,58.23,56.22,60.3,,,,,
2011-11-29,27.37,26.01,28.94,,,,58.31,56.24,60.4,,,,,
2011-11-30,27.31,25.91,28.89,,,,58.39,56.27,60.5,,,,,
2011-12-01,27.25,25.79,28.85,,,,58.47,56.37,60.6,,,,,
2011-12-02,27.18,25.69,28.8,,,,58.55,56.44,60.7,,,,26.0,59.0
2011-12-03,27.12,25.6,28.75,,,,58.63,56.52,60.79,,,,,
2011-12-04,27.05,25.51,28.7,,,,58.71,56.59,60.89,,,,,
2011-12-05,26.99,25.42,28.65,,,,58.8,56.66,60.98,,,,,
2011-12-06,26.92,25.33,28.61,,,,58.89,56.73,61.07,,,,,
2011-12-07,26.85,25.24,28.57,,,,58.98,56.8,61.17,,,,,
2011-12-08,26.78,25.15,28.5,,,,59.07,56.88,61.33,,,,,
2011-12-09,26.71,25.06,28.45,,,,59.17,56.96,61.44,,,,27.0,59.0
2011-12-10,26.64,24.95,28.4,,,,59.26,57.05,61.55,,,,,
2011-12-11,26.57,24.84,28.35,,,,59.36,57.14,61.65,,,,,
2011-12-12,26.5,24.73,28.28,,,,59.45,57.25,61.76,,,,34.0,50.0
2011-12-13,26.43,24.62,28.2,,,,59.55,57.34,61.86,,,,,
2011-12-14,26.36,24.51,28.12,,,,59.65,57.43,61.96,,,,,
2011-12-15,26.28,24.42,28.07,,,,59.75,57.52,62.06,,,,,
2011-12-16,26.21,24.33,28.0,,,,59.85,57.62,62.15,,,,28.0,59.0
2011-12-17,26.14,24.24,27.89,,,,59.95,57.72,62.26,,,,,
2011-12-18,26.07,24.15,27.8,,,,60.05,57.82,62.38,,,,,
2011-12-19,26.0,24.07,27.75,,,,60.14,57.91,62.5,,,,,
2011-12-20,25.93,24.01,27.71,,,,60.24,58.02,62.61,,,,,
2011-12-21,25.86,23.96,27.68,,,,60.34,58.08,62.73,,,,,
2011-12-22,25.79,23.9,27.63,,,,60.44,58.16,62.83,,,,,
2011-12-23,25.73,23.85,27.58,,,,60.54,58.32,62.92,,,,,
2011-12-24,25.66,23.8,27.53,,,,60.64,58.4,63.06,,,,,
2011-12-25,25.59,23.75,27.48,,,,60.73,58.47,63.17,,,,,
2011-12-26,25.52,23.7,27.42,,,,60.83,58.54,63.31,,,,,
2011-12-27,25.46,23.64,27.36,,,,60.92,58.62,63.44,,,,,
2011-12-28,25.39,23.58,27.28,,,,61.02,58.71,63.56,,,,,
2011-12-29,25.33,23.51,27.2,,,,61.11,58.78,63.64,,,,,
2011-12-30,25.26,23.44,27.12,,,,61.2,58.85,63.7,,,,,
2011-12-31,25.2,23.37,27.07,,,,61.29,58.93,63.76,,,,,
2012-01-01,25.14,23.31,27.05,,,,61.38,59.0,63.82,,,,,
2012-01-02,25.08,23.23,27.01,,,,61.47,59.07,63.88,,,,,
2012-01-03,25.02,23.14,26.94,,,,61.55,59.17,63.94,,,,,
2012-01-04,24.96,23.09,26.87,,,,61.64,59.27,64.01,,,,,
2012-01-05,24.9,23.05,26.79,,,,61.72,59.36,64.07,,,,,
2012-01-06,24.84,23.0,26.75,,,,61.8,59.41,64.13,,,,20.0,66.0
2012-01-07,24.79,22.94,26.68,,,,61.88,59.45,64.17,,,,,
2012-01-08,24.74,22.9,26.61,,,,61.95,59.58,64.25,,,,,
2012-01-09,24.68,22.88,26.54,,,,62.03,59.66,64.31,,,,,
2012-01-10,24.63,22.81,26.47,,,,62.1,59.72,64.35,,,,,
2012-01-11,24.58,22.75,26.4,,,,62.17,59.78,64.41,,,,,
2012-01-12,24.53,22.7,26.33,,,,62.23,59.85,64.53,,,,,
2012-01-13,24.49,22.67,26.29,,,,62.3,59.93,64.59,,,,20.0,69.0
2012-01-14,24.44,22.61,26.24,,,,62.37,60.01,64.6,,,,,
2012-01-15,24.4,22.59,26.18,,,,62.43,60.09,64.61,,,,,
2012-01-16,24.35,22.59,26.12,,,,62.49,60.17,64.66,,,,,
2012-01-17,24.31,22.59,26.07,,,,62.55,60.27,64.71,,,,,
2012-01-18,24.27,22.59,25.99,,,,62.61,60.34,64.76,,,,,
2012-01-19,24.23,22.59,25.95,,,,62.66,60.42,64.8,,,,,
2012-01-20,24.19,22.55,25.89,,,,62.72,60.49,64.85,,,,18.0,71.0
2012-01-21,24.15,22.51,25.83,,,,62.77,60.57,64.9,,,,,
2012-01-22,24.12,22.48,25.77,,,,62.82,60.63,64.96,,,,,
2012-01-23,24.08,22.44,25.73,,,,62.87,60.7,65.01,,,,30.0,56.0
2012-01-24,24.05,22.41,25.7,,,,62.92,60.75,65.06,,,,,
2012-01-25,24.02,22.37,25.66,,,,62.96,60.78,65.13,,,,,
2012-01-26,23.99,22.35,25.62,,,,63.01,60.82,65.19,,,,,
2012-01-27,23.96,22.33,25.59,,,,63.05,60.84,65.25,,,,20.0,68.0
2012-01-28,23.93,22.3,25.55,,,,63.09,60.88,65.27,,,,,
2012-01-29,23.91,22.27,25.51,,,,63.12,60.92,65.28,,,,,
2012-01-30,23.89,22.23,25.48,,,,63.16,60.97,65.28,,,,,
2012-01-31,23.87,22.2,25.45,,,,63.19,60.98,65.29,,,,,
2012-02-01,23.85,22.22,25.41,,,,63.23,61.0,65.31,,,,,
2012-02-02,23.83,22.21,25.39,,,,63.25,61.03,65.35,,,,,
2012-02-03,23.81,22.19,25.36,,,,63.28,61.06,65.38,,,,22.0,67.0
2012-02-04,23.8,22.18,25.32,,,,63.31,61.08,65.38,,,,,
2012-02-05,23.78,22.17,25.3,,,,63.33,61.11,65.34,,,,,
2012-02-06,23.77,22.12,25.28,,,,63.35,61.13,65.38,,,,,
2012-02-07,23.76,22.08,25.27,,,,63.37,61.15,65.38,,,,,
2012-02-08,23.75,22.09,25.27,,,,63.39,61.17,65.41,,,,,
2012-02-09,23.75,22.11,25.28,,,,63.4,61.19,65.43,,,,,
2012-02-10,23.74,22.1,25.29,,,,63.42,61.24,65.45,,,,23.0,64.0
2012-02-11,23.74,22.12,25.27,,,,63.43,61.31,65.47,,,,,
2012-02-12,23.74,22.08,25.27,,,,63.44,61.37,65.48,,,,,
2012-02-13,23.74,22.08,25.28,,,,63.44,61.44,65.5,,,,,
2012-02-14,23.75,22.07,25.3,,,,63.45,61.43,65.51,,,,,
2012-02-15,23.75,22.05,25.32,,,,63.45,61.39,65.51,,,,,
2012-02-16,23.76,22.04,25.35,,,,63.45,61.37,65.52,,,,,
2012-02-17,23.77,22.06,25.38,,,,63.44,61.39,65.52,,,,23.0,65.0
2012-02-18,23.79,22.09,25.39,,,,63.43,61.4,65.52,,,,,
2012-02-19,23.81,22.13,25.43,,,,63.42,61.39,65.52,,,,,
2012-02-20,23.83,22.15,25.47,,,,63.41,61.36,65.51,,,,,
2012-02-21,23.85,22.15,25.5,,,,63.4,61.33,65.5,,,,,
2012-02-22,23.87,22.15,25.51,,,,63.38,61.3,65.48,,,,,
2012-02-23,23.9,22.22,25.52,,,,63.36,61.28,65.47,,,,,
2012-02-24,23.93,22.25,25.54,,,,63.33,61.27,65.48,,,,22.0,64.0
2012-02-25,23.96,22.28,25.54,,,,63.3,61.26,65.47,,,,,
2012-02-26,24.0,22.31,25.58,,,,63.28,61.24,65.45,,,,,
2012-02-27,24.04,22.38,25.63,,,,63.24,61.22,65.41,,,,30.0,55.0
2012-02-28,24.08,22.47,25.68,,,,63.21,61.2,65.38,,,,,
2012-02-29,24.12,22.52,25.74,,,,63.17,61.18,65.34,,,,,
2012-03-01,24.16,22.57,25.8,,,,63.13,61.16,65.3,,,,,
2012-03-02,24.21,22.59,25.84,,,,63.08,61.14,65.24,,,,22.0,66.0
2012-03-03,24.26,22.61,25.91,,,,63.03,61.11,65.19,,,,,
2012-03-04,24.31,22.67,26.0,,,,62.99,61.09,65.15,,,,,
2012-03-05,24.37,22.74,26.09,,,,62.93,61.07,65.08,,,,,
2012-03-06,24.42,22.81,26.18,,,,62.88,61.04,65.03,,,,,
2012-03-07,24.48,22.86,26.23,,,,62.82,60.97,64.97,,,,,
2012-03-08,24.54,22.92,26.27,,,,62.76,60.91,64.91,,,,,
2012-03-09,24.6,22.97,26.32,,,,62.7,60.89,64.84,,,,23.0,61.0
2012-03-10,24.67,23.02,26.39,,,,62.64,60.82,64.77,,,,,
2012-03-11,24.73,23.07,26.46,,,,62.57,60.76,64.72,,,,,
2012-03-12,24.8,23.12,26.53,,,,62.5,60.7,64.64,,,,,
2012-03-13,24.87,23.2,26.61,,,,62.43,60.63,64.55,,,,,
2012-03-14,24.94,23.29,26.63,,,,62.36,60.62,64.47,,,,,
2012-03-15,25.01,23.36,26.69,,,,62.29,60.5,64.39,,,,,
2012-03-16,25.08,23.45,26.79,,,,62.21,60.43,64.33,,,,22.0,67.0
2012-03-17,25.16,23.55,26.88,,,,62.14,60.34,64.26,,,,,
2012-03-18,25.23,23.63,26.97,,,,62.06,60.22,64.15,,,,,
2012-03-19,25.31,23.72,27.07,,,,61.98,60.09,64.11,,,,34.0,52.0
2012-03-20,25.39,23.8,27.16,,,,61.9,59.97,64.06,,,,,
2012-03-21,25.46,23.82,27.24,,,,61.82,59.83,64.0,,,,,
2012-03-22,25.54,23.88,27.32,,,,61.74,59.74,63.92,,,,,
2012-03-23,25.62,23.91,27.44,,,,61.66,59.58,63.83,,,,25.0,62.0
2012-03-24,25.7,23.94,27.5,,,,61.58,59.47,63.74,,,,,
2012-03-25,25.78,24.0,27.57,,,,61.5,59.37,63.68,,,,,
2012-03-26,25.86,24.04,27.7,,,,61.42,59.26,63.63,,,,,
2012-03-27,25.94,24.13,27.78,,,,61.34,59.15,63.55,,,,,
2012-03-28,26.02,24.22,27.9,,,,61.26,59.05,63.46,,,,,
2012-03-29,26.1,24.31,28.01,,,,61.18,58.95,63.37,,,,,
2012-03-30,26.18,24.41,28.1,,,,61.09,58.85,63.28,,,,,
2012-03-31,26.27,24.52,28.19,,,,61.01,58.76,63.19,,,,24.0,65.0
2012-04-01,26.35,24.6,28.28,,,,60.93,58.67,63.09,,,,,
2012-04-02,26.43,24.69,28.38,,,,60.85,58.58,62.99,,,,,
2012-04-03,26.52,24.8,28.47,,,,60.76,58.5,62.91,,,,,
2012-04-04,26.6,24.9,28.56,,,,60.68,58.42,62.85,,,,,
2012-04-05,26.68,25.0,28.65,,,,60.6,58.34,62.77,,,,,
2012-04-06,26.77,25.06,28.74,,,,60.51,58.24,62.68,,,,,
2012-04-07,26.85,25.12,28.8,,,,60.43,58.12,62.63,,,,,
2012-04-08,26.93,25.17,28.85,,,,60.35,58.02,62.55,,,,,
2012-04-09,27.02,25.22,28.91,,,,60.27,57.96,62.43,,,,,
2012-04-10,27.1,25.27,28.99,,,,60.18,57.85,62.35,,,,,
2012-04-11,27.19,25.32,29.09,,,,60.1,57.74,62.27,,,,,
2012-04-12,27.27,25.38,29.16,,,,60.02,57.68,62.18,,,,,
2012-04-13,27.35,25.45,29.22,,,,59.94,57.62,62.09,,,,22.0,66.0
2012-04-14,27.43,25.51,29.32,,,,59.86,57.57,62.01,,,,,
2012-04-15,27.51,25.62,29.41,,,,59.78,57.5,61.92,,,,,
2012-04-16,27.6,25.73,29.51,,,,59.7,57.44,61.83,,,,,
2012-04-17,27.68,25.79,29.61,,,,59.62,57.38,61.75,,,,,
2012-04-18,27.76,25.86,29.68,,,,59.54,57.32,61.66,,,,,
2012-04-19,27.84,25.95,29.75,,,,59.46,57.28,61.58,,,,,
2012-04-20,27.91,26.09,29.81,,,,59.39,57.25,61.49,,,,21.0,67.0
2012-04-21,27.99,26.24,29.87,,,,59.31,57.21,61.4,,,,,
2012-04-22,28.07,26.34,29.92,,,,59.24,57.12,61.3,,,,,
2012-04-23,28.15,26.37,29.99,,,,59.16,57.04,61.2,,,,34.0,52.0
2012-04-24,28.22,26.41,30.06,,,,59.09,56.99,61.16,,,,,
2012-04-25,28.3,26.45,30.1,,,,59.02,56.94,61.08,,,,,
2012-04-26,28.37,26.49,30.15,,,,58.95,56.88,61.01,,,,,
2012-04-27,28.45,26.55,30.2,,,,58.88,56.81,60.96,,,,27.0,65.0
2012-04-28,28.52,26.65,30.25,,,,58.81,56.74,60.93,,,,,
2012-04-29,28.59,26.75,30.28,,,,58.74,56.67,60.91,,,,,
2012-04-30,28.67,26.85,30.3,,,,58.67,56.61,60.88,,,,,
2012-05-01,28.74,26.97,30.33,,,,58.6,56.54,60.77,,,,,
2012-05-02,28.81,27.06,30.36,,,,58.53,56.49,60.68,,,,,
2012-05-03,28.88,27.13,30.42,,,,58.46,56.44,60.66,,,,,
2012-05-04,28.95,27.22,30.5,,,,58.39,56.41,60.61,,,,27.0,60.0
2012-05-05,29.03,27.32,30.57,,,,58.32,56.33,60.51,,,,,
2012-05-06,29.1,27.43,30.61,,,,58.26,56.3,60.41,,,,,
2012-05-07,29.17,27.5,30.66,,,,58.19,56.24,60.33,,,,,
2012-05-08,29.24,27.59,30.7,,,,58.12,56.15,60.22,,,,,
2012-05-09,29.31,27.68,30.74,,,,58.05,56.03,60.14,,,,,
2012-05-10,29.38,27.77,30.8,,,,57.98,55.97,60.1,,,,,
2012-05-11,29.45,27.85,30.87,,,,57.91,55.94,60.05,,,,32.0,55.0
2012-05-12,29.52,27.94,30.94,,,,57.84,55.91,60.0,,,,,
2012-05-13,29.59,28.04,31.01,,,,57.77,55.86,59.95,,,,,
2012-05-14,29.66,28.14,31.04,,,,57.7,55.82,59.9,,,,34.0,50.0
2012-05-15,29.72,28.22,31.07,,,,57.63,55.75,59.83,,,,,
2012-05-16,29.79,28.28,31.14,,,,57.56,55.67,59.77,,,,,
2012-05-17,29.86,28.41,31.22,,,,57.48,55.62,59.7,,,,,
2012-05-18,29.93,28.47,31.25,,,,57.41,55.57,59.61,,,,30.0,57.0
2012-05-19,29.99,28.54,31.28,,,,57.34,55.51,59.5,,,,,
2012-05-20,30.06,28.6,31.32,,,,57.27,55.46,59.39,,,,,
2012-05-21,30.12,28.68,31.38,,,,57.2,55.38,59.29,,,,,
2012-05-22,30.19,28.78,31.43,,,,57.13,55.29,59.17,,,,,
2012-05-23,30.25,28.88,31.47,,,,57.06,55.23,59.05,,,,,
2012-05-24,30.32,28.97,31.53,,,,57.0,55.14,58.97,,,,,
2012-05-25,30.38,29.04,31.58,,,,56.93,55.07,58.88,,,,33.0,56.0
2012-05-26,30.44,29.11,31.63,,,,56.86,55.01,58.8,,,,,
2012-05-27,30.5,29.17,31.68,,,,56.79,55.01,58.74,,,,,
2012-05-28,30.56,29.24,31.72,,,,56.72,54.98,58.69,,,,,
2012-05-29,30.63,29.32,31.77,,,,56.65,54.92,58.54,,,,,
2012-05-30,30.69,29.42,31.81,,,,56.58,54.88,58.45,,,,,
2012-05-31,30.75,29.5,31.82,,,,56.51,54.84,58.35,,,,,
2012-06-01,30.81,29.58,31.86,,,,56.45,54.74,58.25,,,,30.0,58.0
2012-06-02,30.87,29.66,31.89,,,,56.38,54.66,58.11,,,,,
2012-06-03,30.93,29.73,31.93,,,,56.31,54.63,57.99,,,,,
2012-06-04,30.99,29.81,31.96,,,,56.24,54.6,57.83,,,,,
2012-06-05,31.05,29.89,31.98,,,,56.17,54.58,57.74,,,,,
2012-06-06,31.1,29.97,32.02,,,,56.1,54.54,57.64,,,,,
2012-06-07,31.16,30.05,32.05,,,,56.03,54.47,57.54,,,,,
2012-06-08,31.22,30.16,32.08,,,,55.96,54.4,57.44,,,,31.0,57.0
2012-06-09,31.28,30.25,32.1,,,,55.89,54.33,57.33,,,,,
2012-06-10,31.33,30.32,32.13,,,,55.82,54.27,57.22,,,,,
2012-06-11,31.38,30.39,32.16,,,,55.75,54.24,57.11,,,,35.0,48.0
2012-06-12,31.44,30.47,32.21,,,,55.68,54.15,57.01,,,,,
2012-06-13,31.49,30.53,32.25,,,,55.62,54.08,56.93,,,,,
2012-06-14,31.54,30.6,32.29,,,,55.55,54.02,56.85,,,,,
2012-06-15,31.59,30.67,32.33,,,,55.49,54.0,56.75,,,,31.0,56.0
2012-06-16,31.63,30.7,32.37,,,,55.43,53.98,56.69,,,,,
2012-06-17,31.68,30.77,32.46,,,,55.36,53.97,56.61,,,,,
2012-06-18,31.72,30.85,32.49,,,,55.31,53.87,56.52,,,,,
2012-06-19,31.76,30.88,32.54,,,,55.25,53.78,56.44,,,,,
2012-06-20,31.8,30.93,32.57,,,,55.19,53.76,56.35,,,,,
2012-06-21,31.84,30.97,32.6,,,,55.14,53.71,56.27,,,,,
2012-06-22,31.88,31.03,32.65,,,,55.09,53.66,56.18,,,,30.0,57.0
2012-06-23,31.91,31.09,32.69,,,,55.04,53.58,56.14,,,,,
2012-06-24,31.94,31.13,32.71,,,,54.99,53.51,56.1,,,,,
2012-06-25,31.97,31.16,32.76,,,,54.95,53.45,56.02,,,,,
2012-06-26,32.0,31.2,32.82,,,,54.9,53.38,56.02,,,,,
2012-06-27,32.02,31.21,32.87,,,,54.86,53.36,55.97,,,,,
2012-06-28,32.04,31.21,32.91,,,,54.83,53.35,55.93,,,,,
2012-06-29,32.06,31.2,32.94,,,,54.79,53.31,55.88,,,,32.0,57.0
2012-06-30,32.08,31.21,32.98,,,,54.76,53.27,55.85,,,,,
2012-07-01,32.1,31.25,33.0,,,,54.73,53.21,55.82,,,,,
2012-07-02,32.11,31.27,33.03,,,,54.71,53.13,55.81,,,,,
2012-07-03,32.12,31.25,33.06,,,,54.68,53.06,55.81,,,,,
2012-07-04,32.13,31.23,33.08,,,,54.66,53.04,55.8,,,,,
2012-07-05,32.14,31.25,33.1,,,,54.64,53.03,55.79,,,,,
2012-07-06,32.15,31.27,33.13,,,,54.62,53.01,55.78,,,,32.0,56.0
2012-07-07,32.16,31.26,33.14,,,,54.6,53.0,55.79,,,,,
2012-07-08,32.16,31.24,33.16,,,,54.58,52.98,55.78,,,,,
2012-07-09,32.17,31.22,33.17,,,,54.57,52.97,55.78,,,,,
2012-07-10,32.17,31.19,33.18,,,,54.56,52.96,55.77,,,,,
2012-07-11,32.18,31.17,33.19,,,,54.54,52.95,55.77,,,,,
2012-07-12,32.18,31.17,33.19,,,,54.53,52.91,55.76,,,,,
2012-07-13,32.18,31.16,33.21,,,,54.52,52.91,55.76,,,,34.0,55.0
2012-07-14,32.18,31.16,33.25,,,,54.51,52.92,55.76,,,,,
2012-07-15,32.18,31.16,33.28,,,,54.5,52.91,55.75,,,,,
2012-07-16,32.18,31.16,33.29,,,,54.49,52.9,55.73,,,,33.0,51.0
2012-07-17,32.18,31.16,33.29,,,,54.49,52.91,55.73,,,,,
2012-07-18,32.18,31.14,33.3,,,,54.48,52.92,55.72,,,,,
2012-07-19,32.18,31.12,33.3,,,,54.47,52.93,55.72,,,,,
2012-07-20,32.18,31.11,33.3,,,,54.46,52.95,55.73,,,,34.0,54.0
2012-07-21,32.17,31.12,33.3,,,,54.46,52.94,55.72,,,,,
2012-07-22,32.17,31.09,33.3,,,,54.45,52.94,55.72,,,,,
2012-07-23,32.17,31.09,33.3,,,,54.44,52.93,55.71,,,,,
2012-07-24,32.17,31.08,33.29,,,,54.44,52.91,55.71,,,,,
2012-07-25,32.17,31.06,33.28,,,,54.43,52.92,55.71,,,,,
2012-07-26,32.17,31.05,33.27,,,,54.42,52.92,55.71,,,,,
2012-07-27,32.17,31.03,33.26,,,,54.41,52.91,55.72,,,,30.0,57.0
2012-07-28,32.17,31.03,33.25,,,,54.4,52.89,55.71,,,,,
2012-07-29,32.17,31.04,33.24,,,,54.39,52.83,55.69,,,,,
2012-07-30,32.17,31.05,33.24,,,,54.38,52.78,55.67,,,,,
2012-07-31,32.17,31.06,33.25,,,,54.37,52.75,55.68,,,,,
2012-08-01,32.18,31.07,33.24,,,,54.36,52.77,55.69,,,,,
2012-08-02,32.18,31.08,33.28,,,,54.35,52.79,55.68,,,,,
2012-08-03,32.19,31.07,33.31,,,,54.34,52.8,55.69,,,,33.0,54.0
2012-08-04,32.19,31.04,33.34,,,,54.33,52.81,55.69,,,,,
2012-08-05,32.2,31.04,33.34,,,,54.31,52.78,55.68,,,,,
2012-08-06,32.21,31.05,33.34,,,,54.3,52.75,55.7,,,,,
2012-08-07,32.22,31.06,33.34,,,,54.29,52.72,55.74,,,,,
2012-08-08,32.23,31.07,33.34,,,,54.27,52.69,55.76,,,,,
2012-08-09,32.24,31.07,33.36,,,,54.25,52.65,55.73,,,,,
2012-08-10,32.25,31.08,33.39,,,,54.24,52.61,55.71,,,,32.0,53.0
2012-08-11,32.26,31.06,33.41,,,,54.22,52.58,55.68,,,,,
2012-08-12,32.28,31.05,33.44,,,,54.2,52.54,55.65,,,,,
2012-08-13,32.29,31.03,33.46,,,,54.18,52.52,55.62,,,,41.0,43.0
2012-08-14,32.31,31.02,33.48,,,,54.16,52.5,55.61,,,,,
2012-08-15,32.33,31.02,33.5,,,,54.13,52.48,55.6,,,,,
2012-08-16,32.34,31.01,33.53,,,,54.11,52.47,55.56,,,,,
