date,Con (pre-2024 election),Con (pre-2024 election) (low),Con (pre-2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2024 election),Lab (pre-2024 election) (low),Lab (pre-2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2024 election),LDem (pre-2024 election) (low),LDem (pre-2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (pre-2024 election),Ukip (pre-2024 election) (low),Ukip (pre-2024 election) (high),Ukip (post-2024 election),Ukip (post-2024 election) (low),Ukip (post-2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),Reform (poll)
2023-06-20,18.79,16.44,21.23,,,,22.16,19.91,24.81,,,,4.2,1.92,6.5,,,,,,,,,,,,,,,,,,,,,
2023-06-21,18.79,16.44,21.21,,,,22.16,19.91,24.8,,,,4.2,1.92,6.51,,,,,,,,,,,,,,,,,,,,,
2023-06-22,18.79,16.44,21.21,,,,22.16,19.91,24.79,,,,4.2,1.93,6.51,,,,,,,,,,,,,,,,,,,,,
2023-06-23,18.79,16.44,21.22,,,,22.15,19.91,24.78,,,,4.21,1.95,6.51,,,,,,,,,,,,,,,,,,,,,
2023-06-24,18.8,16.44,21.22,,,,22.15,19.9,24.78,,,,4.21,1.95,6.51,,,,,,,,,,,,,,,,,,,,,
2023-06-25,18.8,16.45,21.23,,,,22.15,19.9,24.77,,,,4.21,1.97,6.51,,,,,,,,,,,,,,,,,,,,,
2023-06-26,18.8,16.46,21.24,,,,22.15,19.9,24.77,,,,4.21,1.99,6.52,,,,,,,,,,,,,,,,,,,,,
2023-06-27,18.8,16.47,21.25,,,,22.14,19.9,24.76,,,,4.21,2.01,6.52,,,,,,,,,,,,,,,,,,,,,
2023-06-28,18.8,16.48,21.25,,,,22.14,19.9,24.76,,,,4.21,2.03,6.52,,,,,,,,,,,,,,,,,,,,,
2023-06-29,18.8,16.49,21.26,,,,22.14,19.9,24.75,,,,4.22,2.05,6.52,,,,,,,,,,,,,,,,,,,,,
2023-06-30,18.8,16.51,21.26,,,,22.14,19.9,24.75,,,,4.22,2.06,6.52,,,,,,,,,,,,,,,,,,,,,
2023-07-01,18.8,16.52,21.27,,,,22.13,19.9,24.75,,,,4.22,2.07,6.52,,,,,,,,,,,,,,,,,,,,,
2023-07-02,18.81,16.53,21.28,,,,22.13,19.9,24.74,,,,4.22,2.09,6.52,,,,,,,,,,,,,,,,,,,,,
2023-07-03,18.81,16.54,21.28,,,,22.13,19.9,24.73,,,,4.22,2.09,6.52,,,,,,,,,,,,,,,,18.0,21.0,4.0,,,
2023-07-04,18.81,16.54,21.29,,,,22.13,19.9,24.73,,,,4.22,2.08,6.53,,,,,,,,,,,,,,,,,,,,,
2023-07-05,18.81,16.54,21.29,,,,22.13,19.9,24.73,,,,4.23,2.07,6.52,,,,,,,,,,,,,,,,,,,,,
2023-07-06,18.81,16.54,21.3,,,,22.13,19.9,24.7,,,,4.23,2.05,6.5,,,,,,,,,,,,,,,,,,,,,
2023-07-07,18.81,16.54,21.3,,,,22.12,19.9,24.66,,,,4.23,2.04,6.48,,,,,,,,,,,,,,,,,,,,,
2023-07-08,18.81,16.55,21.31,,,,22.12,19.9,24.65,,,,4.23,2.02,6.46,,,,,,,,,,,,,,,,,,,,,
2023-07-09,18.81,16.54,21.31,,,,22.12,19.89,24.65,,,,4.23,2.02,6.44,,,,,,,,,,,,,,,,,,,,,
2023-07-10,18.81,16.54,21.31,,,,22.12,19.89,24.65,,,,4.23,2.03,6.42,,,,,,,,,,,,,,,,,,,,,
2023-07-11,18.81,16.54,21.32,,,,22.12,19.88,24.65,,,,4.24,2.04,6.4,,,,,,,,,,,,,,,,,,,,,
2023-07-12,18.81,16.54,21.32,,,,22.12,19.85,24.65,,,,4.24,2.05,6.41,,,,,,,,,,,,,,,,,,,,,
2023-07-13,18.81,16.54,21.32,,,,22.12,19.83,24.65,,,,4.24,2.05,6.42,,,,,,,,,,,,,,,,,,,,,
2023-07-14,18.81,16.54,21.32,,,,22.12,19.82,24.65,,,,4.24,2.06,6.42,,,,,,,,,,,,,,,,,,,,,
2023-07-15,18.81,16.55,21.32,,,,22.12,19.82,24.65,,,,4.24,2.07,6.43,,,,,,,,,,,,,,,,,,,,,
2023-07-16,18.81,16.55,21.33,,,,22.12,19.82,24.65,,,,4.25,2.08,6.44,,,,,,,,,,,,,,,,,,,,,
2023-07-17,18.81,16.55,21.33,,,,22.12,19.82,24.65,,,,4.25,2.09,6.45,,,,,,,,,,,,,,,,,,,,,
2023-07-18,18.81,16.55,21.33,,,,22.12,19.81,24.65,,,,4.25,2.1,6.46,,,,,,,,,,,,,,,,,,,,,
2023-07-19,18.81,16.55,21.34,,,,22.12,19.81,24.66,,,,4.25,2.11,6.46,,,,,,,,,,,,,,,,,,,,,
2023-07-20,18.81,16.55,21.34,,,,22.12,19.81,24.66,,,,4.25,2.12,6.47,,,,,,,,,,,,,,,,,,,,,
2023-07-21,18.81,16.55,21.33,,,,22.12,19.82,24.66,,,,4.25,2.13,6.47,,,,,,,,,,,,,,,,,,,,,
2023-07-22,18.81,16.56,21.32,,,,22.12,19.84,24.66,,,,4.26,2.13,6.48,,,,,,,,,,,,,,,,,,,,,
2023-07-23,18.81,16.56,21.3,,,,22.12,19.86,24.66,,,,4.26,2.14,6.49,,,,,,,,,,,,,,,,,,,,,
2023-07-24,18.81,16.56,21.29,,,,22.12,19.89,24.66,,,,4.26,2.15,6.5,,,,,,,,,,,,,,,,,,,,,
2023-07-25,18.81,16.56,21.28,,,,22.12,19.89,24.66,,,,4.26,2.2,6.51,,,,,,,,,,,,,,,,,,,,,
2023-07-26,18.81,16.57,21.26,,,,22.12,19.89,24.66,,,,4.26,2.21,6.52,,,,,,,,,,,,,,,,,,,,,
2023-07-27,18.81,16.57,21.25,,,,22.13,19.89,24.65,,,,4.26,2.21,6.53,,,,,,,,,,,,,,,,,,,,,
2023-07-28,18.81,16.58,21.25,,,,22.13,19.89,24.65,,,,4.27,2.21,6.54,,,,,,,,,,,,,,,,,,,,,
2023-07-29,18.81,16.59,21.23,,,,22.13,19.89,24.65,,,,4.27,2.2,6.55,,,,,,,,,,,,,,,,,,,,,
2023-07-30,18.81,16.6,21.22,,,,22.13,19.89,24.65,,,,4.27,2.21,6.55,,,,,,,,,,,,,,,,,,,,,
2023-07-31,18.81,16.6,21.2,,,,22.13,19.89,24.65,,,,4.27,2.22,6.56,,,,,,,,,,,,,,,,17.0,23.0,5.0,,,
2023-08-01,18.8,16.61,21.19,,,,22.13,19.89,24.65,,,,4.27,2.23,6.57,,,,,,,,,,,,,,,,,,,,,
2023-08-02,18.8,16.62,21.17,,,,22.13,19.89,24.65,,,,4.27,2.24,6.58,,,,,,,,,,,,,,,,,,,,,
2023-08-03,18.8,16.61,21.15,,,,22.13,19.9,24.65,,,,4.28,2.25,6.58,,,,,,,,,,,,,,,,,,,,,
2023-08-04,18.8,16.61,21.14,,,,22.14,19.95,24.64,,,,4.28,2.26,6.58,,,,,,,,,,,,,,,,,,,,,
2023-08-05,18.8,16.61,21.12,,,,22.14,20.01,24.64,,,,4.28,2.27,6.58,,,,,,,,,,,,,,,,,,,,,
2023-08-06,18.8,16.62,21.1,,,,22.14,20.06,24.64,,,,4.28,2.27,6.58,,,,,,,,,,,,,,,,,,,,,
2023-08-07,18.8,16.62,21.09,,,,22.14,20.08,24.64,,,,4.28,2.28,6.57,,,,,,,,,,,,,,,,,,,,,
2023-08-08,18.79,16.63,21.07,,,,22.14,20.09,24.64,,,,4.28,2.29,6.57,,,,,,,,,,,,,,,,,,,,,
2023-08-09,18.79,16.63,21.06,,,,22.15,20.09,24.64,,,,4.28,2.29,6.57,,,,,,,,,,,,,,,,,,,,,
2023-08-10,18.79,16.63,21.04,,,,22.15,20.08,24.64,,,,4.29,2.29,6.56,,,,,,,,,,,,,,,,,,,,,
2023-08-11,18.79,16.64,21.04,,,,22.15,20.06,24.64,,,,4.29,2.29,6.56,,,,,,,,,,,,,,,,,,,,,
2023-08-12,18.79,16.64,21.03,,,,22.15,20.04,24.64,,,,4.29,2.29,6.55,,,,,,,,,,,,,,,,,,,,,
2023-08-13,18.78,16.64,21.02,,,,22.15,20.02,24.64,,,,4.29,2.29,6.55,,,,,,,,,,,,,,,,,,,,,
2023-08-14,18.78,16.64,21.02,,,,22.16,20.03,24.64,,,,4.29,2.29,6.54,,,,,,,,,,,,,,,,,,,,,
2023-08-15,18.78,16.64,21.01,,,,22.16,20.05,24.63,,,,4.29,2.29,6.52,,,,,,,,,,,,,,,,,,,,,
2023-08-16,18.78,16.65,21.01,,,,22.16,20.06,24.63,,,,4.29,2.29,6.51,,,,,,,,,,,,,,,,,,,,,
2023-08-17,18.77,16.65,21.0,,,,22.16,20.07,24.62,,,,4.29,2.3,6.49,,,,,,,,,,,,,,,,,,,,,
2023-08-18,18.77,16.65,20.98,,,,22.16,20.08,24.61,,,,4.3,2.3,6.48,,,,,,,,,,,,,,,,,,,,,
2023-08-19,18.77,16.65,20.97,,,,22.17,20.1,24.6,,,,4.3,2.3,6.46,,,,,,,,,,,,,,,,,,,,,
2023-08-20,18.76,16.65,20.97,,,,22.17,20.11,24.58,,,,4.3,2.3,6.44,,,,,,,,,,,,,,,,,,,,,
2023-08-21,18.76,16.64,20.97,,,,22.17,20.12,24.57,,,,4.3,2.3,6.43,,,,,,,,,,,,,,,,,,,,,
2023-08-22,18.76,16.63,20.97,,,,22.17,20.11,24.56,,,,4.3,2.3,6.41,,,,,,,,,,,,,,,,,,,,,
2023-08-23,18.76,16.62,20.96,,,,22.18,20.11,24.55,,,,4.3,2.3,6.39,,,,,,,,,,,,,,,,,,,,,
2023-08-24,18.75,16.61,20.96,,,,22.18,20.12,24.53,,,,4.3,2.3,6.38,,,,,,,,,,,,,,,,,,,,,
2023-08-25,18.75,16.63,20.95,,,,22.18,20.14,24.54,,,,4.3,2.3,6.36,,,,,,,,,,,,,,,,,,,,,
2023-08-26,18.75,16.64,20.94,,,,22.18,20.14,24.55,,,,4.3,2.31,6.34,,,,,,,,,,,,,,,,,,,,,
2023-08-27,18.74,16.64,20.94,,,,22.19,20.13,24.53,,,,4.3,2.32,6.33,,,,,,,,,,,,,,,,,,,,,
2023-08-28,18.74,16.63,20.93,,,,22.19,20.12,24.52,,,,4.3,2.33,6.33,,,,,,,,,,,,,,,,18.0,21.0,4.0,,,
2023-08-29,18.73,16.62,20.92,,,,22.19,20.11,24.5,,,,4.3,2.33,6.34,,,,,,,,,,,,,,,,,,,,,
2023-08-30,18.73,16.62,20.92,,,,22.19,20.11,24.49,,,,4.31,2.34,6.34,,,,,,,,,,,,,,,,,,,,,
2023-08-31,18.73,16.61,20.91,,,,22.2,20.1,24.47,,,,4.31,2.35,6.32,,,,,,,,,,,,,,,,,,,,,
2023-09-01,18.72,16.6,20.9,,,,22.2,20.09,24.45,,,,4.31,2.36,6.34,,,,,,,,,,,,,,,,,,,,,
2023-09-02,18.72,16.59,20.9,,,,22.2,20.08,24.43,,,,4.31,2.37,6.35,,,,,,,,,,,,,,,,,,,,,
2023-09-03,18.71,16.59,20.9,,,,22.21,20.09,24.42,,,,4.31,2.38,6.34,,,,,,,,,,,,,,,,,,,,,
2023-09-04,18.71,16.58,20.91,,,,22.21,20.12,24.41,,,,4.31,2.38,6.33,,,,,,,,,,,,,,,,,,,,,
2023-09-05,18.7,16.57,20.9,,,,22.21,20.14,24.41,,,,4.31,2.37,6.32,,,,,,,,,,,,,,,,,,,,,
2023-09-06,18.7,16.57,20.88,,,,22.21,20.14,24.41,,,,4.31,2.36,6.31,,,,,,,,,,,,,,,,,,,,,
2023-09-07,18.7,16.56,20.86,,,,22.22,20.14,24.41,,,,4.31,2.37,6.3,,,,,,,,,,,,,,,,,,,,,
2023-09-08,18.69,16.55,20.85,,,,22.22,20.14,24.4,,,,4.31,2.39,6.29,,,,,,,,,,,,,,,,,,,,,
2023-09-09,18.69,16.55,20.84,,,,22.22,20.14,24.4,,,,4.31,2.42,6.28,,,,,,,,,,,,,,,,,,,,,
2023-09-10,18.68,16.54,20.84,,,,22.23,20.14,24.39,,,,4.31,2.44,6.27,,,,,,,,,,,,,,,,,,,,,
2023-09-11,18.68,16.53,20.83,,,,22.23,20.15,24.39,,,,4.31,2.45,6.26,,,,,,,,,,,,,,,,,,,,,
2023-09-12,18.67,16.53,20.82,,,,22.23,20.15,24.38,,,,4.31,2.46,6.24,,,,,,,,,,,,,,,,,,,,,
2023-09-13,18.66,16.52,20.81,,,,22.23,20.15,24.4,,,,4.31,2.46,6.24,,,,,,,,,,,,,,,,,,,,,
2023-09-14,18.66,16.52,20.8,,,,22.24,20.15,24.42,,,,4.31,2.47,6.23,,,,,,,,,,,,,,,,,,,,,
2023-09-15,18.65,16.52,20.8,,,,22.24,20.16,24.42,,,,4.31,2.46,6.25,,,,,,,,,,,,,,,,,,,,,
2023-09-16,18.65,16.52,20.81,,,,22.24,20.16,24.41,,,,4.31,2.46,6.26,,,,,,,,,,,,,,,,,,,,,
2023-09-17,18.64,16.54,20.82,,,,22.25,20.16,24.41,,,,4.31,2.45,6.28,,,,,,,,,,,,,,,,,,,,,
2023-09-18,18.64,16.55,20.82,,,,22.25,20.16,24.4,,,,4.31,2.45,6.29,,,,,,,,,,,,,,,,,,,,,
2023-09-19,18.63,16.56,20.8,,,,22.25,20.16,24.41,,,,4.31,2.44,6.31,,,,,,,,,,,,,,,,,,,,,
2023-09-20,18.63,16.57,20.78,,,,22.25,20.16,24.4,,,,4.31,2.44,6.32,,,,,,,,,,,,,,,,,,,,,
2023-09-21,18.62,16.58,20.77,,,,22.26,20.16,24.4,,,,4.31,2.43,6.34,,,,,,,,,,,,,,,,,,,,,
2023-09-22,18.61,16.6,20.76,,,,22.26,20.16,24.4,,,,4.31,2.42,6.35,,,,,,,,,,,,,,,,,,,,,
2023-09-23,18.61,16.59,20.73,,,,22.26,20.16,24.4,,,,4.31,2.42,6.36,,,,,,,,,,,,,,,,,,,,,
2023-09-24,18.6,16.58,20.71,,,,22.27,20.17,24.4,,,,4.31,2.42,6.36,,,,,,,,,,,,,,,,,,,,,
2023-09-25,18.59,16.57,20.69,,,,22.27,20.17,24.4,,,,4.31,2.42,6.38,,,,,,,,,,,,,,,,19.0,22.0,4.0,,,
2023-09-26,18.59,16.57,20.68,,,,22.27,20.18,24.41,,,,4.31,2.43,6.39,,,,,,,,,,,,,,,,,,,,,
2023-09-27,18.58,16.58,20.67,,,,22.28,20.19,24.43,,,,4.31,2.44,6.41,,,,,,,,,,,,,,,,,,,,,
2023-09-28,18.58,16.57,20.65,,,,22.28,20.2,24.44,,,,4.31,2.45,6.42,,,,,,,,,,,,,,,,,,,,,
2023-09-29,18.57,16.56,20.64,,,,22.28,20.21,24.46,,,,4.31,2.45,6.44,,,,,,,,,,,,,,,,,,,,,
2023-09-30,18.56,16.55,20.63,,,,22.29,20.21,24.47,,,,4.31,2.44,6.45,,,,,,,,,,,,,,,,,,,,,
2023-10-01,18.56,16.54,20.62,,,,22.29,20.22,24.48,,,,4.31,2.44,6.47,,,,,,,,,,,,,,,,,,,,,
2023-10-02,18.55,16.53,20.61,,,,22.29,20.22,24.44,,,,4.31,2.44,6.48,,,,,,,,,,,,,,,,,,,,,
2023-10-03,18.54,16.52,20.6,,,,22.3,20.22,24.42,,,,4.31,2.44,6.5,,,,,,,,,,,,,,,,,,,,,
2023-10-04,18.54,16.51,20.59,,,,22.3,20.23,24.43,,,,4.31,2.43,6.51,,,,,,,,,,,,,,,,,,,,,
2023-10-05,18.53,16.5,20.58,,,,22.3,20.23,24.43,,,,4.31,2.43,6.52,,,,,,,,,,,,,,,,,,,,,
2023-10-06,18.53,16.5,20.58,,,,22.31,20.24,24.43,,,,4.31,2.43,6.53,,,,,,,,,,,,,,,,,,,,,
2023-10-07,18.52,16.49,20.57,,,,22.31,20.24,24.44,,,,4.31,2.43,6.52,,,,,,,,,,,,,,,,,,,,,
2023-10-08,18.51,16.49,20.56,,,,22.31,20.25,24.44,,,,4.31,2.42,6.51,,,,,,,,,,,,,,,,,,,,,
2023-10-09,18.51,16.48,20.55,,,,22.32,20.25,24.44,,,,4.31,2.42,6.5,,,,,,,,,,,,,,,,,,,,,
2023-10-10,18.5,16.47,20.54,,,,22.32,20.26,24.45,,,,4.31,2.42,6.49,,,,,,,,,,,,,,,,,,,,,
2023-10-11,18.49,16.47,20.53,,,,22.32,20.26,24.44,,,,4.31,2.42,6.49,,,,,,,,,,,,,,,,,,,,,
2023-10-12,18.49,16.46,20.53,,,,22.33,20.27,24.44,,,,4.3,2.42,6.48,,,,,,,,,,,,,,,,,,,,,
2023-10-13,18.48,16.46,20.53,,,,22.33,20.28,24.43,,,,4.3,2.42,6.47,,,,,,,,,,,,,,,,,,,,,
2023-10-14,18.48,16.45,20.53,,,,22.34,20.28,24.44,,,,4.3,2.42,6.46,,,,,,,,,,,,,,,,,,,,,
2023-10-15,18.47,16.45,20.53,,,,22.34,20.29,24.46,,,,4.3,2.42,6.45,,,,,,,,,,,,,,,,,,,,,
2023-10-16,18.46,16.44,20.53,,,,22.34,20.3,24.47,,,,4.3,2.42,6.44,,,,,,,,,,,,,,,,,,,,,
2023-10-17,18.46,16.44,20.54,,,,22.35,20.31,24.47,,,,4.3,2.42,6.42,,,,,,,,,,,,,,,,,,,,,
2023-10-18,18.45,16.43,20.54,,,,22.35,20.31,24.47,,,,4.3,2.42,6.41,,,,,,,,,,,,,,,,,,,,,
2023-10-19,18.44,16.43,20.54,,,,22.35,20.32,24.48,,,,4.3,2.42,6.4,,,,,,,,,,,,,,,,,,,,,
2023-10-20,18.44,16.42,20.54,,,,22.36,20.33,24.48,,,,4.3,2.43,6.39,,,,,,,,,,,,,,,,,,,,,
2023-10-21,18.43,16.42,20.54,,,,22.36,20.34,24.48,,,,4.3,2.44,6.37,,,,,,,,,,,,,,,,,,,,,
2023-10-22,18.43,16.42,20.53,,,,22.37,20.35,24.48,,,,4.3,2.46,6.35,,,,,,,,,,,,,,,,,,,,,
2023-10-23,18.42,16.42,20.54,,,,22.37,20.36,24.49,,,,4.3,2.47,6.34,,,,,,,,,,,,,,,,20.0,24.0,4.0,,,
2023-10-24,18.42,16.42,20.54,,,,22.38,20.37,24.49,,,,4.3,2.48,6.33,,,,,,,,,,,,,,,,,,,,,
2023-10-25,18.41,16.43,20.54,,,,22.38,20.38,24.49,,,,4.3,2.49,6.3,,,,,,,,,,,,,,,,,,,,,
2023-10-26,18.4,16.43,20.54,,,,22.38,20.39,24.49,,,,4.3,2.5,6.27,,,,,,,,,,,,,,,,,,,,,
2023-10-27,18.4,16.43,20.54,,,,22.39,20.4,24.5,,,,4.3,2.5,6.28,,,,,,,,,,,,,,,,,,,,,
2023-10-28,18.39,16.43,20.53,,,,22.39,20.41,24.5,,,,4.3,2.5,6.28,,,,,,,,,,,,,,,,,,,,,
2023-10-29,18.39,16.44,20.52,,,,22.4,20.42,24.5,,,,4.3,2.5,6.26,,,,,,,,,,,,,,,,,,,,,
2023-10-30,18.38,16.44,20.5,,,,22.4,20.43,24.5,,,,4.29,2.5,6.25,,,,,,,,,,,,,,,,,,,,,
2023-10-31,18.38,16.44,20.49,,,,22.41,20.43,24.51,,,,4.29,2.5,6.24,,,,,,,,,,,,,,,,,,,,,
2023-11-01,18.37,16.44,20.47,,,,22.41,20.44,24.51,,,,4.29,2.5,6.24,,,,,,,,,,,,,,,,,,,,,
2023-11-02,18.37,16.44,20.46,,,,22.42,20.45,24.51,,,,4.29,2.5,6.24,,,,,,,,,,,,,,,,,,,,,
2023-11-03,18.36,16.43,20.45,,,,22.42,20.46,24.53,,,,4.29,2.5,6.24,,,,,,,,,,,,,,,,,,,,,
2023-11-04,18.36,16.43,20.43,,,,22.43,20.46,24.55,,,,4.29,2.5,6.25,,,,,,,,,,,,,,,,,,,,,
2023-11-05,18.35,16.43,20.41,,,,22.43,20.47,24.57,,,,4.29,2.5,6.25,,,,,,,,,,,,,,,,,,,,,
2023-11-06,18.35,16.42,20.4,,,,22.44,20.47,24.59,,,,4.29,2.5,6.25,,,,,,,,,,,,,,,,,,,,,
2023-11-07,18.34,16.42,20.38,,,,22.44,20.48,24.61,,,,4.29,2.5,6.25,,,,,,,,,,,,,,,,,,,,,
2023-11-08,18.34,16.41,20.37,,,,22.45,20.51,24.62,,,,4.29,2.5,6.25,,,,,,,,,,,,,,,,,,,,,
2023-11-09,18.33,16.41,20.36,,,,22.45,20.54,24.64,,,,4.29,2.48,6.25,,,,,,,,,,,,,,,,,,,,,
2023-11-10,18.33,16.41,20.35,,,,22.46,20.56,24.66,,,,4.28,2.48,6.25,,,,,,,,,,,,,,,,,,,,,
2023-11-11,18.33,16.4,20.35,,,,22.47,20.54,24.68,,,,4.28,2.48,6.25,,,,,,,,,,,,,,,,,,,,,
2023-11-12,18.32,16.4,20.34,,,,22.47,20.52,24.69,,,,4.28,2.48,6.25,,,,,,,,,,,,,,,,,,,,,
2023-11-13,18.32,16.4,20.33,,,,22.48,20.53,24.71,,,,4.28,2.48,6.26,,,,,,,,,,,,,,,,,,,,,
2023-11-14,18.31,16.4,20.33,,,,22.48,20.54,24.72,,,,4.28,2.48,6.26,,,,,,,,,,,,,,,,,,,,,
2023-11-15,18.31,16.4,20.32,,,,22.49,20.55,24.74,,,,4.28,2.5,6.26,,,,,,,,,,,,,,,,,,,,,
2023-11-16,18.31,16.4,20.3,,,,22.5,20.56,24.75,,,,4.28,2.49,6.26,,,,,,,,,,,,,,,,,,,,,
2023-11-17,18.3,16.4,20.27,,,,22.5,20.57,24.76,,,,4.28,2.49,6.27,,,,,,,,,,,,,,,,,,,,,
2023-11-18,18.3,16.4,20.27,,,,22.51,20.58,24.77,,,,4.27,2.48,6.27,,,,,,,,,,,,,,,,,,,,,
2023-11-19,18.3,16.4,20.28,,,,22.51,20.59,24.76,,,,4.27,2.47,6.27,,,,,,,,,,,,,,,,,,,,,
2023-11-20,18.3,16.4,20.29,,,,22.52,20.6,24.76,,,,4.27,2.47,6.28,,,,,,,,,,,,,,,,20.0,22.0,5.0,,,
2023-11-21,18.29,16.4,20.29,,,,22.53,20.61,24.78,,,,4.27,2.46,6.29,,,,,,,,,,,,,,,,,,,,,
2023-11-22,18.29,16.4,20.28,,,,22.53,20.62,24.77,,,,4.27,2.46,6.3,,,,,,,,,,,,,,,,,,,,,
2023-11-23,18.29,16.4,20.27,,,,22.54,20.63,24.79,,,,4.27,2.45,6.31,,,,,,,,,,,,,,,,,,,,,
2023-11-24,18.28,16.41,20.27,,,,22.54,20.63,24.8,,,,4.27,2.45,6.33,,,,,,,,,,,,,,,,,,,,,
2023-11-25,18.28,16.41,20.26,,,,22.55,20.63,24.82,,,,4.27,2.44,6.34,,,,,,,,,,,,,,,,,,,,,
2023-11-26,18.28,16.36,20.26,,,,22.56,20.65,24.84,,,,4.26,2.44,6.32,,,,,,,,,,,,,,,,,,,,,
2023-11-27,18.28,16.32,20.25,,,,22.56,20.67,24.85,,,,4.26,2.43,6.29,,,,,,,,,,,,,,,,,,,,,
2023-11-28,18.28,16.32,20.25,,,,22.57,20.68,24.84,,,,4.26,2.42,6.28,,,,,,,,,,,,,,,,,,,,,
2023-11-29,18.27,16.32,20.25,,,,22.57,20.69,24.83,,,,4.26,2.42,6.28,,,,,,,,,,,,,,,,,,,,,
2023-11-30,18.27,16.32,20.24,,,,22.58,20.7,24.81,,,,4.26,2.41,6.28,,,,,,,,,,,,,,,,,,,,,
2023-12-01,18.27,16.32,20.25,,,,22.59,20.7,24.8,,,,4.26,2.41,6.28,,,,,,,,,,,,,,,,,,,,,
2023-12-02,18.27,16.32,20.25,,,,22.59,20.71,24.79,,,,4.25,2.41,6.28,,,,,,,,,,,,,,,,,,,,,
2023-12-03,18.27,16.34,20.26,,,,22.6,20.73,24.78,,,,4.25,2.42,6.28,,,,,,,,,,,,,,,,,,,,,
2023-12-04,18.27,16.34,20.27,,,,22.6,20.73,24.77,,,,4.25,2.42,6.28,,,,,,,,,,,,,,,,,,,,,
2023-12-05,18.27,16.32,20.25,,,,22.61,20.72,24.76,,,,4.25,2.42,6.27,,,,,,,,,,,,,,,,,,,,,
2023-12-06,18.27,16.32,20.22,,,,22.62,20.71,24.77,,,,4.25,2.41,6.26,,,,,,,,,,,,,,,,,,,,,
2023-12-07,18.27,16.32,20.22,,,,22.62,20.71,24.77,,,,4.25,2.4,6.25,,,,,,,,,,,,,,,,,,,,,
2023-12-08,18.27,16.32,20.22,,,,22.63,20.72,24.76,,,,4.24,2.38,6.24,,,,,,,,,,,,,,,,,,,,,
2023-12-09,18.26,16.31,20.24,,,,22.63,20.72,24.75,,,,4.24,2.37,6.24,,,,,,,,,,,,,,,,,,,,,
2023-12-10,18.26,16.31,20.24,,,,22.64,20.73,24.75,,,,4.24,2.37,6.23,,,,,,,,,,,,,,,,,,,,,
2023-12-11,18.26,16.31,20.24,,,,22.65,20.74,24.74,,,,4.24,2.36,6.22,,,,,,,,,,,,,,,,,,,,,
2023-12-12,18.26,16.31,20.24,,,,22.65,20.74,24.74,,,,4.24,2.36,6.23,,,,,,,,,,,,,,,,,,,,,
2023-12-13,18.26,16.31,20.24,,,,22.66,20.75,24.75,,,,4.24,2.36,6.22,,,,,,,,,,,,,,,,,,,,,
2023-12-14,18.26,16.31,20.23,,,,22.66,20.75,24.76,,,,4.23,2.36,6.19,,,,,,,,,,,,,,,,,,,,,
2023-12-15,18.26,16.31,20.23,,,,22.67,20.76,24.77,,,,4.23,2.36,6.18,,,,,,,,,,,,,,,,,,,,,
2023-12-16,18.26,16.31,20.23,,,,22.67,20.76,24.78,,,,4.23,2.37,6.18,,,,,,,,,,,,,,,,,,,,,
2023-12-17,18.26,16.3,20.23,,,,22.68,20.77,24.79,,,,4.23,2.37,6.18,,,,,,,,,,,,,,,,,,,,,
2023-12-18,18.26,16.31,20.23,,,,22.69,20.77,24.81,,,,4.23,2.38,6.18,,,,,,,,,,,,,,,,16.0,25.0,5.0,,,
2023-12-19,18.26,16.31,20.23,,,,22.69,20.77,24.82,,,,4.22,2.38,6.18,,,,,,,,,,,,,,,,,,,,,
2023-12-20,18.27,16.31,20.23,,,,22.7,20.77,24.83,,,,4.22,2.39,6.16,,,,,,,,,,,,,,,,,,,,,
2023-12-21,18.27,16.31,20.23,,,,22.7,20.78,24.84,,,,4.22,2.39,6.13,,,,,,,,,,,,,,,,,,,,,
2023-12-22,18.27,16.32,20.24,,,,22.71,20.78,24.85,,,,4.22,2.4,6.12,,,,,,,,,,,,,,,,,,,,,
2023-12-23,18.27,16.34,20.24,,,,22.71,20.78,24.86,,,,4.22,2.4,6.11,,,,,,,,,,,,,,,,,,,,,
2023-12-24,18.27,16.35,20.24,,,,22.72,20.79,24.87,,,,4.22,2.39,6.11,,,,,,,,,,,,,,,,,,,,,
2023-12-25,18.27,16.36,20.24,,,,22.72,20.79,24.88,,,,4.21,2.39,6.1,,,,,,,,,,,,,,,,,,,,,
2023-12-26,18.27,16.36,20.26,,,,22.73,20.79,24.88,,,,4.21,2.4,6.1,,,,,,,,,,,,,,,,,,,,,
2023-12-27,18.27,16.38,20.27,,,,22.73,20.79,24.89,,,,4.21,2.4,6.11,,,,,,,,,,,,,,,,,,,,,
2023-12-28,18.27,16.37,20.27,,,,22.74,20.79,24.9,,,,4.21,2.4,6.13,,,,,,,,,,,,,,,,,,,,,
