date,pollster,Thatcher approve,Thatcher disapprove,Thatcher net,Major approve,Major disapprove,Major net,Blair approve,Blair disapprove,Blair net,Brown approve,Brown disapprove,Brown net,Cameron approve,Cameron disapprove,Cameron net,May approve,May disapprove,May net,Johnson approve,Johnson disapprove,Johnson net,Truss approve,Truss disapprove,Truss net,Sunak approve,Sunak disapprove,Sunak net,Starmer approve,Starmer disapprove,Starmer net
2023-04-25,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,41.0,52.0,-11.0,,,
2023-05-01,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,42.0,48.0,-6.0,,,
2023-05-02,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,23.0,65.0,-42.0,,,
2023-05-07,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,42.0,48.0,-6.0,,,
2023-05-09,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,21.0,69.0,-48.0,,,
2023-05-13,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,38.0,54.0,-16.0,,,
2023-05-15,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,22.0,66.0,-44.0,,,
2023-05-21,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,30.0,41.0,-11.0,,,
2023-05-23,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,24.0,66.0,-42.0,,,
2023-05-24,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,28.0,44.0,-16.0,,,
2023-06-10,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,39.0,50.0,-11.0,,,
2023-06-16,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,26.0,59.0,-33.0,,,
2023-06-16,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,23.0,67.0,-44.0,,,
2023-06-21,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,19.0,71.0,-52.0,,,
2023-06-23,Omnisis,,,,,,,,,,,,,,,,,,,,,,,,,27.0,42.0,-15.0,,,
2023-06-24,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,37.0,56.0,-19.0,,,
2023-06-25,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,32.0,43.0,-11.0,,,
2023-07-01,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,34.0,57.0,-23.0,,,
2023-07-15,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,37.0,55.0,-18.0,,,
2023-07-23,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,31.0,41.0,-10.0,,,
2023-07-29,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,32.0,57.0,-25.0,,,
2023-07-30,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,30.0,44.0,-14.0,,,
2023-08-06,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,28.0,44.0,-16.0,,,
2023-08-22,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,21.0,70.0,-49.0,,,
2023-08-24,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,32.0,58.0,-26.0,,,
2023-08-27,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,30.0,45.0,-15.0,,,
2023-08-30,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,22.0,70.0,-48.0,,,
2023-09-03,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,31.0,43.0,-12.0,,,
2023-09-10,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,25.0,46.0,-21.0,,,
2023-09-14,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,23.0,53.0,-30.0,,,
2023-09-23,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,32.0,60.0,-28.0,,,
2023-09-29,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,22.0,68.0,-46.0,,,
2023-09-30,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,30.0,63.0,-33.0,,,
2023-10-01,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,31.0,41.0,-10.0,,,
2023-10-05,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,27.0,51.0,-24.0,,,
2023-10-05,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,22.0,69.0,-47.0,,,
2023-10-06,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,34.0,58.0,-24.0,,,
2023-10-08,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,31.0,41.0,-10.0,,,
2023-10-12,Omnisis,,,,,,,,,,,,,,,,,,,,,,,,,31.0,44.0,-13.0,,,
2023-10-12,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,27.0,51.0,-24.0,,,
2023-10-13,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,21.0,67.0,-46.0,,,
2023-10-14,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,33.0,58.0,-25.0,,,
2023-10-18,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,31.0,62.0,-31.0,,,
2023-10-20,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,21.0,68.0,-47.0,,,
2023-11-01,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,20.0,69.0,-49.0,,,
2023-11-08,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,20.0,69.0,-49.0,,,
2023-11-25,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,32.0,60.0,-28.0,,,
2023-12-02,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,30.0,61.0,-31.0,,,
2023-12-10,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,31.0,46.0,-15.0,,,
2023-12-12,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,20.0,69.0,-49.0,,,
2023-12-16,Survation,,,,,,,,,,,,,,,,,,,,,,,,,26.0,56.0,-30.0,,,
2023-12-17,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,28.0,47.0,-19.0,,,
2023-12-22,We Think,,,,,,,,,,,,,,,,,,,,,,,,,24.0,51.0,-27.0,,,
2024-01-07,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,31.0,46.0,-15.0,,,
2024-01-13,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,24.0,53.0,-29.0,,,
2024-01-14,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,29.0,44.0,-15.0,,,
2024-01-20,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,20.0,66.0,-46.0,,,
2024-01-21,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,27.0,48.0,-21.0,,,
2024-01-28,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,30.0,48.0,-18.0,,,
2024-01-30,Survation,,,,,,,,,,,,,,,,,,,,,,,,,27.0,55.0,-28.0,,,
2024-02-01,We Think,,,,,,,,,,,,,,,,,,,,,,,,,23.0,53.0,-30.0,,,
2024-02-03,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,28.0,66.0,-38.0,,,
2024-02-04,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,29.0,47.0,-18.0,,,
2024-02-09,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,29.0,64.0,-35.0,,,
2024-02-10,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,29.0,64.0,-35.0,,,
2024-02-11,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,25.0,50.0,-25.0,,,
2024-02-11,Survation,,,,,,,,,,,,,,,,,,,,,,,,,26.0,57.0,-31.0,,,
2024-02-17,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,26.0,68.0,-42.0,,,
2024-02-18,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,26.0,51.0,-25.0,,,
2024-03-03,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,26.0,48.0,-22.0,,,
2024-03-10,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,25.0,44.0,-19.0,,,
2024-03-17,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,25.0,48.0,-23.0,,,
2024-03-18,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,30.0,64.0,-34.0,,,
2024-03-22,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,22.0,58.0,-36.0,,,
2024-03-22,We Think,,,,,,,,,,,,,,,,,,,,,,,,,24.0,52.0,-28.0,,,
2024-03-24,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,26.0,51.0,-25.0,,,
2024-03-25,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,32.0,60.0,-28.0,,,
2024-03-28,We Think,,,,,,,,,,,,,,,,,,,,,,,,,25.0,51.0,-26.0,,,
2024-03-31,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,26.0,47.0,-21.0,,,
2024-04-05,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,22.0,56.0,-34.0,,,
2024-04-07,JL Partners,,,,,,,,,,,,,,,,,,,,,,,,,21.0,54.0,-33.0,,,
2024-04-07,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,25.0,45.0,-20.0,,,
2024-04-15,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,33.0,61.0,-28.0,,,
2024-04-15,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,16.0,75.0,-59.0,,,
2024-04-19,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,29.0,65.0,-36.0,,,
2024-04-19,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,22.0,56.0,-34.0,,,
2024-04-21,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,25.0,49.0,-24.0,,,
2024-04-26,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,29.0,63.0,-34.0,,,
2024-04-28,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,26.0,46.0,-20.0,,,
2024-05-03,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,30.0,65.0,-35.0,,,
2024-05-10,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,28.0,70.0,-42.0,,,
2024-05-12,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,26.0,49.0,-23.0,,,
2024-05-17,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,30.0,63.0,-33.0,,,
2024-05-19,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,29.0,45.0,-16.0,,,
2024-05-23,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,28.0,64.0,-36.0,,,
2024-05-23,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,25.0,56.0,-31.0,,,
2024-05-24,JL Partners,,,,,,,,,,,,,,,,,,,,,,,,,25.0,50.0,-25.0,,,
2024-05-24,We Think,,,,,,,,,,,,,,,,,,,,,,,,,25.0,53.0,-28.0,,,
2024-05-25,Survation,,,,,,,,,,,,,,,,,,,,,,,,,32.0,57.0,-25.0,,,
2024-05-26,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,28.0,47.0,-19.0,,,
2024-05-30,We Think,,,,,,,,,,,,,,,,,,,,,,,,,24.0,55.0,-31.0,,,
2024-06-01,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,30.0,47.0,-17.0,,,
2024-06-03,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,32.0,63.0,-31.0,,,
2024-06-05,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,24.0,56.0,-32.0,,,
2024-06-06,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,28.0,47.0,-19.0,,,
2024-06-06,We Think,,,,,,,,,,,,,,,,,,,,,,,,,23.0,55.0,-32.0,,,
2024-06-08,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,31.0,64.0,-33.0,,,
2024-06-10,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,26.0,53.0,-27.0,,,
2024-06-13,We Think,,,,,,,,,,,,,,,,,,,,,,,,,23.0,58.0,-35.0,,,
2024-06-14,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,20.0,60.0,-40.0,,,
2024-06-15,JL Partners,,,,,,,,,,,,,,,,,,,,,,,,,21.0,56.0,-35.0,,,
2024-06-16,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,27.0,51.0,-24.0,,,
2024-06-17,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,25.0,70.0,-45.0,,,
2024-06-18,Survation,,,,,,,,,,,,,,,,,,,,,,,,,23.0,62.0,-39.0,,,
2024-06-21,We Think,,,,,,,,,,,,,,,,,,,,,,,,,25.0,57.0,-32.0,,,
2024-06-23,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,29.0,52.0,-23.0,,,
2024-06-24,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,25.0,70.0,-45.0,,,
2024-06-24,JL Partners,,,,,,,,,,,,,,,,,,,,,,,,,20.0,55.0,-35.0,,,
2024-06-25,Survation,,,,,,,,,,,,,,,,,,,,,,,,,23.0,61.0,-38.0,,,
2024-06-27,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,26.0,71.0,-45.0,,,
2024-06-28,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,21.0,61.0,-40.0,,,
2024-06-28,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,27.0,50.0,-23.0,,,
2024-07-03,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,26.0,71.0,-45.0,,,
2024-07-05,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,33.0,7.0
2024-07-08,Morning Consult,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,25.0,20.0
2024-07-11,We Think,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,15.0,23.0
2024-07-17,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,20.0,18.0
2024-07-25,We Think,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,37.0,5.0
2024-07-30,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,49.0,-9.0
2024-07-31,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,32.0,3.0
2024-08-01,Morning Consult,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,31.0,11.0
2024-08-05,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,53.0,-16.0
2024-08-07,BMG Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,33.0,-3.0
2024-08-07,We Think,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,42.0,-9.0
2024-08-14,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,38.0,-6.0
2024-08-14,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,56.0,-21.0
2024-08-24,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,43.0,-16.0
2024-08-28,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,52.0,-14.0
2024-08-29,BMG Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,44.0,-16.0
2024-09-02,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,45.0,-13.0
2024-09-04,Morning Consult,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,46.0,-7.0
2024-09-06,Morning Consult,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,46.0,-7.0
2024-09-18,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,50.0,-26.0
2024-09-24,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,48.0,-27.0
2024-09-25,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,53.0,-30.0
2024-10-03,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,52.0,-27.0
2024-10-04,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,63.0,-36.0
2024-10-07,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,61.0,-31.0
2024-10-16,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,53.0,-32.0
2024-10-28,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,52.0,-25.0
2024-11-08,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,61.0,-33.0
2024-11-09,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,48.0,-24.0
2024-11-11,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,52.0,-29.0
2024-11-13,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,50.0,-25.0
2024-12-04,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,61.0,-34.0
2024-12-10,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,55.0,-36.0
2024-12-16,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,66.0,-41.0
2024-12-20,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,54.0,-32.0
2024-12-23,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,64.0,-36.0
2024-12-23,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,57.0,-37.0
2025-01-03,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,68.0,-42.0
2025-01-10,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,58.0,-39.0
2025-01-10,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,55.0,-33.0
2025-01-17,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,64.0,-35.0
2025-01-23,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,55.0,-34.0
2025-01-28,BMG Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,55.0,-33.0
2025-02-07,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,56.0,-34.0
2025-02-23,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,57.0,-34.0
2025-03-17,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,62.0,-31.0
2025-03-21,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,53.0,-29.0
2025-03-27,BMG Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,54.0,-30.0
2025-03-28,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,54.0,-32.0
2025-04-11,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,55.0,-30.0
2025-04-14,Focaldata,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,55.0,-35.0
2025-04-21,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,56.0,-34.0
2025-04-21,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,54.0,-31.0
2025-04-25,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,56.0,-34.0
2025-04-27,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,56.0,-33.0
2025-05-02,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,56.0,-34.0
2025-05-04,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,57.0,-38.0
2025-05-16,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,55.0,-34.0
2025-05-28,BMG Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,54.0,-31.0
2025-05-30,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,56.0,-36.0
2025-06-02,Survation,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,54.0,-22.0
2025-06-09,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,58.0,-39.0
2025-06-16,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,56.0,-34.0
2025-06-27,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,56.0,-35.0
2025-07-07,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,61.0,-43.0
2025-07-11,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,60.0,-42.0
2025-07-14,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,67.0,-44.0
2025-07-25,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,57.0,-35.0
2025-08-03,Freshwater Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,60.0,-37.0
2025-08-03,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,62.0,-43.0
2025-08-08,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,60.0,-41.0
2025-08-15,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,68.0,-44.0
2025-08-22,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,60.0,-41.0
2025-09-05,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,59.0,-40.0
2025-09-11,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,71.0,-50.0
2025-09-19,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,60.0,-42.0
2025-09-26,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,61.0,-41.0
2025-09-29,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,70.0,-47.0
2025-10-03,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,63.0,-44.0
2025-10-07,B.E.N.M.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,63.0,-43.0
2025-10-15,B.E.N.M.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,64.0,-44.0
2025-10-19,B.E.N.M.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,64.0,-44.0
2025-10-24,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,62.0,-44.0
2025-11-02,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,73.0,-56.0
2025-11-07,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,62.0,-45.0
2025-11-12,B.E.N.M.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,65.0,-51.0
2025-11-21,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,62.0,-45.0
2025-11-28,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,62.0,-44.0
2025-12-01,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,66.0,-48.0
2025-12-02,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,61.0,-44.0
2025-12-08,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,65.0,-48.0
2025-12-12,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,61.0,-43.0
2025-12-23,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,63.0,-45.0
2026-01-01,B.E.N.M.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,63.0,-45.0
2026-01-09,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,63.0,-46.0
2026-01-23,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,60.0,-41.0
2026-02-01,Freshwater Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,62.0,-42.0
2026-02-06,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,61.0,-44.0
2026-02-10,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,67.0,-51.0
2026-02-11,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,69.0,-47.0
2026-02-27,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,64.0,-49.0
2026-03-05,Survation,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,52.0,-25.0
2026-03-06,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,60.0,-42.0
2026-03-11,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,72.0,-53.0
2026-03-20,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,58.0,-38.0
2026-03-23,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,70.0,-48.0
2026-03-26,BMG Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,63.0,-46.0
2026-04-13,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,61.0,-43.0
2026-05-08,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,61.0,-43.0
2026-05-13,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,69.0,-46.0
2026-06-09,More in Common,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,64.0,-47.0
2026-06-19,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,61.0,-42.0
