date,Thatcher approve,Thatcher disapprove,Thatcher net,Major approve,Major disapprove,Major net,Blair approve,Blair disapprove,Blair net,Brown approve,Brown disapprove,Brown net,Cameron approve,Cameron disapprove,Cameron net,May approve,May disapprove,May net,Johnson approve,Johnson disapprove,Johnson net,Truss approve,Truss disapprove,Truss net,Sunak approve,Sunak disapprove,Sunak net,Starmer approve,Starmer disapprove,Starmer net
2008-03-13,,,,,,,,,,27.05,60.49,-33.44,,,,,,,,,,,,,,,,,,
2008-03-20,,,,,,,,,,26.35,61.5,-35.15,,,,,,,,,,,,,,,,,,
2008-03-27,,,,,,,,,,25.6,62.6,-37.0,,,,,,,,,,,,,,,,,,
2008-04-03,,,,,,,,,,24.82,63.79,-38.98,,,,,,,,,,,,,,,,,,
2008-04-10,,,,,,,,,,24.01,65.01,-40.99,,,,,,,,,,,,,,,,,,
2008-04-17,,,,,,,,,,23.19,66.21,-43.02,,,,,,,,,,,,,,,,,,
2008-04-24,,,,,,,,,,22.36,67.44,-45.07,,,,,,,,,,,,,,,,,,
2008-05-01,,,,,,,,,,21.55,68.68,-47.13,,,,,,,,,,,,,,,,,,
2008-05-08,,,,,,,,,,20.81,69.86,-49.06,,,,,,,,,,,,,,,,,,
2008-05-15,,,,,,,,,,20.16,70.91,-50.75,,,,,,,,,,,,,,,,,,
2008-05-22,,,,,,,,,,19.61,71.81,-52.2,,,,,,,,,,,,,,,,,,
2008-05-29,,,,,,,,,,19.16,72.59,-53.43,,,,,,,,,,,,,,,,,,
2008-06-05,,,,,,,,,,18.84,73.22,-54.38,,,,,,,,,,,,,,,,,,
2008-06-12,,,,,,,,,,18.65,73.71,-55.05,,,,,,,,,,,,,,,,,,
2008-06-19,,,,,,,,,,18.54,74.09,-55.55,,,,,,,,,,,,,,,,,,
2008-06-26,,,,,,,,,,18.5,74.34,-55.85,,,,,,,,,,,,,,,,,,
2008-07-03,,,,,,,,,,18.53,74.45,-55.92,,,,,,,,,,,,,,,,,,
2008-07-10,,,,,,,,,,18.63,74.4,-55.77,,,,,,,,,,,,,,,,,,
2008-07-17,,,,,,,,,,18.75,74.25,-55.5,,,,,,,,,,,,,,,,,,
2008-07-24,,,,,,,,,,18.93,74.03,-55.1,,,,,,,,,,,,,,,,,,
2008-07-31,,,,,,,,,,19.22,73.69,-54.47,,,,,,,,,,,,,,,,,,
2008-08-07,,,,,,,,,,19.65,73.2,-53.56,,,,,,,,,,,,,,,,,,
2008-08-14,,,,,,,,,,20.19,72.6,-52.41,,,,,,,,,,,,,,,,,,
2008-08-21,,,,,,,,,,20.8,71.9,-51.1,,,,,,,,,,,,,,,,,,
2008-08-28,,,,,,,,,,21.57,71.07,-49.5,,,,,,,,,,,,,,,,,,
2008-09-04,,,,,,,,,,22.5,70.09,-47.59,,,,,,,,,,,,,,,,,,
2008-09-11,,,,,,,,,,23.54,69.01,-45.47,,,,,,,,,,,,,,,,,,
2008-09-18,,,,,,,,,,24.61,67.89,-43.28,,,,,,,,,,,,,,,,,,
2008-09-25,,,,,,,,,,25.73,66.7,-40.97,,,,,,,,,,,,,,,,,,
2008-10-02,,,,,,,,,,26.9,65.47,-38.57,,,,,,,,,,,,,,,,,,
2008-10-09,,,,,,,,,,28.04,64.27,-36.22,,,,,,,,,,,,,,,,,,
2008-10-16,,,,,,,,,,29.13,63.13,-34.0,,,,,,,,,,,,,,,,,,
2008-10-23,,,,,,,,,,30.16,62.03,-31.87,,,,,,,,,,,,,,,,,,
2008-10-30,,,,,,,,,,31.19,60.98,-29.79,,,,,,,,,,,,,,,,,,
2008-11-06,,,,,,,,,,32.15,60.01,-27.87,,,,,,,,,,,,,,,,,,
2008-11-13,,,,,,,,,,32.97,59.2,-26.22,,,,,,,,,,,,,,,,,,
2008-11-20,,,,,,,,,,33.64,58.52,-24.88,,,,,,,,,,,,,,,,,,
2008-11-27,,,,,,,,,,34.05,58.09,-24.03,,,,,,,,,,,,,,,,,,
2008-12-04,,,,,,,,,,34.18,57.94,-23.76,,,,,,,,,,,,,,,,,,
2008-12-11,,,,,,,,,,34.04,58.05,-24.02,,,,,,,,,,,,,,,,,,
2008-12-18,,,,,,,,,,33.75,58.31,-24.57,,,,,,,,,,,,,,,,,,
2008-12-25,,,,,,,,,,33.41,58.65,-25.24,,,,,,,,,,,,,,,,,,
2009-01-01,,,,,,,,,,33.03,59.05,-26.02,,,,,,,,,,,,,,,,,,
2009-01-08,,,,,,,,,,32.6,59.51,-26.91,,,,,,,,,,,,,,,,,,
2009-01-15,,,,,,,,,,32.16,59.97,-27.81,,,,,,,,,,,,,,,,,,
2009-01-22,,,,,,,,,,31.75,60.39,-28.64,,,,,,,,,,,,,,,,,,
2009-01-29,,,,,,,,,,31.41,60.75,-29.33,,,,,,,,,,,,,,,,,,
2009-02-05,,,,,,,,,,31.15,61.03,-29.89,,,,,,,,,,,,,,,,,,
2009-02-12,,,,,,,,,,30.93,61.27,-30.34,,,,,,,,,,,,,,,,,,
2009-02-19,,,,,,,,,,30.69,61.53,-30.84,,,,,,,,,,,,,,,,,,
2009-02-26,,,,,,,,,,30.45,61.8,-31.36,,,,,,,,,,,,,,,,,,
2009-03-05,,,,,,,,,,30.22,62.07,-31.85,,,,,,,,,,,,,,,,,,
2009-03-12,,,,,,,,,,29.97,62.36,-32.4,,,,,,,,,,,,,,,,,,
2009-03-19,,,,,,,,,,29.66,62.72,-33.07,,,,,,,,,,,,,,,,,,
2009-03-26,,,,,,,,,,29.29,63.16,-33.87,,,,,,,,,,,,,,,,,,
2009-04-02,,,,,,,,,,28.88,63.66,-34.78,,,,,,,,,,,,,,,,,,
2009-04-09,,,,,,,,,,28.45,64.2,-35.75,,,,,,,,,,,,,,,,,,
2009-04-16,,,,,,,,,,28.0,64.74,-36.73,,,,,,,,,,,,,,,,,,
2009-04-23,,,,,,,,,,27.53,65.29,-37.75,,,,,,,,,,,,,,,,,,
2009-04-30,,,,,,,,,,27.02,65.87,-38.85,,,,,,,,,,,,,,,,,,
2009-05-07,,,,,,,,,,26.47,66.51,-40.03,,,,,,,,,,,,,,,,,,
2009-05-14,,,,,,,,,,25.89,67.18,-41.29,,,,,,,,,,,,,,,,,,
2009-05-21,,,,,,,,,,25.27,67.87,-42.59,,,,,,,,,,,,,,,,,,
2009-05-28,,,,,,,,,,24.69,68.53,-43.84,,,,,,,,,,,,,,,,,,
2009-06-04,,,,,,,,,,24.18,69.1,-44.91,,,,,,,,,,,,,,,,,,
2009-06-11,,,,,,,,,,23.76,69.5,-45.74,,,,,,,,,,,,,,,,,,
2009-06-18,,,,,,,,,,23.39,69.72,-46.33,,,,,,,,,,,,,,,,,,
2009-06-25,,,,,,,,,,23.13,69.78,-46.65,,,,,,,,,,,,,,,,,,
2009-07-02,,,,,,,,,,22.97,69.69,-46.72,,,,,,,,,,,,,,,,,,
2009-07-09,,,,,,,,,,22.92,69.52,-46.6,,,,,,,,,,,,,,,,,,
2009-07-16,,,,,,,,,,22.97,69.27,-46.31,,,,,,,,,,,,,,,,,,
2009-07-23,,,,,,,,,,23.1,68.98,-45.88,,,,,,,,,,,,,,,,,,
2009-07-30,,,,,,,,,,23.3,68.63,-45.33,,,,,,,,,,,,,,,,,,
2009-08-06,,,,,,,,,,23.56,68.26,-44.7,,,,,,,,,,,,,,,,,,
2009-08-13,,,,,,,,,,23.82,67.91,-44.09,,,,,,,,,,,,,,,,,,
2009-08-20,,,,,,,,,,24.06,67.59,-43.53,,,,,,,,,,,,,,,,,,
2009-08-27,,,,,,,,,,24.29,67.31,-43.01,,,,,,,,,,,,,,,,,,
2009-09-03,,,,,,,,,,24.53,67.04,-42.51,,,,,,,,,,,,,,,,,,
2009-09-10,,,,,,,,,,24.76,66.79,-42.03,,,,,,,,,,,,,,,,,,
2009-09-17,,,,,,,,,,24.98,66.55,-41.57,,,,,,,,,,,,,,,,,,
2009-09-24,,,,,,,,,,25.21,66.34,-41.13,,,,,,,,,,,,,,,,,,
2009-10-01,,,,,,,,,,25.45,66.14,-40.69,,,,,,,,,,,,,,,,,,
2009-10-08,,,,,,,,,,25.7,65.98,-40.28,,,,,,,,,,,,,,,,,,
2009-10-15,,,,,,,,,,25.93,65.85,-39.92,,,,,,,,,,,,,,,,,,
2009-10-22,,,,,,,,,,26.13,65.74,-39.61,,,,,,,,,,,,,,,,,,
2009-10-29,,,,,,,,,,26.33,65.64,-39.31,,,,,,,,,,,,,,,,,,
2009-11-05,,,,,,,,,,26.52,65.54,-39.02,,,,,,,,,,,,,,,,,,
2009-11-12,,,,,,,,,,26.72,65.42,-38.71,,,,,,,,,,,,,,,,,,
2009-11-19,,,,,,,,,,26.89,65.27,-38.39,,,,,,,,,,,,,,,,,,
2009-11-26,,,,,,,,,,27.04,65.11,-38.07,,,,,,,,,,,,,,,,,,
2009-12-03,,,,,,,,,,27.23,64.92,-37.69,,,,,,,,,,,,,,,,,,
2009-12-10,,,,,,,,,,27.49,64.7,-37.21,,,,,,,,,,,,,,,,,,
2009-12-17,,,,,,,,,,27.84,64.43,-36.59,,,,,,,,,,,,,,,,,,
2009-12-24,,,,,,,,,,28.26,64.1,-35.84,,,,,,,,,,,,,,,,,,
2009-12-31,,,,,,,,,,28.75,63.72,-34.96,,,,,,,,,,,,,,,,,,
2010-01-07,,,,,,,,,,29.29,63.29,-34.01,,,,,,,,,,,,,,,,,,
2010-01-14,,,,,,,,,,29.85,62.87,-33.02,,,,,,,,,,,,,,,,,,
2010-01-21,,,,,,,,,,30.41,62.45,-32.04,,,,,,,,,,,,,,,,,,
2010-01-28,,,,,,,,,,31.0,62.02,-31.02,,,,,,,,,,,,,,,,,,
2010-02-04,,,,,,,,,,31.65,61.56,-29.91,,,,,,,,,,,,,,,,,,
2010-02-11,,,,,,,,,,32.31,61.1,-28.79,,,,,,,,,,,,,,,,,,
2010-02-18,,,,,,,,,,32.93,60.69,-27.76,,,,,,,,,,,,,,,,,,
2010-02-25,,,,,,,,,,33.46,60.36,-26.9,,,,,,,,,,,,,,,,,,
2010-03-04,,,,,,,,,,33.89,60.1,-26.21,,,,,,,,,,,,,,,,,,
2010-03-11,,,,,,,,,,34.25,59.91,-25.66,,,,,,,,,,,,,,,,,,
2010-03-18,,,,,,,,,,34.55,59.76,-25.21,,,,,,,,,,,,,,,,,,
2010-03-25,,,,,,,,,,34.79,59.65,-24.86,,,,,,,,,,,,,,,,,,
2010-04-01,,,,,,,,,,34.98,59.58,-24.61,,,,,,,,,,,,,,,,,,
2010-04-08,,,,,,,,,,35.12,59.54,-24.42,,,,,,,,,,,,,,,,,,
2010-04-15,,,,,,,,,,35.22,59.54,-24.32,,,,,,,,,,,,,,,,,,
2010-04-22,,,,,,,,,,35.26,59.54,-24.28,,,,,,,,,,,,,,,,,,
2010-04-29,,,,,,,,,,35.27,59.56,-24.29,,,,,,,,,,,,,,,,,,
2010-05-08,,,,,,,,,,,,,58.78,20.95,37.84,,,,,,,,,,,,,,,
2010-05-15,,,,,,,,,,,,,58.79,21.7,37.08,,,,,,,,,,,,,,,
2010-05-22,,,,,,,,,,,,,58.71,22.49,36.22,,,,,,,,,,,,,,,
2010-05-29,,,,,,,,,,,,,58.58,23.27,35.31,,,,,,,,,,,,,,,
2010-06-05,,,,,,,,,,,,,58.42,24.05,34.38,,,,,,,,,,,,,,,
2010-06-12,,,,,,,,,,,,,58.26,24.8,33.46,,,,,,,,,,,,,,,
2010-06-19,,,,,,,,,,,,,58.1,25.54,32.56,,,,,,,,,,,,,,,
2010-06-26,,,,,,,,,,,,,57.95,26.31,31.63,,,,,,,,,,,,,,,
2010-07-03,,,,,,,,,,,,,57.8,27.14,30.66,,,,,,,,,,,,,,,
2010-07-10,,,,,,,,,,,,,57.61,28.04,29.58,,,,,,,,,,,,,,,
2010-07-17,,,,,,,,,,,,,57.39,29.01,28.38,,,,,,,,,,,,,,,
2010-07-24,,,,,,,,,,,,,57.12,30.04,27.08,,,,,,,,,,,,,,,
2010-07-31,,,,,,,,,,,,,56.79,31.08,25.71,,,,,,,,,,,,,,,
2010-08-07,,,,,,,,,,,,,56.4,32.08,24.32,,,,,,,,,,,,,,,
2010-08-14,,,,,,,,,,,,,55.97,33.0,22.96,,,,,,,,,,,,,,,
2010-08-21,,,,,,,,,,,,,55.52,33.85,21.68,,,,,,,,,,,,,,,
2010-08-28,,,,,,,,,,,,,55.07,34.62,20.45,,,,,,,,,,,,,,,
2010-09-04,,,,,,,,,,,,,54.63,35.33,19.3,,,,,,,,,,,,,,,
2010-09-11,,,,,,,,,,,,,54.19,35.98,18.21,,,,,,,,,,,,,,,
2010-09-18,,,,,,,,,,,,,53.77,36.58,17.19,,,,,,,,,,,,,,,
2010-09-25,,,,,,,,,,,,,53.34,37.17,16.17,,,,,,,,,,,,,,,
2010-10-02,,,,,,,,,,,,,52.89,37.77,15.13,,,,,,,,,,,,,,,
2010-10-09,,,,,,,,,,,,,52.45,38.35,14.1,,,,,,,,,,,,,,,
2010-10-16,,,,,,,,,,,,,52.02,38.9,13.12,,,,,,,,,,,,,,,
2010-10-23,,,,,,,,,,,,,51.6,39.44,12.16,,,,,,,,,,,,,,,
2010-10-30,,,,,,,,,,,,,51.15,40.0,11.15,,,,,,,,,,,,,,,
2010-11-06,,,,,,,,,,,,,50.64,40.63,10.0,,,,,,,,,,,,,,,
2010-11-13,,,,,,,,,,,,,50.04,41.35,8.7,,,,,,,,,,,,,,,
2010-11-20,,,,,,,,,,,,,49.39,42.12,7.26,,,,,,,,,,,,,,,
2010-11-27,,,,,,,,,,,,,48.7,42.94,5.76,,,,,,,,,,,,,,,
2010-12-04,,,,,,,,,,,,,47.99,43.78,4.21,,,,,,,,,,,,,,,
2010-12-11,,,,,,,,,,,,,47.28,44.61,2.67,,,,,,,,,,,,,,,
2010-12-18,,,,,,,,,,,,,46.59,45.42,1.18,,,,,,,,,,,,,,,
2010-12-25,,,,,,,,,,,,,45.94,46.19,-0.25,,,,,,,,,,,,,,,
2011-01-01,,,,,,,,,,,,,45.33,46.92,-1.59,,,,,,,,,,,,,,,
2011-01-08,,,,,,,,,,,,,44.79,47.59,-2.8,,,,,,,,,,,,,,,
2011-01-15,,,,,,,,,,,,,44.33,48.17,-3.84,,,,,,,,,,,,,,,
2011-01-22,,,,,,,,,,,,,43.93,48.68,-4.75,,,,,,,,,,,,,,,
2011-01-29,,,,,,,,,,,,,43.61,49.11,-5.5,,,,,,,,,,,,,,,
2011-02-05,,,,,,,,,,,,,43.36,49.45,-6.09,,,,,,,,,,,,,,,
2011-02-12,,,,,,,,,,,,,43.19,49.7,-6.5,,,,,,,,,,,,,,,
2011-02-19,,,,,,,,,,,,,43.1,49.87,-6.77,,,,,,,,,,,,,,,
2011-02-26,,,,,,,,,,,,,43.08,49.98,-6.9,,,,,,,,,,,,,,,
2011-03-05,,,,,,,,,,,,,43.13,50.03,-6.9,,,,,,,,,,,,,,,
2011-03-12,,,,,,,,,,,,,43.24,50.02,-6.79,,,,,,,,,,,,,,,
2011-03-19,,,,,,,,,,,,,43.38,49.98,-6.6,,,,,,,,,,,,,,,
2011-03-26,,,,,,,,,,,,,43.55,49.9,-6.34,,,,,,,,,,,,,,,
2011-04-02,,,,,,,,,,,,,43.75,49.78,-6.03,,,,,,,,,,,,,,,
2011-04-09,,,,,,,,,,,,,43.93,49.63,-5.69,,,,,,,,,,,,,,,
2011-04-16,,,,,,,,,,,,,44.1,49.48,-5.38,,,,,,,,,,,,,,,
2011-04-23,,,,,,,,,,,,,44.22,49.35,-5.13,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,44.29,49.27,-4.98,,,,,,,,,,,,,,,
2011-05-07,,,,,,,,,,,,,44.29,49.26,-4.97,,,,,,,,,,,,,,,
2011-05-14,,,,,,,,,,,,,44.2,49.34,-5.13,,,,,,,,,,,,,,,
2011-05-21,,,,,,,,,,,,,44.04,49.48,-5.45,,,,,,,,,,,,,,,
2011-05-28,,,,,,,,,,,,,43.82,49.69,-5.87,,,,,,,,,,,,,,,
2011-06-04,,,,,,,,,,,,,43.56,49.93,-6.37,,,,,,,,,,,,,,,
2011-06-11,,,,,,,,,,,,,43.29,50.19,-6.91,,,,,,,,,,,,,,,
2011-06-18,,,,,,,,,,,,,43.01,50.45,-7.43,,,,,,,,,,,,,,,
2011-06-25,,,,,,,,,,,,,42.74,50.69,-7.95,,,,,,,,,,,,,,,
2011-07-02,,,,,,,,,,,,,42.46,50.93,-8.48,,,,,,,,,,,,,,,
2011-07-09,,,,,,,,,,,,,42.18,51.17,-8.99,,,,,,,,,,,,,,,
2011-07-16,,,,,,,,,,,,,41.92,51.39,-9.47,,,,,,,,,,,,,,,
2011-07-23,,,,,,,,,,,,,41.68,51.6,-9.92,,,,,,,,,,,,,,,
2011-07-30,,,,,,,,,,,,,41.48,51.8,-10.32,,,,,,,,,,,,,,,
2011-08-06,,,,,,,,,,,,,41.34,51.97,-10.63,,,,,,,,,,,,,,,
2011-08-13,,,,,,,,,,,,,41.25,52.09,-10.85,,,,,,,,,,,,,,,
2011-08-20,,,,,,,,,,,,,41.21,52.17,-10.96,,,,,,,,,,,,,,,
2011-08-27,,,,,,,,,,,,,41.22,52.2,-10.99,,,,,,,,,,,,,,,
2011-09-03,,,,,,,,,,,,,41.25,52.2,-10.95,,,,,,,,,,,,,,,
2011-09-10,,,,,,,,,,,,,41.3,52.16,-10.86,,,,,,,,,,,,,,,
2011-09-17,,,,,,,,,,,,,41.35,52.11,-10.76,,,,,,,,,,,,,,,
2011-09-24,,,,,,,,,,,,,41.39,52.07,-10.68,,,,,,,,,,,,,,,
2011-10-01,,,,,,,,,,,,,41.42,52.04,-10.62,,,,,,,,,,,,,,,
2011-10-08,,,,,,,,,,,,,41.44,52.02,-10.58,,,,,,,,,,,,,,,
2011-10-15,,,,,,,,,,,,,41.45,52.02,-10.56,,,,,,,,,,,,,,,
2011-10-22,,,,,,,,,,,,,41.47,52.02,-10.55,,,,,,,,,,,,,,,
2011-10-29,,,,,,,,,,,,,41.5,52.03,-10.53,,,,,,,,,,,,,,,
2011-11-05,,,,,,,,,,,,,41.54,52.02,-10.48,,,,,,,,,,,,,,,
2011-11-12,,,,,,,,,,,,,41.61,51.98,-10.36,,,,,,,,,,,,,,,
2011-11-19,,,,,,,,,,,,,41.72,51.88,-10.17,,,,,,,,,,,,,,,
2011-11-26,,,,,,,,,,,,,41.85,51.75,-9.9,,,,,,,,,,,,,,,
2011-12-03,,,,,,,,,,,,,41.99,51.59,-9.6,,,,,,,,,,,,,,,
2011-12-10,,,,,,,,,,,,,42.14,51.43,-9.29,,,,,,,,,,,,,,,
2011-12-17,,,,,,,,,,,,,42.28,51.25,-8.97,,,,,,,,,,,,,,,
2011-12-24,,,,,,,,,,,,,42.43,51.08,-8.65,,,,,,,,,,,,,,,
2011-12-31,,,,,,,,,,,,,42.58,50.91,-8.33,,,,,,,,,,,,,,,
2012-01-07,,,,,,,,,,,,,42.72,50.74,-8.02,,,,,,,,,,,,,,,
2012-01-14,,,,,,,,,,,,,42.84,50.62,-7.79,,,,,,,,,,,,,,,
2012-01-21,,,,,,,,,,,,,42.9,50.56,-7.67,,,,,,,,,,,,,,,
2012-01-28,,,,,,,,,,,,,42.88,50.58,-7.7,,,,,,,,,,,,,,,
2012-02-04,,,,,,,,,,,,,42.77,50.71,-7.94,,,,,,,,,,,,,,,
2012-02-11,,,,,,,,,,,,,42.52,50.97,-8.45,,,,,,,,,,,,,,,
2012-02-18,,,,,,,,,,,,,42.14,51.38,-9.24,,,,,,,,,,,,,,,
2012-02-25,,,,,,,,,,,,,41.62,51.92,-10.3,,,,,,,,,,,,,,,
2012-03-03,,,,,,,,,,,,,41.0,52.56,-11.56,,,,,,,,,,,,,,,
2012-03-10,,,,,,,,,,,,,40.32,53.27,-12.95,,,,,,,,,,,,,,,
2012-03-17,,,,,,,,,,,,,39.6,54.01,-14.41,,,,,,,,,,,,,,,
2012-03-24,,,,,,,,,,,,,38.86,54.78,-15.92,,,,,,,,,,,,,,,
2012-03-31,,,,,,,,,,,,,38.13,55.55,-17.42,,,,,,,,,,,,,,,
2012-04-07,,,,,,,,,,,,,37.46,56.28,-18.82,,,,,,,,,,,,,,,
2012-04-14,,,,,,,,,,,,,36.86,56.93,-20.07,,,,,,,,,,,,,,,
2012-04-21,,,,,,,,,,,,,36.33,57.51,-21.17,,,,,,,,,,,,,,,
2012-04-28,,,,,,,,,,,,,35.87,58.03,-22.17,,,,,,,,,,,,,,,
2012-05-05,,,,,,,,,,,,,35.44,58.52,-23.07,,,,,,,,,,,,,,,
2012-05-12,,,,,,,,,,,,,35.08,58.94,-23.86,,,,,,,,,,,,,,,
2012-05-19,,,,,,,,,,,,,34.78,59.27,-24.49,,,,,,,,,,,,,,,
2012-05-26,,,,,,,,,,,,,34.59,59.5,-24.91,,,,,,,,,,,,,,,
2012-06-02,,,,,,,,,,,,,34.5,59.61,-25.11,,,,,,,,,,,,,,,
2012-06-09,,,,,,,,,,,,,34.49,59.62,-25.13,,,,,,,,,,,,,,,
2012-06-16,,,,,,,,,,,,,34.55,59.56,-25.0,,,,,,,,,,,,,,,
2012-06-23,,,,,,,,,,,,,34.65,59.45,-24.8,,,,,,,,,,,,,,,
2012-06-30,,,,,,,,,,,,,34.76,59.34,-24.58,,,,,,,,,,,,,,,
2012-07-07,,,,,,,,,,,,,34.87,59.23,-24.36,,,,,,,,,,,,,,,
2012-07-14,,,,,,,,,,,,,34.97,59.12,-24.16,,,,,,,,,,,,,,,
2012-07-21,,,,,,,,,,,,,35.04,59.04,-24.01,,,,,,,,,,,,,,,
2012-07-28,,,,,,,,,,,,,35.08,58.98,-23.9,,,,,,,,,,,,,,,
2012-08-04,,,,,,,,,,,,,35.1,58.93,-23.83,,,,,,,,,,,,,,,
2012-08-11,,,,,,,,,,,,,35.12,58.89,-23.77,,,,,,,,,,,,,,,
2012-08-18,,,,,,,,,,,,,35.16,58.83,-23.68,,,,,,,,,,,,,,,
2012-08-25,,,,,,,,,,,,,35.22,58.75,-23.52,,,,,,,,,,,,,,,
2012-09-01,,,,,,,,,,,,,35.33,58.62,-23.29,,,,,,,,,,,,,,,
2012-09-08,,,,,,,,,,,,,35.48,58.47,-22.99,,,,,,,,,,,,,,,
2012-09-15,,,,,,,,,,,,,35.65,58.29,-22.64,,,,,,,,,,,,,,,
2012-09-22,,,,,,,,,,,,,35.83,58.12,-22.29,,,,,,,,,,,,,,,
2012-09-29,,,,,,,,,,,,,36.03,57.96,-21.93,,,,,,,,,,,,,,,
2012-10-06,,,,,,,,,,,,,36.22,57.81,-21.59,,,,,,,,,,,,,,,
2012-10-13,,,,,,,,,,,,,36.42,57.67,-21.24,,,,,,,,,,,,,,,
2012-10-20,,,,,,,,,,,,,36.63,57.52,-20.89,,,,,,,,,,,,,,,
2012-10-27,,,,,,,,,,,,,36.85,57.37,-20.52,,,,,,,,,,,,,,,
2012-11-03,,,,,,,,,,,,,37.07,57.2,-20.13,,,,,,,,,,,,,,,
2012-11-10,,,,,,,,,,,,,37.28,57.02,-19.74,,,,,,,,,,,,,,,
2012-11-17,,,,,,,,,,,,,37.5,56.84,-19.35,,,,,,,,,,,,,,,
2012-11-24,,,,,,,,,,,,,37.69,56.67,-18.98,,,,,,,,,,,,,,,
2012-12-01,,,,,,,,,,,,,37.86,56.53,-18.67,,,,,,,,,,,,,,,
2012-12-08,,,,,,,,,,,,,37.99,56.4,-18.41,,,,,,,,,,,,,,,
2012-12-15,,,,,,,,,,,,,38.08,56.31,-18.23,,,,,,,,,,,,,,,
2012-12-22,,,,,,,,,,,,,38.11,56.26,-18.15,,,,,,,,,,,,,,,
2012-12-29,,,,,,,,,,,,,38.06,56.27,-18.21,,,,,,,,,,,,,,,
2013-01-05,,,,,,,,,,,,,37.92,56.34,-18.42,,,,,,,,,,,,,,,
2013-01-12,,,,,,,,,,,,,37.74,56.46,-18.73,,,,,,,,,,,,,,,
2013-01-19,,,,,,,,,,,,,37.51,56.61,-19.1,,,,,,,,,,,,,,,
2013-01-26,,,,,,,,,,,,,37.27,56.78,-19.51,,,,,,,,,,,,,,,
2013-02-02,,,,,,,,,,,,,37.04,56.94,-19.9,,,,,,,,,,,,,,,
2013-02-09,,,,,,,,,,,,,36.82,57.09,-20.27,,,,,,,,,,,,,,,
2013-02-16,,,,,,,,,,,,,36.62,57.22,-20.6,,,,,,,,,,,,,,,
2013-02-23,,,,,,,,,,,,,36.43,57.35,-20.92,,,,,,,,,,,,,,,
2013-03-02,,,,,,,,,,,,,36.24,57.49,-21.24,,,,,,,,,,,,,,,
2013-03-09,,,,,,,,,,,,,36.05,57.64,-21.59,,,,,,,,,,,,,,,
2013-03-16,,,,,,,,,,,,,35.85,57.82,-21.97,,,,,,,,,,,,,,,
2013-03-23,,,,,,,,,,,,,35.62,58.03,-22.41,,,,,,,,,,,,,,,
2013-03-30,,,,,,,,,,,,,35.38,58.25,-22.87,,,,,,,,,,,,,,,
2013-04-06,,,,,,,,,,,,,35.17,58.46,-23.3,,,,,,,,,,,,,,,
2013-04-13,,,,,,,,,,,,,35.0,58.62,-23.63,,,,,,,,,,,,,,,
2013-04-20,,,,,,,,,,,,,34.89,58.71,-23.82,,,,,,,,,,,,,,,
2013-04-27,,,,,,,,,,,,,34.86,58.73,-23.86,,,,,,,,,,,,,,,
2013-05-04,,,,,,,,,,,,,34.9,58.66,-23.76,,,,,,,,,,,,,,,
2013-05-11,,,,,,,,,,,,,35.0,58.52,-23.53,,,,,,,,,,,,,,,
2013-05-18,,,,,,,,,,,,,35.13,58.34,-23.21,,,,,,,,,,,,,,,
2013-05-25,,,,,,,,,,,,,35.29,58.13,-22.84,,,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,35.45,57.91,-22.46,,,,,,,,,,,,,,,
2013-06-08,,,,,,,,,,,,,35.62,57.7,-22.08,,,,,,,,,,,,,,,
2013-06-15,,,,,,,,,,,,,35.79,57.49,-21.7,,,,,,,,,,,,,,,
2013-06-22,,,,,,,,,,,,,35.98,57.27,-21.29,,,,,,,,,,,,,,,
2013-06-29,,,,,,,,,,,,,36.18,57.02,-20.83,,,,,,,,,,,,,,,
2013-07-06,,,,,,,,,,,,,36.4,56.74,-20.34,,,,,,,,,,,,,,,
2013-07-13,,,,,,,,,,,,,36.64,56.45,-19.8,,,,,,,,,,,,,,,
2013-07-20,,,,,,,,,,,,,36.9,56.14,-19.24,,,,,,,,,,,,,,,
2013-07-27,,,,,,,,,,,,,37.17,55.82,-18.65,,,,,,,,,,,,,,,
2013-08-03,,,,,,,,,,,,,37.44,55.51,-18.07,,,,,,,,,,,,,,,
2013-08-10,,,,,,,,,,,,,37.69,55.23,-17.54,,,,,,,,,,,,,,,
2013-08-17,,,,,,,,,,,,,37.91,55.01,-17.1,,,,,,,,,,,,,,,
2013-08-24,,,,,,,,,,,,,38.08,54.85,-16.76,,,,,,,,,,,,,,,
2013-08-31,,,,,,,,,,,,,38.2,54.75,-16.55,,,,,,,,,,,,,,,
2013-09-07,,,,,,,,,,,,,38.27,54.7,-16.43,,,,,,,,,,,,,,,
2013-09-14,,,,,,,,,,,,,38.3,54.67,-16.37,,,,,,,,,,,,,,,
2013-09-21,,,,,,,,,,,,,38.32,54.65,-16.33,,,,,,,,,,,,,,,
2013-09-28,,,,,,,,,,,,,38.31,54.63,-16.32,,,,,,,,,,,,,,,
2013-10-05,,,,,,,,,,,,,38.29,54.62,-16.33,,,,,,,,,,,,,,,
2013-10-12,,,,,,,,,,,,,38.26,54.6,-16.34,,,,,,,,,,,,,,,
2013-10-19,,,,,,,,,,,,,38.24,54.58,-16.35,,,,,,,,,,,,,,,
2013-10-26,,,,,,,,,,,,,38.22,54.57,-16.35,,,,,,,,,,,,,,,
