date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),PC (19-24),PC (19-24) (low),PC (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),SNP (19-24),SNP (19-24) (low),SNP (19-24) (high),Ukip (19-24),Ukip (19-24) (low),Ukip (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2021-06-01,,,,,,,,,,,,,,,,,,,22.3,21.51,23.06,2.33,1.39,3.15,6.6,6.01,7.18,19.44,18.67,20.37,,,,,,,47.53,47.01,48.05,,,,,,,,,
2021-06-02,,,,,,,,,,,,,,,,,,,22.3,21.51,23.06,2.33,1.39,3.16,6.61,6.02,7.18,19.43,18.66,20.36,,,,,,,47.52,47.01,48.05,,,,,,,,,
2021-06-03,,,,,,,,,,,,,,,,,,,22.3,21.51,23.07,2.33,1.39,3.16,6.61,6.03,7.19,19.42,18.64,20.34,,,,,,,47.52,47.02,48.04,,,,,,,,,
2021-06-04,,,,,,,,,,,,,,,,,,,22.3,21.5,23.07,2.34,1.39,3.17,6.62,6.03,7.19,19.41,18.63,20.33,,,,,,,47.51,47.02,48.04,,,,,,,,,
2021-06-05,,,,,,,,,,,,,,,,,,,22.3,21.49,23.08,2.34,1.4,3.18,6.63,6.04,7.2,19.4,18.62,20.32,,,,,,,47.51,47.02,48.03,,,,,,,,,
2021-06-06,,,,,,,,,,,,,,,,,,,22.3,21.48,23.09,2.35,1.4,3.18,6.63,6.05,7.2,19.38,18.6,20.31,,,,,,,47.51,47.01,48.01,,,,,,,,,
2021-06-07,,,,,,,,,,,,,,,,,,,22.3,21.47,23.11,2.35,1.41,3.18,6.64,6.07,7.2,19.37,18.58,20.31,,,,,,,47.51,47.0,48.01,,,,,,,,,
2021-06-08,,,,,,,,,,,,,,,,,,,22.3,21.46,23.11,2.36,1.41,3.18,6.65,6.08,7.22,19.36,18.55,20.3,,,,,,,47.51,47.01,48.0,,,,,,,,,
2021-06-09,,,,,,,,,,,,,,,,,,,22.3,21.45,23.12,2.36,1.41,3.19,6.65,6.08,7.24,19.34,18.54,20.3,,,,,,,47.51,47.01,47.99,,,,,,,,,
2021-06-10,,,,,,,,,,,,,,,,,,,22.3,21.44,23.13,2.37,1.42,3.19,6.66,6.08,7.24,19.33,18.53,20.29,,,,,,,47.51,47.01,47.99,,,,,,,,,
2021-06-11,,,,,,,,,,,,,,,,,,,22.3,21.44,23.15,2.37,1.42,3.2,6.67,6.08,7.24,19.31,18.51,20.29,,,,,,,47.51,47.02,47.98,,,,,,,,,
2021-06-12,,,,,,,,,,,,,,,,,,,22.3,21.43,23.16,2.38,1.42,3.2,6.67,6.1,7.24,19.3,18.48,20.28,,,,,,,47.51,47.02,47.98,,,,,,,,,
2021-06-13,,,,,,,,,,,,,,,,,,,22.3,21.41,23.17,2.38,1.4,3.2,6.68,6.12,7.26,19.28,18.46,20.27,,,,,,,47.51,47.01,47.98,,,,,,,,,
2021-06-14,,,,,,,,,,,,,,,,,,,22.3,21.4,23.19,2.38,1.39,3.19,6.69,6.14,7.27,19.26,18.44,20.27,,,,,,,47.52,47.02,47.98,,,,,,,,,
2021-06-15,,,,,,,,,,,,,,,,,,,22.3,21.39,23.2,2.38,1.38,3.2,6.7,6.16,7.27,19.25,18.42,20.26,,,,,,,47.52,47.02,47.97,,,,,,,,,
2021-06-16,,,,,,,,,,,,,,,,,,,22.31,21.37,23.23,2.39,1.38,3.2,6.7,6.18,7.27,19.23,18.41,20.25,,,,,,,47.53,47.02,47.98,,,,,,,,,
2021-06-17,,,,,,,,,,,,,,,,,,,22.31,21.34,23.26,2.39,1.38,3.21,6.71,6.18,7.28,19.21,18.4,20.23,,,,,,,47.53,47.02,47.99,,,,,,,,,
2021-06-18,,,,,,,,,,,,,,,,,,,22.31,21.3,23.27,2.39,1.38,3.22,6.72,6.18,7.28,19.19,18.38,20.19,,,,,,,47.54,47.03,48.0,,,,20.0,20.0,8.0,,48.0,
2021-06-19,,,,,,,,,,,,,,,,,,,22.31,21.27,23.27,2.38,1.38,3.23,6.72,6.19,7.28,19.17,18.35,20.15,,,,,,,47.55,47.05,48.0,,,,,,,,,
2021-06-20,,,,,,,,,,,,,,,,,,,22.31,21.25,23.3,2.38,1.38,3.23,6.73,6.19,7.28,19.15,18.32,20.14,,,,,,,47.55,47.06,47.99,,,,,,,,,
2021-06-21,,,,,,,,,,,,,,,,,,,22.32,21.21,23.34,2.38,1.38,3.25,6.74,6.18,7.29,19.12,18.3,20.12,,,,,,,47.56,47.08,48.0,,,,,,,,,
2021-06-22,,,,,,,,,,,,,,,,,,,22.32,21.18,23.38,2.38,1.37,3.27,6.74,6.18,7.3,19.1,18.27,20.09,,,,,,,47.57,47.11,48.01,,,,,,,,,
2021-06-23,,,,,,,,,,,,,,,,,,,22.33,21.14,23.43,2.38,1.36,3.28,6.75,6.18,7.31,19.08,18.24,20.08,,,,,,,47.59,47.13,48.02,,,,,,,,,
2021-06-24,,,,,,,,,,,,,,,,,,,22.33,21.1,23.48,2.37,1.36,3.29,6.76,6.17,7.32,19.05,18.2,20.06,,,,,,,47.6,47.15,48.02,,,,25.0,18.0,6.0,,47.0,
2021-06-25,,,,,,,,,,,,,,,,,,,22.33,21.06,23.53,2.36,1.36,3.3,6.76,6.17,7.32,19.02,18.17,20.05,,,,,,,47.61,47.14,48.01,,,,,,,,,
2021-06-26,,,,,,,,,,,,,,,,,,,22.34,21.06,23.56,2.36,1.35,3.31,6.77,6.18,7.33,19.0,18.13,20.04,,,,,,,47.62,47.17,48.04,,,,,,,,,
2021-06-27,,,,,,,,,,,,,,,,,,,22.34,21.0,23.59,2.35,1.35,3.31,6.77,6.17,7.35,18.97,18.09,20.03,,,,,,,47.63,47.2,48.08,,,,,,,,,
2021-06-28,,,,,,,,,,,,,,,,,,,22.34,20.94,23.62,2.34,1.35,3.33,6.78,6.15,7.36,18.95,18.05,20.01,,,,,,,47.64,47.23,48.09,,,,,,,,,
2021-06-29,,,,,,,,,,,,,,,,,,,22.34,20.91,23.64,2.33,1.32,3.36,6.79,6.14,7.35,18.93,18.01,19.99,,,,,,,47.65,47.24,48.17,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,22.33,20.88,23.66,2.32,1.28,3.34,6.79,6.13,7.35,18.91,18.0,19.92,,,,,,,47.66,47.23,48.17,,,,,,,,,
2021-07-01,,,,,,,,,,,,,,,,,,,22.33,20.85,23.66,2.31,1.26,3.31,6.8,6.12,7.37,18.89,17.98,19.91,,,,,,,47.67,47.23,48.2,,,,,,,,,
2021-07-02,,,,,,,,,,,,,,,,,,,22.32,20.82,23.67,2.29,1.32,3.29,6.81,6.13,7.36,18.88,17.95,19.89,,,,,,,47.67,47.2,48.24,,,,,,,,,
2021-07-03,,,,,,,,,,,,,,,,,,,22.32,20.81,23.71,2.27,1.33,3.24,6.81,6.11,7.36,18.86,17.91,19.86,,,,,,,47.67,47.19,48.29,,,,,,,,,
2021-07-04,,,,,,,,,,,,,,,,,,,22.31,20.75,23.78,2.25,1.36,3.22,6.82,6.09,7.39,18.86,17.88,19.81,,,,,,,47.67,47.14,48.31,,,,,,,,,
2021-07-05,,,,,,,,,,,,,,,,,,,22.29,20.67,23.81,2.23,1.34,3.18,6.83,6.09,7.43,18.86,17.88,19.83,,,,,,,47.66,47.09,48.36,,,,,,,,,
2021-07-06,,,,,,,,,,,,,,,,,,,22.28,20.67,23.83,2.21,1.31,3.14,6.84,6.1,7.44,18.86,17.91,19.85,,,,,,,47.65,47.01,48.43,,,,,,,,,
2021-07-07,,,,,,,,,,,,,,,,,,,22.26,20.64,23.82,2.18,1.29,3.12,6.84,6.06,7.48,18.87,17.92,19.85,,,,,,,47.64,46.9,48.47,,,,,,,,,
2021-07-08,,,,,,,,,,,,,,,,,,,22.24,20.56,23.87,2.16,1.27,3.05,6.85,6.04,7.49,18.88,17.87,19.86,,,,,,,47.62,46.72,48.53,,,,,,,,,
2021-07-09,,,,,,,,,,,,,,,,,,,22.22,20.52,23.88,2.13,1.25,3.03,6.86,6.06,7.57,18.9,17.85,19.89,,,,,,,47.6,46.6,48.58,,,,,,,,,
2021-07-10,,,,,,,,,,,,,,,,,,,22.19,20.5,23.83,2.1,1.24,2.93,6.87,6.07,7.61,18.92,17.83,20.04,,,,,,,47.58,46.49,48.64,,,,,,,,,
2021-07-11,,,,,,,,,,,,,,,,,,,22.17,20.47,23.9,2.08,1.18,2.9,6.87,6.06,7.64,18.95,17.81,20.2,,,,,,,47.55,46.37,48.72,,,,,,,,,
2021-07-12,,,,,,,,,,,,,,,,,,,22.14,20.39,23.9,2.06,1.14,2.76,6.88,6.04,7.7,18.98,17.78,20.3,,,,,,,47.52,46.27,48.78,,,,,,,,,
2021-07-13,,,,,,,,,,,,,,,,,,,22.11,20.34,23.88,2.04,1.1,2.77,6.89,6.0,7.72,19.01,17.73,20.48,,,,,,,47.5,46.16,48.83,,,,,,,,,
2021-07-14,,,,,,,,,,,,,,,,,,,22.09,20.28,23.96,2.03,1.02,2.79,6.89,5.99,7.74,19.04,17.74,20.55,,,,,,,47.47,45.99,48.89,,,,,,,,,
2021-07-15,,,,,,,,,,,,,,,,,,,22.06,20.25,23.97,2.02,1.0,2.69,6.9,5.99,7.77,19.08,17.73,20.6,,,,,,,47.44,45.84,48.93,,,,,,,,,
2021-07-16,,,,,,,,,,,,,,,,,,,22.03,20.26,24.02,2.01,1.07,2.66,6.9,5.98,7.79,19.11,17.69,20.64,,,,,,,47.41,45.71,48.94,,,,,,,,,
2021-07-17,,,,,,,,,,,,,,,,,,,22.0,20.25,24.04,2.01,1.03,2.67,6.9,5.97,7.85,19.15,17.67,20.74,,,,,,,47.38,45.59,48.99,,,,,,,,,
2021-07-18,,,,,,,,,,,,,,,,,,,21.98,20.19,24.02,2.01,1.01,2.7,6.91,5.96,7.9,19.18,17.65,20.86,,,,,,,47.35,45.46,49.04,,,,,,,,,
2021-07-19,,,,,,,,,,,,,,,,,,,21.95,20.15,24.0,2.0,1.0,2.75,6.91,5.96,7.92,19.21,17.64,20.97,,,,,,,47.32,45.36,49.09,,,,,,,,,
2021-07-20,,,,,,,,,,,,,,,,,,,21.93,20.14,23.97,2.0,1.0,2.89,6.91,5.95,7.94,19.25,17.68,21.07,,,,,,,47.3,45.26,49.13,,,,,,,,,
2021-07-21,,,,,,,,,,,,,,,,,,,21.9,20.14,23.94,2.0,1.0,3.04,6.91,5.95,7.95,19.28,17.71,21.17,,,,,,,47.27,45.18,49.15,,,,,,,,,
2021-07-22,,,,,,,,,,,,,,,,,,,21.88,20.15,23.9,2.0,1.0,3.1,6.91,5.95,7.96,19.31,17.71,21.27,,,,,,,47.25,45.13,49.14,,,,,,,,,
2021-07-23,,,,,,,,,,,,,,,,,,,21.86,20.13,23.88,2.0,2.0,2.0,6.91,5.95,7.96,19.33,17.79,21.34,,,,,,,47.23,45.09,49.14,,,,,,,,,
2021-07-24,,,,,,,,,,,,,,,,,,,21.83,20.1,23.84,,,,6.91,5.95,7.97,19.36,17.79,21.37,,,,,,,47.2,45.06,49.14,,,,,,,,,
2021-07-25,,,,,,,,,,,,,,,,,,,21.81,20.08,23.79,,,,6.91,5.95,7.97,19.38,17.79,21.39,,,,,,,47.18,45.04,49.13,,,,,,,,,
2021-07-26,,,,,,,,,,,,,,,,,,,21.79,20.08,23.75,,,,6.91,5.95,7.98,19.4,17.79,21.43,,,,,,,47.16,44.95,49.14,,,,,,,,,
2021-07-27,,,,,,,,,,,,,,,,,,,21.77,20.07,23.7,,,,6.91,5.95,7.98,19.43,17.79,21.44,,,,,,,47.14,44.85,49.19,,,,,,,,,
2021-07-28,,,,,,,,,,,,,,,,,,,21.75,20.07,23.65,,,,6.91,5.95,7.98,19.45,17.79,21.45,,,,,,,47.13,44.76,49.22,,,,,,,,,
2021-07-29,,,,,,,,,,,,,,,,,,,21.73,20.06,23.6,,,,6.91,5.95,7.98,19.46,17.79,21.45,,,,,,,47.11,44.71,49.26,,,,,,,,,
2021-07-30,,,,,,,,,,,,,,,,,,,21.71,20.06,23.55,,,,6.91,5.96,7.98,19.48,17.79,21.46,,,,,,,47.09,44.66,49.27,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,21.69,20.05,23.49,,,,6.92,5.96,7.98,19.5,17.79,21.46,,,,,,,47.07,44.6,49.3,,,,,,,,,
2021-08-01,,,,,,,,,,,,,,,,,,,21.67,20.04,23.45,,,,6.92,5.95,7.99,19.52,17.95,21.46,,,,,,,47.06,44.54,49.32,,,,,,,,,
2021-08-02,,,,,,,,,,,,,,,,,,,21.65,20.05,23.38,,,,6.92,5.93,7.99,19.53,17.93,21.48,,,,,,,47.04,44.53,49.33,,,,,,,,,
2021-08-03,,,,,,,,,,,,,,,,,,,21.63,20.05,23.34,,,,6.92,5.93,7.99,19.55,17.93,21.5,,,,,,,47.03,44.53,49.35,,,,,,,,,
2021-08-04,,,,,,,,,,,,,,,,,,,21.61,20.04,23.35,,,,6.92,5.94,7.99,19.56,17.94,21.52,,,,,,,47.01,44.48,49.36,,,,,,,,,
2021-08-05,,,,,,,,,,,,,,,,,,,21.59,20.03,23.28,,,,6.92,5.95,7.99,19.58,17.95,21.52,,,,,,,46.99,44.45,49.4,,,,,,,,,
2021-08-06,,,,,,,,,,,,,,,,,,,21.57,20.03,23.27,,,,6.92,5.95,7.99,19.6,17.95,21.54,,,,,,,46.98,44.42,49.45,,,,,,,,,
2021-08-07,,,,,,,,,,,,,,,,,,,21.55,20.03,23.28,,,,6.92,5.95,7.99,19.61,17.96,21.54,,,,,,,46.96,44.38,49.46,,,,,,,,,
2021-08-08,,,,,,,,,,,,,,,,,,,21.53,20.03,23.29,,,,6.93,5.94,8.0,19.63,17.95,21.6,,,,,,,46.95,44.35,49.48,,,,,,,,,
2021-08-09,,,,,,,,,,,,,,,,,,,21.51,20.03,23.29,,,,6.93,5.9,8.0,19.65,17.9,21.68,,,,,,,46.93,44.32,49.49,,,,,,,,,
2021-08-10,,,,,,,,,,,,,,,,,,,21.49,20.03,23.3,,,,6.93,5.86,8.0,19.66,17.86,21.75,,,,,,,46.92,44.29,49.51,,,,,,,,,
2021-08-11,,,,,,,,,,,,,,,,,,,21.47,20.03,23.31,,,,6.93,5.81,8.01,19.68,17.84,21.83,,,,,,,46.91,44.27,49.52,,,,,,,,,
2021-08-12,,,,,,,,,,,,,,,,,,,21.44,20.03,23.32,,,,6.93,5.81,8.01,19.7,17.83,21.87,,,,,,,46.89,44.24,49.54,,,,,,,,,
2021-08-13,,,,,,,,,,,,,,,,,,,21.42,20.03,23.32,,,,6.93,5.79,8.02,19.72,17.82,21.89,,,,,,,46.88,44.22,49.58,,,,,,,,,
2021-08-14,,,,,,,,,,,,,,,,,,,21.4,20.03,23.3,,,,6.94,5.77,8.05,19.74,17.79,21.93,,,,,,,46.87,44.21,49.63,,,,,,,,,
2021-08-15,,,,,,,,,,,,,,,,,,,21.38,20.04,23.21,,,,6.94,5.74,8.09,19.76,17.76,21.95,,,,,,,46.86,44.2,49.65,,,,,,,,,
2021-08-16,,,,,,,,,,,,,,,,,,,21.36,20.03,23.11,,,,6.94,5.71,8.12,19.78,17.77,21.97,,,,,,,46.85,44.18,49.63,,,,,,,,,
2021-08-17,,,,,,,,,,,,,,,,,,,21.34,20.03,23.07,,,,6.94,5.68,8.15,19.8,17.77,21.98,,,,,,,46.84,44.2,49.64,,,,,,,,,
2021-08-18,,,,,,,,,,,,,,,,,,,21.31,20.03,23.08,,,,6.94,5.65,8.17,19.82,17.75,21.99,,,,,,,46.83,44.2,49.69,,,,,,,,,
2021-08-19,,,,,,,,,,,,,,,,,,,21.29,20.01,23.08,,,,6.95,5.62,8.15,19.84,17.71,22.0,,,,,,,46.83,44.19,49.75,,,,,,,,,
2021-08-20,,,,,,,,,,,,,,,,,,,21.27,20.01,23.08,,,,6.95,5.6,8.13,19.86,17.68,22.0,,,,,,,46.82,44.16,49.8,,,,,,,,,
2021-08-21,,,,,,,,,,,,,,,,,,,21.25,20.0,23.03,,,,6.95,5.57,8.14,19.88,17.66,22.1,,,,,,,46.81,44.08,49.84,,,,,,,,,
2021-08-22,,,,,,,,,,,,,,,,,,,21.23,20.0,22.96,,,,6.95,5.52,8.13,19.9,17.66,22.2,,,,,,,46.81,44.03,49.89,,,,,,,,,
2021-08-23,,,,,,,,,,,,,,,,,,,21.2,19.99,22.89,,,,6.95,5.52,8.14,19.92,17.67,22.3,,,,,,,46.81,44.05,49.93,,,,,,,,,
2021-08-24,,,,,,,,,,,,,,,,,,,21.18,19.96,22.82,,,,6.95,5.52,8.15,19.94,17.67,22.4,,,,,,,46.81,44.12,49.96,,,,,,,,,
2021-08-25,,,,,,,,,,,,,,,,,,,21.16,19.93,22.79,,,,6.95,5.52,8.15,19.96,17.66,22.48,,,,,,,46.81,44.16,49.99,,,,,,,,,
2021-08-26,,,,,,,,,,,,,,,,,,,21.14,19.9,22.75,,,,6.95,5.51,8.14,19.97,17.6,22.47,,,,,,,46.81,44.12,50.03,,,,,,,,,
2021-08-27,,,,,,,,,,,,,,,,,,,21.12,19.87,22.65,,,,6.95,5.48,8.15,19.99,17.6,22.45,,,,,,,46.81,44.06,50.07,,,,,,,,,
2021-08-28,,,,,,,,,,,,,,,,,,,21.1,19.85,22.5,,,,6.95,5.48,8.14,20.0,17.61,22.42,,,,,,,46.81,44.02,50.1,,,,,,,,,
2021-08-29,,,,,,,,,,,,,,,,,,,21.08,19.82,22.43,,,,6.94,5.49,8.15,20.02,17.63,22.36,,,,,,,46.82,44.03,50.1,,,,,,,,,
2021-08-30,,,,,,,,,,,,,,,,,,,21.06,19.8,22.37,,,,6.94,5.5,8.17,20.03,17.65,22.34,,,,,,,46.83,44.13,50.04,,,,,,,,,
2021-08-31,,,,,,,,,,,,,,,,,,,21.04,19.78,22.3,,,,6.94,5.51,8.19,20.04,17.7,22.37,,,,,,,46.83,44.23,50.03,,,,,,,,,
2021-09-01,,,,,,,,,,,,,,,,,,,21.02,19.77,22.25,2.0,2.0,2.0,6.93,5.51,8.14,20.05,17.74,22.39,,,,,,,46.84,44.27,50.01,,,,,,,,,
2021-09-02,,,,,,,,,,,,,,,,,,,21.01,19.78,22.24,2.0,2.0,3.0,6.93,5.51,8.12,20.06,17.75,22.37,,,,,,,46.85,44.28,49.99,,,,,,,,,
2021-09-03,,,,,,,,,,,,,,,,,,,20.99,19.78,22.22,2.0,2.0,3.0,6.92,5.51,8.11,20.07,17.83,22.35,,,,,,,46.86,44.31,49.96,,,,,,,,,
2021-09-04,,,,,,,,,,,,,,,,,,,20.98,19.76,22.2,2.0,2.0,3.0,6.91,5.52,8.11,20.07,17.88,22.32,,,,,,,46.87,44.33,49.92,,,,,,,,,
2021-09-05,,,,,,,,,,,,,,,,,,,20.97,19.77,22.19,2.0,2.0,3.0,6.9,5.52,8.1,20.07,17.93,22.28,,,,,,,46.89,44.34,49.89,,,,21.0,17.0,5.0,2.0,51.0,
2021-09-06,,,,,,,,,,,,,,,,,,,20.96,19.79,22.17,2.01,2.0,3.0,6.89,5.54,8.09,20.07,17.97,22.22,,,,,,,46.9,44.37,49.85,,,,,,,,,
2021-09-07,,,,,,,,,,,,,,,,,,,20.95,19.8,22.15,2.01,2.0,3.0,6.89,5.54,8.08,20.07,18.01,22.22,,,,,,,46.91,44.43,49.8,,,,,,,,,
2021-09-08,,,,,,,,,,,,,,,,,,,20.94,19.81,22.14,2.01,2.0,3.0,6.88,5.55,8.08,20.07,18.05,22.2,,,,,,,46.92,44.49,49.76,,,,23.0,19.0,7.0,,47.0,
2021-09-09,,,,,,,,,,,,,,,,,,,20.93,19.81,22.09,2.02,2.0,3.0,6.87,5.58,8.05,20.07,18.08,22.19,,,,,,,46.94,44.5,49.71,,,,19.0,24.0,9.0,,42.0,
2021-09-10,,,,,,,,,,,,,,,,,,,20.92,19.82,22.04,2.03,2.0,3.0,6.85,5.62,8.01,20.07,18.12,22.15,,,,,,,46.95,44.5,49.66,,,,,,,,,
2021-09-11,,,,,,,,,,,,,,,,,,,20.92,19.84,22.02,2.03,2.0,3.0,6.84,5.65,7.98,20.06,18.15,22.09,,,,,,,46.96,44.55,49.62,,,,,,,,,
2021-09-12,,,,,,,,,,,,,,,,,,,20.91,19.86,22.0,2.04,2.0,3.0,6.83,5.66,7.96,20.05,18.17,22.04,,,,,,,46.98,44.58,49.57,,,,,,,,,
2021-09-13,,,,,,,,,,,,,,,,,,,20.9,19.87,22.0,2.05,2.0,3.0,6.82,5.67,7.94,20.05,18.17,21.99,,,,,,,46.99,44.59,49.52,,,,,,,,,
2021-09-14,,,,,,,,,,,,,,,,,,,20.9,19.88,21.98,2.07,2.0,3.0,6.81,5.68,7.89,20.04,18.17,21.95,,,,,,,47.0,44.61,49.48,,,,,,,,,
2021-09-15,,,,,,,,,,,,,,,,,,,20.89,19.89,21.96,2.08,2.0,3.0,6.8,5.69,7.84,20.03,18.18,21.88,,,,,,,47.01,44.63,49.44,,,,,,,,,
2021-09-16,,,,,,,,,,,,,,,,,,,20.88,19.91,21.95,2.09,2.0,3.0,6.79,5.69,7.81,20.03,18.2,21.86,,,,,,,47.03,44.67,49.4,,,,,,,,,
2021-09-17,,,,,,,,,,,,,,,,,,,20.88,19.92,21.93,2.11,2.0,3.0,6.78,5.7,7.78,20.02,18.23,21.82,,,,,,,47.04,44.7,49.36,,,,,,,,,
2021-09-18,,,,,,,,,,,,,,,,,,,20.87,19.93,21.91,2.12,2.0,3.0,6.77,5.7,7.76,20.01,18.26,21.78,,,,,,,47.05,44.79,49.31,,,,,,,,,
2021-09-19,,,,,,,,,,,,,,,,,,,20.86,19.94,21.89,2.13,2.0,3.0,6.76,5.71,7.74,20.0,18.31,21.76,,,,,,,47.06,44.86,49.26,,,,,,,,,
2021-09-20,,,,,,,,,,,,,,,,,,,20.85,19.95,21.86,2.15,2.0,3.0,6.75,5.72,7.72,19.99,18.36,21.72,,,,,,,47.07,44.93,49.21,,,,,,,,,
2021-09-21,,,,,,,,,,,,,,,,,,,20.85,19.95,21.79,2.17,2.0,3.0,6.74,5.72,7.7,19.98,18.4,21.68,,,,,,,47.08,45.01,49.19,,,,,,,,,
2021-09-22,,,,,,,,,,,,,,,,,,,20.84,19.96,21.73,2.18,2.0,3.0,6.73,5.72,7.68,19.98,18.41,21.64,,,,,,,47.09,45.08,49.17,,,,,,,,,
2021-09-23,,,,,,,,,,,,,,,,,,,20.83,19.96,21.7,2.2,2.0,3.0,6.72,5.73,7.66,19.97,18.42,21.61,,,,,,,47.1,45.15,49.14,,,,,,,,,
2021-09-24,,,,,,,,,,,,,,,,,,,20.83,19.96,21.7,2.21,2.0,3.0,6.72,5.75,7.63,19.96,18.43,21.57,,,,,,,47.11,45.22,49.11,,,,,,,,,
2021-09-25,,,,,,,,,,,,,,,,,,,20.82,19.97,21.69,2.23,2.0,3.0,6.71,5.76,7.61,19.95,18.46,21.54,,,,,,,47.12,45.28,49.08,,,,,,,,,
2021-09-26,,,,,,,,,,,,,,,,,,,20.81,19.97,21.69,2.25,2.0,3.0,6.7,5.78,7.59,19.94,18.48,21.53,,,,,,,47.13,45.33,49.05,,,,,,,,,
2021-09-27,,,,,,,,,,,,,,,,,,,20.81,19.98,21.69,2.26,2.0,3.0,6.69,5.78,7.57,19.93,18.49,21.51,,,,,,,47.14,45.36,49.02,,,,,,,,,
2021-09-28,,,,,,,,,,,,,,,,,,,20.8,19.98,21.66,2.28,2.0,3.0,6.68,5.77,7.55,19.92,18.5,21.51,,,,,,,47.15,45.39,49.0,,,,,,,,,
2021-09-29,,,,,,,,,,,,,,,,,,,20.79,19.98,21.63,2.29,2.0,3.0,6.68,5.78,7.54,19.91,18.52,21.51,,,,,,,47.15,45.43,48.97,,,,,,,,,
2021-09-30,,,,,,,,,,,,,,,,,,,20.79,19.98,21.6,2.31,2.0,3.0,6.67,5.78,7.54,19.91,18.53,21.5,,,,,,,47.16,45.46,48.94,,,,,,,,,
2021-10-01,,,,,,,,,,,,,,,,,,,20.78,19.98,21.57,2.32,2.0,3.0,6.66,5.79,7.53,19.9,18.54,21.46,,,,,,,47.17,45.49,48.92,,,,,,,,,
2021-10-02,,,,,,,,,,,,,,,,,,,20.78,19.98,21.55,2.34,2.0,3.0,6.65,5.79,7.53,19.89,18.55,21.43,,,,,,,47.18,45.52,48.88,,,,,,,,,
2021-10-03,,,,,,,,,,,,,,,,,,,20.77,19.98,21.52,2.36,2.0,3.0,6.65,5.8,7.53,19.88,18.56,21.4,,,,,,,47.19,45.53,48.84,,,,,,,,,
2021-10-04,,,,,,,,,,,,,,,,,,,20.76,19.98,21.5,2.37,2.0,3.0,6.64,5.81,7.53,19.87,18.56,21.36,,,,,,,47.19,45.54,48.81,,,,,,,,,
2021-10-05,,,,,,,,,,,,,,,,,,,20.76,19.99,21.47,2.39,2.0,3.0,6.63,5.81,7.53,19.86,18.55,21.33,,,,,,,47.2,45.54,48.77,,,,,,,,,
2021-10-06,,,,,,,,,,,,,,,,,,,20.75,20.0,21.45,2.41,2.01,3.0,6.63,5.81,7.53,19.85,18.55,21.31,,,,,,,47.21,45.55,48.73,,,,,,,,,
2021-10-07,,,,,,,,,,,,,,,,,,,20.75,20.01,21.43,2.42,2.01,3.0,6.62,5.81,7.51,19.84,18.55,21.29,,,,,,,47.22,45.56,48.7,,,,,,,,,
2021-10-08,,,,,,,,,,,,,,,,,,,20.75,20.02,21.43,2.44,2.01,3.0,6.61,5.82,7.5,19.83,18.55,21.25,,,,,,,47.23,45.58,48.66,,,,,,,,,
2021-10-09,,,,,,,,,,,,,,,,,,,20.74,20.02,21.43,2.46,2.02,3.0,6.61,5.83,7.5,19.82,18.54,21.23,,,,,,,47.23,45.6,48.63,,,,,,,,,
2021-10-10,,,,,,,,,,,,,,,,,,,20.74,20.02,21.43,2.47,2.02,3.0,6.6,5.83,7.5,19.81,18.54,21.14,,,,,,,47.24,45.61,48.6,,,,,,,,,
2021-10-11,,,,,,,,,,,,,,,,,,,20.73,20.03,21.42,2.49,2.02,3.0,6.6,5.83,7.5,19.79,18.54,21.12,,,,,,,47.25,45.63,48.58,,,,,,,,,
2021-10-12,,,,,,,,,,,,,,,,,,,20.73,20.03,21.4,2.51,2.02,3.0,6.59,5.84,7.49,19.78,18.53,21.11,,,,,,,47.26,45.67,48.56,,,,,,,,,
2021-10-13,,,,,,,,,,,,,,,,,,,20.73,20.04,21.39,2.53,2.03,3.0,6.59,5.84,7.47,19.77,18.53,21.09,,,,,,,47.27,45.71,48.55,,,,,,,,,
2021-10-14,,,,,,,,,,,,,,,,,,,20.73,20.05,21.39,2.55,2.04,3.0,6.58,5.85,7.46,19.75,18.52,21.07,,,,,,,47.28,45.76,48.54,,,,,,,,,
2021-10-15,,,,,,,,,,,,,,,,,,,20.72,20.07,21.38,2.56,2.04,3.0,6.58,5.86,7.43,19.74,18.52,21.04,,,,,,,47.29,45.79,48.53,,,,,,,,,
2021-10-16,,,,,,,,,,,,,,,,,,,20.72,20.08,21.38,2.58,2.05,3.0,6.57,5.86,7.39,19.72,18.51,21.0,,,,,,,47.3,45.8,48.52,,,,,,,,,
2021-10-17,,,,,,,,,,,,,,,,,,,20.72,20.1,21.37,2.6,2.06,3.0,6.57,5.87,7.35,19.71,18.5,21.0,,,,,,,47.31,45.81,48.51,,,,,,,,,
