date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),PC (19-24),PC (19-24) (low),PC (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),Ukip (19-24),Ukip (19-24) (low),Ukip (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),PC (poll),Reform (poll)
2024-02-16,,,,,,,,,,,,,,,,,,,20.03,16.36,21.9,4.64,4.18,5.0,4.64,4.22,5.0,46.92,45.15,48.91,10.0,10.0,10.0,13.05,12.0,13.98,,,,,,,,,
2024-02-17,,,,,,,,,,,,,,,,,,,19.97,16.34,21.9,4.65,4.19,5.0,4.65,4.24,5.0,46.94,45.15,48.92,10.0,10.0,10.0,13.09,12.0,14.01,,,,,,,,,
2024-02-18,,,,,,,,,,,,,,,,,,,19.92,16.31,21.9,4.66,4.2,5.0,4.66,4.26,5.0,46.95,45.14,48.92,10.0,10.0,10.0,13.13,12.0,14.05,,,,22.0,45.0,5.0,5.0,10.0,13.0
2024-02-19,,,,,,,,,,,,,,,,,,,19.87,16.29,21.91,4.67,4.21,5.0,4.67,4.27,5.0,46.97,45.14,48.93,10.0,10.0,10.0,13.16,12.0,14.07,,,,,,,,,
2024-02-20,,,,,,,,,,,,,,,,,,,19.81,16.28,21.91,4.68,4.21,5.0,4.68,4.29,5.0,46.99,45.14,48.93,10.0,10.0,10.0,13.2,12.0,14.13,,,,,,,,,
2024-02-21,,,,,,,,,,,,,,,,,,,19.76,16.26,21.91,4.69,4.23,5.0,4.69,4.31,5.0,47.0,45.13,48.94,10.0,10.0,10.0,13.24,12.0,14.18,,,,,,,,,
2024-02-22,,,,,,,,,,,,,,,,,,,19.71,16.0,22.0,4.71,4.0,5.0,4.71,4.32,5.0,47.02,45.0,49.0,10.0,10.0,10.0,13.27,12.0,15.0,,,,,,,,,
2024-02-23,,,,,,,,,,,,,,,,,,,19.66,16.0,22.0,4.72,4.0,5.0,4.72,4.33,5.0,47.03,45.0,49.0,10.0,10.0,10.0,13.31,12.0,15.0,,,,,,,,,
2024-02-24,,,,,,,,,,,,,,,,,,,19.62,16.0,22.0,4.73,4.0,5.0,4.73,4.34,5.0,47.04,45.0,48.98,10.0,10.0,10.01,13.34,12.01,15.0,,,,,,,,,
2024-02-25,,,,,,,,,,,,,,,,,,,19.57,16.01,21.99,4.74,4.0,5.0,4.74,4.35,5.0,47.04,44.99,48.95,10.0,10.0,10.02,13.38,12.03,15.01,,,,,,,,,
2024-02-26,,,,,,,,,,,,,,,,,,,19.52,16.02,21.97,4.75,4.0,5.0,4.76,4.36,5.01,47.04,44.97,48.89,10.01,10.0,10.05,13.43,12.07,15.03,,,,,,,,,
2024-02-27,,,,,,,,,,,,,,,,,,,19.47,16.04,21.95,4.76,4.0,5.0,4.77,4.38,5.01,47.03,44.94,48.86,10.02,10.0,10.1,13.47,12.13,15.04,,,,,,,,,
2024-02-28,,,,,,,,,,,,,,,,,,,19.42,16.07,21.92,4.77,4.0,5.0,4.79,4.39,5.02,47.02,44.9,48.79,10.03,10.0,10.16,13.52,12.22,15.07,,,,,,,,,
2024-02-29,,,,,,,,,,,,,,,,,,,19.38,16.1,21.88,4.78,4.0,5.0,4.81,4.4,5.03,47.0,44.85,48.78,10.05,10.0,10.23,13.58,12.35,15.1,,,,,,,,,
2024-03-01,,,,,,,,,,,,,,,,,,,19.33,16.06,21.83,4.79,4.0,5.0,4.83,4.36,5.07,46.96,44.79,48.81,10.07,10.0,10.36,13.64,12.27,15.31,,,,,,,,,
2024-03-02,,,,,,,,,,,,,,,,,,,19.27,16.04,21.78,4.8,4.0,5.0,4.85,4.4,5.12,46.93,44.72,48.81,10.1,10.0,10.52,13.7,12.39,15.4,,,,,,,,,
2024-03-03,,,,,,,,,,,,,,,,,,,19.22,16.05,21.72,4.8,3.99,5.0,4.87,4.43,5.14,46.88,44.64,48.79,10.13,10.0,10.69,13.77,12.54,15.49,,,,,,,,,
2024-03-04,,,,,,,,,,,,,,,,,,,19.17,16.07,21.7,4.8,3.98,4.99,4.89,4.46,5.17,46.82,44.55,48.78,10.17,10.0,10.88,13.84,12.64,15.59,,,,,,,,,
2024-03-05,,,,,,,,,,,,,,,,,,,19.11,16.08,21.7,4.8,3.95,4.99,4.92,4.5,5.2,46.76,44.46,48.76,10.21,10.0,11.08,13.92,12.73,15.69,,,,,,,,,
2024-03-06,,,,,,,,,,,,,,,,,,,19.05,16.1,21.66,4.8,3.92,4.97,4.94,4.53,5.24,46.69,44.35,48.78,10.26,10.0,11.25,14.01,12.79,15.78,,,,,,,,,
2024-03-07,,,,,,,,,,,,,,,,,,,18.98,16.11,21.6,4.79,3.86,4.96,4.97,4.6,5.27,46.61,44.25,48.77,10.31,10.0,11.41,14.1,12.82,16.0,,,,,,,,,
2024-03-08,,,,,,,,,,,,,,,,,,,18.91,16.13,21.61,4.78,3.82,4.95,5.0,4.65,5.3,46.52,44.14,48.76,10.37,10.0,11.57,14.19,12.88,16.19,,,,,,,,,
2024-03-09,,,,,,,,,,,,,,,,,,,18.84,16.14,21.5,4.77,3.75,4.93,5.03,4.74,5.35,46.43,43.99,48.72,10.44,10.0,11.74,14.28,12.94,16.35,,,,,,,,,
2024-03-10,,,,,,,,,,,,,,,,,,,18.77,16.16,21.44,4.75,3.67,4.92,5.06,4.78,5.4,46.34,43.85,48.69,10.51,10.0,11.92,14.38,13.01,16.58,,,,,,,,,
2024-03-11,,,,,,,,,,,,,,,,,,,18.69,16.18,21.36,4.72,3.58,4.93,5.09,4.82,5.44,46.25,43.53,48.65,10.58,10.0,12.1,14.48,13.08,16.77,,,,,,,,,
2024-03-12,,,,,,,,,,,,,,,,,,,18.61,16.19,21.36,4.7,3.54,4.94,5.13,4.89,5.5,46.15,43.31,48.63,10.66,10.0,12.24,14.58,13.16,16.93,,,,,,,,,
2024-03-13,,,,,,,,,,,,,,,,,,,18.53,16.17,21.25,4.67,3.5,4.95,5.16,4.93,5.56,46.05,43.16,48.56,10.74,10.0,12.42,14.68,13.25,17.12,,,,,,,,,
2024-03-14,,,,,,,,,,,,,,,,,,,18.45,16.14,21.1,4.63,3.46,4.96,5.19,4.96,5.61,45.95,42.95,48.49,10.82,10.0,12.58,14.78,13.34,17.21,,,,,,,,,
2024-03-15,,,,,,,,,,,,,,,,,,,18.37,16.1,20.94,4.6,3.43,4.97,5.22,4.96,5.67,45.86,42.79,48.42,10.9,10.0,12.73,14.87,13.44,17.31,,,,,,,,,
2024-03-16,,,,,,,,,,,,,,,,,,,18.29,16.08,20.77,4.56,3.4,4.98,5.25,4.98,5.72,45.77,42.65,48.34,10.98,10.0,12.81,14.96,13.54,17.4,,,,,,,,,
2024-03-17,,,,,,,,,,,,,,,,,,,18.21,16.05,20.59,4.52,3.36,4.99,5.27,4.98,5.77,45.68,42.5,48.27,11.06,10.0,12.89,15.05,13.65,17.37,,,,,,,,,
2024-03-18,,,,,,,,,,,,,,,,,,,18.13,16.04,20.41,4.48,3.31,4.99,5.3,4.99,5.85,45.6,42.36,48.19,11.13,10.0,12.94,15.14,13.76,17.39,,,,,,,,,
2024-03-19,,,,,,,,,,,,,,,,,,,18.06,16.0,20.24,4.44,3.08,4.99,5.33,4.99,5.94,45.52,42.25,48.12,11.21,10.0,13.0,15.22,13.87,17.59,,,,,,,,,
2024-03-20,,,,,,,,,,,,,,,,,,,17.98,16.0,20.12,4.4,3.0,5.0,5.35,5.0,5.97,45.44,42.12,48.04,11.28,10.0,13.0,15.3,13.98,17.57,,,,,,,,,
2024-03-21,,,,,,,,,,,,,,,,,,,17.9,16.01,20.03,4.36,2.94,5.0,5.37,5.0,5.98,45.37,42.02,48.06,11.36,10.0,13.01,15.37,14.08,17.55,,,,,,,,,
2024-03-22,,,,,,,,,,,,,,,,,,,17.83,16.01,20.01,4.32,2.93,5.0,5.39,5.0,5.97,45.3,41.99,48.1,11.43,10.0,13.02,15.44,14.19,17.53,,,,,,,,,
2024-03-23,,,,,,,,,,,,,,,,,,,17.76,16.01,19.93,4.28,2.92,5.0,5.41,4.99,5.96,45.24,41.93,48.14,11.5,10.01,13.08,15.5,14.29,17.52,,,,16.0,49.0,5.0,5.0,10.0,15.0
2024-03-24,,,,,,,,,,,,,,,,,,,17.69,16.02,19.71,4.24,2.92,5.01,5.42,4.99,5.94,45.18,41.98,48.18,11.57,10.02,13.12,15.57,14.33,17.5,,,,,,,,,
2024-03-25,,,,,,,,,,,,,,,,,,,17.63,16.03,19.59,4.21,2.93,5.01,5.43,4.98,5.89,45.12,42.0,48.19,11.63,10.04,13.16,15.62,14.36,17.47,,,,,,,,,
2024-03-26,,,,,,,,,,,,,,,,,,,17.56,16.05,19.49,4.17,2.94,5.01,5.44,4.97,5.86,45.07,41.9,48.18,11.7,10.06,13.19,15.68,14.39,17.44,,,,,,,,,
2024-03-27,,,,,,,,,,,,,,,,,,,17.51,16.07,19.39,4.14,2.9,5.01,5.44,4.95,5.83,45.01,41.8,48.15,11.77,10.1,13.22,15.73,14.42,17.4,,,,,,,,,
2024-03-28,,,,,,,,,,,,,,,,,,,17.46,16.1,19.3,4.11,2.86,5.01,5.44,4.91,5.84,44.96,41.71,48.12,11.84,10.15,13.26,15.77,14.45,17.35,,,,,,,,,
2024-03-29,,,,,,,,,,,,,,,,,,,17.41,16.13,19.21,4.09,2.82,5.02,5.44,4.87,5.83,44.91,41.64,48.11,11.91,10.21,13.32,15.81,14.48,17.3,,,,,,,,,
2024-03-30,,,,,,,,,,,,,,,,,,,17.37,16.16,19.13,4.06,2.91,5.02,5.43,4.83,5.8,44.86,41.57,48.04,11.97,10.29,13.37,15.84,14.52,17.24,,,,,,,,,
2024-03-31,,,,,,,,,,,,,,,,,,,17.34,16.2,19.06,4.04,2.92,5.01,5.42,4.79,5.8,44.81,41.52,48.03,12.04,10.38,13.41,15.86,14.56,17.19,,,,,,,,,
2024-04-01,,,,,,,,,,,,,,,,,,,17.32,16.23,18.98,4.02,2.88,5.01,5.41,4.75,5.81,44.77,41.48,47.97,12.1,10.46,13.46,15.88,14.61,17.15,,,,,,,,,
2024-04-02,,,,,,,,,,,,,,,,,,,17.3,16.27,18.85,4.0,2.85,5.01,5.4,4.71,5.82,44.72,41.46,47.88,12.16,10.55,13.49,15.89,14.63,17.12,,,,,,,,,
2024-04-03,,,,,,,,,,,,,,,,,,,17.29,16.3,18.8,3.99,2.84,5.0,5.38,4.66,5.81,44.68,41.45,47.83,12.22,10.57,13.49,15.9,14.64,17.09,,,,,,,,,
2024-04-04,,,,,,,,,,,,,,,,,,,17.29,16.34,18.74,3.97,2.88,5.0,5.36,4.61,5.83,44.64,41.45,47.76,12.28,10.6,13.55,15.9,14.64,17.07,,,,,,,,,
2024-04-05,,,,,,,,,,,,,,,,,,,17.29,16.38,18.7,3.96,2.84,4.99,5.34,4.54,5.85,44.6,41.46,47.73,12.34,10.62,13.6,15.89,14.68,17.05,,,,,,,,,
2024-04-06,,,,,,,,,,,,,,,,,,,17.3,16.4,18.79,3.95,2.82,5.0,5.32,4.49,5.88,44.56,41.48,47.64,12.39,10.64,13.61,15.88,14.64,17.01,,,,,,,,,
2024-04-07,,,,,,,,,,,,,,,,,,,17.31,16.41,18.8,3.94,2.84,5.0,5.3,4.45,5.87,44.51,41.51,47.53,12.45,10.65,13.64,15.86,14.59,16.95,,,,,,,,,
2024-04-08,,,,,,,,,,,,,,,,,,,17.33,16.41,18.81,3.93,2.85,4.97,5.27,4.42,5.88,44.47,41.55,47.44,12.5,10.68,13.69,15.84,14.56,16.9,,,,,,,,,
2024-04-09,,,,,,,,,,,,,,,,,,,17.35,16.39,18.8,3.93,2.82,4.99,5.25,4.38,5.88,44.43,41.59,47.4,12.54,10.76,13.71,15.81,14.55,16.85,,,,,,,,,
2024-04-10,,,,,,,,,,,,,,,,,,,17.38,16.35,18.8,3.92,2.82,4.97,5.23,4.36,5.88,44.39,41.64,47.23,12.59,10.84,13.74,15.78,14.53,16.82,,,,,,,,,
2024-04-11,,,,,,,,,,,,,,,,,,,17.42,16.33,18.82,3.91,2.84,4.97,5.22,4.34,5.89,44.35,41.72,47.04,12.63,10.95,13.75,15.74,14.51,16.81,,,,,,,,,
2024-04-12,,,,,,,,,,,,,,,,,,,17.46,16.36,18.82,3.91,2.87,4.99,5.2,4.3,5.89,44.3,41.74,46.94,12.67,11.13,13.76,15.7,14.48,16.76,,,,,,,,,
2024-04-13,,,,,,,,,,,,,,,,,,,17.5,16.39,18.84,3.9,2.88,5.01,5.18,4.26,5.9,44.26,41.78,46.85,12.7,11.29,13.75,15.66,14.46,16.71,,,,,,,,,
2024-04-14,,,,,,,,,,,,,,,,,,,17.55,16.41,18.87,3.9,2.87,5.03,5.17,4.28,5.87,44.22,41.84,46.74,12.73,11.35,13.74,15.61,14.38,16.69,,,,,,,,,
2024-04-15,,,,,,,,,,,,,,,,,,,17.61,16.43,18.9,3.9,2.86,5.05,5.15,4.33,5.88,44.18,41.9,46.63,12.76,11.4,13.72,15.56,14.3,16.63,,,,,,,,,
2024-04-16,,,,,,,,,,,,,,,,,,,17.66,16.49,18.93,3.89,2.85,5.07,5.14,4.32,5.89,44.14,41.95,46.44,12.79,11.46,13.71,15.51,14.26,16.57,,,,,,,,,
2024-04-17,,,,,,,,,,,,,,,,,,,17.72,16.57,18.96,3.89,2.85,5.08,5.13,4.3,5.92,44.1,41.98,46.33,12.81,11.52,13.71,15.46,14.23,16.52,,,,,,,,,
2024-04-18,,,,,,,,,,,,,,,,,,,17.78,16.62,18.99,3.89,2.87,5.07,5.12,4.28,5.92,44.05,42.04,46.21,12.83,11.58,13.68,15.41,14.2,16.47,,,,,,,,,
2024-04-19,,,,,,,,,,,,,,,,,,,17.83,16.69,19.02,3.89,2.9,5.08,5.11,4.27,5.91,44.01,42.09,46.09,12.85,11.64,13.64,15.36,14.18,16.42,,,,,,,,,
2024-04-20,,,,,,,,,,,,,,,,,,,17.89,16.81,19.03,3.89,2.89,5.08,5.1,4.28,5.89,43.97,42.15,45.94,12.87,11.7,13.63,15.31,14.1,16.35,,,,,,,,,
2024-04-21,,,,,,,,,,,,,,,,,,,17.95,16.87,19.04,3.88,2.9,5.09,5.1,4.28,5.88,43.92,42.16,45.79,12.89,11.76,13.62,15.26,14.03,16.31,,,,,,,,,
2024-04-22,,,,,,,,,,,,,,,,,,,18.02,16.94,19.13,3.88,2.92,5.09,5.09,4.3,5.85,43.88,42.17,45.68,12.9,11.82,13.58,15.21,13.97,16.26,,,,18.0,40.0,6.0,4.0,14.0,18.0
2024-04-23,,,,,,,,,,,,,,,,,,,18.08,17.01,19.21,3.88,2.95,5.08,5.09,4.3,5.84,43.83,42.16,45.53,12.92,11.88,13.55,15.17,13.91,16.23,,,,,,,,,
2024-04-24,,,,,,,,,,,,,,,,,,,18.14,17.09,19.28,3.88,2.97,5.07,5.08,4.31,5.85,43.78,42.17,45.39,12.93,11.96,13.54,15.12,13.87,16.22,,,,,,,,,
2024-04-25,,,,,,,,,,,,,,,,,,,18.2,17.17,19.31,3.88,3.0,5.06,5.08,4.31,5.88,43.74,42.17,45.28,12.94,12.0,13.53,15.08,13.81,16.16,,,,,,,,,
2024-04-26,,,,,,,,,,,,,,,,,,,18.26,17.24,19.32,3.89,3.02,5.05,5.08,4.31,5.89,43.69,42.19,45.18,12.95,12.06,13.51,15.05,13.77,16.11,,,,,,,,,
2024-04-27,,,,,,,,,,,,,,,,,,,18.32,17.31,19.38,3.89,3.05,5.02,5.08,4.31,5.86,43.65,42.21,45.08,12.96,12.11,13.49,15.01,13.78,16.08,,,,,,,,,
2024-04-28,,,,,,,,,,,,,,,,,,,18.37,17.36,19.43,3.89,3.08,5.01,5.08,4.31,5.82,43.6,42.23,44.98,12.96,12.17,13.48,14.98,13.75,16.09,,,,,,,,,
2024-04-29,,,,,,,,,,,,,,,,,,,18.43,17.46,19.5,3.89,3.11,5.0,5.08,4.32,5.79,43.56,42.25,44.85,12.96,12.22,13.48,14.95,13.72,15.99,,,,,,,,,
2024-04-30,,,,,,,,,,,,,,,,,,,18.48,17.48,19.54,3.9,3.13,4.99,5.08,4.34,5.79,43.52,42.24,44.73,12.96,12.25,13.48,14.92,13.7,15.98,,,,16.0,45.0,6.0,2.0,13.0,16.0
2024-05-01,,,,,,,,,,,,,,,,,,,18.53,17.53,19.62,3.9,3.14,4.97,5.08,4.35,5.79,43.48,42.25,44.6,12.95,12.27,13.48,14.89,13.69,15.97,,,,,,,,,
2024-05-02,,,,,,,,,,,,,,,,,,,18.58,17.59,19.64,3.9,3.15,4.95,5.08,4.35,5.78,43.44,42.23,44.56,12.95,12.28,13.46,14.87,13.74,15.96,,,,,,,,,
2024-05-03,,,,,,,,,,,,,,,,,,,18.62,17.64,19.65,3.91,3.17,4.93,5.09,4.36,5.77,43.41,42.21,44.49,12.94,12.23,13.44,14.84,13.79,15.94,,,,,,,,,
2024-05-04,,,,,,,,,,,,,,,,,,,18.67,17.66,19.65,3.91,3.18,4.92,5.09,4.38,5.78,43.37,42.22,44.45,12.93,12.28,13.41,14.82,13.78,15.93,,,,,,,,,
2024-05-05,,,,,,,,,,,,,,,,,,,18.7,17.67,19.67,3.91,3.19,4.9,5.09,4.42,5.76,43.33,42.26,44.37,12.92,12.28,13.39,14.8,13.78,15.9,,,,,,,,,
2024-05-06,,,,,,,,,,,,,,,,,,,18.74,17.65,19.71,3.92,3.22,4.88,5.1,4.43,5.76,43.29,42.25,44.3,12.91,12.28,13.4,14.79,13.78,15.89,,,,,,,,,
2024-05-07,,,,,,,,,,,,,,,,,,,18.76,17.71,19.76,3.92,3.24,4.84,5.11,4.45,5.77,43.26,42.22,44.23,12.9,12.28,13.4,14.77,13.78,15.89,,,,,,,,,
2024-05-08,,,,,,,,,,,,,,,,,,,18.79,17.73,19.79,3.93,3.26,4.83,5.11,4.49,5.77,43.23,42.2,44.17,12.89,12.3,13.38,14.76,13.78,15.85,,,,,,,,,
2024-05-09,,,,,,,,,,,,,,,,,,,18.81,17.72,19.85,3.93,3.26,4.82,5.12,4.52,5.76,43.19,42.2,44.09,12.88,12.27,13.38,14.75,13.8,15.84,,,,,,,,,
2024-05-10,,,,,,,,,,,,,,,,,,,18.83,17.7,19.9,3.94,3.3,4.81,5.13,4.54,5.75,43.16,42.17,44.02,12.87,12.27,13.37,14.73,13.81,15.83,,,,,,,,,
2024-05-11,,,,,,,,,,,,,,,,,,,18.85,17.7,19.87,3.94,3.31,4.79,5.14,4.58,5.77,43.13,42.15,43.97,12.86,12.26,13.37,14.72,13.83,15.8,,,,,,,,,
2024-05-12,,,,,,,,,,,,,,,,,,,18.86,17.7,19.84,3.95,3.32,4.77,5.14,4.61,5.78,43.1,42.09,43.93,12.85,12.24,13.37,14.72,13.82,15.78,,,,,,,,,
2024-05-13,,,,,,,,,,,,,,,,,,,18.87,17.7,19.84,3.95,3.34,4.75,5.15,4.62,5.79,43.08,42.06,43.89,12.83,12.23,13.37,14.71,13.82,15.77,,,,,,,,,
2024-05-14,,,,,,,,,,,,,,,,,,,18.88,17.71,19.83,3.96,3.36,4.72,5.16,4.63,5.8,43.05,42.0,43.86,12.82,12.22,13.36,14.7,13.82,15.75,,,,,,,,,
2024-05-15,,,,,,,,,,,,,,,,,,,18.89,17.71,19.82,3.96,3.37,4.7,5.17,4.64,5.82,43.03,42.01,43.82,12.81,12.21,13.36,14.69,13.82,15.73,,,,,,,,,
2024-05-16,,,,,,,,,,,,,,,,,,,18.9,17.72,19.79,3.97,3.37,4.68,5.17,4.65,5.83,43.01,42.02,43.8,12.8,12.2,13.35,14.69,13.81,15.72,,,,,,,,,
2024-05-17,,,,,,,,,,,,,,,,,,,18.9,17.71,19.8,3.98,3.38,4.68,5.18,4.66,5.83,42.99,42.0,43.79,12.79,12.19,13.35,14.68,13.81,15.71,,,,,,,,,
2024-05-18,,,,,,,,,,,,,,,,,,,18.9,17.69,19.78,3.98,3.39,4.66,5.19,4.67,5.84,42.98,41.98,43.79,12.78,12.17,13.34,14.67,13.81,15.69,,,,19.0,43.0,3.0,6.0,14.0,15.0
2024-05-19,,,,,,,,,,,,,,,,,,,18.91,17.68,19.78,3.99,3.41,4.65,5.19,4.67,5.85,42.96,41.96,43.78,12.77,12.14,13.34,14.67,13.8,15.68,,,,,,,,,
2024-05-20,,,,,,,,,,,,,,,,,,,18.91,17.66,19.79,4.0,3.43,4.64,5.2,4.7,5.85,42.95,41.97,43.78,12.75,12.13,13.34,14.66,13.8,15.67,,,,,,,,,
2024-05-21,,,,,,,,,,,,,,,,,,,18.91,17.65,19.81,4.0,3.44,4.62,5.2,4.7,5.84,42.93,41.96,43.78,12.74,12.11,13.33,14.66,13.81,15.65,,,,,,,,,
2024-05-22,,,,,,,,,,,,,,,,,,,18.91,17.65,19.85,4.01,3.46,4.61,5.21,4.69,5.84,42.92,41.95,43.78,12.73,12.1,13.33,14.65,13.81,15.64,,,,21.0,45.0,4.0,3.0,13.0,12.0
2024-05-23,,,,,,,,,,,,,,,,,,,18.91,17.65,19.89,4.01,3.48,4.6,5.21,4.71,5.84,42.91,41.95,43.79,12.73,12.11,13.32,14.64,13.82,15.63,,,,,,,,,
2024-05-24,,,,,,,,,,,,,,,,,,,18.91,17.63,19.88,4.02,3.48,4.59,5.22,4.72,5.84,42.9,41.94,43.79,12.72,12.1,13.32,14.64,13.82,15.62,,,,,,,,,
2024-05-25,,,,,,,,,,,,,,,,,,,18.91,17.6,19.88,4.03,3.49,4.57,5.22,4.72,5.85,42.89,41.95,43.79,12.71,12.09,13.31,14.63,13.82,15.61,,,,,,,,,
2024-05-26,,,,,,,,,,,,,,,,,,,18.91,17.58,19.89,4.03,3.5,4.57,5.22,4.72,5.86,42.88,41.95,43.79,12.7,12.07,13.3,14.62,13.81,15.6,,,,,,,,,
2024-05-27,,,,,,,,,,,,,,,,,,,18.91,17.58,19.91,4.04,3.5,4.56,5.23,4.71,5.87,42.86,41.96,43.79,12.69,12.05,13.3,14.62,13.81,15.59,,,,,,,,,
2024-05-28,,,,,,,,,,,,,,,,,,,18.91,17.57,19.95,4.04,3.51,4.57,5.23,4.72,5.88,42.85,41.96,43.78,12.69,12.01,13.29,14.61,13.81,15.58,,,,,,,,,
2024-05-29,,,,,,,,,,,,,,,,,,,18.91,17.56,19.99,4.05,3.52,4.57,5.23,4.73,5.89,42.84,41.96,43.77,12.68,11.98,13.29,14.6,13.8,15.57,,,,,,,,,
2024-05-30,,,,,,,,,,,,,,,,,,,18.91,17.55,19.98,4.05,3.53,4.58,5.24,4.73,5.9,42.84,41.95,43.76,12.67,11.96,13.28,14.6,13.8,15.56,,,,,,,,,
2024-05-31,,,,,,,,,,,,,,,,,,,18.92,17.53,20.01,4.06,3.55,4.59,5.24,4.74,5.92,42.83,41.94,43.74,12.66,11.93,13.28,14.59,13.79,15.55,,,,,,,,,
2024-06-01,,,,,,,,,,,,,,,,,,,18.92,17.52,20.04,4.06,3.56,4.6,5.24,4.74,5.93,42.82,41.92,43.73,12.66,11.91,13.27,14.58,13.78,15.54,,,,17.0,41.0,7.0,,14.0,13.0
2024-06-02,,,,,,,,,,,,,,,,,,,18.92,17.5,20.07,4.07,3.56,4.61,5.25,4.75,5.94,42.81,41.89,43.73,12.65,11.91,13.27,14.57,13.78,15.53,,,,,,,,,
2024-06-03,,,,,,,,,,,,,,,,,,,18.92,17.48,20.1,4.07,3.56,4.62,5.25,4.76,5.95,42.8,41.87,43.73,12.65,11.9,13.27,14.57,13.74,15.52,,,,,,,,,
2024-06-04,,,,,,,,,,,,,,,,,,,18.92,17.47,20.13,4.08,3.57,4.63,5.25,4.76,5.96,42.79,41.87,43.72,12.64,11.89,13.27,14.56,13.69,15.51,,,,,,,,,
2024-06-05,,,,,,,,,,,,,,,,,,,18.92,17.45,20.14,4.08,3.57,4.64,5.26,4.76,5.97,42.78,41.84,43.72,12.63,11.87,13.27,14.55,13.65,15.5,,,,19.5,45.0,5.0,3.5,11.5,15.0
2024-06-06,,,,,,,,,,,,,,,,,,,18.93,17.44,20.14,4.09,3.58,4.65,5.26,4.76,5.98,42.77,41.84,43.71,12.63,11.86,13.27,14.55,13.64,15.48,,,,,,,,,
2024-06-07,,,,,,,,,,,,,,,,,,,18.93,17.43,20.14,4.09,3.58,4.65,5.26,4.76,5.98,42.76,41.84,43.7,12.62,11.84,13.27,14.54,13.62,15.48,,,,,,,,,
2024-06-08,,,,,,,,,,,,,,,,,,,18.93,17.42,20.14,4.1,3.59,4.67,5.27,4.75,5.98,42.76,41.83,43.7,12.62,11.83,13.27,14.53,13.61,15.48,,,,,,,,,
2024-06-09,,,,,,,,,,,,,,,,,,,18.93,17.41,20.14,4.1,3.6,4.67,5.27,4.75,5.99,42.75,41.82,43.7,12.61,11.81,13.27,14.53,13.6,15.47,,,,,,,,,
2024-06-10,,,,,,,,,,,,,,,,,,,18.94,17.42,20.14,4.11,3.6,4.68,5.27,4.75,5.99,42.74,41.81,43.7,12.61,11.79,13.27,14.52,13.59,15.47,,,,20.0,42.0,5.0,5.0,14.0,13.0
2024-06-11,,,,,,,,,,,,,,,,,,,18.94,17.43,20.14,4.11,3.6,4.69,5.28,4.76,6.0,42.73,41.81,43.7,12.6,11.78,13.27,14.52,13.59,15.47,,,,,,,,,
2024-06-12,,,,,,,,,,,,,,,,,,,18.94,17.44,20.17,4.11,3.61,4.68,5.28,4.75,6.0,42.72,41.8,43.7,12.6,11.77,13.27,14.51,13.57,15.47,,,,,,,,,
2024-06-13,,,,,,,,,,,,,,,,,,,18.94,17.45,20.2,4.12,3.61,4.68,5.29,4.75,6.01,42.71,41.79,43.7,12.59,11.76,13.28,14.51,13.54,15.46,,,,,,,,,
2024-06-14,,,,,,,,,,,,,,,,,,,18.94,17.45,20.23,4.12,3.61,4.67,5.29,4.75,6.02,42.7,41.79,43.7,12.59,11.76,13.28,14.51,13.54,15.46,,,,,,,,,
2024-06-15,,,,,,,,,,,,,,,,,,,18.95,17.44,20.26,4.12,3.62,4.66,5.3,4.75,6.03,42.69,41.78,43.7,12.58,11.75,13.29,14.51,13.5,15.46,,,,20.0,42.0,5.0,5.0,12.0,13.0
2024-06-16,,,,,,,,,,,,,,,,,,,18.95,17.42,20.25,4.13,3.63,4.66,5.3,4.75,6.04,42.68,41.78,43.7,12.58,11.75,13.28,14.51,13.5,15.45,,,,24.0,41.0,4.0,,13.0,16.0
2024-06-17,,,,,,,,,,,,,,,,,,,18.95,17.4,20.25,4.13,3.65,4.66,5.31,4.75,6.05,42.67,41.77,43.7,12.57,11.73,13.28,14.51,13.51,15.45,,,,,,,,,
2024-06-18,,,,,,,,,,,,,,,,,,,18.95,17.4,20.24,4.13,3.66,4.66,5.32,4.75,6.06,42.66,41.75,43.7,12.57,11.71,13.28,14.51,13.52,15.45,,,,,,,,,
2024-06-19,,,,,,,,,,,,,,,,,,,18.95,17.4,20.23,4.13,3.67,4.67,5.32,4.75,6.07,42.65,41.73,43.69,12.56,11.69,13.28,14.51,13.51,15.45,,,,15.0,46.0,7.0,4.0,10.0,17.0
2024-06-20,,,,,,,,,,,,,,,,,,,18.95,17.4,20.23,4.13,3.66,4.68,5.33,4.75,6.07,42.63,41.72,43.67,12.55,11.67,13.28,14.52,13.52,15.45,,,,,,,,,
