date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),Reform (poll)
2025-09-15,14.45,13.35,15.0,8.94,8.47,9.92,5.47,4.44,6.31,0.0,0.0,0.0,3.96,2.56,5.12,16.53,15.88,17.48,,,,,,
2025-09-16,14.48,13.48,15.0,8.91,8.45,9.88,5.46,4.45,6.3,0.0,0.0,0.0,3.99,2.61,5.13,16.5,15.87,17.45,,,,,,
2025-09-17,14.51,13.68,15.0,8.89,8.44,9.82,5.46,4.46,6.28,0.0,0.0,0.0,4.02,2.67,5.15,16.47,15.85,17.32,,,,,,
2025-09-18,14.54,13.76,15.0,8.88,8.44,9.75,5.45,4.47,6.26,0.0,0.0,0.0,4.05,2.71,5.16,16.43,15.84,17.21,,,,,,
2025-09-19,14.57,13.82,15.0,8.86,8.44,9.7,5.44,4.48,6.26,0.0,0.0,0.0,4.09,2.75,5.18,16.4,15.82,17.19,,,,,,
2025-09-20,14.59,13.87,15.0,8.84,8.43,9.66,5.43,4.49,6.26,0.0,0.0,0.0,4.12,2.79,5.2,16.37,15.81,17.18,,,,,,
2025-09-21,14.62,13.91,15.06,8.82,8.42,9.61,5.43,4.49,6.26,0.0,0.0,0.0,4.15,2.79,5.22,16.34,15.79,17.16,,,,,,
2025-09-22,14.65,14.0,15.09,8.81,8.41,9.55,5.41,4.49,6.27,0.0,0.0,0.0,4.18,2.81,5.23,16.31,15.77,17.07,14.0,9.0,5.0,0.0,5.0,16.0
2025-09-23,14.67,14.0,15.14,8.79,8.41,9.5,5.4,4.48,6.24,0.0,0.0,0.0,4.22,2.82,5.25,16.28,15.75,17.04,,,,,,
2025-09-24,14.69,14.02,15.19,8.78,8.39,9.45,5.39,4.48,6.23,0.0,0.0,0.0,4.25,2.83,5.28,16.25,15.74,17.0,,,,,,
2025-09-25,14.72,14.06,15.25,8.77,8.37,9.38,5.38,4.47,6.29,0.0,0.0,0.0,4.28,2.84,5.31,16.23,15.73,16.96,,,,,,
2025-09-26,14.74,14.0,15.3,8.75,8.32,9.32,5.36,4.0,6.36,0.0,0.0,0.0,4.32,2.84,5.35,16.2,15.68,17.0,,,,,,
2025-09-27,14.76,14.0,15.31,8.74,8.31,9.26,5.35,4.0,6.36,0.0,0.0,0.0,4.35,2.85,5.38,16.17,15.64,17.0,,,,,,
2025-09-28,14.78,14.0,15.35,8.73,8.32,9.2,5.33,4.0,6.36,0.0,0.0,0.0,4.38,2.87,5.43,16.15,15.62,17.0,,,,,,
2025-09-29,14.8,14.0,15.41,8.73,8.33,9.16,5.32,4.0,6.36,0.0,0.0,0.0,4.41,2.89,5.45,16.13,15.57,17.0,,,,,,
2025-09-30,14.81,14.01,15.45,8.72,8.32,9.12,5.3,4.0,6.35,0.0,0.0,0.0,4.44,2.91,5.48,16.1,15.54,16.99,,,,,,
2025-10-01,14.83,14.01,15.49,8.71,8.3,9.09,5.28,4.0,6.34,0.0,0.0,0.0,4.48,2.93,5.49,16.08,15.51,16.98,,,,,,
2025-10-02,14.85,14.18,15.51,8.71,8.29,9.06,5.26,4.0,6.33,0.0,0.0,0.0,4.5,2.95,5.51,16.06,15.49,16.98,,,,,,
2025-10-03,14.86,14.29,15.54,8.7,8.28,9.04,5.23,4.0,6.32,0.0,0.0,0.0,4.53,2.98,5.52,16.04,15.48,16.81,,,,,,
2025-10-04,14.87,14.28,15.56,8.7,8.26,9.02,5.21,4.0,6.29,0.0,0.0,0.0,4.56,3.0,5.54,16.03,15.47,16.67,,,,,,
2025-10-05,14.89,14.28,15.64,8.7,8.26,9.01,5.18,4.0,6.27,0.0,0.0,0.0,4.59,3.0,5.55,16.01,15.45,16.66,,,,,,
2025-10-06,14.9,14.27,15.73,8.7,8.26,9.0,5.16,4.0,6.23,0.0,0.0,0.0,4.61,3.0,5.56,15.99,15.44,16.64,,,,,,
2025-10-07,14.91,14.27,15.78,8.7,8.26,9.0,5.13,4.0,6.19,0.0,0.0,0.0,4.64,3.0,5.57,15.98,15.43,16.63,,,,,,
2025-10-08,14.92,14.29,15.8,8.7,8.26,9.0,5.1,4.0,6.15,0.0,0.0,0.0,4.66,3.0,5.57,15.96,15.42,16.62,,,,,,
2025-10-09,14.94,14.34,15.82,8.7,8.27,9.0,5.07,4.19,6.11,0.0,0.0,0.0,4.68,3.08,5.52,15.95,15.42,16.58,,,,,,
2025-10-10,14.95,14.34,15.66,8.7,8.27,9.0,5.04,4.35,6.01,0.0,0.0,0.0,4.7,3.16,5.43,15.94,15.47,16.53,,,,,,
2025-10-11,14.96,14.33,15.67,8.7,8.27,9.0,5.01,4.33,5.93,0.0,0.0,0.0,4.72,3.19,5.43,15.92,15.46,16.52,,,,,,
2025-10-12,14.97,14.32,15.68,8.7,8.27,9.0,4.98,4.31,5.88,0.0,0.0,0.0,4.74,3.22,5.44,15.91,15.46,16.5,,,,,,
2025-10-13,14.99,14.31,15.7,8.7,8.28,9.0,4.95,4.29,5.82,0.0,0.0,0.0,4.76,3.25,5.45,15.9,15.45,16.49,,,,,,
2025-10-14,15.0,14.3,15.71,8.7,8.28,9.0,4.92,4.27,5.76,0.0,0.0,0.0,4.78,3.28,5.46,15.88,15.44,16.47,,,,,,
2025-10-15,15.01,14.31,15.72,8.7,8.28,9.0,4.88,4.25,5.7,0.0,0.0,0.0,4.79,3.32,5.46,15.87,15.43,16.45,,,,,,
2025-10-16,15.03,14.35,15.74,8.7,8.28,9.0,4.85,4.22,5.58,0.0,0.0,0.0,4.81,3.34,5.47,15.86,15.42,16.43,,,,,,
2025-10-17,15.04,14.36,15.76,8.7,8.29,9.0,4.82,4.19,5.51,0.0,0.0,0.0,4.82,3.37,5.48,15.85,15.42,16.41,,,,,,
2025-10-18,15.06,14.38,15.78,8.7,8.3,9.0,4.78,4.16,5.47,0.0,0.0,0.0,4.83,3.41,5.49,15.84,15.41,16.38,,,,,,
2025-10-19,15.07,14.37,15.8,8.7,8.31,9.0,4.75,4.14,5.43,0.0,0.0,0.0,4.85,3.44,5.49,15.82,15.41,16.35,,,,,,
2025-10-20,15.09,14.36,15.82,8.7,8.31,9.0,4.72,4.11,5.39,0.0,0.0,0.0,4.86,3.45,5.5,15.81,15.41,16.31,15.0,8.0,5.0,0.0,5.0,16.0
2025-10-21,15.1,14.37,15.83,8.7,8.32,9.0,4.69,4.09,5.32,0.0,0.0,0.0,4.87,3.47,5.51,15.8,15.43,16.28,,,,,,
2025-10-22,15.12,14.39,15.85,8.7,8.32,9.0,4.66,4.02,5.26,0.0,0.0,0.0,4.88,3.48,5.51,15.79,15.43,16.26,,,,,,
2025-10-23,15.13,14.39,15.87,8.7,8.32,9.0,4.62,4.0,5.2,0.0,0.0,0.0,4.88,3.49,5.51,15.78,15.44,16.23,,,,,,
2025-10-24,15.15,14.32,15.94,8.7,8.22,9.0,4.59,4.0,5.17,0.0,0.0,0.0,4.89,3.36,5.51,15.77,15.35,16.22,,,,,,
2025-10-25,15.16,14.31,16.0,8.7,8.22,9.0,4.56,4.0,5.16,0.0,0.0,0.0,4.9,3.39,5.54,15.76,15.35,16.25,,,,,,
2025-10-26,15.18,14.32,16.0,8.7,8.22,9.0,4.53,3.95,5.14,0.0,0.0,0.0,4.9,3.4,5.54,15.76,15.35,16.22,,,,,,
2025-10-27,15.19,14.32,16.0,8.7,8.22,9.0,4.5,3.81,5.12,0.0,0.0,0.0,4.9,3.41,5.55,15.75,15.35,16.19,,,,,,
2025-10-28,15.21,14.31,16.0,8.7,8.22,9.0,4.48,3.69,5.11,0.0,0.0,0.0,4.91,3.41,5.56,15.74,15.35,16.17,,,,,,
2025-10-29,15.23,14.32,16.0,8.7,8.2,9.0,4.45,3.65,5.09,0.0,0.0,0.0,4.91,3.41,5.57,15.74,15.35,16.15,,,,,,
2025-10-30,15.25,14.33,16.0,8.7,8.21,9.0,4.42,3.65,5.08,0.0,0.0,0.0,4.91,3.42,5.58,15.73,15.36,16.13,,,,,,
2025-10-31,15.27,14.35,16.0,8.7,8.21,9.0,4.4,3.63,5.06,0.0,0.0,0.0,4.91,3.43,5.6,15.73,15.36,16.13,,,,,,
2025-11-01,15.29,14.38,16.01,8.7,8.22,9.0,4.37,3.56,5.04,0.0,0.0,0.0,4.91,3.5,5.6,15.73,15.36,16.12,,,,,,
2025-11-02,15.31,14.4,16.03,8.7,8.23,9.0,4.35,3.52,5.02,0.0,0.0,0.0,4.92,3.5,5.61,15.73,15.37,16.15,,,,,,
2025-11-03,15.33,14.46,16.06,8.7,8.24,9.0,4.32,3.49,5.01,0.0,0.0,0.0,4.92,3.5,5.64,15.73,15.38,16.18,,,,,,
2025-11-04,15.36,14.54,16.07,8.7,8.24,9.0,4.3,3.46,4.99,0.0,0.0,0.0,4.92,3.47,5.66,15.73,15.38,16.22,,,,,,
2025-11-05,15.38,14.64,16.08,8.7,8.23,9.0,4.28,3.45,4.98,0.0,0.0,0.0,4.92,3.54,5.69,15.74,15.38,16.26,,,,,,
2025-11-06,15.41,14.68,16.1,8.7,8.25,9.0,4.26,3.42,4.98,0.0,0.0,0.0,4.92,3.54,5.7,15.74,15.4,16.3,,,,,,
2025-11-07,15.43,14.73,16.11,8.71,8.27,9.0,4.24,3.41,4.97,0.0,0.0,0.0,4.92,3.51,5.72,15.75,15.42,16.35,,,,,,
2025-11-08,15.46,14.77,16.13,8.71,8.27,9.0,4.23,3.38,4.95,0.0,0.0,0.0,4.92,3.5,5.75,15.76,15.42,16.39,,,,,,
2025-11-09,15.49,14.8,16.14,8.71,8.28,9.0,4.21,3.35,4.94,0.0,0.0,0.0,4.92,3.52,5.77,15.77,15.43,16.44,,,,,,
2025-11-10,15.52,14.84,16.19,8.71,8.29,9.0,4.19,3.33,4.93,0.0,0.0,0.0,4.92,3.52,5.8,15.78,15.44,16.49,,,,,,
2025-11-11,15.55,14.87,16.22,8.72,8.3,9.0,4.18,3.31,4.92,0.0,0.0,0.0,4.92,3.51,5.84,15.79,15.44,16.53,,,,,,
2025-11-12,15.58,14.93,16.28,8.72,8.3,9.0,4.16,3.3,4.91,0.0,0.0,0.0,4.92,3.54,5.92,15.8,15.45,16.6,,,,,,
2025-11-13,15.61,14.95,16.27,8.72,8.3,9.0,4.15,3.36,4.86,0.0,0.0,0.0,4.92,3.62,6.0,15.82,15.47,16.65,,,,,,
2025-11-14,15.64,14.98,16.31,8.73,8.31,9.0,4.13,3.35,4.85,0.0,0.0,0.0,4.93,3.6,6.03,15.83,15.48,16.71,,,,,,
2025-11-15,15.67,15.02,16.36,8.73,8.32,9.0,4.12,3.33,4.83,0.0,0.0,0.0,4.93,3.56,6.04,15.84,15.48,16.76,,,,,,
2025-11-16,15.7,15.05,16.48,8.73,8.33,9.0,4.1,3.3,4.81,0.0,0.0,0.0,4.94,3.53,6.07,15.86,15.48,16.82,,,,,,
2025-11-17,15.74,15.09,16.54,8.74,8.33,9.0,4.09,3.28,4.79,0.0,0.0,0.0,4.94,3.56,6.1,15.87,15.47,16.87,16.0,9.0,4.0,0.0,6.0,15.0
2025-11-18,15.77,15.13,16.6,8.74,8.34,9.0,4.07,3.26,4.77,0.0,0.0,0.0,4.95,3.59,6.12,15.88,15.47,16.91,,,,,,
2025-11-19,15.8,15.17,16.66,8.74,8.35,9.0,4.06,3.27,4.75,0.0,0.0,0.0,4.96,3.62,6.19,15.9,15.48,16.95,,,,,,
2025-11-20,15.83,15.2,16.72,8.75,8.36,9.0,4.04,3.27,4.74,0.0,0.0,0.0,4.97,3.65,6.25,15.91,15.49,16.98,,,,,,
2025-11-21,15.87,15.16,16.84,8.75,8.36,9.0,4.03,3.28,4.83,0.0,0.0,0.0,4.98,3.69,6.33,15.93,15.48,17.12,,,,,,
2025-11-22,15.9,15.19,16.89,8.76,8.37,9.0,4.01,3.29,4.82,0.0,0.0,0.0,4.99,3.72,6.4,15.94,15.48,17.14,,,,,,
2025-11-23,15.93,15.22,16.96,8.76,8.38,9.0,4.0,3.28,4.8,0.0,0.0,0.0,5.0,3.75,6.46,15.96,15.47,17.17,,,,,,
2025-11-24,15.96,15.24,17.0,8.77,8.39,9.0,3.99,3.25,4.79,0.0,0.0,0.0,5.01,3.78,6.48,15.97,15.47,17.19,,,,,,
2025-11-25,15.99,15.26,17.04,8.77,8.4,9.0,3.97,3.22,4.77,0.0,0.0,0.0,5.02,3.81,6.49,15.99,15.46,17.22,,,,,,
2025-11-26,16.02,15.28,17.08,8.78,8.41,9.0,3.96,3.21,4.76,0.0,0.0,0.0,5.03,3.83,6.5,16.01,15.46,17.27,,,,,,
2025-11-27,16.05,15.3,17.11,8.78,8.42,9.0,3.95,3.22,4.75,0.0,0.0,0.0,5.04,3.85,6.52,16.02,15.45,17.35,,,,,,
2025-11-28,16.08,15.32,17.14,8.79,8.43,9.0,3.94,3.23,4.73,0.0,0.0,0.0,5.05,3.83,6.55,16.04,15.45,17.42,,,,,,
2025-11-29,16.11,15.34,17.19,8.8,8.44,9.0,3.93,3.24,4.72,0.0,0.0,0.0,5.06,3.82,6.56,16.06,15.44,17.45,,,,,,
2025-11-30,16.13,15.36,17.26,8.8,8.45,9.0,3.92,3.25,4.7,0.0,0.0,0.0,5.07,3.8,6.6,16.07,15.44,17.49,,,,,,
2025-12-01,16.16,15.38,17.32,8.81,8.46,9.0,3.91,3.27,4.69,0.0,0.0,0.0,5.08,3.79,6.63,16.09,15.44,17.53,,,,,,
2025-12-02,16.18,15.39,17.36,8.82,8.46,9.0,3.91,3.28,4.67,0.0,0.0,0.0,5.09,3.78,6.64,16.11,15.44,17.55,,,,,,
2025-12-03,16.2,15.41,17.37,8.82,8.47,9.0,3.9,3.28,4.66,0.0,0.0,0.0,5.1,3.75,6.66,16.13,15.44,17.57,,,,,,
2025-12-04,16.22,15.43,17.4,8.83,8.49,9.0,3.89,3.29,4.64,0.0,0.0,0.0,5.11,3.73,6.68,16.15,15.44,17.6,,,,,,
2025-12-05,16.24,15.44,17.42,8.84,8.5,9.0,3.89,3.29,4.63,0.0,0.0,0.0,5.12,3.7,6.68,16.16,15.44,17.62,,,,,,
2025-12-06,16.26,15.45,17.45,8.85,8.52,9.0,3.88,3.29,4.61,0.0,0.0,0.0,5.13,3.68,6.66,16.18,15.44,17.64,,,,,,
2025-12-07,16.27,15.46,17.43,8.85,8.54,9.0,3.88,3.3,4.6,0.0,0.0,0.0,5.14,3.65,6.62,16.2,15.44,17.67,,,,,,
2025-12-08,16.29,15.47,17.39,8.86,8.55,9.0,3.88,3.3,4.59,0.0,0.0,0.0,5.15,3.63,6.62,16.22,15.43,17.69,,,,,,
2025-12-09,16.3,15.48,17.4,8.87,8.57,9.0,3.87,3.3,4.57,0.0,0.0,0.0,5.16,3.6,6.63,16.24,15.43,17.7,,,,,,
2025-12-10,16.31,15.48,17.41,8.88,8.58,9.0,3.87,3.31,4.56,0.0,0.0,0.0,5.16,3.58,6.63,16.26,15.45,17.72,,,,,,
2025-12-11,16.32,15.49,17.43,8.88,8.59,9.0,3.87,3.32,4.52,0.0,0.0,0.0,5.17,3.55,6.62,16.28,15.45,17.73,,,,,,
2025-12-12,16.33,15.54,17.41,8.89,8.61,9.0,3.87,3.33,4.43,0.0,0.0,0.0,5.18,3.63,6.65,16.29,15.43,17.65,,,,,,
2025-12-13,16.34,15.55,17.4,8.9,8.63,9.0,3.87,3.34,4.41,0.0,0.0,0.0,5.18,3.62,6.65,16.31,15.43,17.67,,,,,,
2025-12-14,16.35,15.56,17.38,8.91,8.66,9.0,3.87,3.34,4.41,0.0,0.0,0.0,5.19,3.6,6.66,16.33,15.45,17.69,,,,,,
2025-12-15,16.36,15.57,17.39,8.91,8.67,9.0,3.87,3.35,4.39,0.0,0.0,0.0,5.19,3.58,6.67,16.35,15.49,17.67,16.0,9.0,3.0,0.0,3.0,16.0
2025-12-16,16.36,15.57,17.4,8.92,8.7,9.0,3.87,3.34,4.4,0.0,0.0,0.0,5.19,3.58,6.67,16.37,15.53,17.66,,,,,,
2025-12-17,16.37,15.57,17.41,8.93,8.74,9.0,3.87,3.34,4.4,0.0,0.0,0.0,5.2,3.57,6.68,16.39,15.55,17.64,,,,,,
2025-12-18,16.38,15.57,17.45,8.94,8.77,9.0,3.87,3.33,4.41,0.0,0.0,0.0,5.2,3.56,6.68,16.4,15.57,17.64,,,,,,
2025-12-19,16.38,15.44,17.48,8.94,8.79,9.0,3.87,3.32,4.53,0.0,0.0,0.0,5.2,3.44,6.69,16.42,15.61,17.68,,,,,,
2025-12-20,16.39,15.46,17.48,8.95,8.81,9.0,3.87,3.32,4.53,0.0,0.0,0.0,5.2,3.45,6.7,16.44,15.61,17.69,,,,,,
2025-12-21,16.39,15.46,17.5,8.95,8.83,9.0,3.87,3.32,4.52,0.0,0.0,0.0,5.2,3.45,6.7,16.46,15.61,17.71,,,,,,
2025-12-22,16.39,15.47,17.5,8.96,8.85,9.0,3.88,3.32,4.52,0.0,0.0,0.0,5.2,3.45,6.72,16.48,15.61,17.73,,,,,,
2025-12-23,16.4,15.46,17.5,8.96,8.86,9.0,3.88,3.31,4.51,0.0,0.0,0.0,5.2,3.45,6.73,16.5,15.61,17.74,,,,,,
2025-12-24,16.4,15.45,17.51,8.97,8.88,9.0,3.88,3.32,4.51,0.0,0.0,0.0,5.2,3.46,6.74,16.51,15.61,17.75,,,,,,
2025-12-25,16.4,15.44,17.51,8.97,8.9,9.0,3.89,3.32,4.52,0.0,0.0,0.0,5.2,3.47,6.74,16.53,15.61,17.76,,,,,,
2025-12-26,16.4,15.43,17.51,8.97,8.91,9.0,3.89,3.33,4.53,0.0,0.0,0.0,5.2,3.48,6.75,16.55,15.61,17.75,,,,,,
2025-12-27,16.39,15.42,17.51,8.98,8.92,9.0,3.9,3.33,4.55,0.0,0.0,0.0,5.2,3.51,6.75,16.57,15.63,17.75,,,,,,
2025-12-28,16.39,15.41,17.52,8.98,8.92,9.0,3.91,3.34,4.56,0.0,0.0,0.0,5.2,3.54,6.75,16.58,15.63,17.74,,,,,,
2025-12-29,16.39,15.39,17.52,8.98,8.92,9.0,3.91,3.35,4.57,0.0,0.0,0.0,5.2,3.56,6.76,16.6,15.66,17.73,,,,,,
2025-12-30,16.38,15.38,17.53,8.98,8.93,9.0,3.92,3.35,4.59,0.0,0.0,0.0,5.2,3.59,6.76,16.61,15.69,17.72,,,,,,
2025-12-31,16.37,15.37,17.53,8.98,8.92,9.0,3.93,3.36,4.62,0.0,0.0,0.0,5.2,3.61,6.77,16.63,15.71,17.71,,,,,,
2026-01-01,16.37,15.36,17.53,8.97,8.91,9.0,3.94,3.37,4.64,0.0,0.0,0.0,5.2,3.62,6.77,16.64,15.75,17.7,,,,,,
2026-01-02,16.36,15.34,17.52,8.97,8.89,9.0,3.95,3.37,4.66,0.0,0.0,0.0,5.2,3.64,6.77,16.66,15.77,17.68,,,,,,
2026-01-03,16.35,15.32,17.49,8.97,8.88,9.0,3.96,3.38,4.68,0.0,0.0,0.0,5.21,3.65,6.78,16.67,15.78,17.66,,,,,,
2026-01-04,16.34,15.3,17.5,8.96,8.86,9.0,3.97,3.4,4.7,0.0,0.0,0.0,5.21,3.67,6.78,16.69,15.79,17.62,,,,,,
2026-01-05,16.33,15.28,17.5,8.96,8.84,9.0,3.99,3.43,4.72,0.0,0.0,0.0,5.21,3.69,6.77,16.7,15.8,17.59,,,,,,
2026-01-06,16.32,15.25,17.5,8.95,8.82,9.0,4.0,3.43,4.75,0.0,0.0,0.0,5.21,3.74,6.77,16.71,15.8,17.57,,,,,,
2026-01-07,16.31,15.24,17.49,8.95,8.81,9.0,4.01,3.44,4.76,0.0,0.0,0.0,5.22,3.81,6.78,16.72,15.81,17.56,,,,,,
2026-01-08,16.3,15.22,17.49,8.94,8.79,9.0,4.03,3.45,4.78,0.0,0.0,0.0,5.22,3.87,6.78,16.74,15.82,17.55,,,,,,
2026-01-09,16.29,15.24,17.47,8.94,8.77,9.0,4.04,3.46,4.76,0.0,0.0,0.0,5.23,3.95,6.78,16.75,16.0,17.54,,,,,,
2026-01-10,16.27,15.22,17.46,8.93,8.75,9.0,4.06,3.46,4.78,0.0,0.0,0.0,5.23,3.96,6.78,16.76,16.0,17.54,,,,,,
2026-01-11,16.26,15.2,17.46,8.92,8.72,9.0,4.07,3.47,4.8,0.0,0.0,0.0,5.24,3.98,6.78,16.77,16.0,17.54,,,,,,
2026-01-12,16.25,15.18,17.46,8.91,8.7,9.0,4.09,3.5,4.82,0.0,0.0,0.0,5.24,4.0,6.78,16.78,16.0,17.53,18.0,9.0,4.0,0.0,7.0,18.0
2026-01-13,16.24,15.17,17.46,8.91,8.68,9.0,4.1,3.52,4.83,0.0,0.0,0.0,5.25,4.01,6.78,16.79,16.0,17.53,,,,,,
2026-01-14,16.23,15.15,17.46,8.9,8.66,9.0,4.12,3.53,4.85,0.0,0.0,0.0,5.26,4.04,6.78,16.8,16.0,17.53,,,,,,
2026-01-15,16.22,15.13,17.46,8.89,8.63,9.0,4.13,3.54,4.87,0.0,0.0,0.0,5.27,4.03,6.78,16.81,16.0,17.52,,,,,,
2026-01-16,16.21,15.12,17.55,8.88,8.61,9.0,4.15,3.55,4.88,0.0,0.0,0.0,5.28,4.04,6.8,16.82,15.97,17.54,,,,,,
2026-01-17,16.2,15.11,17.55,8.88,8.59,9.0,4.16,3.56,4.89,0.0,0.0,0.0,5.29,4.06,6.79,16.83,15.91,17.56,,,,,,
2026-01-18,16.19,15.09,17.55,8.87,8.57,9.0,4.18,3.57,4.91,0.0,0.0,0.0,5.3,4.08,6.78,16.84,15.92,17.59,,,,,,
2026-01-19,16.18,15.09,17.58,8.86,8.55,9.0,4.19,3.58,4.92,0.0,0.0,0.0,5.32,4.12,6.79,16.85,15.93,17.6,,,,,,
2026-01-20,16.17,15.07,17.59,8.85,8.54,9.0,4.21,3.59,4.93,0.0,0.0,0.0,5.33,4.17,6.81,16.86,15.93,17.6,,,,,,
2026-01-21,16.16,15.06,17.57,8.85,8.52,9.0,4.22,3.6,4.94,0.0,0.0,0.0,5.35,4.22,6.81,16.86,15.94,17.59,,,,,,
2026-01-22,16.15,15.05,17.57,8.84,8.5,9.0,4.24,3.6,4.95,0.0,0.0,0.0,5.36,4.24,6.8,16.87,15.95,17.6,,,,,,
2026-01-23,16.14,15.04,17.55,8.83,8.49,9.0,4.25,3.6,4.96,0.0,0.0,0.0,5.38,4.27,6.79,16.87,15.96,17.61,,,,,,
2026-01-24,16.13,15.04,17.54,8.82,8.48,9.0,4.27,3.62,4.96,0.0,0.0,0.0,5.39,4.29,6.78,16.87,15.96,17.63,,,,,,
2026-01-25,16.12,15.03,17.53,8.82,8.47,9.0,4.28,3.63,4.97,0.0,0.0,0.0,5.41,4.32,6.78,16.88,15.96,17.64,,,,,,
2026-01-26,16.11,15.04,17.52,8.81,8.46,9.0,4.3,3.64,4.96,0.0,0.0,0.0,5.43,4.33,6.77,16.88,15.96,17.65,,,,,,
2026-01-27,16.1,15.04,17.52,8.8,8.45,9.0,4.31,3.66,4.96,0.0,0.0,0.0,5.45,4.36,6.76,16.87,15.96,17.64,,,,,,
2026-01-28,16.09,15.04,17.54,8.8,8.45,9.0,4.33,3.67,4.96,0.0,0.0,0.0,5.47,4.39,6.75,16.87,15.97,17.66,,,,,,
2026-01-29,16.08,15.03,17.55,8.79,8.44,9.0,4.34,3.68,4.97,0.0,0.0,0.0,5.49,4.42,6.75,16.87,15.98,17.63,,,,,,
2026-01-30,16.07,15.04,17.56,8.78,8.43,9.0,4.36,3.7,4.96,0.0,0.0,0.0,5.51,4.45,6.74,16.86,15.99,17.62,,,,,,
2026-01-31,16.06,15.04,17.57,8.78,8.42,9.0,4.37,3.71,4.96,0.0,0.0,0.0,5.53,4.48,6.73,16.85,15.99,17.59,,,,,,
2026-02-01,16.05,15.05,17.57,8.77,8.41,9.0,4.38,3.73,4.95,0.0,0.0,0.0,5.55,4.53,6.72,16.84,16.0,17.58,,,,,,
2026-02-02,16.04,15.05,17.54,8.77,8.4,9.0,4.4,3.75,4.95,0.0,0.0,0.0,5.57,4.57,6.71,16.83,16.0,17.58,,,,,,
2026-02-03,16.03,15.06,17.52,8.76,8.39,9.0,4.41,3.75,4.94,0.0,0.0,0.0,5.59,4.61,6.71,16.82,16.0,17.56,,,,,,
2026-02-04,16.02,15.06,17.47,8.76,8.39,9.0,4.42,3.77,4.94,0.0,0.0,0.0,5.61,4.65,6.7,16.81,16.0,17.53,,,,,,
2026-02-05,16.01,15.07,17.43,8.75,8.38,9.0,4.43,3.79,4.93,0.0,0.0,0.0,5.63,4.7,6.69,16.8,16.0,17.48,,,,,,
2026-02-06,16.0,15.07,17.46,8.75,8.37,9.0,4.45,3.8,4.91,0.0,0.0,0.0,5.65,4.72,6.68,16.79,16.0,17.48,,,,,,
2026-02-07,15.99,15.08,17.44,8.74,8.37,9.0,4.46,3.82,4.9,0.0,0.0,0.0,5.67,4.78,6.67,16.77,16.0,17.47,,,,,,
2026-02-08,15.97,15.09,17.41,8.74,8.36,9.0,4.47,3.83,4.9,0.0,0.0,0.0,5.69,4.83,6.66,16.76,16.0,17.48,,,,,,
2026-02-09,15.96,15.09,17.38,8.74,8.35,9.0,4.48,3.86,4.9,0.0,0.0,0.0,5.71,4.87,6.66,16.74,16.0,17.49,15.0,9.0,5.0,0.0,5.0,17.0
2026-02-10,15.95,15.1,17.36,8.73,8.35,9.0,4.49,3.87,4.9,0.0,0.0,0.0,5.72,4.92,6.65,16.73,16.0,17.49,,,,,,
2026-02-11,15.94,15.11,17.34,8.73,8.34,9.0,4.5,3.89,4.89,0.0,0.0,0.0,5.74,4.98,6.65,16.71,16.0,17.48,,,,,,
2026-02-12,15.93,15.1,17.34,8.73,8.34,9.0,4.51,3.9,4.89,0.0,0.0,0.0,5.76,5.0,6.65,16.7,16.0,17.47,,,,,,
2026-02-13,15.92,15.08,17.35,8.72,8.33,9.0,4.52,3.91,4.89,0.0,0.0,0.0,5.77,5.0,6.64,16.68,16.0,17.45,,,,,,
2026-02-14,15.9,15.07,17.33,8.72,8.33,9.0,4.53,3.92,4.89,0.0,0.0,0.0,5.78,5.0,6.63,16.66,16.0,17.45,,,,,,
2026-02-15,15.89,15.07,17.29,8.72,8.32,9.0,4.54,3.93,4.9,0.0,0.0,0.0,5.8,5.0,6.63,16.65,16.0,17.44,,,,,,
2026-02-16,15.88,15.05,17.27,8.71,8.31,9.0,4.55,3.94,4.89,0.0,0.0,0.0,5.81,5.0,6.62,16.63,16.0,17.43,,,,,,
2026-02-17,15.87,15.05,17.24,8.71,8.3,9.01,4.56,3.95,4.9,0.0,0.0,0.0,5.82,5.01,6.61,16.61,15.99,17.43,,,,,,
2026-02-18,15.86,15.05,17.21,8.71,8.3,9.01,4.56,3.96,4.91,0.0,0.0,0.0,5.83,5.02,6.59,16.59,15.97,17.42,,,,,,
2026-02-19,15.85,15.04,17.18,8.71,8.29,9.02,4.57,3.96,4.92,0.0,0.0,0.0,5.84,5.04,6.59,16.56,15.94,17.42,,,,,,
2026-02-20,15.84,15.04,17.16,8.71,8.28,9.03,4.57,3.97,4.93,0.0,0.0,0.0,5.85,5.04,6.6,16.54,15.9,17.43,,,,,,
2026-02-21,15.83,15.05,17.15,8.72,8.28,9.05,4.58,3.97,4.95,0.0,0.0,0.0,5.86,5.07,6.59,16.51,15.87,17.41,,,,,,
2026-02-22,15.82,15.05,17.13,8.72,8.28,9.07,4.58,3.98,4.95,0.0,0.0,0.0,5.86,5.09,6.59,16.49,15.82,17.4,,,,,,
